Orthogroup	AfunestusAfunGA1	AgambiaePEST
OG0000201	AFUN2_007662	AGAP006208
OG0000201	AFUN2_003280	AGAP006209
OG0000202	AFUN2_012722	AGAP000414
OG0000202	AFUN2_013904	AGAP000288
OG0000202	AFUN2_001437	AGAP000289
OG0000203	AFUN2_010926	AGAP029591
OG0000203	AFUN2_004259	AGAP029307
OG0000203	AFUN2_000689	AGAP028615
OG0000204	AFUN2_005886	AGAP006911
OG0000204	AFUN2_004049	AGAP006910
OG0000205	AFUN2_010456	AGAP029783, AGAP012696
OG0000205	AFUN2_003370	AGAP009551, AGAP012673, AGAP009553, AGAP012672, AGAP009552
OG0000206	AFUN2_009572	AGAP008630, AGAP028029
OG0000206	AFUN2_000978	AGAP008627
OG0000207	AFUN2_000379	AGAP001002, AGAP010637, AGAP000999, AGAP029166, AGAP013027, AGAP010669, AGAP010636, AGAP010634
OG0000207	AFUN2_002113	AGAP001004
OG0000208	AFUN2_000748	AGAP011182
OG0000208	AFUN2_013487	AGAP011183
OG0000208	AFUN2_002391	AGAP011184
OG0000209	AFUN2_001039	AGAP011893
OG0000210	AFUN2_014566	AGAP011432, AGAP029292, AGAP029324, AGAP029065
OG0000210	AFUN2_014802, AFUN2_009879, AFUN2_005823	AGAP029748, AGAP029117, AGAP011431, AGAP029749, AGAP029750, AGAP029747, AGAP008891
OG0000216	AFUN2_008117	AGAP028733, AGAP028664
OG0000216	AFUN2_002063	AGAP007090, AGAP012442
OG0000217	AFUN2_005144	AGAP012963
OG0000217	AFUN2_003295	AGAP000310
OG0000217	AFUN2_000967	AGAP003365
OG0000218	AFUN2_001352	AGAP008054
OG0000218	AFUN2_014112	AGAP008052
OG0000218	AFUN2_007094	AGAP008051
OG0000219	AFUN2_005902	AGAP005907
OG0000219	AFUN2_004669	AGAP000907
OG0000220	AFUN2_004984	AGAP013260
OG0000220	AFUN2_013644	AGAP013120
OG0000220	AFUN2_008743	AGAP002457
OG0000221	AFUN2_002758, AFUN2_007038	AGAP007990
OG0000221	AFUN2_006461	AGAP006775
OG0000222	AFUN2_008952	AGAP028196
OG0000222	AFUN2_002413	AGAP010241
OG0000223	AFUN2_006017	AGAP001185
OG0000223	AFUN2_002196	AGAP013403
OG0000223	AFUN2_011073	AGAP001965
OG0000223	AFUN2_009640	AGAP001966
OG0000223	AFUN2_001947	AGAP013429
OG0000224	AFUN2_004727	AGAP013366, AGAP012995, AGAP029279
OG0000224	AFUN2_006433	AGAP013463
OG0000225	AFUN2_013899	AGAP003067
OG0000225	AFUN2_005712	AGAP003066
OG0000225	AFUN2_007468	AGAP003065
OG0000226	AFUN2_009224, AFUN2_010010	AGAP012970
OG0000226	AFUN2_001724	AGAP002448
OG0000226	AFUN2_005224	AGAP002447
OG0000228	AFUN2_010307, AFUN2_001223	AGAP007407, AGAP007410
OG0000228	AFUN2_002038	AGAP007412
OG0000228	AFUN2_007118, AFUN2_001384, AFUN2_013425, AFUN2_008192	AGAP000871, AGAP007411
OG0000229	AFUN2_002725	AGAP003236
OG0000229	AFUN2_001410	AGAP002137
OG0000229	AFUN2_012986	AGAP002008
OG0000230	AFUN2_013851, AFUN2_006362	AGAP028050, AGAP008670, AGAP008671
OG0000231	AFUN2_014167	AGAP006013
OG0000231	AFUN2_001796	AGAP006012
OG0000232	AFUN2_001279	AGAP005657, AGAP012667, AGAP005660
OG0000232	AFUN2_004132	AGAP005656
OG0000233	AFUN2_005591	AGAP001190
OG0000233	AFUN2_009669	AGAP001199
OG0000234	AFUN2_006786	AGAP007802
OG0000234	AFUN2_005910	AGAP007808
OG0000234	AFUN2_014325	AGAP007803
OG0000235	AFUN2_000576, AFUN2_003102, AFUN2_003000	AGAP013372, AGAP000706, AGAP013152, AGAP012911, AGAP012124
OG0000236	AFUN2_012443	AGAP001202
OG0000237	AFUN2_005130	AGAP003501
OG0000237	AFUN2_010795	AGAP003500
OG0000244	AFUN2_005802	AGAP009715, AGAP009722, AGAP009717, AGAP028644, AGAP009716, AGAP009723, AGAP009711
OG0000244	AFUN2_006054	AGAP029589
OG0000245	AFUN2_014246	AGAP002360
OG0000245	AFUN2_010459	AGAP002359
OG0000245	AFUN2_014309	AGAP013402
OG0000246	AFUN2_012397	AGAP012702, AGAP004173
OG0000246	AFUN2_008092	AGAP004383
OG0000246	AFUN2_001095	AGAP012839, AGAP004381
OG0000246	AFUN2_005703	AGAP004382
OG0000246	AFUN2_002388	AGAP012838, AGAP004380
OG0000247	AFUN2_012107	AGAP006146
OG0000247	AFUN2_004620	AGAP006145
OG0000247	AFUN2_001600	AGAP006148
OG0000248	AFUN2_010809	AGAP008404
OG0000248	AFUN2_011791	AGAP028212, AGAP028060
OG0000249	AFUN2_006007	AGAP004935
OG0000249	AFUN2_010916	AGAP005326
OG0000250	AFUN2_003687	AGAP002055
OG0000250	AFUN2_007149	AGAP002058
OG0000250	AFUN2_003179	AGAP002056
OG0000251	AFUN2_007933	AGAP012697, AGAP029782
OG0000251	AFUN2_012347	AGAP029784
OG0000251	AFUN2_010165	AGAP029623
OG0000251	AFUN2_009809	AGAP012647, AGAP029785
OG0000252	AFUN2_006568	AGAP028629
OG0000252	AFUN2_010012	AGAP011674
OG0000253	AFUN2_001483, AFUN2_000437	AGAP001648
OG0000254	AFUN2_009334	AGAP004634
OG0000254	AFUN2_013341	AGAP013293
OG0000255	AFUN2_014479	AGAP002195
OG0000255	AFUN2_012452	AGAP002197
OG0000256	AFUN2_010594	AGAP002766
OG0000256	AFUN2_010827	AGAP002765
OG0000256	AFUN2_004016	AGAP002767, AGAP002769
OG0000257	AFUN2_012412	AGAP008795, AGAP028220, AGAP008796
OG0000260	AFUN2_004768	AGAP013416
OG0000260	AFUN2_011233	AGAP002763
OG0000260	AFUN2_008356	AGAP013285
OG0000260	AFUN2_004504	AGAP013363
OG0000264	AFUN2_002067	AGAP007232, AGAP007228, AGAP007194, AGAP007191, AGAP007192, AGAP007193, AGAP007188, AGAP007190, AGAP007189, AGAP007187, AGAP007233, AGAP007229, AGAP007225, AGAP007234, AGAP007230, AGAP007224, AGAP029347, AGAP007223, AGAP007195, AGAP007196
OG0000265	AFUN2_009281	AGAP007255
OG0000265	AFUN2_011549	AGAP007266
OG0000265	AFUN2_003921	AGAP000253
OG0000266	AFUN2_000459	AGAP008867
OG0000266	AFUN2_004367	AGAP007794
OG0000266	AFUN2_008216	AGAP007793
OG0000267	AFUN2_006831	AGAP004164
OG0000267	AFUN2_013327, AFUN2_007744	AGAP004378
OG0000268	AFUN2_009239	AGAP029235
OG0000268	AFUN2_010803	AGAP007932
OG0000268	AFUN2_010441	AGAP007933
OG0000269	AFUN2_002119	AGAP001722
OG0000270	AFUN2_004500, AFUN2_005657	AGAP011951
OG0000270	AFUN2_001828	AGAP011952
OG0000271	AFUN2_007927	AGAP008769
OG0000271	AFUN2_011088	AGAP028056
OG0000271	AFUN2_001591	AGAP028014
OG0000271	AFUN2_004527	AGAP028164
OG0000272	AFUN2_008265	AGAP011696
OG0000272	AFUN2_012900	AGAP004760
OG0000273	AFUN2_001579	AGAP001281
OG0000273	AFUN2_004573	AGAP001283
OG0000273	AFUN2_012480	AGAP001284
OG0000274	AFUN2_009686	AGAP010002, AGAP009985
OG0000274	AFUN2_013179	AGAP000094
OG0000275	AFUN2_004279, AFUN2_002342, AFUN2_006827, AFUN2_002236, AFUN2_014152	AGAP003083
OG0000276	AFUN2_005119	AGAP012686, AGAP029761
OG0000276	AFUN2_000381	AGAP029762
OG0000277	AFUN2_013863	AGAP001811, AGAP001812
OG0000278	AFUN2_006737	AGAP004971
OG0000278	AFUN2_010216	AGAP004951
OG0000278	AFUN2_002080	AGAP004974
OG0000279	AFUN2_002258	AGAP008447
OG0000279	AFUN2_014367	AGAP008446
OG0000279	AFUN2_008292	AGAP008449
OG0000280	AFUN2_014275	AGAP009918
OG0000280	AFUN2_012254	AGAP009917
OG0000285	AFUN2_012421	AGAP004324
OG0000285	AFUN2_002291	AGAP003096
OG0000285	AFUN2_012046	AGAP003097
OG0000286	AFUN2_001601	AGAP010505, AGAP010504
OG0000287	AFUN2_006714, AFUN2_009698	AGAP009705, AGAP009707, AGAP009720, AGAP009719, AGAP009718, AGAP009706
OG0000288	AFUN2_007336	AGAP009363, AGAP009374
OG0000288	AFUN2_011244	AGAP029144, AGAP009375
OG0000289	AFUN2_008782	AGAP028096
OG0000289	AFUN2_008797	AGAP011302
OG0000290	AFUN2_001948	AGAP011048
OG0000290	AFUN2_000760	AGAP011047
OG0000290	AFUN2_006244	AGAP011046
OG0000291	AFUN2_003869	AGAP006510
OG0000291	AFUN2_005713	AGAP006271
OG0000292	AFUN2_008562	AGAP010057
OG0000292	AFUN2_003827	AGAP029713
OG0000292	AFUN2_006814	AGAP029711, AGAP029712
OG0000293	AFUN2_001356	AGAP001006
OG0000293	AFUN2_000358	AGAP006991
OG0000294	AFUN2_012955	AGAP002506
OG0000294	AFUN2_012574	AGAP012451
OG0000296	AFUN2_010688, AFUN2_014118	AGAP008278, AGAP008279
OG0000297	AFUN2_006972	AGAP000163
OG0000297	AFUN2_004085	AGAP000165
OG0000298	AFUN2_004927	AGAP005975
OG0000298	AFUN2_011109	AGAP028750
OG0000298	AFUN2_001118	AGAP028749
OG0000298	AFUN2_013111	AGAP028751
OG0000299	AFUN2_007111	AGAP002521
OG0000299	AFUN2_010458	AGAP011852
OG0000300	AFUN2_013914	AGAP006698
OG0000302	AFUN2_001375	AGAP007286
OG0000302	AFUN2_001607	AGAP007287
OG0000303	AFUN2_004936	AGAP002272
OG0000303	AFUN2_011645	AGAP002274
OG0000304	AFUN2_011754	AGAP008548
OG0000304	AFUN2_006099	AGAP028011
OG0000304	AFUN2_012365	AGAP008547
OG0000305	AFUN2_004178	AGAP008813
OG0000306	AFUN2_011531	AGAP007964
OG0000306	AFUN2_002476	AGAP007965
OG0000306	AFUN2_011005	AGAP013745
OG0000311	AFUN2_013804, AFUN2_004431	AGAP028531
OG0000313	AFUN2_013154, AFUN2_009232, AFUN2_010694, AFUN2_006740, AFUN2_001786, AFUN2_011523	AGAP008456, AGAP008457, AGAP029423, AGAP008479, AGAP028098, AGAP008463, AGAP008453, AGAP008480, AGAP008452, AGAP008451, AGAP008461, AGAP008462
OG0000314	AFUN2_001906, AFUN2_008486, AFUN2_011107, AFUN2_009358	AGAP028047, AGAP028119, AGAP028113, AGAP028191, AGAP028077, AGAP028089, AGAP008478, AGAP028126
OG0000317	AFUN2_010069	AGAP012969, AGAP004432, AGAP012872
OG0000318	AFUN2_002773, AFUN2_002673	AGAP007879
OG0000318	AFUN2_007664	AGAP007880
OG0000318	AFUN2_006731	AGAP007881
OG0000319	AFUN2_000419	AGAP008734
OG0000319	AFUN2_014741	AGAP005794
OG0000320	AFUN2_002201	AGAP010731
OG0000320	AFUN2_009283	AGAP010730
OG0000321	AFUN2_011209	AGAP028153
OG0000321	AFUN2_009191	AGAP009056
OG0000321	AFUN2_013400	AGAP010766, AGAP010765
OG0000324	AFUN2_014723	AGAP008582, AGAP028204
OG0000324	AFUN2_002760	AGAP008584
OG0000325	AFUN2_009953	AGAP007534
OG0000325	AFUN2_000426	AGAP013228
OG0000326	AFUN2_008475	AGAP003658
OG0000326	AFUN2_006744	AGAP001773, AGAP001774, AGAP012781
OG0000327	AFUN2_010823	AGAP009949
OG0000328	AFUN2_012636	AGAP011914, AGAP011913
OG0000328	AFUN2_005428	AGAP011912
OG0000329	AFUN2_010346	AGAP029555
OG0000329	AFUN2_002124	AGAP009460
OG0000330	AFUN2_010609	AGAP000989
OG0000330	AFUN2_010577	AGAP000988
OG0000330	AFUN2_001583	AGAP000987
OG0000331	AFUN2_010706	AGAP001264
OG0000331	AFUN2_002888, AFUN2_011006	AGAP013078, AGAP013443
OG0000332	AFUN2_002149	AGAP013321
OG0000332	AFUN2_013393	AGAP001742
OG0000332	AFUN2_012693	AGAP002650
OG0000333	AFUN2_001023, AFUN2_009434, AFUN2_011252, AFUN2_011040, AFUN2_010709, AFUN2_013423, AFUN2_008471, AFUN2_002539	AGAP007203
OG0000334	AFUN2_013965	AGAP009010
OG0000336	AFUN2_005980	AGAP006216
OG0000336	AFUN2_003183	AGAP029478
OG0000336	AFUN2_002121	AGAP006215
OG0000340	AFUN2_006511	AGAP000643, AGAP000642
OG0000340	AFUN2_012858, AFUN2_009608, AFUN2_007241	AGAP000641, AGAP000644
OG0000341	AFUN2_004677	AGAP008071, AGAP008070
OG0000341	AFUN2_004569	AGAP028712, AGAP029833, AGAP028714, AGAP028715, AGAP028720, AGAP029832
OG0000341	AFUN2_002612	AGAP028593
OG0000344	AFUN2_002211	AGAP005208
OG0000345	AFUN2_013986	AGAP010046, AGAP029395, AGAP010047
OG0000346	AFUN2_001968	AGAP003197, AGAP003195
OG0000346	AFUN2_001895	AGAP001097
OG0000347	AFUN2_008322	AGAP029723
OG0000347	AFUN2_002133	AGAP029724
OG0000348	AFUN2_009660	AGAP029288
OG0000349	AFUN2_012556	AGAP005911
OG0000349	AFUN2_006184	AGAP005912
OG0000350	AFUN2_008359	AGAP005613
OG0000351	AFUN2_008901	AGAP011560
OG0000351	AFUN2_008714	AGAP029490
OG0000351	AFUN2_004633	AGAP011561
OG0000352	AFUN2_006606	AGAP003702
OG0000352	AFUN2_011929	AGAP003703
OG0000353	AFUN2_011227	AGAP006016
OG0000353	AFUN2_002095	AGAP006015
OG0000354	AFUN2_005800	AGAP004115, AGAP004116
OG0000354	AFUN2_002171	AGAP001628, AGAP013268
OG0000355	AFUN2_008819	AGAP010402
OG0000355	AFUN2_010074	AGAP013018
OG0000355	AFUN2_007617	AGAP002458
OG0000356	AFUN2_001849	AGAP004785
OG0000356	AFUN2_003379	AGAP013350, AGAP004200
OG0000357	AFUN2_011572	AGAP001618
OG0000357	AFUN2_008751	AGAP001619
OG0000359	AFUN2_001508, AFUN2_014132, AFUN2_014666, AFUN2_005325	AGAP004203, AGAP013109, AGAP013503
OG0000360	AFUN2_000510	AGAP011974
OG0000360	AFUN2_007142	AGAP011975
OG0000361	AFUN2_002062	AGAP007947
OG0000361	AFUN2_012094	AGAP012604, AGAP004133
OG0000362	AFUN2_012779	AGAP009194
OG0000362	AFUN2_005854	AGAP009195
OG0000363	AFUN2_008657	AGAP007055
OG0000363	AFUN2_009379	AGAP007054
OG0000364	AFUN2_006948	AGAP007140
OG0000364	AFUN2_003336	AGAP007139
OG0000365	AFUN2_013587	AGAP008684
OG0000365	AFUN2_014234	AGAP008686
OG0000365	AFUN2_001973	AGAP008685
OG0000366	AFUN2_008793	AGAP013192
OG0000366	AFUN2_009343	AGAP003354
OG0000367	AFUN2_011293	AGAP005371
OG0000367	AFUN2_010540	AGAP005370
OG0000367	AFUN2_012120	AGAP005373
OG0000367	AFUN2_007287	AGAP005372
OG0000368	AFUN2_009997	AGAP004528
OG0000369	AFUN2_005004	AGAP008569
OG0000369	AFUN2_000751	AGAP008563
OG0000370	AFUN2_014764	AGAP001169
OG0000371	AFUN2_003392	AGAP006382, AGAP006381, AGAP006378
OG0000372	AFUN2_007569	AGAP029891
OG0000372	AFUN2_011675	AGAP000696
OG0000378	AFUN2_003972, AFUN2_011312, AFUN2_006867	AGAP007036, AGAP007033, AGAP007035
OG0000379	AFUN2_007006, AFUN2_011459, AFUN2_010700	AGAP029728
OG0000379	AFUN2_002013	AGAP029729
OG0000379	AFUN2_013099	AGAP029730
OG0000380	AFUN2_005131	AGAP003259, AGAP012713, AGAP003260
OG0000381	AFUN2_014467	AGAP029758
OG0000381	AFUN2_004958	AGAP029757
OG0000382	AFUN2_001543	AGAP010399
OG0000382	AFUN2_000360	AGAP010398
OG0000383	AFUN2_014461	AGAP002748
OG0000383	AFUN2_011562	AGAP012252
OG0000384	AFUN2_005469	AGAP029197
OG0000386	AFUN2_009836	AGAP005985
OG0000386	AFUN2_005608	AGAP005986
OG0000386	AFUN2_013530	AGAP005984
OG0000387	AFUN2_002844	AGAP004912
OG0000387	AFUN2_002100	AGAP005652
OG0000388	AFUN2_001099	AGAP001717, AGAP013493
OG0000389	AFUN2_006060	AGAP006745
OG0000389	AFUN2_012037	AGAP006744
OG0000391	AFUN2_010979	AGAP002331
OG0000391	AFUN2_008664	AGAP012302
OG0000392	AFUN2_005778	AGAP002838
OG0000393	AFUN2_012735	AGAP001777
OG0000393	AFUN2_002249	AGAP012467, AGAP001775
OG0000394	AFUN2_009571	AGAP005237
OG0000394	AFUN2_007082	AGAP005238
OG0000395	AFUN2_009792	AGAP029448
OG0000395	AFUN2_002960	AGAP000965
OG0000396	AFUN2_004007	AGAP009100
OG0000396	AFUN2_012283	AGAP009098
OG0000397	AFUN2_002237	AGAP029500
OG0000397	AFUN2_013451	AGAP029451
OG0000398	AFUN2_005442, AFUN2_013146	AGAP005453, AGAP005454
OG0000399	AFUN2_008626	AGAP004900
OG0000399	AFUN2_009920	AGAP006539
OG0000400	AFUN2_011008	AGAP005113
OG0000400	AFUN2_011164	AGAP006806
OG0000401	AFUN2_002956	AGAP003114
OG0000401	AFUN2_004353	AGAP011166
OG0000402	AFUN2_003222	AGAP000475
OG0000402	AFUN2_012219, AFUN2_012051, AFUN2_012833	AGAP029224
OG0000403	AFUN2_012035	AGAP000653
OG0000403	AFUN2_003128	AGAP005557
OG0000404	AFUN2_003801	AGAP028613
OG0000404	AFUN2_012718	AGAP010562
OG0000405	AFUN2_013432	AGAP005707
OG0000405	AFUN2_010896	AGAP005706
OG0000406	AFUN2_001556	AGAP002615
OG0000406	AFUN2_007375	AGAP002074
OG0000406	AFUN2_014336	AGAP011844
OG0000407	AFUN2_012902	AGAP012111
OG0000407	AFUN2_004980	AGAP011402
OG0000408	AFUN2_002945	AGAP005166
OG0000408	AFUN2_009625	AGAP005167
OG0000409	AFUN2_001720	AGAP029901
OG0000409	AFUN2_011673	AGAP008721
OG0000411	AFUN2_014669	AGAP001509
OG0000411	AFUN2_011779	AGAP001510
OG0000412	AFUN2_007595	AGAP001022
OG0000413	AFUN2_004473	AGAP006717
OG0000413	AFUN2_000795	AGAP006716
OG0000414	AFUN2_008931	AGAP008923
OG0000416	AFUN2_005309	AGAP007156
OG0000417	AFUN2_013957	AGAP001672
OG0000417	AFUN2_009488	AGAP010435
OG0000421	AFUN2_001964, AFUN2_008577	AGAP001989
OG0000421	AFUN2_012291	AGAP001988
OG0000424	AFUN2_011824, AFUN2_007173	AGAP000437
OG0000425	AFUN2_013867, AFUN2_004739	AGAP010908, AGAP010903, AGAP010904, AGAP010906, AGAP010905, AGAP010907
OG0000428	AFUN2_002316	AGAP000226
OG0000429	AFUN2_011609, AFUN2_005488	AGAP001971
OG0000429	AFUN2_013377	AGAP001969
OG0000430	AFUN2_002516	AGAP029419, AGAP010066
OG0000431	AFUN2_006452	AGAP004006
OG0000431	AFUN2_002969	AGAP004007
OG0000432	AFUN2_000534	AGAP012644, AGAP010004
OG0000432	AFUN2_010832	AGAP009017
OG0000433	AFUN2_004130	AGAP002460
OG0000433	AFUN2_001141	AGAP013297
OG0000434	AFUN2_003060, AFUN2_014225	AGAP006275
OG0000435	AFUN2_003456	AGAP011294
OG0000436	AFUN2_009601	AGAP029719
OG0000437	AFUN2_009648	AGAP002977, AGAP002975
OG0000438	AFUN2_004408	AGAP002976
OG0000439	AFUN2_012835	AGAP012585, AGAP007972
OG0000439	AFUN2_012281	AGAP007974
OG0000440	AFUN2_007200	AGAP003120, AGAP012726
OG0000441	AFUN2_003884	AGAP006406
OG0000441	AFUN2_007339	AGAP013127
OG0000442	AFUN2_005498, AFUN2_013332	AGAP010970
OG0000442	AFUN2_009889	AGAP010969
OG0000443	AFUN2_001914	AGAP003718
OG0000443	AFUN2_011734	AGAP006629
OG0000445	AFUN2_002989	AGAP029627
OG0000445	AFUN2_010049	AGAP011449
OG0000446	AFUN2_011911	AGAP006487
OG0000446	AFUN2_006522	AGAP006485
OG0000447	AFUN2_001883	AGAP008201
OG0000447	AFUN2_014649	AGAP029240
OG0000448	AFUN2_003874	AGAP007675
OG0000448	AFUN2_004004	AGAP003271
OG0000449	AFUN2_002880	AGAP000731
OG0000449	AFUN2_008727	AGAP010391
OG0000450	AFUN2_007488	AGAP009201
OG0000450	AFUN2_012925	AGAP009200
OG0000451	AFUN2_010410	AGAP013457
OG0000452	AFUN2_003619	AGAP013186
OG0000453	AFUN2_004614	AGAP011247
OG0000453	AFUN2_014643	AGAP012669, AGAP010063
OG0000454	AFUN2_005107	AGAP009342
OG0000455	AFUN2_011604	AGAP006770
OG0000455	AFUN2_001958	AGAP011180
OG0000456	AFUN2_007145	AGAP006019
OG0000456	AFUN2_004475	AGAP008962
OG0000457	AFUN2_011980	AGAP001659
OG0000457	AFUN2_009119	AGAP001657
OG0000458	AFUN2_004230	AGAP009246
OG0000458	AFUN2_000418	AGAP009241
OG0000458	AFUN2_007249	AGAP009240
OG0000460	AFUN2_014011	AGAP002578
OG0000460	AFUN2_002000	AGAP002577
OG0000461	AFUN2_008978	AGAP000449
OG0000461	AFUN2_008827	AGAP000452
OG0000462	AFUN2_003865	AGAP012132
OG0000464	AFUN2_013582	AGAP029365
OG0000464	AFUN2_005765	AGAP029372
OG0000465	AFUN2_002500	AGAP004655
OG0000466	AFUN2_008377	AGAP029870
OG0000466	AFUN2_004023	AGAP029548
OG0000471	AFUN2_007684	AGAP011991
OG0000472	AFUN2_007825, AFUN2_008027	AGAP008579
OG0000472	AFUN2_010284	AGAP008580
OG0000473	AFUN2_008466	AGAP013282
OG0000473	AFUN2_010137	AGAP029167, AGAP010899
OG0000473	AFUN2_004064	AGAP029194, AGAP029195
OG0000476	AFUN2_013824	AGAP003255
OG0000477	AFUN2_014550	AGAP013466
OG0000477	AFUN2_013649	AGAP003482
OG0000478	AFUN2_003137	AGAP009964
OG0000478	AFUN2_003770	AGAP009965
OG0000479	AFUN2_009181	AGAP001766
OG0000479	AFUN2_007197	AGAP001769
OG0000480	AFUN2_006549	AGAP011643
OG0000480	AFUN2_000707	AGAP011641
OG0000481	AFUN2_004506	AGAP005612
OG0000481	AFUN2_007832	AGAP005610
OG0000482	AFUN2_014001	AGAP009381
OG0000482	AFUN2_007154	AGAP009385
OG0000483	AFUN2_008514	AGAP007811
OG0000484	AFUN2_011350	AGAP010151
OG0000484	AFUN2_006435	AGAP007828
OG0000485	AFUN2_007072	AGAP008061
OG0000485	AFUN2_007860	AGAP008060
OG0000486	AFUN2_005660	AGAP011729
OG0000486	AFUN2_008037	AGAP001183
OG0000487	AFUN2_003553	AGAP008490
OG0000487	AFUN2_001956	AGAP000473
OG0000488	AFUN2_003041	AGAP028173
OG0000488	AFUN2_006935	AGAP029973
OG0000488	AFUN2_008414	AGAP029974
OG0000489	AFUN2_013313	AGAP000218
OG0000489	AFUN2_014776	AGAP000217
OG0000490	AFUN2_001904	AGAP012106
OG0000491	AFUN2_009342	AGAP003322
OG0000491	AFUN2_012165	AGAP002652
OG0000492	AFUN2_000913	AGAP000225
OG0000492	AFUN2_012708	AGAP000228
OG0000493	AFUN2_009774	AGAP002125
OG0000493	AFUN2_014180	AGAP002126
OG0000494	AFUN2_011840	AGAP011945
OG0000494	AFUN2_000438	AGAP008898
OG0000495	AFUN2_006380	AGAP007851
OG0000495	AFUN2_009440	AGAP013771
OG0000496	AFUN2_001451	AGAP029684
OG0000496	AFUN2_001022	AGAP012605, AGAP029683
OG0000497	AFUN2_003360	AGAP013190
OG0000497	AFUN2_008537	AGAP028501
OG0000498	AFUN2_000900	AGAP010973
OG0000498	AFUN2_006893	AGAP010974
OG0000499	AFUN2_002816	AGAP006782
OG0000499	AFUN2_014000	AGAP002358
OG0000500	AFUN2_003408	AGAP000399
OG0000500	AFUN2_005559	AGAP006668
OG0000501	AFUN2_014285	AGAP010828, AGAP010829, AGAP010827, AGAP010826
OG0000502	AFUN2_002108	AGAP010734
OG0000502	AFUN2_002588	AGAP010810
OG0000503	AFUN2_008000	AGAP028471, AGAP013020, AGAP001707
OG0000504	AFUN2_010765	AGAP001695
OG0000504	AFUN2_005136	AGAP029662
OG0000505	AFUN2_008493	AGAP012821
OG0000506	AFUN2_002862	AGAP006486
OG0000506	AFUN2_001311	AGAP011608
OG0000507	AFUN2_009605	AGAP008487
OG0000507	AFUN2_010453	AGAP004054
OG0000508	AFUN2_012458	AGAP006182
OG0000508	AFUN2_009192	AGAP006181
OG0000508	AFUN2_001408	AGAP006178
OG0000509	AFUN2_011895	AGAP006370, AGAP006369
OG0000510	AFUN2_003304	AGAP000973
OG0000510	AFUN2_006916	AGAP003730, AGAP012841
OG0000511	AFUN2_001890, AFUN2_008232	AGAP006343, AGAP006342
OG0000512	AFUN2_004602	AGAP001033
OG0000514	AFUN2_011623	AGAP003578
OG0000514	AFUN2_009748	AGAP009944
OG0000515	AFUN2_007192	AGAP003487
OG0000515	AFUN2_000620	AGAP013419
OG0000516	AFUN2_004606	AGAP003586
OG0000516	AFUN2_002583	AGAP013333
OG0000517	AFUN2_007438	AGAP004263, AGAP012703, AGAP004262
OG0000518	AFUN2_001532	AGAP007676
OG0000518	AFUN2_009562	AGAP007677
OG0000520	AFUN2_008246	AGAP009090
OG0000520	AFUN2_013959	AGAP009091
OG0000521	AFUN2_006966	AGAP007406
OG0000521	AFUN2_008767	AGAP003541
OG0000522	AFUN2_012554	AGAP010186
OG0000522	AFUN2_011055	AGAP010184
OG0000523	AFUN2_007839	AGAP004369
OG0000523	AFUN2_014119	AGAP004577
OG0000524	AFUN2_002285	AGAP005952
OG0000524	AFUN2_009357	AGAP005951
OG0000525	AFUN2_013124	AGAP007440
OG0000526	AFUN2_009936	AGAP000361
OG0000526	AFUN2_006765	AGAP010269
OG0000527	AFUN2_010332	AGAP004223
OG0000527	AFUN2_003399	AGAP004222
OG0000528	AFUN2_011949	AGAP006536
OG0000528	AFUN2_008139	AGAP006540
OG0000532	AFUN2_009257	AGAP010531
OG0000532	AFUN2_007095	AGAP006914
OG0000534	AFUN2_013294	AGAP008732
OG0000534	AFUN2_003205	AGAP028052
OG0000535	AFUN2_004029	AGAP007918
OG0000535	AFUN2_013409	AGAP013758
OG0000536	AFUN2_007207	AGAP007134
OG0000536	AFUN2_003559	AGAP011848
OG0000538	AFUN2_009330	AGAP013071
OG0000538	AFUN2_011747	AGAP003049
OG0000539	AFUN2_005197	AGAP003055, AGAP003054
OG0000539	AFUN2_002731	AGAP013396, AGAP012758, AGAP003053
OG0000540	AFUN2_001191	AGAP001027
OG0000541	AFUN2_006877	AGAP008976
OG0000541	AFUN2_006040	AGAP007800
OG0000542	AFUN2_007282	AGAP003783
OG0000542	AFUN2_010209	AGAP003782
OG0000543	AFUN2_004643	AGAP029776
OG0000543	AFUN2_012610	AGAP029777
OG0000544	AFUN2_005178	AGAP009442
OG0000544	AFUN2_009523	AGAP003796
OG0000546	AFUN2_009394	AGAP013356
OG0000547	AFUN2_014341	AGAP010354
OG0000547	AFUN2_005774	AGAP005899
OG0000548	AFUN2_007717	AGAP000570
OG0000549	AFUN2_000846	AGAP005981
OG0000549	AFUN2_005801	AGAP000008
OG0000550	AFUN2_008494	AGAP006913
OG0000551	AFUN2_005744	AGAP013146
OG0000551	AFUN2_007132	AGAP013188, AGAP013393, AGAP013255, AGAP012745
OG0000552	AFUN2_002213	AGAP004228
OG0000553	AFUN2_004161	AGAP006055
OG0000554	AFUN2_012642	AGAP001184, AGAP013501
OG0000555	AFUN2_001168	AGAP004358
OG0000556	AFUN2_013704	AGAP013224
OG0000557	AFUN2_009536	AGAP003231
OG0000557	AFUN2_011864	AGAP000170
OG0000558	AFUN2_012242	AGAP003133
OG0000558	AFUN2_011648	AGAP000787
OG0000559	AFUN2_006220	AGAP001962
OG0000559	AFUN2_000578	AGAP001961
OG0000560	AFUN2_012617	AGAP007460
