Orthogroup	AfunestusAfunGA1	AminimusMINIMUS1
OG0000324	AFUN2_014723	AMIN009157
OG0000324	AFUN2_002760	AMIN009156
OG0000325	AFUN2_009953	AMIN010396
OG0000326	AFUN2_008475	AMIN004016
OG0000326	AFUN2_006744	AMIN003194
OG0000327	AFUN2_010823	AMIN006782
OG0000328	AFUN2_012636	AMIN008593
OG0000328	AFUN2_005428	AMIN008592
OG0000329	AFUN2_010346	AMIN001843
OG0000329	AFUN2_002124	AMIN001842
OG0000330	AFUN2_010609	AMIN005466
OG0000330	AFUN2_010577, AFUN2_001583	AMIN005465
OG0000331	AFUN2_010706	AMIN015827
OG0000331	AFUN2_002888, AFUN2_011006	AMIN015828, AMIN015829
OG0000332	AFUN2_002149	AMIN003653
OG0000332	AFUN2_013393	AMIN003550
OG0000332	AFUN2_012693	AMIN003652
OG0000333	AFUN2_002539	AMIN010619
OG0000334	AFUN2_013965	AMIN001560
OG0000336	AFUN2_002121	AMIN011337
OG0000340	AFUN2_006511	AMIN005724, AMIN005725
OG0000340	AFUN2_012858, AFUN2_009608, AFUN2_007241	AMIN005726
OG0000341	AFUN2_004677	AMIN006202
OG0000341	AFUN2_004569, AFUN2_002612	AMIN006203
OG0000344	AFUN2_011925	AMIN004814
OG0000344	AFUN2_002211	AMIN007367
OG0000345	AFUN2_013986	AMIN005741
OG0000346	AFUN2_001968	AMIN002478
OG0000346	AFUN2_001895	AMIN016268
OG0000347	AFUN2_002133	AMIN007036
OG0000348	AFUN2_006181, AFUN2_009660	AMIN009292
OG0000349	AFUN2_012556	AMIN015611
OG0000349	AFUN2_006184	AMIN010714
OG0000350	AFUN2_008359	AMIN015944
OG0000351	AFUN2_008901, AFUN2_008714	AMIN008878
OG0000352	AFUN2_006606, AFUN2_011929	AMIN004703
OG0000353	AFUN2_011227	AMIN010928
OG0000354	AFUN2_005800	AMIN003843
OG0000354	AFUN2_002171	AMIN003437
OG0000355	AFUN2_008819	AMIN006601
OG0000356	AFUN2_001849	AMIN008127
OG0000356	AFUN2_003379	AMIN004156
OG0000357	AFUN2_011572	AMIN003425
OG0000357	AFUN2_008751	AMIN003426
OG0000359	AFUN2_001508, AFUN2_014132, AFUN2_014666, AFUN2_005325	AMIN004153
OG0000360	AFUN2_000510, AFUN2_007142	AMIN004393
OG0000361	AFUN2_012094	AMIN000969
OG0000362	AFUN2_012779	AMIN016016
OG0000362	AFUN2_005854	AMIN016013
OG0000363	AFUN2_009379	AMIN011090
OG0000364	AFUN2_006948	AMIN011281
OG0000365	AFUN2_013587, AFUN2_014234	AMIN001318
OG0000366	AFUN2_008793, AFUN2_009343	AMIN003044
OG0000367	AFUN2_011293, AFUN2_010540	AMIN007407
OG0000368	AFUN2_009997	AMIN004899
OG0000369	AFUN2_005004	AMIN000991
OG0000369	AFUN2_000751	AMIN000990, AMIN000995
OG0000370	AFUN2_014764	AMIN015641
OG0000371	AFUN2_003392	AMIN007985, AMIN007986, AMIN007988
OG0000372	AFUN2_007569, AFUN2_011675	AMIN005843
OG0000378	AFUN2_003972, AFUN2_011312, AFUN2_006867	AMIN011133, AMIN016045, AMIN016047
OG0000380	AFUN2_005131	AMIN015545, AMIN015546
OG0000381	AFUN2_014467	AMIN016125
OG0000381	AFUN2_004958	AMIN016124
OG0000382	AFUN2_001543	AMIN006598
OG0000382	AFUN2_000360	AMIN006597
OG0000383	AFUN2_014461	AMIN003564
OG0000383	AFUN2_011562	AMIN006915
OG0000384	AFUN2_005469	AMIN007027
OG0000384	AFUN2_004787	AMIN007028
OG0000386	AFUN2_009836, AFUN2_005608, AFUN2_013530	AMIN010945
OG0000387	AFUN2_002844	AMIN011411
OG0000387	AFUN2_002100	AMIN010181
OG0000388	AFUN2_001099	AMIN003526, AMIN003525
OG0000389	AFUN2_006060	AMIN010092
OG0000391	AFUN2_010979	AMIN004615
OG0000391	AFUN2_008664	AMIN006874
OG0000392	AFUN2_005778	AMIN016120
OG0000393	AFUN2_012735	AMIN000709
OG0000393	AFUN2_002249	AMIN000710
OG0000394	AFUN2_009571	AMIN015659
OG0000394	AFUN2_007082	AMIN015658
OG0000395	AFUN2_009792	AMIN006779
OG0000395	AFUN2_002960	AMIN005116
OG0000396	AFUN2_004007	AMIN009642
OG0000396	AFUN2_012283	AMIN009640, AMIN009641
OG0000397	AFUN2_002237	AMIN009574
OG0000397	AFUN2_013451	AMIN000431
OG0000398	AFUN2_005442, AFUN2_013146	AMIN015525, AMIN010788
OG0000399	AFUN2_008626	AMIN011393
OG0000399	AFUN2_009920	AMIN007830
OG0000400	AFUN2_011008	AMIN007277
OG0000400	AFUN2_011164	AMIN010038
OG0000401	AFUN2_004353	AMIN008417
OG0000402	AFUN2_003222	AMIN005358
OG0000402	AFUN2_012219, AFUN2_012051, AFUN2_012833	AMIN007892
OG0000403	AFUN2_012035	AMIN005734
OG0000403	AFUN2_003128	AMIN015648
OG0000404	AFUN2_003801	AMIN001303
OG0000404	AFUN2_012718	AMIN001304
OG0000405	AFUN2_013432	AMIN016076
OG0000405	AFUN2_010896	AMIN016073
OG0000406	AFUN2_001556	AMIN003952
OG0000406	AFUN2_007375	AMIN003382
OG0000406	AFUN2_014336	AMIN008549
OG0000407	AFUN2_012902	AMIN008277
OG0000407	AFUN2_004980	AMIN009328
OG0000408	AFUN2_002945	AMIN007332
OG0000408	AFUN2_009625	AMIN007333
OG0000409	AFUN2_001720	AMIN001360
OG0000409	AFUN2_011673	AMIN001359
OG0000411	AFUN2_014669	AMIN016274
OG0000411	AFUN2_011779	AMIN016278
OG0000412	AFUN2_007595	AMIN005383
OG0000413	AFUN2_004473	AMIN010118
OG0000413	AFUN2_000795	AMIN010119
OG0000416	AFUN2_005309	AMIN010661
OG0000417	AFUN2_013957	AMIN003479
OG0000417	AFUN2_009488	AMIN004992
OG0000421	AFUN2_008577	AMIN003299
OG0000424	AFUN2_011824, AFUN2_007173	AMIN005584
OG0000425	AFUN2_013867, AFUN2_004739	AMIN009294
OG0000428	AFUN2_010653	AMIN015596
OG0000428	AFUN2_002316	AMIN015597
OG0000430	AFUN2_002516	AMIN015929
OG0000431	AFUN2_006452, AFUN2_002969	AMIN002817
OG0000432	AFUN2_000534	AMIN006725
OG0000432	AFUN2_010832	AMIN001567
OG0000433	AFUN2_004130	AMIN002730
OG0000433	AFUN2_001141	AMIN002729
OG0000434	AFUN2_003060, AFUN2_014225	AMIN008047
OG0000435	AFUN2_003456	AMIN009195
OG0000437	AFUN2_009648	AMIN003136
OG0000438	AFUN2_004408	AMIN003137
OG0000439	AFUN2_012835	AMIN006296
OG0000439	AFUN2_012281	AMIN006294
OG0000440	AFUN2_007200	AMIN004662
OG0000441	AFUN2_003884	AMIN007959
OG0000441	AFUN2_007339	AMIN002140
OG0000442	AFUN2_013332	AMIN009238
OG0000442	AFUN2_009889	AMIN009240
OG0000443	AFUN2_001914	AMIN004723
OG0000443	AFUN2_011734	AMIN007767
OG0000445	AFUN2_002989	AMIN008996
OG0000445	AFUN2_010049	AMIN008997
OG0000446	AFUN2_011911, AFUN2_006522	AMIN007883
OG0000447	AFUN2_001883	AMIN015485
OG0000447	AFUN2_014649	AMIN015486
OG0000448	AFUN2_003874	AMIN010314
OG0000448	AFUN2_004004	AMIN000368
OG0000449	AFUN2_002880	AMIN005171
OG0000449	AFUN2_008727	AMIN006588
OG0000450	AFUN2_007488	AMIN009737
OG0000450	AFUN2_012925	AMIN016018
OG0000452	AFUN2_003619	AMIN015851
OG0000453	AFUN2_004614	AMIN008351
OG0000453	AFUN2_014643	AMIN006656
OG0000454	AFUN2_005107	AMIN001771
OG0000455	AFUN2_011604	AMIN010071
OG0000455	AFUN2_001958	AMIN008404
OG0000456	AFUN2_007145	AMIN010925
OG0000457	AFUN2_011980	AMIN003469
OG0000457	AFUN2_009119	AMIN003467
OG0000458	AFUN2_004230	AMIN001697
OG0000458	AFUN2_000418	AMIN001694
OG0000458	AFUN2_007249	AMIN001693
OG0000460	AFUN2_002000	AMIN004000
OG0000461	AFUN2_008978	AMIN005596
OG0000461	AFUN2_008827	AMIN005597
OG0000462	AFUN2_003865	AMIN008302
OG0000462	AFUN2_007071	AMIN008301
OG0000464	AFUN2_013582	AMIN010382
OG0000465	AFUN2_002500	AMIN000102
OG0000465	AFUN2_013706	AMIN005739
OG0000466	AFUN2_000811, AFUN2_008377	AMIN008413
OG0000466	AFUN2_004023	AMIN006890
OG0000471	AFUN2_007684	AMIN004410
OG0000472	AFUN2_007825, AFUN2_008027	AMIN009159
OG0000472	AFUN2_010284	AMIN009158
OG0000473	AFUN2_008466	AMIN016002
OG0000473	AFUN2_010137	AMIN016001
OG0000473	AFUN2_004064	AMIN015997
OG0000476	AFUN2_013824	AMIN015549
OG0000477	AFUN2_014550	AMIN015736
OG0000477	AFUN2_013649	AMIN015796
OG0000478	AFUN2_003137	AMIN006764
OG0000478	AFUN2_003770	AMIN006763
OG0000479	AFUN2_009181	AMIN003190
OG0000479	AFUN2_007197	AMIN003192
OG0000480	AFUN2_006549, AFUN2_000707	AMIN008804
OG0000481	AFUN2_004506	AMIN015941
OG0000481	AFUN2_007832	AMIN015942
OG0000482	AFUN2_014001	AMIN015815
OG0000482	AFUN2_007154	AMIN015813
OG0000484	AFUN2_011350	AMIN007230
OG0000484	AFUN2_006435	AMIN015926
OG0000485	AFUN2_007860	AMIN006211
OG0000486	AFUN2_005660	AMIN008726
OG0000486	AFUN2_008037	AMIN002294
OG0000487	AFUN2_003553	AMIN009827
OG0000487	AFUN2_001956	AMIN005361
OG0000488	AFUN2_003041, AFUN2_006935, AFUN2_008414	AMIN005028
OG0000489	AFUN2_013313	AMIN005535
OG0000489	AFUN2_014776	AMIN005536
OG0000490	AFUN2_001904	AMIN008273
OG0000491	AFUN2_009342	AMIN016162
OG0000491	AFUN2_012165	AMIN003650
OG0000492	AFUN2_000913	AMIN005529
OG0000492	AFUN2_012708	AMIN015489
OG0000493	AFUN2_009774	AMIN003675
OG0000493	AFUN2_014180	AMIN003676
OG0000494	AFUN2_011840	AMIN008619
OG0000495	AFUN2_009440	AMIN007154
OG0000496	AFUN2_001451	AMIN016233
OG0000496	AFUN2_001022	AMIN016234
OG0000497	AFUN2_003360	AMIN003979
OG0000497	AFUN2_008537	AMIN016070
OG0000499	AFUN2_002816	AMIN010059
OG0000500	AFUN2_003408	AMIN005698
OG0000500	AFUN2_005559	AMIN011003
OG0000501	AFUN2_014285	AMIN006982
OG0000502	AFUN2_002108	AMIN015996
OG0000502	AFUN2_002588	AMIN007007
OG0000503	AFUN2_008000	AMIN003517
OG0000504	AFUN2_010765	AMIN003505
OG0000504	AFUN2_005136	AMIN003013
OG0000505	AFUN2_008493	AMIN011215
OG0000506	AFUN2_002862	AMIN007882
OG0000506	AFUN2_001311	AMIN008841
OG0000507	AFUN2_009605	AMIN009824
OG0000507	AFUN2_010453	AMIN002620
OG0000508	AFUN2_012458	AMIN011314
OG0000508	AFUN2_001408	AMIN011311
OG0000509	AFUN2_011895	AMIN007998
OG0000510	AFUN2_003304	AMIN005108
OG0000510	AFUN2_006916	AMIN002964
OG0000511	AFUN2_001890, AFUN2_008232	AMIN008024, AMIN008023
OG0000512	AFUN2_003365	AMIN005370
OG0000512	AFUN2_004602	AMIN005371
OG0000514	AFUN2_011623	AMIN000976
OG0000514	AFUN2_009748	AMIN006790
OG0000515	AFUN2_007192	AMIN000903
OG0000515	AFUN2_000620	AMIN000905
OG0000516	AFUN2_004606	AMIN015782
OG0000516	AFUN2_002583	AMIN015783
OG0000517	AFUN2_007438	AMIN004090, AMIN004091
OG0000518	AFUN2_001532	AMIN010315
OG0000518	AFUN2_009562	AMIN010316
OG0000520	AFUN2_008246	AMIN009633
OG0000521	AFUN2_006966	AMIN010473
OG0000521	AFUN2_008767	AMIN000859
OG0000522	AFUN2_012554	AMIN007265
OG0000522	AFUN2_011055	AMIN007262
OG0000523	AFUN2_007839	AMIN004760
OG0000523	AFUN2_014119	AMIN004944
OG0000524	AFUN2_002285	AMIN010979
OG0000524	AFUN2_009357	AMIN010980
OG0000525	AFUN2_013124	AMIN010455
OG0000526	AFUN2_009936	AMIN005825
OG0000526	AFUN2_006765	AMIN001122
OG0000527	AFUN2_010332	AMIN004131
OG0000527	AFUN2_003399	AMIN004132
OG0000528	AFUN2_011949	AMIN007833
OG0000528	AFUN2_008139	AMIN007829
OG0000532	AFUN2_009257	AMIN001270
OG0000532	AFUN2_007095	AMIN007689
OG0000533	AFUN2_000450	AMIN006603
OG0000533	AFUN2_002981, AFUN2_012615, AFUN2_013163, AFUN2_002109, AFUN2_009935, AFUN2_011615, AFUN2_003832, AFUN2_013189, AFUN2_007938, AFUN2_008866, AFUN2_014156	AMIN006437
OG0000533	AFUN2_010644, AFUN2_000939, AFUN2_001035	AMIN009376
OG0000534	AFUN2_003205	AMIN001371
OG0000535	AFUN2_004029, AFUN2_013409	AMIN007082, AMIN007081
OG0000536	AFUN2_007207	AMIN011275
OG0000536	AFUN2_003559	AMIN008553
OG0000538	AFUN2_009330	AMIN003755
OG0000539	AFUN2_005197	AMIN003762
OG0000539	AFUN2_002731	AMIN003761
OG0000540	AFUN2_001191	AMIN005379
OG0000541	AFUN2_006877	AMIN009417
OG0000541	AFUN2_006040	AMIN006390
OG0000542	AFUN2_007282	AMIN002916
OG0000543	AFUN2_004643, AFUN2_012610	AMIN008407
OG0000544	AFUN2_005178	AMIN001828
OG0000546	AFUN2_009394	AMIN002142
OG0000547	AFUN2_014341	AMIN006548
OG0000547	AFUN2_005774	AMIN011566
OG0000548	AFUN2_007717	AMIN005326
OG0000549	AFUN2_000846	AMIN010949
OG0000549	AFUN2_005801	AMIN005346
OG0000550	AFUN2_008494	AMIN007688
OG0000551	AFUN2_005744	AMIN004699
OG0000552	AFUN2_002213	AMIN004125
OG0000553	AFUN2_004161	AMIN009893
OG0000554	AFUN2_012642	AMIN002293
OG0000555	AFUN2_001168	AMIN000002
OG0000556	AFUN2_013704	AMIN000436
OG0000557	AFUN2_009536	AMIN000396
OG0000557	AFUN2_011864	AMIN005429
OG0000558	AFUN2_012242	AMIN004650
OG0000558	AFUN2_011648	AMIN002017
OG0000559	AFUN2_006220	AMIN003274
OG0000559	AFUN2_000578	AMIN003273
OG0000560	AFUN2_001819	AMIN005299
OG0000561	AFUN2_002206	AMIN010697
OG0000562	AFUN2_000387	AMIN011522
OG0000563	AFUN2_006690	AMIN000899
OG0000564	AFUN2_007831, AFUN2_009868	AMIN009852
OG0000565	AFUN2_011356	AMIN004942
OG0000565	AFUN2_006900	AMIN005177
OG0000566	AFUN2_006872	AMIN008364
OG0000567	AFUN2_011463	AMIN007642
OG0000567	AFUN2_004934	AMIN008036
OG0000568	AFUN2_006902, AFUN2_012635, AFUN2_004578	AMIN001579
OG0000569	AFUN2_012270, AFUN2_003393	AMIN002519
OG0000570	AFUN2_011891	AMIN004109
OG0000571	AFUN2_008242	AMIN011641
OG0000572	AFUN2_014770	AMIN008152
OG0000573	AFUN2_013168	AMIN008055
OG0000573	AFUN2_006426	AMIN005376
OG0000574	AFUN2_007112	AMIN006811
OG0000574	AFUN2_005570	AMIN006813
OG0000574	AFUN2_005415	AMIN006812
OG0000576	AFUN2_001361	AMIN005183
OG0000577	AFUN2_014543	AMIN003222
OG0000579	AFUN2_006720	AMIN010666
OG0000581	AFUN2_003215, AFUN2_007952	AMIN011482
OG0000582	AFUN2_012422	AMIN016010
OG0000583	AFUN2_006546, AFUN2_014530	AMIN010375, AMIN010374
OG0000584	AFUN2_004829	AMIN008748
OG0000585	AFUN2_007973, AFUN2_007518	AMIN010150
OG0000586	AFUN2_002299, AFUN2_006382	AMIN002818
OG0000588	AFUN2_012166	AMIN000874
OG0000595	AFUN2_012746, AFUN2_013875, AFUN2_006545	AMIN011662
OG0000596	AFUN2_009700, AFUN2_014020	AMIN005864
OG0000601	AFUN2_003875, AFUN2_009427	AMIN004306
OG0000606	AFUN2_007021	AMIN003039
OG0000607	AFUN2_007411, AFUN2_007189	AMIN008746
OG0000608	AFUN2_009906	AMIN001858, AMIN001857
OG0000609	AFUN2_006231	AMIN009721
OG0000610	AFUN2_003085	AMIN010909
OG0000610	AFUN2_012277	AMIN010908
OG0000611	AFUN2_005888, AFUN2_005487	AMIN010221
OG0000612	AFUN2_009735	AMIN001751
OG0000613	AFUN2_005629	AMIN003914
OG0000613	AFUN2_007432	AMIN003655
OG0000614	AFUN2_008619	AMIN010054
OG0000615	AFUN2_007335	AMIN010988
OG0000617	AFUN2_012385	AMIN009546
OG0000617	AFUN2_013992	AMIN009513
OG0000618	AFUN2_001004, AFUN2_008112	AMIN002658, AMIN002025
OG0000619	AFUN2_009164, AFUN2_009057	AMIN000286
OG0000620	AFUN2_003492	AMIN009595
OG0000621	AFUN2_005056	AMIN014163
OG0000622	AFUN2_006041	AMIN006522
OG0000623	AFUN2_002881	AMIN008790
OG0000623	AFUN2_012624	AMIN008600
OG0000624	AFUN2_000940	AMIN004070
OG0000625	AFUN2_011772	AMIN015790
OG0000627	AFUN2_007347	AMIN009215
OG0000627	AFUN2_003427	AMIN009220
OG0000628	AFUN2_009803	AMIN006623
OG0000629	AFUN2_003677, AFUN2_014591	AMIN005193
OG0000630	AFUN2_012508	AMIN015636
OG0000630	AFUN2_005315	AMIN008522
OG0000631	AFUN2_005956	AMIN005964
OG0000632	AFUN2_006430, AFUN2_007784	AMIN005735, AMIN000217
OG0000633	AFUN2_012807	AMIN005696
OG0000633	AFUN2_001328	AMIN007609
OG0000634	AFUN2_004511	AMIN005170
OG0000634	AFUN2_006957	AMIN004747
OG0000635	AFUN2_013431	AMIN002272, AMIN002271
OG0000636	AFUN2_009731	AMIN007685
OG0000637	AFUN2_002680	AMIN008498
OG0000637	AFUN2_004860	AMIN008499
OG0000638	AFUN2_010122	AMIN016100
OG0000638	AFUN2_002191	AMIN015811
OG0000639	AFUN2_003992	AMIN010292
OG0000640	AFUN2_008708	AMIN010958
OG0000641	AFUN2_013494, AFUN2_001686	AMIN009728
OG0000642	AFUN2_000456	AMIN002983
OG0000643	AFUN2_010524	AMIN002346
OG0000644	AFUN2_003497	AMIN008329
OG0000645	AFUN2_014394	AMIN010790
OG0000646	AFUN2_012327	AMIN010229
OG0000646	AFUN2_009789	AMIN006483, AMIN008386
OG0000647	AFUN2_013180	AMIN010304
OG0000648	AFUN2_002817	AMIN016197
OG0000648	AFUN2_010811	AMIN016198
OG0000649	AFUN2_012976, AFUN2_013197	AMIN015853
OG0000650	AFUN2_012427, AFUN2_010925, AFUN2_004783	AMIN006615
OG0000651	AFUN2_011371, AFUN2_003999	AMIN006952
OG0000651	AFUN2_008517	AMIN006951
OG0000652	AFUN2_002986	AMIN005736
OG0000652	AFUN2_013908	AMIN002646
OG0000653	AFUN2_004050	AMIN003046
OG0000653	AFUN2_006619	AMIN006166
OG0000654	AFUN2_009381	AMIN010501
OG0000655	AFUN2_010761	AMIN009939
OG0000655	AFUN2_005622	AMIN011103
OG0000656	AFUN2_006317	AMIN009750
OG0000656	AFUN2_001879	AMIN009751
OG0000657	AFUN2_012004	AMIN009848
OG0000658	AFUN2_003896	AMIN000840
OG0000659	AFUN2_000693	AMIN015780
OG0000659	AFUN2_001542	AMIN015781
OG0000660	AFUN2_014391	AMIN000258
OG0000661	AFUN2_006804	AMIN007663
OG0000661	AFUN2_002242	AMIN002009
OG0000662	AFUN2_009263, AFUN2_012492	AMIN004472
OG0000663	AFUN2_006686	AMIN000084
OG0000664	AFUN2_002024	AMIN001564
OG0000665	AFUN2_012287, AFUN2_003898	AMIN003292
OG0000666	AFUN2_007491	AMIN005051, AMIN005054, AMIN005053
OG0000667	AFUN2_005195	AMIN009272
OG0000668	AFUN2_011855	AMIN005541
OG0000671	AFUN2_001478	AMIN008789
OG0000672	AFUN2_011953	AMIN007203, AMIN007201
OG0000673	AFUN2_001123	AMIN006707
OG0000674	AFUN2_004741	AMIN008882
OG0000675	AFUN2_006494	AMIN011603
OG0000676	AFUN2_002761	AMIN015866
OG0000677	AFUN2_004107	AMIN001151
OG0000677	AFUN2_013178	AMIN001147
OG0000678	AFUN2_014128	AMIN007606
OG0000678	AFUN2_008017	AMIN007607
OG0000679	AFUN2_013571	AMIN015567
OG0000679	AFUN2_004203	AMIN015566
OG0000680	AFUN2_011330	AMIN001981, AMIN001979
OG0000681	AFUN2_000728	AMIN010031
OG0000681	AFUN2_005145	AMIN010025
OG0000682	AFUN2_005007	AMIN004645
OG0000682	AFUN2_011354	AMIN005619
OG0000683	AFUN2_012286	AMIN001714
OG0000683	AFUN2_008233	AMIN006784
OG0000685	AFUN2_007978, AFUN2_004205, AFUN2_001255, AFUN2_008492, AFUN2_009704, AFUN2_012688	AMIN009377
OG0000686	AFUN2_010514	AMIN003059
OG0000687	AFUN2_002980, AFUN2_003232, AFUN2_011620	AMIN009262
OG0000687	AFUN2_009231	AMIN007570
OG0000689	AFUN2_005359	AMIN010028
OG0000689	AFUN2_007675, AFUN2_005609	AMIN010027
OG0000690	AFUN2_012700	AMIN007666
OG0000691	AFUN2_007673	AMIN009242
OG0000693	AFUN2_011852, AFUN2_005398, AFUN2_001079	AMIN010899
OG0000694	AFUN2_001540	AMIN003886
OG0000694	AFUN2_003746	AMIN000912
OG0000698	AFUN2_010779, AFUN2_013836	AMIN004846
OG0000699	AFUN2_008898, AFUN2_004171	AMIN008604
OG0000700	AFUN2_012154	AMIN008937
OG0000701	AFUN2_004046	AMIN006561
OG0000701	AFUN2_000642	AMIN008914
OG0000703	AFUN2_010604	AMIN004198
OG0000704	AFUN2_008909, AFUN2_001063	AMIN004774
OG0000705	AFUN2_012228	AMIN007582
OG0000706	AFUN2_007896	AMIN002735
OG0000707	AFUN2_010536	AMIN007926, AMIN007930, AMIN007931
OG0000708	AFUN2_001623	AMIN003376
OG0000708	AFUN2_010436	AMIN005195
OG0000709	AFUN2_004774	AMIN005651
OG0000709	AFUN2_005050	AMIN005650
OG0000710	AFUN2_010063	AMIN002091
OG0000710	AFUN2_009558	AMIN014055
OG0000711	AFUN2_008566, AFUN2_001746	AMIN006854
OG0000712	AFUN2_009575	AMIN005030
OG0000713	AFUN2_003969	AMIN007371
OG0000714	AFUN2_004844, AFUN2_014769	AMIN003947
OG0000716	AFUN2_013553	AMIN002912
OG0000717	AFUN2_000761, AFUN2_008911	AMIN001545
OG0000718	AFUN2_012558	AMIN007486
OG0000719	AFUN2_011382	AMIN015579
OG0000719	AFUN2_000513	AMIN015581
OG0000720	AFUN2_014425	AMIN004036
OG0000721	AFUN2_013897	AMIN004717
OG0000721	AFUN2_004594	AMIN008814
OG0000722	AFUN2_011242, AFUN2_002168, AFUN2_001979	AMIN003926
OG0000723	AFUN2_004000	AMIN002838
OG0000723	AFUN2_003451	AMIN002335
OG0000724	AFUN2_001779, AFUN2_007573	AMIN007628
OG0000725	AFUN2_001120	AMIN007979
OG0000726	AFUN2_008672	AMIN004096
OG0000727	AFUN2_005874	AMIN008891
OG0000728	AFUN2_001514	AMIN005769
OG0000729	AFUN2_009832	AMIN009867
OG0000729	AFUN2_013421	AMIN005293
OG0000730	AFUN2_014594	AMIN008192
OG0000731	AFUN2_003153	AMIN001221
OG0000731	AFUN2_000662	AMIN007381
OG0000732	AFUN2_013446, AFUN2_001363	AMIN000366
OG0000733	AFUN2_012448	AMIN015963
OG0000734	AFUN2_001242	AMIN005129
OG0000734	AFUN2_014289	AMIN006671
OG0000735	AFUN2_003113	AMIN007623
OG0000735	AFUN2_003988	AMIN002995
OG0000736	AFUN2_000866	AMIN010358
OG0000737	AFUN2_001959	AMIN002046
OG0000738	AFUN2_012423	AMIN001100
OG0000738	AFUN2_011719	AMIN001099
OG0000739	AFUN2_007453	AMIN016218
OG0000740	AFUN2_000758	AMIN003088
OG0000740	AFUN2_009893	AMIN014279
OG0000741	AFUN2_005630	AMIN008123, AMIN008125, AMIN008122, AMIN008124
OG0000742	AFUN2_013360, AFUN2_014452, AFUN2_003659, AFUN2_009429, AFUN2_010966	AMIN003205
OG0000743	AFUN2_005968	AMIN004326
OG0000744	AFUN2_014777	AMIN001773
OG0000745	AFUN2_013873, AFUN2_013188	AMIN003820
OG0000746	AFUN2_007201	AMIN003066
OG0000747	AFUN2_010306	AMIN000413
OG0000747	AFUN2_012263	AMIN015470
OG0000748	AFUN2_012621	AMIN003290, AMIN003291
OG0000749	AFUN2_004381	AMIN005487
OG0000749	AFUN2_008807	AMIN010411
OG0000750	AFUN2_003455	AMIN006331
OG0000750	AFUN2_012305	AMIN006330
OG0000751	AFUN2_013921	AMIN005610
OG0000752	AFUN2_008836	AMIN005490
OG0000752	AFUN2_002198	AMIN003600
OG0000753	AFUN2_005037	AMIN010088
OG0000753	AFUN2_004543	AMIN006205
OG0000754	AFUN2_007701	AMIN011299
OG0000756	AFUN2_010186	AMIN016277
OG0000756	AFUN2_000681	AMIN016276
OG0000757	AFUN2_004755	AMIN001252
OG0000761	AFUN2_000350	AMIN001108
OG0000762	AFUN2_012938	AMIN004012
OG0000763	AFUN2_005249	AMIN010350
OG0000764	AFUN2_003510	AMIN001845
OG0000765	AFUN2_012773	AMIN009527
OG0000766	AFUN2_008210	AMIN001248, AMIN001249, AMIN001251
OG0000767	AFUN2_006716	AMIN004492
OG0000769	AFUN2_007214	AMIN004315, AMIN004314
OG0000770	AFUN2_014232	AMIN002106
OG0000770	AFUN2_002091	AMIN002108, AMIN002107
OG0000771	AFUN2_009130	AMIN005294, AMIN005295
OG0000772	AFUN2_003436	AMIN009898, AMIN007923
OG0000773	AFUN2_004588, AFUN2_003772	AMIN001511
OG0000774	AFUN2_011517	AMIN004489
OG0000775	AFUN2_010970	AMIN011332
OG0000776	AFUN2_003281	AMIN004233
OG0000777	AFUN2_007369	AMIN011523, AMIN011526, AMIN011528, AMIN011524
OG0000778	AFUN2_003536, AFUN2_010689	AMIN002772
OG0000779	AFUN2_011201	AMIN007681
OG0000784	AFUN2_007923, AFUN2_012384, AFUN2_012575, AFUN2_012595, AFUN2_011544, AFUN2_014063, AFUN2_002077, AFUN2_011693, AFUN2_003722	AMIN006667
OG0000786	AFUN2_007612	AMIN003008
OG0000787	AFUN2_007537, AFUN2_011126	AMIN011661, AMIN001233
OG0000792	AFUN2_012491, AFUN2_008757	AMIN010412
OG0000793	AFUN2_006225	AMIN006556
OG0000794	AFUN2_003063	AMIN003981
OG0000795	AFUN2_004978	AMIN006668, AMIN006435
OG0000795	AFUN2_004550, AFUN2_006385, AFUN2_010296, AFUN2_010376	AMIN006473, AMIN006438, AMIN006664
OG0000799	AFUN2_010114	AMIN002826
OG0000800	AFUN2_014700	AMIN004039
OG0000801	AFUN2_005116	AMIN003410
OG0000801	AFUN2_012559	AMIN003411
OG0000802	AFUN2_005693	AMIN007213, AMIN011666
OG0000803	AFUN2_003912	AMIN001791
OG0000803	AFUN2_006907	AMIN015814
OG0000804	AFUN2_009699	AMIN006387
OG0000805	AFUN2_001087	AMIN010219
OG0000806	AFUN2_012917	AMIN009183
OG0000808	AFUN2_007382	AMIN006360
OG0000809	AFUN2_009527	AMIN006231
OG0000810	AFUN2_012390	AMIN005167
OG0000810	AFUN2_000876	AMIN004573
OG0000811	AFUN2_005258	AMIN005473
OG0000811	AFUN2_003649	AMIN005164
OG0000812	AFUN2_006366	AMIN000316
OG0000813	AFUN2_001918	AMIN009799
OG0000814	AFUN2_011057	AMIN006535
OG0000815	AFUN2_010874	AMIN009254
OG0000816	AFUN2_003398	AMIN004773
OG0000817	AFUN2_014224	AMIN008879
OG0000817	AFUN2_014585	AMIN005216
OG0000818	AFUN2_006352	AMIN005027
OG0000820	AFUN2_001274	AMIN004411
OG0000821	AFUN2_012910	AMIN002077
OG0000822	AFUN2_000958	AMIN000167
