Orthogroup	AdirusWRAIR2	AstephensiUCISS2018
OG0000306	ADIR010985	ASTEI20_037498
OG0000306	ADIR010984	ASTEI20_031684
OG0000313	ADIR000645	ASTEI20_045838, ASTEI20_045388, ASTEI20_045478
OG0000314	ADIR011445	ASTEI20_043491, ASTEI20_031057, ASTEI20_037882, ASTEI20_032185, ASTEI20_031813, ASTEI20_040199, ASTEI20_045386, ASTEI20_032819, ASTEI20_034273
OG0000317	ADIR008367	ASTEI20_039777
OG0000318	ADIR006689	ASTEI20_036009
OG0000318	ADIR007089	ASTEI20_039300
OG0000319	ADIR004939	ASTEI20_040641
OG0000319	ADIR007826	ASTEI20_033005
OG0000320	ADIR005272, ADIR005235	ASTEI20_032760
OG0000321	ADIR015863	ASTEI20_030893
OG0000321	ADIR015862	ASTEI20_036304
OG0000324	ADIR010906	ASTEI20_046008
OG0000324	ADIR010907	ASTEI20_039356
OG0000325	ADIR006976	ASTEI20_043377
OG0000326	ADIR005565	ASTEI20_032355
OG0000326	ADIR003426	ASTEI20_032820
OG0000327	ADIR004793	ASTEI20_038754
OG0000328	ADIR001956	ASTEI20_033819
OG0000328	ADIR001957	ASTEI20_039971, ASTEI20_038873
OG0000329	ADIR006061, ADIR003916	ASTEI20_044913
OG0000329	ADIR006062	ASTEI20_036280
OG0000330	ADIR001248	ASTEI20_033074, ASTEI20_035799
OG0000331	ADIR009969	ASTEI20_032134
OG0000332	ADIR010199	ASTEI20_039853
OG0000332	ADIR010356	ASTEI20_034921
OG0000332	ADIR010198	ASTEI20_045032
OG0000333	ADIR004140, ADIR007959, ADIR003780	ASTEI20_042167
OG0000334	ADIR004979	ASTEI20_040088
OG0000336	ADIR004182	ASTEI20_031275
OG0000336	ADIR004184	ASTEI20_036479
OG0000339	ADIR009772, ADIR005764, ADIR011730, ADIR010831, ADIR011736, ADIR004467	ASTEI20_039328
OG0000340	ADIR001281, ADIR001282	ASTEI20_040592
OG0000340	ADIR001283	ASTEI20_045434, ASTEI20_045830
OG0000341	ADIR011233	ASTEI20_040581
OG0000344	ADIR008368	ASTEI20_035939
OG0000344	ADIR001581	ASTEI20_043326, ASTEI20_035416
OG0000345	ADIR000883	ASTEI20_039160
OG0000346	ADIR002727	ASTEI20_045660
OG0000347	ADIR011568	ASTEI20_031950
OG0000348	ADIR005623	ASTEI20_033292
OG0000349	ADIR008567	ASTEI20_042703
OG0000349	ADIR008566	ASTEI20_045738
OG0000351	ADIR000179	ASTEI20_033446, ASTEI20_034293
OG0000351	ADIR000178	ASTEI20_031611
OG0000352	ADIR005371	ASTEI20_033316
OG0000352	ADIR004606	ASTEI20_043163
OG0000353	ADIR007451	ASTEI20_034917
OG0000354	ADIR010471	ASTEI20_036334
OG0000355	ADIR006415	ASTEI20_045115, ASTEI20_044983, ASTEI20_041255
OG0000356	ADIR009183	ASTEI20_038616
OG0000357	ADIR010483	ASTEI20_036590
OG0000357	ADIR010482	ASTEI20_038026
OG0000359	ADIR008488	ASTEI20_035699, ASTEI20_034142
OG0000360	ADIR001997	ASTEI20_039873, ASTEI20_038810
OG0000361	ADIR002964	ASTEI20_032581
OG0000362	ADIR015887	ASTEI20_040345
OG0000362	ADIR015885	ASTEI20_045507
OG0000363	ADIR015546	ASTEI20_035518
OG0000363	ADIR015547	ASTEI20_034937
OG0000364	ADIR016198	ASTEI20_038622, ASTEI20_043965
OG0000364	ADIR016196	ASTEI20_032740, ASTEI20_045922
OG0000365	ADIR004665	ASTEI20_041403, ASTEI20_041427
OG0000366	ADIR010711	ASTEI20_031333, ASTEI20_045960
OG0000367	ADIR003716	ASTEI20_045208, ASTEI20_036592
OG0000368	ADIR004446	ASTEI20_036695
OG0000369	ADIR010892	ASTEI20_043082
OG0000369	ADIR010893, ADIR010887	ASTEI20_035506
OG0000370	ADIR000577	ASTEI20_034666
OG0000370	ADIR010058	ASTEI20_041792
OG0000371	ADIR007433	ASTEI20_032501
OG0000371	ADIR007434, ADIR007436	ASTEI20_034163
OG0000372	ADIR015735	ASTEI20_034288
OG0000376	ADIR006762, ADIR004461	ASTEI20_040661, ASTEI20_035309
OG0000376	ADIR001984	ASTEI20_045395, ASTEI20_031272, ASTEI20_038924, ASTEI20_038656, ASTEI20_032979, ASTEI20_037142
OG0000377	ADIR009028	ASTEI20_035557, ASTEI20_038368, ASTEI20_038361, ASTEI20_043182, ASTEI20_043604, ASTEI20_045016, ASTEI20_042356, ASTEI20_041555, ASTEI20_036535, ASTEI20_042348, ASTEI20_040793
OG0000377	ADIR003905	ASTEI20_044605, ASTEI20_039690, ASTEI20_040853
OG0000378	ADIR007869, ADIR007846, ADIR007847, ADIR015931, ADIR007858	ASTEI20_042199
OG0000380	ADIR015576	ASTEI20_040077
OG0000380	ADIR015577	ASTEI20_034008
OG0000381	ADIR016122	ASTEI20_042707
OG0000381	ADIR016121	ASTEI20_041656
OG0000382	ADIR011633	ASTEI20_045571
OG0000382	ADIR011634	ASTEI20_037496
OG0000383	ADIR009909	ASTEI20_044278
OG0000383	ADIR009553	ASTEI20_039308
OG0000384	ADIR011575, ADIR011584	ASTEI20_036930
OG0000384	ADIR011574	ASTEI20_033769
OG0000386	ADIR007470	ASTEI20_042802
OG0000387	ADIR001678	ASTEI20_040213
OG0000387	ADIR006893	ASTEI20_032306, ASTEI20_045298, ASTEI20_044440
OG0000388	ADIR010378	ASTEI20_042922
OG0000389	ADIR003638	ASTEI20_037867
OG0000390	ADIR009143	ASTEI20_036258
OG0000391	ADIR006703	ASTEI20_045380
OG0000391	ADIR000463	ASTEI20_040058
OG0000392	ADIR015587	ASTEI20_036830
OG0000393	ADIR008379	ASTEI20_036525
OG0000393	ADIR008380	ASTEI20_040256
OG0000394	ADIR009815	ASTEI20_042711
OG0000395	ADIR004795	ASTEI20_041652
OG0000395	ADIR000918	ASTEI20_044570
OG0000396	ADIR006188	ASTEI20_039659
OG0000396	ADIR006187	ASTEI20_041335
OG0000397	ADIR005187	ASTEI20_045152
OG0000397	ADIR002696	ASTEI20_032426
OG0000398	ADIR008789	ASTEI20_040561, ASTEI20_037679
OG0000399	ADIR001694	ASTEI20_035274
OG0000399	ADIR007577	ASTEI20_039406
OG0000400	ADIR003792	ASTEI20_038813
OG0000400	ADIR003582	ASTEI20_043685
OG0000401	ADIR003313	ASTEI20_033254
OG0000401	ADIR001782	ASTEI20_033275
OG0000402	ADIR004118	ASTEI20_035900
OG0000403	ADIR001185	ASTEI20_044273
OG0000403	ADIR008736	ASTEI20_032491
OG0000404	ADIR000386	ASTEI20_039827, ASTEI20_031382, ASTEI20_035181, ASTEI20_045422
OG0000405	ADIR016035	ASTEI20_031554
OG0000406	ADIR002343	ASTEI20_031390
OG0000407	ADIR002282	ASTEI20_032342
OG0000407	ADIR009590	ASTEI20_032350
OG0000408	ADIR001544	ASTEI20_040195
OG0000409	ADIR004706	ASTEI20_041637
OG0000409	ADIR004705	ASTEI20_041911
OG0000410	ADIR002540	ASTEI20_034967
OG0000412	ADIR002367, ADIR002366	ASTEI20_044317
OG0000413	ADIR015533	ASTEI20_032324
OG0000414	ADIR000659	ASTEI20_043791
OG0000416	ADIR007938	ASTEI20_039581
OG0000417	ADIR010431	ASTEI20_041261
OG0000417	ADIR005728	ASTEI20_032812
OG0000419	ADIR011741	ASTEI20_043948, ASTEI20_038776, ASTEI20_040277, ASTEI20_035435, ASTEI20_044513, ASTEI20_043339, ASTEI20_039089, ASTEI20_035145, ASTEI20_037785
OG0000419	ADIR005779, ADIR005760	ASTEI20_035395
OG0000421	ADIR016222, ADIR016219, ADIR016220, ADIR016221	ASTEI20_032156
OG0000422	ADIR000769, ADIR005287	ASTEI20_031021
OG0000424	ADIR001410	ASTEI20_038717, ASTEI20_032509, ASTEI20_034987, ASTEI20_034211
OG0000425	ADIR005624, ADIR005622	ASTEI20_031281, ASTEI20_034541, ASTEI20_044826, ASTEI20_030869, ASTEI20_039457, ASTEI20_031276
OG0000428	ADIR015548	ASTEI20_034733, ASTEI20_034682
OG0000428	ADIR015549	ASTEI20_039888
OG0000430	ADIR009309	ASTEI20_036782, ASTEI20_031340
OG0000430	ADIR003911	ASTEI20_036151
OG0000431	ADIR003217	ASTEI20_041567, ASTEI20_040731
OG0000432	ADIR009396	ASTEI20_040747
OG0000432	ADIR004972	ASTEI20_034760
OG0000433	ADIR003006	ASTEI20_040644
OG0000433	ADIR003007	ASTEI20_035859, ASTEI20_033052
OG0000434	ADIR015930, ADIR015929	ASTEI20_045054
OG0000435	ADIR010798	ASTEI20_038293
OG0000437	ADIR005813	ASTEI20_041490
OG0000437	ADIR005815	ASTEI20_033449
OG0000438	ADIR005817	ASTEI20_044491
OG0000438	ADIR005814	ASTEI20_043518
OG0000439	ADIR010992	ASTEI20_043990
OG0000440	ADIR003327	ASTEI20_032323
OG0000441	ADIR007412	ASTEI20_042306
OG0000441	ADIR000981	ASTEI20_036184
OG0000442	ADIR004523	ASTEI20_040702
OG0000442	ADIR004521	ASTEI20_040317
OG0000443	ADIR005386	ASTEI20_033330
OG0000443	ADIR007351	ASTEI20_045939
OG0000445	ADIR000225, ADIR000224	ASTEI20_044012
OG0000446	ADIR007631	ASTEI20_044752
OG0000446	ADIR007632	ASTEI20_045914
OG0000447	ADIR006355	ASTEI20_035921, ASTEI20_036895
OG0000447	ADIR016048	ASTEI20_045843
OG0000448	ADIR007075	ASTEI20_039131
OG0000448	ADIR002786	ASTEI20_035453
OG0000449	ADIR001435	ASTEI20_042529
OG0000449	ADIR011623	ASTEI20_044910
OG0000450	ADIR006287	ASTEI20_035678
OG0000451	ADIR001344	ASTEI20_036851
OG0000452	ADIR003211	ASTEI20_032646
OG0000453	ADIR002048	ASTEI20_038848
OG0000453	ADIR009313	ASTEI20_040673
OG0000454	ADIR006123	ASTEI20_040653
OG0000455	ADIR003615	ASTEI20_043217
OG0000455	ADIR001796	ASTEI20_034510
OG0000456	ADIR008105	ASTEI20_042221
OG0000457	ADIR010440	ASTEI20_036516
OG0000457	ADIR010441	ASTEI20_039941
OG0000458	ADIR000582	ASTEI20_041659
OG0000458	ADIR000585	ASTEI20_046062
OG0000458	ADIR000586	ASTEI20_030965
OG0000459	ADIR010100	ASTEI20_038648
OG0000460	ADIR010287	ASTEI20_036197
OG0000461	ADIR001398	ASTEI20_045433, ASTEI20_035860
OG0000462	ADIR000055	ASTEI20_036809
OG0000463	ADIR009788	ASTEI20_035779, ASTEI20_044901, ASTEI20_041629, ASTEI20_036724, ASTEI20_033904, ASTEI20_041237, ASTEI20_031922, ASTEI20_042539, ASTEI20_034696, ASTEI20_032344, ASTEI20_035753, ASTEI20_043136, ASTEI20_039325, ASTEI20_032742
OG0000464	ADIR006989	ASTEI20_044688, ASTEI20_036234
OG0000464	ADIR006988	ASTEI20_040750
OG0000465	ADIR009087	ASTEI20_041528
OG0000465	ADIR001140	ASTEI20_034169
OG0000466	ADIR001786	ASTEI20_038266, ASTEI20_039358
OG0000466	ADIR000450	ASTEI20_045228
OG0000471	ADIR005291	ASTEI20_032062
OG0000471	ADIR004369	ASTEI20_031025
OG0000472	ADIR010905	ASTEI20_045749, ASTEI20_032817, ASTEI20_041250
OG0000473	ADIR015870	ASTEI20_032671, ASTEI20_045748
OG0000477	ADIR015939	ASTEI20_034459
OG0000477	ADIR015938	ASTEI20_031328
OG0000478	ADIR009352	ASTEI20_042435
OG0000478	ADIR009353	ASTEI20_043336
OG0000479	ADIR003422	ASTEI20_036926
OG0000479	ADIR003423	ASTEI20_033540
OG0000480	ADIR000107	ASTEI20_033719, ASTEI20_043012
OG0000481	ADIR004329	ASTEI20_038127
OG0000482	ADIR015529	ASTEI20_040294
OG0000482	ADIR015530	ASTEI20_035220
OG0000484	ADIR009697	ASTEI20_039134
OG0000484	ADIR000755	ASTEI20_032451
OG0000485	ADIR011226	ASTEI20_041653
OG0000486	ADIR004130	ASTEI20_032382
OG0000486	ADIR010048	ASTEI20_042498
OG0000487	ADIR011456	ASTEI20_042028
OG0000487	ADIR002382	ASTEI20_039840
OG0000488	ADIR005675	ASTEI20_038299, ASTEI20_042656
OG0000489	ADIR011660	ASTEI20_041468
OG0000489	ADIR011661	ASTEI20_042784
OG0000490	ADIR002278	ASTEI20_040243
OG0000491	ADIR010196	ASTEI20_039466
OG0000492	ADIR001274	ASTEI20_035871
OG0000492	ADIR015512	ASTEI20_045934
OG0000493	ADIR010823	ASTEI20_040939
OG0000493	ADIR003156	ASTEI20_042234
OG0000494	ADIR001926	ASTEI20_033870
OG0000494	ADIR006809	ASTEI20_032431
OG0000495	ADIR008544	ASTEI20_032883, ASTEI20_037893
OG0000496	ADIR016173	ASTEI20_040779
OG0000497	ADIR010268	ASTEI20_045382
OG0000497	ADIR011592	ASTEI20_037285
OG0000498	ADIR001903	ASTEI20_041832
OG0000499	ADIR003605	ASTEI20_045587
OG0000500	ADIR001164	ASTEI20_041628
OG0000500	ADIR007528	ASTEI20_038055
OG0000502	ADIR015872	ASTEI20_041728
OG0000502	ADIR011596	ASTEI20_038149
OG0000503	ADIR010403, ADIR010386	ASTEI20_031803
OG0000504	ADIR010398	ASTEI20_037781
OG0000504	ADIR005554	ASTEI20_036455
OG0000505	ADIR004460	ASTEI20_045172
OG0000506	ADIR000144	ASTEI20_033754
OG0000507	ADIR011452	ASTEI20_041414
OG0000507	ADIR006617	ASTEI20_041289
OG0000508	ADIR016191	ASTEI20_043392
OG0000508	ADIR016190	ASTEI20_035349
OG0000508	ADIR007988	ASTEI20_032410
OG0000509	ADIR007447	ASTEI20_038831
OG0000509	ADIR007448	ASTEI20_035801
OG0000510	ADIR000926	ASTEI20_033762
OG0000510	ADIR002571	ASTEI20_039972
OG0000511	ADIR008094, ADIR016142	ASTEI20_033393, ASTEI20_045020
OG0000512	ADIR002377	ASTEI20_041881
OG0000512	ADIR002378	ASTEI20_033648
OG0000514	ADIR008504	ASTEI20_036623
OG0000514	ADIR004788	ASTEI20_033991
OG0000515	ADIR015942	ASTEI20_034553
OG0000515	ADIR015940	ASTEI20_034276
OG0000516	ADIR002633	ASTEI20_038444
OG0000517	ADIR005492, ADIR005493	ASTEI20_040378
OG0000518	ADIR007074	ASTEI20_033369
OG0000518	ADIR007072	ASTEI20_032107
OG0000520	ADIR006171	ASTEI20_041641
OG0000521	ADIR007269	ASTEI20_042416
OG0000521	ADIR010663	ASTEI20_044133
OG0000522	ADIR003989	ASTEI20_038428
OG0000522	ADIR003992	ASTEI20_046044
OG0000523	ADIR005431	ASTEI20_038482
OG0000524	ADIR007502	ASTEI20_042547
OG0000524	ADIR007504	ASTEI20_038645
OG0000525	ADIR007248	ASTEI20_045684
OG0000526	ADIR001209	ASTEI20_035259
OG0000526	ADIR004082	ASTEI20_040898
OG0000527	ADIR005535	ASTEI20_039423
OG0000527	ADIR005536	ASTEI20_042499
OG0000528	ADIR007580	ASTEI20_045012
OG0000528	ADIR007576	ASTEI20_030881
OG0000532	ADIR009577, ADIR000358	ASTEI20_044081
OG0000532	ADIR004188, ADIR004185, ADIR011722, ADIR000381, ADIR000350, ADIR000352	ASTEI20_037186
OG0000534	ADIR004940	ASTEI20_033692
OG0000535	ADIR005911	ASTEI20_040711, ASTEI20_040459
OG0000536	ADIR008027	ASTEI20_035360
OG0000536	ADIR002347	ASTEI20_041850
OG0000538	ADIR003261	ASTEI20_039788
OG0000539	ADIR003268	ASTEI20_039944
OG0000539	ADIR003267	ASTEI20_040382
OG0000540	ADIR002371	ASTEI20_040729
OG0000541	ADIR011392	ASTEI20_038990
OG0000541	ADIR000730	ASTEI20_039267
OG0000542	ADIR002521	ASTEI20_039372
OG0000542	ADIR002522	ASTEI20_038527
OG0000543	ADIR001792	ASTEI20_035081, ASTEI20_034836
OG0000544	ADIR006076	ASTEI20_038237
OG0000544	ADIR008375	ASTEI20_034674
OG0000546	ADIR000983	ASTEI20_044898, ASTEI20_045436
OG0000547	ADIR009748	ASTEI20_033385
OG0000547	ADIR008851	ASTEI20_043826
OG0000549	ADIR007473	ASTEI20_042215
OG0000549	ADIR011705, ADIR011704	ASTEI20_034707
OG0000550	ADIR004260	ASTEI20_033645
OG0000551	ADIR005366	ASTEI20_038495
OG0000552	ADIR005528, ADIR005530	ASTEI20_031270
OG0000552	ADIR005529	ASTEI20_035763
OG0000553	ADIR008143	ASTEI20_039011, ASTEI20_038476, ASTEI20_035372, ASTEI20_043810, ASTEI20_034770, ASTEI20_038525, ASTEI20_030821, ASTEI20_033051
OG0000554	ADIR010047	ASTEI20_042565
OG0000555	ADIR005419	ASTEI20_041597
OG0000556	ADIR002690	ASTEI20_039864
OG0000557	ADIR002816	ASTEI20_037722
OG0000557	ADIR001118	ASTEI20_043279
OG0000558	ADIR010572	ASTEI20_045893
OG0000558	ADIR001028	ASTEI20_040611
OG0000559	ADIR010538	ASTEI20_044897
OG0000559	ADIR010539	ASTEI20_044255
OG0000560	ADIR004634	ASTEI20_039212, ASTEI20_034474
OG0000561	ADIR003887	ASTEI20_032907
OG0000562	ADIR008625	ASTEI20_037671
OG0000563	ADIR015945	ASTEI20_033376
OG0000563	ADIR015943	ASTEI20_039362
OG0000564	ADIR011483	ASTEI20_036810, ASTEI20_038563
OG0000565	ADIR004400	ASTEI20_034561
OG0000565	ADIR009049	ASTEI20_043978
OG0000566	ADIR000074	ASTEI20_036931
OG0000566	ADIR000076	ASTEI20_037016
OG0000567	ADIR004302	ASTEI20_044543
OG0000567	ADIR007725	ASTEI20_043215
OG0000568	ADIR004213	ASTEI20_041157, ASTEI20_040815, ASTEI20_042101
OG0000569	ADIR010351	ASTEI20_042222, ASTEI20_032603
OG0000570	ADIR008400	ASTEI20_038382
OG0000570	ADIR005510	ASTEI20_037872
OG0000571	ADIR009253	ASTEI20_046145
OG0000572	ADIR009206	ASTEI20_045605
OG0000573	ADIR002372	ASTEI20_035427
OG0000574	ADIR004769	ASTEI20_037259
OG0000574	ADIR004770	ASTEI20_036879
OG0000576	ADIR000871	ASTEI20_035412
OG0000579	ADIR007934	ASTEI20_041978
OG0000579	ADIR004490	ASTEI20_044000
OG0000581	ADIR001607	ASTEI20_032779
OG0000581	ADIR001609	ASTEI20_034834
OG0000582	ADIR015869	ASTEI20_040931
OG0000582	ADIR015868	ASTEI20_039818
OG0000583	ADIR006996	ASTEI20_043115, ASTEI20_041640
OG0000584	ADIR000208	ASTEI20_038624, ASTEI20_042452
OG0000585	ADIR006922	ASTEI20_041849, ASTEI20_036469
OG0000586	ADIR003218	ASTEI20_031342, ASTEI20_044118
OG0000588	ADIR010647	ASTEI20_032937
OG0000596	ADIR001805, ADIR011638	ASTEI20_045102, ASTEI20_040089
OG0000601	ADIR002178	ASTEI20_034152, ASTEI20_035083
OG0000606	ADIR010706	ASTEI20_033665
OG0000607	ADIR000209	ASTEI20_034728, ASTEI20_036316
OG0000608	ADIR006043, ADIR006044	ASTEI20_034955
OG0000609	ADIR006271	ASTEI20_035298
OG0000610	ADIR007165	ASTEI20_043727
OG0000611	ADIR007100	ASTEI20_039290, ASTEI20_037875
OG0000612	ADIR006139	ASTEI20_031753
OG0000613	ADIR014298	ASTEI20_045855
OG0000613	ADIR003502	ASTEI20_041847
OG0000614	ADIR003599	ASTEI20_039250
OG0000615	ADIR007513	ASTEI20_040540
OG0000616	ADIR016185	ASTEI20_040935
OG0000616	ADIR016184	ASTEI20_041180
OG0000617	ADIR014435	ASTEI20_038857
OG0000618	ADIR004564, ADIR001182	ASTEI20_035924, ASTEI20_031267
OG0000619	ADIR003359	ASTEI20_036799
OG0000620	ADIR011338	ASTEI20_041959
OG0000621	ADIR009431	ASTEI20_035003
OG0000621	ADIR001339	ASTEI20_044240
OG0000622	ADIR005772	ASTEI20_044291
OG0000623	ADIR001819	ASTEI20_044444, ASTEI20_039798
OG0000623	ADIR001948	ASTEI20_032866
OG0000624	ADIR006550	ASTEI20_045250, ASTEI20_030850
OG0000625	ADIR015794	ASTEI20_041384
OG0000626	ADIR002370	ASTEI20_033336
OG0000627	ADIR005607	ASTEI20_043380
OG0000627	ADIR005612	ASTEI20_044482
OG0000628	ADIR009278	ASTEI20_046080, ASTEI20_034080, ASTEI20_040507
OG0000629	ADIR000859	ASTEI20_044768, ASTEI20_036712
OG0000630	ADIR002291	ASTEI20_042898
OG0000630	ADIR002307	ASTEI20_043119
OG0000631	ADIR011098	ASTEI20_042189
OG0000632	ADIR002589	ASTEI20_036447
OG0000633	ADIR001162	ASTEI20_032149
OG0000633	ADIR008662	ASTEI20_034452
OG0000634	ADIR001434	ASTEI20_034663
OG0000634	ADIR005413	ASTEI20_044651
OG0000635	ADIR010026, ADIR005808	ASTEI20_033652, ASTEI20_040942
OG0000636	ADIR004263	ASTEI20_036562
OG0000637	ADIR010754	ASTEI20_033096
OG0000637	ADIR010756	ASTEI20_034420
OG0000638	ADIR016063	ASTEI20_043693
OG0000638	ADIR015866	ASTEI20_032313
OG0000639	ADIR007163	ASTEI20_041346
OG0000640	ADIR007483	ASTEI20_033633
OG0000641	ADIR006280	ASTEI20_036755
OG0000642	ADIR002901	ASTEI20_037257
OG0000642	ADIR002900	ASTEI20_045150
OG0000643	ADIR010103	ASTEI20_034280
OG0000644	ADIR000026	ASTEI20_040015
OG0000645	ADIR008785	ASTEI20_044424
OG0000645	ADIR008787	ASTEI20_038350
OG0000646	ADIR007094	ASTEI20_035725
OG0000647	ADIR007084	ASTEI20_045698
OG0000648	ADIR015991	ASTEI20_041830
OG0000648	ADIR015990	ASTEI20_034191
OG0000649	ADIR015836	ASTEI20_043999
OG0000650	ADIR009272	ASTEI20_034631
OG0000652	ADIR001181	ASTEI20_032794
OG0000653	ADIR010712	ASTEI20_035696
OG0000653	ADIR011268	ASTEI20_034748
OG0000654	ADIR007302	ASTEI20_042985, ASTEI20_043626
OG0000655	ADIR008840	ASTEI20_039647
OG0000655	ADIR007857	ASTEI20_031588
OG0000656	ADIR006297	ASTEI20_043798
OG0000657	ADIR011479	ASTEI20_037447
OG0000658	ADIR008934	ASTEI20_042425
OG0000660	ADIR003385	ASTEI20_033087, ASTEI20_034449, ASTEI20_045387, ASTEI20_037943, ASTEI20_043563, ASTEI20_034883, ASTEI20_039637, ASTEI20_042512
OG0000661	ADIR001298	ASTEI20_041395
OG0000662	ADIR002069	ASTEI20_036989, ASTEI20_038394
OG0000663	ADIR005873	ASTEI20_043505
OG0000664	ADIR004975	ASTEI20_030816
OG0000665	ADIR010523	ASTEI20_043790
OG0000666	ADIR001094, ADIR001091, ADIR001092	ASTEI20_031715
OG0000667	ADIR005250	ASTEI20_035731
OG0000668	ADIR011665	ASTEI20_041617
OG0000669	ADIR005146, ADIR005147, ADIR005148	ASTEI20_045134
OG0000671	ADIR001820	ASTEI20_033489, ASTEI20_035422
OG0000672	ADIR011369	ASTEI20_042831
OG0000673	ADIR009374	ASTEI20_034787
OG0000674	ADIR000182	ASTEI20_040597
OG0000675	ADIR004357	ASTEI20_036005
OG0000676	ADIR015831	ASTEI20_045253
OG0000677	ADIR004053	ASTEI20_041352
OG0000677	ADIR004057	ASTEI20_046051
OG0000678	ADIR008664	ASTEI20_040632
OG0000678	ADIR008663	ASTEI20_034866
OG0000679	ADIR008098, ADIR008707	ASTEI20_035762, ASTEI20_041118
OG0000680	ADIR001464, ADIR001462	ASTEI20_031200
OG0000681	ADIR003575, ADIR003576, ADIR003569	ASTEI20_039667
OG0000682	ADIR010576	ASTEI20_046074
OG0000682	ADIR001375	ASTEI20_037885
OG0000683	ADIR011193	ASTEI20_044101
OG0000683	ADIR004792	ASTEI20_033021
OG0000685	ADIR009036, ADIR009689	ASTEI20_032378
OG0000686	ADIR008968	ASTEI20_045424
OG0000687	ADIR005260, ADIR006874	ASTEI20_036644
OG0000689	ADIR003572	ASTEI20_038752
OG0000689	ADIR003571	ASTEI20_040705, ASTEI20_037369
OG0000691	ADIR004519	ASTEI20_044310
OG0000691	ADIR004518	ASTEI20_045762
OG0000692	ADIR006763	ASTEI20_037015, ASTEI20_039680, ASTEI20_035648
OG0000693	ADIR007172	ASTEI20_043618, ASTEI20_036093, ASTEI20_035811, ASTEI20_035873
OG0000694	ADIR015663	ASTEI20_041192
OG0000698	ADIR010606	ASTEI20_031490, ASTEI20_035667
OG0000700	ADIR000562	ASTEI20_039183
OG0000701	ADIR009737	ASTEI20_038815
OG0000701	ADIR000544	ASTEI20_037838
OG0000703	ADIR002997	ASTEI20_031023
OG0000703	ADIR002996	ASTEI20_035177
OG0000704	ADIR005443	ASTEI20_042619, ASTEI20_038664
OG0000705	ADIR003853, ADIR014326	ASTEI20_042623
OG0000706	ADIR008446	ASTEI20_040065
OG0000707	ADIR007676, ADIR007679	ASTEI20_042481
OG0000708	ADIR000861	ASTEI20_037384
OG0000709	ADIR003944	ASTEI20_042639, ASTEI20_035313
OG0000710	ADIR001331	ASTEI20_033026, ASTEI20_045896
OG0000711	ADIR000483	ASTEI20_034286, ASTEI20_043282
OG0000712	ADIR005673	ASTEI20_045867
OG0000712	ADIR005674	ASTEI20_037742
OG0000713	ADIR003761	ASTEI20_043731
OG0000714	ADIR010237	ASTEI20_041086, ASTEI20_031182
OG0000715	ADIR002785	ASTEI20_037706
OG0000715	ADIR005811	ASTEI20_043023
OG0000716	ADIR002517	ASTEI20_033629
OG0000716	ADIR015809	ASTEI20_041196
OG0000717	ADIR004994	ASTEI20_041443
OG0000718	ADIR009109, ADIR009106	ASTEI20_034424
OG0000719	ADIR015877	ASTEI20_031976
OG0000719	ADIR015878	ASTEI20_046128
OG0000720	ADIR005353	ASTEI20_040950
OG0000721	ADIR015873	ASTEI20_034084
OG0000721	ADIR000118	ASTEI20_035049
OG0000722	ADIR010217	ASTEI20_033287
OG0000723	ADIR008414	ASTEI20_039107
OG0000723	ADIR010092	ASTEI20_043899
OG0000724	ADIR004314	ASTEI20_043064
OG0000724	ADIR004315	ASTEI20_040049
OG0000725	ADIR007428	ASTEI20_043335, ASTEI20_035800
OG0000726	ADIR005497	ASTEI20_039608
OG0000727	ADIR000192, ADIR000191	ASTEI20_043472
OG0000728	ADIR007813	ASTEI20_032388, ASTEI20_040426
OG0000728	ADIR009268	ASTEI20_036046
OG0000729	ADIR011499	ASTEI20_042200
OG0000729	ADIR001420	ASTEI20_040151
OG0000730	ADIR000405	ASTEI20_044904
OG0000731	ADIR003750	ASTEI20_031889, ASTEI20_031875
OG0000732	ADIR016014	ASTEI20_039673
OG0000732	ADIR016015	ASTEI20_031041
OG0000733	ADIR007422	ASTEI20_038325, ASTEI20_044652
OG0000734	ADIR001121	ASTEI20_040309
OG0000734	ADIR009318	ASTEI20_043083
OG0000735	ADIR004318	ASTEI20_038947
OG0000735	ADIR004573	ASTEI20_040845
OG0000736	ADIR007028	ASTEI20_037342
OG0000736	ADIR007029	ASTEI20_042182
OG0000737	ADIR000955	ASTEI20_041073
OG0000738	ADIR004104	ASTEI20_034436
OG0000738	ADIR004106	ASTEI20_040787
OG0000739	ADIR003753	ASTEI20_041642
OG0000739	ADIR003754	ASTEI20_037468, ASTEI20_037469
OG0000740	ADIR008992, ADIR008993	ASTEI20_043165
OG0000741	ADIR009181, ADIR009178, ADIR009180	ASTEI20_044735
OG0000742	ADIR003440, ADIR003439	ASTEI20_035073
OG0000743	ADIR010773	ASTEI20_030874
OG0000745	ADIR002922	ASTEI20_034158, ASTEI20_032748
OG0000746	ADIR008974	ASTEI20_034581
OG0000747	ADIR002716	ASTEI20_043260, ASTEI20_036353
OG0000748	ADIR010525, ADIR010524	ASTEI20_039121
OG0000749	ADIR001353	ASTEI20_039921
OG0000749	ADIR007200	ASTEI20_043173
OG0000750	ADIR010959	ASTEI20_039926
OG0000751	ADIR001384	ASTEI20_043371
OG0000752	ADIR001235	ASTEI20_043822, ASTEI20_036265
OG0000753	ADIR003634	ASTEI20_036308
