Orthogroup	AstephensiUCISS2018	AminimusMINIMUS1
OG0000291	ASTEI20_030896	AMIN007862
OG0000291	ASTEI20_045384	AMIN008052
OG0000292	ASTEI20_039963, ASTEI20_033519	AMIN006672
OG0000292	ASTEI20_041276	AMIN006670
OG0000293	ASTEI20_035645	AMIN005398
OG0000294	ASTEI20_031593	AMIN005760
OG0000294	ASTEI20_040737	AMIN005761
OG0000295	ASTEI20_037344	AMIN008699
OG0000295	ASTEI20_045100	AMIN016301
OG0000296	ASTEI20_031726, ASTEI20_036866, ASTEI20_037946, ASTEI20_030789	AMIN006011
OG0000297	ASTEI20_045280	AMIN015904
OG0000297	ASTEI20_032765	AMIN015903
OG0000299	ASTEI20_043508	AMIN002531
OG0000299	ASTEI20_043361	AMIN008559
OG0000300	ASTEI20_041810	AMIN010132
OG0000302	ASTEI20_037810	AMIN016306
OG0000302	ASTEI20_032730	AMIN010574
OG0000303	ASTEI20_031481	AMIN000130, AMIN000132
OG0000304	ASTEI20_032574, ASTEI20_040412	AMIN001010
OG0000305	ASTEI20_045186	AMIN007189
OG0000306	ASTEI20_040184	AMIN006304
OG0000306	ASTEI20_031684	AMIN006305
OG0000313	ASTEI20_045838, ASTEI20_045388, ASTEI20_045478	AMIN009818
OG0000314	ASTEI20_043491, ASTEI20_031057, ASTEI20_037882, ASTEI20_032185, ASTEI20_031813, ASTEI20_040199, ASTEI20_045386, ASTEI20_032819, ASTEI20_034273	AMIN009817
OG0000317	ASTEI20_039777	AMIN004815
OG0000318	ASTEI20_036009	AMIN007124, AMIN007158
OG0000318	ASTEI20_037274	AMIN007123
OG0000318	ASTEI20_039300	AMIN007122
OG0000319	ASTEI20_040641	AMIN001372
OG0000319	ASTEI20_033005	AMIN011132
OG0000321	ASTEI20_030893	AMIN015801
OG0000321	ASTEI20_036304	AMIN015802
OG0000324	ASTEI20_046008	AMIN009157
OG0000324	ASTEI20_039356	AMIN009156
OG0000325	ASTEI20_043377	AMIN010396
OG0000326	ASTEI20_032355	AMIN004016
OG0000326	ASTEI20_032820	AMIN003194
OG0000327	ASTEI20_038754	AMIN006782
OG0000328	ASTEI20_033819	AMIN008593
OG0000328	ASTEI20_039971, ASTEI20_038873	AMIN008592
OG0000329	ASTEI20_044913	AMIN001843
OG0000329	ASTEI20_036280	AMIN001842
OG0000330	ASTEI20_044754	AMIN005466
OG0000330	ASTEI20_033074, ASTEI20_035799	AMIN005465
OG0000331	ASTEI20_032134	AMIN015827
OG0000331	ASTEI20_036042, ASTEI20_041568	AMIN015828, AMIN015829
OG0000332	ASTEI20_039853	AMIN003653
OG0000332	ASTEI20_034921	AMIN003550
OG0000332	ASTEI20_045032	AMIN003652
OG0000333	ASTEI20_033832, ASTEI20_043402	AMIN010628
OG0000333	ASTEI20_042167	AMIN010619
OG0000334	ASTEI20_040088	AMIN001560
OG0000336	ASTEI20_036479	AMIN011337
OG0000340	ASTEI20_040592	AMIN005724, AMIN005725
OG0000340	ASTEI20_045434, ASTEI20_045830	AMIN005726
OG0000341	ASTEI20_043329	AMIN006202
OG0000341	ASTEI20_040581	AMIN006203
OG0000344	ASTEI20_035939	AMIN004814
OG0000344	ASTEI20_043326, ASTEI20_035416	AMIN007367
OG0000345	ASTEI20_039160	AMIN005741
OG0000346	ASTEI20_045660	AMIN002478
OG0000347	ASTEI20_031950	AMIN007036
OG0000348	ASTEI20_033292	AMIN009292
OG0000348	ASTEI20_036788	AMIN009291
OG0000349	ASTEI20_042703	AMIN010714
OG0000349	ASTEI20_045738	AMIN015612
OG0000350	ASTEI20_039801	AMIN015944
OG0000351	ASTEI20_033446, ASTEI20_034293	AMIN008878
OG0000352	ASTEI20_033316, ASTEI20_043163	AMIN004703
OG0000353	ASTEI20_034917	AMIN010928
OG0000354	ASTEI20_036334	AMIN003437
OG0000355	ASTEI20_045115	AMIN006601
OG0000356	ASTEI20_038616	AMIN008127
OG0000356	ASTEI20_034566	AMIN004156
OG0000357	ASTEI20_036590	AMIN003425
OG0000357	ASTEI20_038026	AMIN003426
OG0000359	ASTEI20_035699, ASTEI20_034142	AMIN004153
OG0000360	ASTEI20_039873, ASTEI20_038810	AMIN004393
OG0000361	ASTEI20_032581	AMIN000969
OG0000362	ASTEI20_040345	AMIN016016
OG0000362	ASTEI20_045507	AMIN016013
OG0000363	ASTEI20_034937	AMIN011090
OG0000364	ASTEI20_038622, ASTEI20_043965	AMIN011281
OG0000365	ASTEI20_041403, ASTEI20_041427	AMIN001318
OG0000366	ASTEI20_031333, ASTEI20_045960	AMIN003044
OG0000367	ASTEI20_045208, ASTEI20_036592	AMIN007407
OG0000368	ASTEI20_036695	AMIN004899
OG0000369	ASTEI20_043082	AMIN000991
OG0000369	ASTEI20_035506	AMIN000990, AMIN000995
OG0000370	ASTEI20_034666	AMIN001702
OG0000370	ASTEI20_041792	AMIN015641
OG0000371	ASTEI20_032501	AMIN007985
OG0000371	ASTEI20_034163	AMIN007986, AMIN007988
OG0000372	ASTEI20_034288, ASTEI20_042785	AMIN005843
OG0000376	ASTEI20_040661, ASTEI20_035309, ASTEI20_045395, ASTEI20_031272, ASTEI20_038924, ASTEI20_038656, ASTEI20_032979, ASTEI20_037142	AMIN009878
OG0000378	ASTEI20_042199	AMIN011133, AMIN016045, AMIN016047
OG0000380	ASTEI20_040077	AMIN015545
OG0000380	ASTEI20_034008	AMIN015546
OG0000381	ASTEI20_042707	AMIN016125
OG0000381	ASTEI20_041656	AMIN016124
OG0000382	ASTEI20_045571	AMIN006598
OG0000382	ASTEI20_037496	AMIN006597
OG0000383	ASTEI20_044278	AMIN003564
OG0000383	ASTEI20_039308	AMIN006915
OG0000384	ASTEI20_036930	AMIN007027
OG0000384	ASTEI20_033769	AMIN007028
OG0000386	ASTEI20_042802	AMIN010945
OG0000387	ASTEI20_040213	AMIN011411
OG0000387	ASTEI20_032306, ASTEI20_045298, ASTEI20_044440	AMIN010181
OG0000388	ASTEI20_042922	AMIN003525
OG0000389	ASTEI20_037867	AMIN010092
OG0000391	ASTEI20_045380	AMIN004615
OG0000391	ASTEI20_040058	AMIN006874
OG0000392	ASTEI20_036830	AMIN016120
OG0000393	ASTEI20_036525	AMIN000709
OG0000393	ASTEI20_040256	AMIN000710
OG0000394	ASTEI20_042711	AMIN015659
OG0000394	ASTEI20_039755	AMIN015658
OG0000395	ASTEI20_041652	AMIN006779
OG0000395	ASTEI20_044570	AMIN005116
OG0000396	ASTEI20_039659	AMIN009642
OG0000396	ASTEI20_041335	AMIN009640, AMIN009641
OG0000397	ASTEI20_045152	AMIN009574
OG0000397	ASTEI20_032426	AMIN000431
OG0000398	ASTEI20_040561, ASTEI20_037679	AMIN015525, AMIN010788
OG0000399	ASTEI20_035274	AMIN011393
OG0000399	ASTEI20_039406	AMIN007830
OG0000400	ASTEI20_038813	AMIN007277
OG0000400	ASTEI20_043685	AMIN010038
OG0000401	ASTEI20_033254	AMIN003805
OG0000401	ASTEI20_033275	AMIN008417
OG0000402	ASTEI20_035900	AMIN005358
OG0000403	ASTEI20_044273	AMIN005734
OG0000403	ASTEI20_032491	AMIN015648
OG0000404	ASTEI20_039827, ASTEI20_031382	AMIN001303
OG0000404	ASTEI20_035181, ASTEI20_045422	AMIN001304
OG0000405	ASTEI20_031554	AMIN016073
OG0000406	ASTEI20_031390	AMIN008549
OG0000407	ASTEI20_032342	AMIN008277
OG0000407	ASTEI20_032350	AMIN009328
OG0000408	ASTEI20_040195	AMIN007332
OG0000408	ASTEI20_032859	AMIN007333
OG0000409	ASTEI20_041637	AMIN001360
OG0000409	ASTEI20_041911	AMIN001359
OG0000410	ASTEI20_034967	AMIN002933
OG0000411	ASTEI20_037209	AMIN016275
OG0000411	ASTEI20_043829	AMIN016274
OG0000411	ASTEI20_033479	AMIN016278
OG0000412	ASTEI20_044317	AMIN005383
OG0000413	ASTEI20_032324	AMIN010118
OG0000416	ASTEI20_039581	AMIN010661
OG0000417	ASTEI20_041261	AMIN003479
OG0000417	ASTEI20_032812	AMIN004992
OG0000419	ASTEI20_035395	AMIN005868
OG0000421	ASTEI20_032156	AMIN003299
OG0000424	ASTEI20_038717	AMIN005584
OG0000425	ASTEI20_031281, ASTEI20_034541, ASTEI20_044826, ASTEI20_030869, ASTEI20_039457, ASTEI20_031276	AMIN009294
OG0000428	ASTEI20_034682	AMIN015596
OG0000428	ASTEI20_039888	AMIN015597
OG0000430	ASTEI20_036782, ASTEI20_031340	AMIN015929
OG0000430	ASTEI20_036151	AMIN006466
OG0000431	ASTEI20_041567, ASTEI20_040731	AMIN002817
OG0000432	ASTEI20_040747	AMIN006725
OG0000432	ASTEI20_034760	AMIN001567
OG0000433	ASTEI20_040644	AMIN002730
OG0000433	ASTEI20_035859, ASTEI20_033052	AMIN002729
OG0000434	ASTEI20_045054	AMIN008047
OG0000435	ASTEI20_038293	AMIN009195
OG0000437	ASTEI20_041490, ASTEI20_033449	AMIN003136
OG0000438	ASTEI20_044491	AMIN003139
OG0000438	ASTEI20_043518	AMIN003137
OG0000439	ASTEI20_043990	AMIN006296
OG0000439	ASTEI20_037600	AMIN006294
OG0000440	ASTEI20_032323	AMIN004662
OG0000441	ASTEI20_042306	AMIN007959
OG0000441	ASTEI20_036184	AMIN002140
OG0000442	ASTEI20_040702	AMIN009238
OG0000442	ASTEI20_040317	AMIN009240
OG0000443	ASTEI20_033330	AMIN004723
OG0000443	ASTEI20_045939	AMIN007767
OG0000445	ASTEI20_041326	AMIN008996
OG0000445	ASTEI20_044012	AMIN008997
OG0000446	ASTEI20_044752, ASTEI20_045914	AMIN007883
OG0000447	ASTEI20_035921, ASTEI20_036895	AMIN015485
OG0000447	ASTEI20_045843	AMIN015486
OG0000448	ASTEI20_039131	AMIN010314
OG0000448	ASTEI20_035453	AMIN000368
OG0000449	ASTEI20_042529	AMIN005171
OG0000449	ASTEI20_044910	AMIN006588
OG0000450	ASTEI20_035678	AMIN009737
OG0000450	ASTEI20_038473	AMIN016018
OG0000451	ASTEI20_036851	AMIN002072
OG0000452	ASTEI20_032646	AMIN015851
OG0000453	ASTEI20_038848	AMIN008351
OG0000453	ASTEI20_040673	AMIN006656
OG0000454	ASTEI20_040653	AMIN001771
OG0000455	ASTEI20_043217	AMIN010071
OG0000455	ASTEI20_034510	AMIN008404
OG0000456	ASTEI20_042221	AMIN010925
OG0000457	ASTEI20_036516	AMIN003469
OG0000457	ASTEI20_039941	AMIN003467
OG0000458	ASTEI20_041659	AMIN001697
OG0000458	ASTEI20_046062	AMIN001694
OG0000458	ASTEI20_030965	AMIN001693
OG0000459	ASTEI20_038648	AMIN002343
OG0000460	ASTEI20_036197	AMIN004000
OG0000461	ASTEI20_045433	AMIN005596
OG0000461	ASTEI20_035860	AMIN005597
OG0000462	ASTEI20_036809	AMIN008302
OG0000462	ASTEI20_042379	AMIN008301
OG0000463	ASTEI20_035779, ASTEI20_044901, ASTEI20_041629, ASTEI20_036724, ASTEI20_033904, ASTEI20_041237, ASTEI20_031922, ASTEI20_042539, ASTEI20_034696, ASTEI20_032344, ASTEI20_035753, ASTEI20_043136, ASTEI20_039325, ASTEI20_032742	AMIN014125
OG0000464	ASTEI20_044688, ASTEI20_036234	AMIN010382
OG0000465	ASTEI20_041528	AMIN000102
OG0000465	ASTEI20_034169	AMIN005739
OG0000466	ASTEI20_038266, ASTEI20_039358	AMIN008413
OG0000466	ASTEI20_045228	AMIN006890
OG0000471	ASTEI20_032062	AMIN004399
OG0000471	ASTEI20_031025	AMIN004410
OG0000472	ASTEI20_045749, ASTEI20_032817	AMIN009159
OG0000472	ASTEI20_041250	AMIN009158
OG0000473	ASTEI20_032671	AMIN016002
OG0000473	ASTEI20_045748	AMIN016001
OG0000477	ASTEI20_034459	AMIN015736
OG0000477	ASTEI20_031328	AMIN015796
OG0000478	ASTEI20_042435	AMIN006764
OG0000478	ASTEI20_043336	AMIN006763
OG0000479	ASTEI20_036926	AMIN003190
OG0000479	ASTEI20_033540	AMIN003192
OG0000480	ASTEI20_044004, ASTEI20_033719, ASTEI20_043012	AMIN008804
OG0000481	ASTEI20_038127	AMIN015941
OG0000481	ASTEI20_034254	AMIN015942
OG0000482	ASTEI20_040294	AMIN015815
OG0000482	ASTEI20_035220	AMIN015813
OG0000484	ASTEI20_039134	AMIN007230
OG0000484	ASTEI20_032451	AMIN015926
OG0000485	ASTEI20_041653	AMIN006211
OG0000486	ASTEI20_032382	AMIN008726
OG0000486	ASTEI20_042498	AMIN002294
OG0000487	ASTEI20_042028	AMIN009827
OG0000487	ASTEI20_039840	AMIN005361
OG0000488	ASTEI20_038299, ASTEI20_042656	AMIN005028
OG0000489	ASTEI20_041468	AMIN005535
OG0000489	ASTEI20_042784	AMIN005536
OG0000490	ASTEI20_035796	AMIN008250
OG0000491	ASTEI20_036635	AMIN016162
OG0000491	ASTEI20_039466	AMIN003650
OG0000492	ASTEI20_035871	AMIN005529
OG0000492	ASTEI20_045934	AMIN015489
OG0000493	ASTEI20_040939	AMIN003675
OG0000493	ASTEI20_042234	AMIN003676
OG0000494	ASTEI20_033870	AMIN008619
OG0000495	ASTEI20_032883, ASTEI20_037893	AMIN007154
OG0000496	ASTEI20_040779	AMIN016234
OG0000497	ASTEI20_045382	AMIN003979
OG0000497	ASTEI20_037285	AMIN016070
OG0000499	ASTEI20_045587	AMIN010059
OG0000500	ASTEI20_041628	AMIN005698
OG0000500	ASTEI20_038055	AMIN011003
OG0000501	ASTEI20_043725	AMIN006982
OG0000502	ASTEI20_041728	AMIN015996
OG0000502	ASTEI20_038149	AMIN007007
OG0000503	ASTEI20_031803	AMIN003517
OG0000504	ASTEI20_037781	AMIN003505
OG0000504	ASTEI20_036455	AMIN003013
OG0000505	ASTEI20_045172	AMIN011215
OG0000506	ASTEI20_040117	AMIN007882
OG0000506	ASTEI20_033754	AMIN008841
OG0000507	ASTEI20_041414	AMIN009824
OG0000507	ASTEI20_041289	AMIN002620
OG0000508	ASTEI20_043392	AMIN011314
OG0000508	ASTEI20_032410	AMIN011311
OG0000509	ASTEI20_038831, ASTEI20_035801	AMIN007998
OG0000510	ASTEI20_033762	AMIN005108
OG0000510	ASTEI20_039972	AMIN002964
OG0000511	ASTEI20_033393, ASTEI20_045020	AMIN008024, AMIN008023
OG0000512	ASTEI20_041881	AMIN005370
OG0000512	ASTEI20_033648	AMIN005371
OG0000514	ASTEI20_036623	AMIN000976
OG0000514	ASTEI20_033991	AMIN006790
OG0000515	ASTEI20_034553	AMIN000903
OG0000515	ASTEI20_034276	AMIN000905
OG0000516	ASTEI20_032940	AMIN015782
OG0000516	ASTEI20_038444	AMIN015783
OG0000517	ASTEI20_040378	AMIN004090, AMIN004091
OG0000518	ASTEI20_033369	AMIN010315
OG0000518	ASTEI20_032107	AMIN010316
OG0000519	ASTEI20_040559, ASTEI20_041085	AMIN007982
OG0000520	ASTEI20_041641	AMIN009633
OG0000521	ASTEI20_042416	AMIN010473
OG0000521	ASTEI20_044133	AMIN000859
OG0000522	ASTEI20_038428	AMIN007265
OG0000522	ASTEI20_046044	AMIN007262
OG0000523	ASTEI20_038482	AMIN004760
OG0000524	ASTEI20_042547	AMIN010979
OG0000524	ASTEI20_038645	AMIN010980
OG0000525	ASTEI20_045684	AMIN010455
OG0000526	ASTEI20_035259	AMIN005825
OG0000526	ASTEI20_040898	AMIN001122
OG0000527	ASTEI20_039423	AMIN004131
OG0000527	ASTEI20_042499	AMIN004132
OG0000528	ASTEI20_045012	AMIN007833
OG0000528	ASTEI20_030881	AMIN007829
OG0000532	ASTEI20_044081	AMIN001270
OG0000532	ASTEI20_037186	AMIN007689
OG0000534	ASTEI20_033692	AMIN001371
OG0000535	ASTEI20_040711, ASTEI20_040459	AMIN007082, AMIN007081
OG0000536	ASTEI20_035360	AMIN011275
OG0000536	ASTEI20_041850	AMIN008553
OG0000538	ASTEI20_039788	AMIN003755
OG0000539	ASTEI20_039944	AMIN003762
OG0000539	ASTEI20_040382	AMIN003761
OG0000540	ASTEI20_040729	AMIN005379
OG0000541	ASTEI20_038990	AMIN009417
OG0000541	ASTEI20_039267	AMIN006390
OG0000542	ASTEI20_039372	AMIN002916
OG0000543	ASTEI20_035081, ASTEI20_034836	AMIN008407
OG0000544	ASTEI20_038237	AMIN001828
OG0000546	ASTEI20_044898, ASTEI20_045436	AMIN002142
OG0000547	ASTEI20_033385	AMIN006548
OG0000547	ASTEI20_043826	AMIN011566
OG0000548	ASTEI20_034641	AMIN005326
OG0000549	ASTEI20_042215	AMIN010949
OG0000549	ASTEI20_034707	AMIN005346
OG0000550	ASTEI20_033645	AMIN007688
OG0000552	ASTEI20_031270	AMIN004124, AMIN004126
OG0000552	ASTEI20_035763	AMIN004125
OG0000553	ASTEI20_039011, ASTEI20_038476, ASTEI20_035372, ASTEI20_043810, ASTEI20_034770, ASTEI20_038525, ASTEI20_030821, ASTEI20_033051	AMIN009893
OG0000554	ASTEI20_042565	AMIN002293
OG0000555	ASTEI20_041597	AMIN000002
OG0000556	ASTEI20_039864	AMIN000436
OG0000557	ASTEI20_037722	AMIN000396
OG0000557	ASTEI20_043279	AMIN005429
OG0000558	ASTEI20_045893	AMIN004650
OG0000558	ASTEI20_040611	AMIN002017
OG0000559	ASTEI20_044897	AMIN003274
OG0000559	ASTEI20_044255	AMIN003273
OG0000560	ASTEI20_034474	AMIN005299
OG0000561	ASTEI20_032907	AMIN010697
OG0000562	ASTEI20_037671	AMIN011522
OG0000563	ASTEI20_033376	AMIN000899
OG0000564	ASTEI20_036810, ASTEI20_038563	AMIN009852
OG0000565	ASTEI20_034561	AMIN004942
OG0000565	ASTEI20_043978	AMIN005177
OG0000566	ASTEI20_036931	AMIN008364
OG0000567	ASTEI20_044543	AMIN007642
OG0000567	ASTEI20_043215	AMIN008036
OG0000568	ASTEI20_041157, ASTEI20_040815, ASTEI20_042101	AMIN001579
OG0000569	ASTEI20_042222, ASTEI20_032603	AMIN002519
OG0000570	ASTEI20_037872	AMIN004109
OG0000571	ASTEI20_046145	AMIN011641
OG0000572	ASTEI20_045605	AMIN008152
OG0000573	ASTEI20_035427	AMIN005376
OG0000574	ASTEI20_037259	AMIN006813
OG0000574	ASTEI20_036879	AMIN006812
OG0000576	ASTEI20_035412	AMIN005183
OG0000577	ASTEI20_041713	AMIN003222
OG0000579	ASTEI20_041978	AMIN010666
OG0000581	ASTEI20_032779, ASTEI20_034834	AMIN011482
OG0000582	ASTEI20_040931	AMIN016010
OG0000582	ASTEI20_039818	AMIN016008
OG0000583	ASTEI20_042980	AMIN010469
OG0000583	ASTEI20_043115, ASTEI20_041640	AMIN010375, AMIN010374
OG0000584	ASTEI20_038624, ASTEI20_042452	AMIN008748
OG0000585	ASTEI20_041849, ASTEI20_036469	AMIN010150
OG0000586	ASTEI20_031342, ASTEI20_044118	AMIN002818
OG0000588	ASTEI20_032937	AMIN000874
OG0000596	ASTEI20_038600	AMIN006436
OG0000596	ASTEI20_045102, ASTEI20_040089	AMIN005864
OG0000601	ASTEI20_034152, ASTEI20_035083	AMIN004306
OG0000606	ASTEI20_033665	AMIN003039
OG0000607	ASTEI20_042885, ASTEI20_045739, ASTEI20_034728, ASTEI20_036316	AMIN008746
OG0000608	ASTEI20_034955	AMIN001858, AMIN001857
OG0000609	ASTEI20_035298	AMIN009721
OG0000610	ASTEI20_043727	AMIN010908
OG0000611	ASTEI20_039290, ASTEI20_037875	AMIN010221
OG0000612	ASTEI20_031753	AMIN001751
OG0000613	ASTEI20_045855	AMIN003914
OG0000613	ASTEI20_041847	AMIN003655
OG0000614	ASTEI20_039250	AMIN010054
OG0000615	ASTEI20_040540	AMIN010988
OG0000617	ASTEI20_038857	AMIN009546
OG0000618	ASTEI20_035924, ASTEI20_031267	AMIN002658
OG0000619	ASTEI20_036799, ASTEI20_031879	AMIN000286
OG0000620	ASTEI20_041959	AMIN009595
OG0000621	ASTEI20_035003	AMIN014163
OG0000622	ASTEI20_044291	AMIN006522
OG0000623	ASTEI20_044444, ASTEI20_039798	AMIN008790
OG0000623	ASTEI20_032866	AMIN008600
OG0000624	ASTEI20_030850	AMIN004070
OG0000625	ASTEI20_041384	AMIN015790
OG0000627	ASTEI20_043380	AMIN009215
OG0000627	ASTEI20_044482	AMIN009220
OG0000628	ASTEI20_040507	AMIN006623
OG0000629	ASTEI20_044768, ASTEI20_036712	AMIN005193
OG0000630	ASTEI20_042898	AMIN015636
OG0000630	ASTEI20_043119	AMIN008522
OG0000631	ASTEI20_042189	AMIN005964
OG0000632	ASTEI20_046127	AMIN005735, AMIN000217
OG0000633	ASTEI20_032149	AMIN005696
OG0000633	ASTEI20_034452	AMIN007609
OG0000634	ASTEI20_034663	AMIN005170
OG0000634	ASTEI20_044651	AMIN004747
OG0000635	ASTEI20_033652, ASTEI20_040942	AMIN002271
OG0000636	ASTEI20_036562	AMIN007685
OG0000637	ASTEI20_033096	AMIN008498
OG0000637	ASTEI20_034420	AMIN008499
OG0000638	ASTEI20_043693	AMIN016100
OG0000638	ASTEI20_032313	AMIN015811
OG0000639	ASTEI20_041346	AMIN010292
OG0000640	ASTEI20_033633	AMIN010958
OG0000641	ASTEI20_036755	AMIN009728
OG0000642	ASTEI20_037257	AMIN002983
OG0000643	ASTEI20_034280	AMIN002346
OG0000644	ASTEI20_040015	AMIN008329
OG0000645	ASTEI20_038350	AMIN010790
OG0000646	ASTEI20_035725	AMIN010229, AMIN006483, AMIN008386
OG0000647	ASTEI20_045698	AMIN010304
OG0000648	ASTEI20_041830	AMIN016197
OG0000648	ASTEI20_034191	AMIN016198
OG0000649	ASTEI20_043999	AMIN015853
OG0000650	ASTEI20_034631	AMIN006615
OG0000651	ASTEI20_044038	AMIN006952
OG0000651	ASTEI20_041186	AMIN006951
OG0000652	ASTEI20_032794	AMIN005736
OG0000652	ASTEI20_041989	AMIN002646
OG0000653	ASTEI20_035696	AMIN003046
OG0000653	ASTEI20_034748	AMIN006166
OG0000654	ASTEI20_043626	AMIN010501
OG0000655	ASTEI20_039647	AMIN009939
OG0000655	ASTEI20_031588	AMIN011103
OG0000656	ASTEI20_043798	AMIN009750
OG0000657	ASTEI20_037447	AMIN009848
OG0000658	ASTEI20_042425	AMIN000840
OG0000659	ASTEI20_040379	AMIN015780
OG0000659	ASTEI20_035025	AMIN015781
OG0000660	ASTEI20_033087, ASTEI20_034449, ASTEI20_045387, ASTEI20_037943, ASTEI20_043563, ASTEI20_034883, ASTEI20_039637, ASTEI20_042512	AMIN000258
OG0000661	ASTEI20_045619, ASTEI20_043795	AMIN007663
OG0000661	ASTEI20_041395	AMIN002009
OG0000662	ASTEI20_036989, ASTEI20_038394	AMIN004472
OG0000663	ASTEI20_043505	AMIN000084
OG0000664	ASTEI20_030816	AMIN001564
OG0000665	ASTEI20_043790, ASTEI20_040364	AMIN003292
OG0000666	ASTEI20_031715	AMIN005051, AMIN005054, AMIN005053
OG0000667	ASTEI20_035731	AMIN009272
OG0000668	ASTEI20_041617	AMIN005541
OG0000669	ASTEI20_045134	AMIN015631, AMIN015633
OG0000671	ASTEI20_033489, ASTEI20_035422	AMIN008789
OG0000672	ASTEI20_042831	AMIN007201
OG0000673	ASTEI20_034787	AMIN006707
OG0000674	ASTEI20_040597	AMIN008882
OG0000675	ASTEI20_036005	AMIN011603
OG0000676	ASTEI20_045253	AMIN015866
OG0000677	ASTEI20_041352	AMIN001151
OG0000677	ASTEI20_046051	AMIN001147
OG0000678	ASTEI20_040632	AMIN007606
OG0000678	ASTEI20_034866	AMIN007607
OG0000679	ASTEI20_035762	AMIN015567
OG0000679	ASTEI20_041118	AMIN015566
OG0000680	ASTEI20_031200	AMIN001981, AMIN001979
OG0000681	ASTEI20_039667	AMIN010032, AMIN010031, AMIN010025
OG0000682	ASTEI20_046074	AMIN004645
OG0000682	ASTEI20_037885	AMIN005619
OG0000683	ASTEI20_044101	AMIN001714
OG0000683	ASTEI20_033021	AMIN006784
OG0000684	ASTEI20_045238	AMIN015534, AMIN015535
OG0000685	ASTEI20_032378, ASTEI20_040770, ASTEI20_044585, ASTEI20_036058	AMIN009377
OG0000686	ASTEI20_045424	AMIN003059
OG0000687	ASTEI20_036644	AMIN009262, AMIN007570
OG0000689	ASTEI20_035935	AMIN010028
OG0000689	ASTEI20_040705, ASTEI20_037369	AMIN010027
OG0000691	ASTEI20_044310	AMIN009242
OG0000693	ASTEI20_043618, ASTEI20_036093, ASTEI20_035811	AMIN010899
OG0000694	ASTEI20_041192	AMIN003886
OG0000695	ASTEI20_035493, ASTEI20_032095, ASTEI20_034046, ASTEI20_035234, ASTEI20_038932, ASTEI20_035208, ASTEI20_039578, ASTEI20_037291, ASTEI20_037924, ASTEI20_044661, ASTEI20_039193, ASTEI20_036721, ASTEI20_042109, ASTEI20_033707, ASTEI20_044629	AMIN007522
OG0000698	ASTEI20_031490, ASTEI20_035667	AMIN004846
OG0000699	ASTEI20_045210	AMIN008604
OG0000700	ASTEI20_039183	AMIN008937
OG0000701	ASTEI20_038815	AMIN006561
OG0000701	ASTEI20_037838	AMIN008914
OG0000703	ASTEI20_031023	AMIN016139
OG0000703	ASTEI20_035177	AMIN004198
OG0000704	ASTEI20_042619, ASTEI20_038664	AMIN004774
OG0000705	ASTEI20_042623	AMIN007582
OG0000706	ASTEI20_040065	AMIN002735
OG0000707	ASTEI20_042481	AMIN007926, AMIN007930, AMIN007931
OG0000708	ASTEI20_034646	AMIN003376
OG0000708	ASTEI20_037384	AMIN005195
OG0000709	ASTEI20_042639	AMIN005651
OG0000709	ASTEI20_035313	AMIN005650
OG0000710	ASTEI20_033026	AMIN002091
OG0000710	ASTEI20_045896	AMIN014055
OG0000711	ASTEI20_034286, ASTEI20_043282	AMIN006854
OG0000712	ASTEI20_045867	AMIN005030
OG0000713	ASTEI20_043731	AMIN007371
OG0000714	ASTEI20_041086, ASTEI20_031182	AMIN003947
OG0000716	ASTEI20_033629	AMIN002912
OG0000717	ASTEI20_041443	AMIN001545
OG0000718	ASTEI20_034424	AMIN007484, AMIN007486
OG0000719	ASTEI20_031976	AMIN015579
OG0000719	ASTEI20_046128	AMIN015581
OG0000720	ASTEI20_040950	AMIN004036
OG0000721	ASTEI20_034084	AMIN004717
OG0000721	ASTEI20_035049	AMIN008814
OG0000722	ASTEI20_033287	AMIN003926
OG0000723	ASTEI20_039107	AMIN002838
OG0000723	ASTEI20_043899	AMIN002335
OG0000724	ASTEI20_043064, ASTEI20_040049	AMIN007628
OG0000725	ASTEI20_043335, ASTEI20_035800	AMIN007979
OG0000726	ASTEI20_039608	AMIN004096
OG0000727	ASTEI20_043472	AMIN008892, AMIN008891
OG0000728	ASTEI20_036046	AMIN005769
OG0000729	ASTEI20_042200	AMIN009867
OG0000729	ASTEI20_040151	AMIN005293
OG0000730	ASTEI20_044904	AMIN008192
OG0000731	ASTEI20_044451	AMIN001221
OG0000731	ASTEI20_031889, ASTEI20_031875	AMIN007381
OG0000732	ASTEI20_039673, ASTEI20_031041	AMIN000366
OG0000733	ASTEI20_038325	AMIN015963
OG0000733	ASTEI20_044652	AMIN015962
OG0000734	ASTEI20_040309	AMIN005129
OG0000734	ASTEI20_043083	AMIN006671
OG0000735	ASTEI20_038947	AMIN007623
OG0000735	ASTEI20_040845	AMIN002995
OG0000736	ASTEI20_037342	AMIN010359
OG0000736	ASTEI20_042182	AMIN010358
OG0000737	ASTEI20_041073	AMIN002046
OG0000738	ASTEI20_034436	AMIN001100
OG0000738	ASTEI20_040787	AMIN001099
OG0000739	ASTEI20_037468, ASTEI20_037469	AMIN016218
OG0000740	ASTEI20_043165	AMIN003088, AMIN014279
OG0000741	ASTEI20_044735	AMIN008123, AMIN008125, AMIN008122, AMIN008124
OG0000742	ASTEI20_035073	AMIN003205
OG0000743	ASTEI20_030874	AMIN004326
