Orthogroup	AstephensiUCISS2018	AfunestusAfunGA1
OG0000141	ASTEI20_038928	AFUN2_004272, AFUN2_006156
OG0000142	ASTEI20_030926	AFUN2_002023
OG0000142	ASTEI20_031775	AFUN2_002866
OG0000142	ASTEI20_039078	AFUN2_007901
OG0000142	ASTEI20_035078	AFUN2_008099
OG0000143	ASTEI20_038786	AFUN2_001347
OG0000143	ASTEI20_032430	AFUN2_004552
OG0000144	ASTEI20_034475, ASTEI20_039240, ASTEI20_041604, ASTEI20_037626, ASTEI20_039453, ASTEI20_039334, ASTEI20_035942	AFUN2_007342
OG0000146	ASTEI20_044971	AFUN2_008600, AFUN2_001333
OG0000146	ASTEI20_043034	AFUN2_000602
OG0000147	ASTEI20_034963	AFUN2_001243
OG0000147	ASTEI20_034030	AFUN2_006652
OG0000148	ASTEI20_036802	AFUN2_006078
OG0000149	ASTEI20_032560	AFUN2_007018
OG0000149	ASTEI20_045413	AFUN2_007305
OG0000150	ASTEI20_036593	AFUN2_013472
OG0000151	ASTEI20_031955	AFUN2_008586
OG0000152	ASTEI20_033865	AFUN2_004036
OG0000152	ASTEI20_040792	AFUN2_007248
OG0000154	ASTEI20_038954	AFUN2_012942
OG0000154	ASTEI20_038354, ASTEI20_039327, ASTEI20_031393	AFUN2_007474
OG0000154	ASTEI20_036264	AFUN2_001817
OG0000155	ASTEI20_044262	AFUN2_011178, AFUN2_006679
OG0000157	ASTEI20_038779	AFUN2_002461
OG0000158	ASTEI20_032230	AFUN2_013735
OG0000158	ASTEI20_035614	AFUN2_002362, AFUN2_004076
OG0000158	ASTEI20_037624, ASTEI20_045998, ASTEI20_046139, ASTEI20_040433, ASTEI20_035584, ASTEI20_036401, ASTEI20_045588, ASTEI20_035092, ASTEI20_035184, ASTEI20_037880, ASTEI20_043564, ASTEI20_043047, ASTEI20_041452, ASTEI20_040219, ASTEI20_043610, ASTEI20_039559, ASTEI20_045001, ASTEI20_032291, ASTEI20_039182, ASTEI20_038039, ASTEI20_042601, ASTEI20_040449	AFUN2_012368
OG0000159	ASTEI20_032043	AFUN2_009163
OG0000159	ASTEI20_037617	AFUN2_002477
OG0000159	ASTEI20_041266	AFUN2_006224
OG0000160	ASTEI20_036554	AFUN2_013760, AFUN2_000560, AFUN2_005480, AFUN2_009497
OG0000160	ASTEI20_033604	AFUN2_007254
OG0000161	ASTEI20_038429	AFUN2_013883
OG0000162	ASTEI20_040102	AFUN2_001603
OG0000162	ASTEI20_039506	AFUN2_008191
OG0000162	ASTEI20_035676	AFUN2_004390
OG0000163	ASTEI20_034625	AFUN2_009739
OG0000163	ASTEI20_031376	AFUN2_005717
OG0000163	ASTEI20_042082	AFUN2_004668
OG0000164	ASTEI20_038451	AFUN2_007065
OG0000164	ASTEI20_037482	AFUN2_014641
OG0000165	ASTEI20_035964	AFUN2_004493
OG0000165	ASTEI20_037537	AFUN2_008088
OG0000165	ASTEI20_035222	AFUN2_007300
OG0000165	ASTEI20_037574	AFUN2_012709
OG0000166	ASTEI20_038043, ASTEI20_041976	AFUN2_013647
OG0000166	ASTEI20_044786, ASTEI20_042832	AFUN2_001188
OG0000168	ASTEI20_031663	AFUN2_011437
OG0000171	ASTEI20_039067	AFUN2_006837
OG0000171	ASTEI20_037136	AFUN2_013379
OG0000172	ASTEI20_034185	AFUN2_004764
OG0000172	ASTEI20_042714	AFUN2_014173
OG0000172	ASTEI20_033958	AFUN2_011072
OG0000173	ASTEI20_042047	AFUN2_006638
OG0000173	ASTEI20_033562	AFUN2_004995
OG0000173	ASTEI20_034429	AFUN2_004451
OG0000174	ASTEI20_035066	AFUN2_000386
OG0000174	ASTEI20_042620	AFUN2_011578
OG0000176	ASTEI20_032435, ASTEI20_031492, ASTEI20_043773, ASTEI20_037269, ASTEI20_037392	AFUN2_004735, AFUN2_012660, AFUN2_007793
OG0000176	ASTEI20_044810, ASTEI20_037968, ASTEI20_043036, ASTEI20_044465	AFUN2_010883, AFUN2_001360, AFUN2_006691, AFUN2_006097
OG0000180	ASTEI20_032174	AFUN2_004082
OG0000181	ASTEI20_039654	AFUN2_012634
OG0000181	ASTEI20_035911	AFUN2_005105, AFUN2_007521
OG0000182	ASTEI20_034555	AFUN2_004625
OG0000182	ASTEI20_041278	AFUN2_001977
OG0000182	ASTEI20_034958	AFUN2_010645
OG0000183	ASTEI20_031719	AFUN2_006554
OG0000183	ASTEI20_046015	AFUN2_005817
OG0000183	ASTEI20_044856	AFUN2_013925
OG0000183	ASTEI20_038174	AFUN2_007926
OG0000184	ASTEI20_033069	AFUN2_012600
OG0000184	ASTEI20_036642	AFUN2_009129
OG0000184	ASTEI20_037581	AFUN2_006403
OG0000185	ASTEI20_042706, ASTEI20_031403	AFUN2_004065
OG0000185	ASTEI20_032807, ASTEI20_034055	AFUN2_004964, AFUN2_008198
OG0000186	ASTEI20_039416, ASTEI20_043202, ASTEI20_033750, ASTEI20_035399, ASTEI20_044539, ASTEI20_036068, ASTEI20_043129, ASTEI20_041740, ASTEI20_034179, ASTEI20_044384, ASTEI20_042067, ASTEI20_045425, ASTEI20_036457, ASTEI20_031836, ASTEI20_037175, ASTEI20_045352, ASTEI20_044455	AFUN2_008576
OG0000187	ASTEI20_038550	AFUN2_008775
OG0000188	ASTEI20_038409	AFUN2_002434
OG0000189	ASTEI20_035278	AFUN2_010394
OG0000189	ASTEI20_043379, ASTEI20_036958	AFUN2_002979
OG0000189	ASTEI20_033773, ASTEI20_043697	AFUN2_009982
OG0000190	ASTEI20_031858	AFUN2_013220
OG0000190	ASTEI20_037310	AFUN2_007361
OG0000190	ASTEI20_033651	AFUN2_014239
OG0000191	ASTEI20_035041	AFUN2_001434
OG0000191	ASTEI20_031723	AFUN2_013752
OG0000191	ASTEI20_032678	AFUN2_000844
OG0000191	ASTEI20_037932	AFUN2_007718
OG0000192	ASTEI20_041022	AFUN2_002573
OG0000192	ASTEI20_033456	AFUN2_010718
OG0000192	ASTEI20_038790	AFUN2_006065
OG0000193	ASTEI20_035925	AFUN2_010552, AFUN2_009366
OG0000193	ASTEI20_034914, ASTEI20_032918	AFUN2_003838
OG0000193	ASTEI20_041607	AFUN2_011367
OG0000194	ASTEI20_032207	AFUN2_001454
OG0000194	ASTEI20_033379	AFUN2_002991
OG0000194	ASTEI20_042386	AFUN2_008119
OG0000196	ASTEI20_042814	AFUN2_005920
OG0000200	ASTEI20_040182	AFUN2_008798
OG0000200	ASTEI20_032444	AFUN2_010360
OG0000200	ASTEI20_035878	AFUN2_014432
OG0000201	ASTEI20_037723	AFUN2_004882
OG0000201	ASTEI20_036827	AFUN2_007662
OG0000201	ASTEI20_041981	AFUN2_003280
OG0000202	ASTEI20_033661	AFUN2_012722
OG0000202	ASTEI20_044437	AFUN2_013904
OG0000202	ASTEI20_045852	AFUN2_001437
OG0000203	ASTEI20_034151	AFUN2_010926
OG0000203	ASTEI20_037199	AFUN2_004259
OG0000203	ASTEI20_036473	AFUN2_000689
OG0000204	ASTEI20_033339	AFUN2_005886
OG0000205	ASTEI20_031920	AFUN2_010456
OG0000205	ASTEI20_040473	AFUN2_003370
OG0000206	ASTEI20_039018	AFUN2_009572
OG0000206	ASTEI20_045728	AFUN2_000978
OG0000207	ASTEI20_034853	AFUN2_000379, AFUN2_002113
OG0000208	ASTEI20_045322	AFUN2_013487
OG0000208	ASTEI20_034058	AFUN2_002391
OG0000209	ASTEI20_042301	AFUN2_001039
OG0000210	ASTEI20_043190	AFUN2_014566
OG0000210	ASTEI20_037248	AFUN2_014802, AFUN2_009879
OG0000210	ASTEI20_039456	AFUN2_005823
OG0000211	ASTEI20_037118, ASTEI20_041718, ASTEI20_039007	AFUN2_003763, AFUN2_005773
OG0000212	ASTEI20_037098	AFUN2_001645
OG0000216	ASTEI20_042509	AFUN2_008117
OG0000217	ASTEI20_040200	AFUN2_005144
OG0000217	ASTEI20_036703	AFUN2_003295
OG0000217	ASTEI20_044284	AFUN2_000967
OG0000218	ASTEI20_038944	AFUN2_001352
OG0000218	ASTEI20_043383	AFUN2_014112
OG0000218	ASTEI20_039263	AFUN2_007094
OG0000219	ASTEI20_041844	AFUN2_005902
OG0000219	ASTEI20_035108	AFUN2_004669
OG0000220	ASTEI20_035755	AFUN2_004984
OG0000220	ASTEI20_044035	AFUN2_013644
OG0000220	ASTEI20_037745	AFUN2_008743
OG0000221	ASTEI20_038135	AFUN2_002758, AFUN2_007038
OG0000221	ASTEI20_037201	AFUN2_006461
OG0000222	ASTEI20_035055	AFUN2_008952
OG0000222	ASTEI20_041199	AFUN2_002413
OG0000223	ASTEI20_037771	AFUN2_006017
OG0000223	ASTEI20_033245	AFUN2_002196
OG0000223	ASTEI20_037160	AFUN2_011073
OG0000223	ASTEI20_031096	AFUN2_009640
OG0000223	ASTEI20_036943	AFUN2_001947
OG0000224	ASTEI20_038501	AFUN2_006433
OG0000225	ASTEI20_040100	AFUN2_013899
OG0000225	ASTEI20_037793	AFUN2_005712
OG0000225	ASTEI20_038611	AFUN2_007468
OG0000226	ASTEI20_044426, ASTEI20_037857	AFUN2_009224, AFUN2_010010
OG0000226	ASTEI20_036968, ASTEI20_035152	AFUN2_005224
OG0000228	ASTEI20_040141	AFUN2_002038
OG0000228	ASTEI20_034891	AFUN2_007118, AFUN2_001384, AFUN2_013425, AFUN2_008192
OG0000229	ASTEI20_046124	AFUN2_002725
OG0000229	ASTEI20_032722	AFUN2_001410
OG0000229	ASTEI20_037602	AFUN2_012986
OG0000230	ASTEI20_034005	AFUN2_013851, AFUN2_006362
OG0000231	ASTEI20_040405	AFUN2_014167
OG0000231	ASTEI20_043476	AFUN2_001796
OG0000232	ASTEI20_044096, ASTEI20_038687, ASTEI20_044010, ASTEI20_040318	AFUN2_001279
OG0000232	ASTEI20_040000, ASTEI20_042206	AFUN2_004132
OG0000233	ASTEI20_041338	AFUN2_005591
OG0000233	ASTEI20_038872	AFUN2_009669
OG0000234	ASTEI20_043253	AFUN2_006786
OG0000234	ASTEI20_031455	AFUN2_005910
OG0000234	ASTEI20_040171	AFUN2_014325
OG0000235	ASTEI20_044011	AFUN2_000576, AFUN2_003102, AFUN2_003000
OG0000236	ASTEI20_036868	AFUN2_012443
OG0000236	ASTEI20_032536	AFUN2_002078
OG0000237	ASTEI20_039839	AFUN2_005130
OG0000237	ASTEI20_031027	AFUN2_010795
OG0000244	ASTEI20_035715	AFUN2_005802
OG0000244	ASTEI20_040830	AFUN2_006054
OG0000245	ASTEI20_043968	AFUN2_014246
OG0000245	ASTEI20_037895	AFUN2_010459
OG0000245	ASTEI20_036396	AFUN2_014309
OG0000246	ASTEI20_041860	AFUN2_012397
OG0000246	ASTEI20_034647	AFUN2_008092
OG0000246	ASTEI20_037168	AFUN2_005703
OG0000246	ASTEI20_031502	AFUN2_002388
OG0000247	ASTEI20_032101	AFUN2_012107
OG0000247	ASTEI20_044238	AFUN2_001600
OG0000248	ASTEI20_042839	AFUN2_011791
OG0000249	ASTEI20_039526	AFUN2_006007
OG0000249	ASTEI20_038673	AFUN2_010916
OG0000250	ASTEI20_043607	AFUN2_003687
OG0000250	ASTEI20_038490	AFUN2_007149
OG0000250	ASTEI20_033739	AFUN2_003179
OG0000251	ASTEI20_040414	AFUN2_012347
OG0000251	ASTEI20_042173	AFUN2_010165
OG0000252	ASTEI20_040133	AFUN2_006568
OG0000252	ASTEI20_045800	AFUN2_010012
OG0000253	ASTEI20_036887	AFUN2_001483, AFUN2_000437
OG0000254	ASTEI20_033239	AFUN2_009334
OG0000254	ASTEI20_034532	AFUN2_013341
OG0000255	ASTEI20_042761	AFUN2_014479
OG0000255	ASTEI20_044933	AFUN2_012452
OG0000256	ASTEI20_045578	AFUN2_010594
OG0000256	ASTEI20_042134	AFUN2_004016
OG0000257	ASTEI20_033195, ASTEI20_036760	AFUN2_012412
OG0000259	ASTEI20_045125	AFUN2_007312
OG0000259	ASTEI20_033256	AFUN2_009415, AFUN2_000528, AFUN2_001338, AFUN2_013898, AFUN2_011804
OG0000260	ASTEI20_034398	AFUN2_004768
OG0000260	ASTEI20_038711	AFUN2_011233
OG0000260	ASTEI20_037645	AFUN2_004504
OG0000263	ASTEI20_045271, ASTEI20_032519, ASTEI20_037013, ASTEI20_039929, ASTEI20_032243, ASTEI20_034862, ASTEI20_031551, ASTEI20_043655	AFUN2_009201, AFUN2_013727, AFUN2_012992, AFUN2_007000, AFUN2_010178, AFUN2_009545
OG0000264	ASTEI20_038529, ASTEI20_043734, ASTEI20_039330, ASTEI20_037153, ASTEI20_041591	AFUN2_002067
OG0000265	ASTEI20_044851	AFUN2_009281
OG0000265	ASTEI20_037660	AFUN2_011549
OG0000265	ASTEI20_038227	AFUN2_003921
OG0000266	ASTEI20_042056	AFUN2_000459
OG0000266	ASTEI20_041270	AFUN2_004367
OG0000266	ASTEI20_035075	AFUN2_008216
OG0000267	ASTEI20_032809	AFUN2_006831
OG0000267	ASTEI20_044700	AFUN2_013327, AFUN2_007744
OG0000268	ASTEI20_032301	AFUN2_009239
OG0000268	ASTEI20_032365	AFUN2_010803
OG0000269	ASTEI20_045911, ASTEI20_044456	AFUN2_002119
OG0000270	ASTEI20_043741, ASTEI20_040825	AFUN2_004500, AFUN2_005657
OG0000270	ASTEI20_034360, ASTEI20_030843	AFUN2_001828
OG0000271	ASTEI20_031771	AFUN2_007927
OG0000271	ASTEI20_037473	AFUN2_011088
OG0000271	ASTEI20_034514	AFUN2_001591
OG0000271	ASTEI20_038183	AFUN2_004527
OG0000272	ASTEI20_042478	AFUN2_008265
OG0000272	ASTEI20_037724	AFUN2_012900
OG0000273	ASTEI20_032020	AFUN2_001579
OG0000273	ASTEI20_041023	AFUN2_004573
OG0000273	ASTEI20_043316	AFUN2_012480
OG0000274	ASTEI20_031515	AFUN2_009686
OG0000274	ASTEI20_037692	AFUN2_013179
OG0000275	ASTEI20_033361	AFUN2_004279, AFUN2_002342, AFUN2_006827, AFUN2_002236, AFUN2_014152
OG0000276	ASTEI20_041437	AFUN2_000381
OG0000277	ASTEI20_032397	AFUN2_013863
OG0000278	ASTEI20_037609	AFUN2_006737
OG0000278	ASTEI20_041680	AFUN2_010216
OG0000278	ASTEI20_037766	AFUN2_002080
OG0000279	ASTEI20_038838	AFUN2_002258
OG0000279	ASTEI20_033582	AFUN2_014367
OG0000279	ASTEI20_042793	AFUN2_008292
OG0000280	ASTEI20_038614	AFUN2_014275
OG0000280	ASTEI20_035880	AFUN2_012254
OG0000281	ASTEI20_040684	AFUN2_008098
OG0000285	ASTEI20_039558	AFUN2_012421
OG0000285	ASTEI20_040836	AFUN2_002291
OG0000285	ASTEI20_032893	AFUN2_012046
OG0000287	ASTEI20_037346	AFUN2_006714, AFUN2_009698
OG0000288	ASTEI20_040021	AFUN2_011244
OG0000289	ASTEI20_035189, ASTEI20_042758	AFUN2_008782
OG0000289	ASTEI20_044666	AFUN2_008797
OG0000290	ASTEI20_044792	AFUN2_001948
OG0000290	ASTEI20_037666	AFUN2_000760
OG0000290	ASTEI20_038975	AFUN2_006244
OG0000291	ASTEI20_030896	AFUN2_003869
OG0000291	ASTEI20_045384	AFUN2_005713
OG0000292	ASTEI20_039963, ASTEI20_033519	AFUN2_008562
OG0000292	ASTEI20_041276	AFUN2_003827, AFUN2_006814
OG0000293	ASTEI20_035645	AFUN2_001356
OG0000293	ASTEI20_034344, ASTEI20_033682	AFUN2_000358
OG0000294	ASTEI20_031593	AFUN2_012955
OG0000294	ASTEI20_040737	AFUN2_012574
OG0000296	ASTEI20_031726, ASTEI20_036866, ASTEI20_037946, ASTEI20_030789	AFUN2_010688, AFUN2_014118
OG0000297	ASTEI20_045280	AFUN2_006972
OG0000297	ASTEI20_032765	AFUN2_004085
OG0000298	ASTEI20_034983	AFUN2_004927
OG0000298	ASTEI20_037404	AFUN2_011109
OG0000298	ASTEI20_035214	AFUN2_013111
OG0000299	ASTEI20_043508	AFUN2_007111
OG0000299	ASTEI20_043361	AFUN2_010458
OG0000300	ASTEI20_041810	AFUN2_013914
OG0000302	ASTEI20_037810	AFUN2_001375
OG0000302	ASTEI20_032730	AFUN2_001607
OG0000303	ASTEI20_031481	AFUN2_004936
OG0000304	ASTEI20_032574	AFUN2_011754
OG0000304	ASTEI20_040412	AFUN2_006099
OG0000304	ASTEI20_038833	AFUN2_012365
OG0000305	ASTEI20_045186	AFUN2_004178
OG0000306	ASTEI20_040184	AFUN2_011531
OG0000306	ASTEI20_037498	AFUN2_002476
OG0000306	ASTEI20_031684	AFUN2_011005
OG0000313	ASTEI20_045838, ASTEI20_045388	AFUN2_010694, AFUN2_006740
OG0000313	ASTEI20_045478	AFUN2_001786
OG0000314	ASTEI20_043491, ASTEI20_031057, ASTEI20_037882, ASTEI20_032185, ASTEI20_031813, ASTEI20_040199, ASTEI20_045386, ASTEI20_032819, ASTEI20_034273	AFUN2_001906, AFUN2_008486, AFUN2_011107, AFUN2_009358
OG0000317	ASTEI20_039777	AFUN2_010069
OG0000318	ASTEI20_036009	AFUN2_002773, AFUN2_002673
OG0000318	ASTEI20_037274	AFUN2_007664
OG0000318	ASTEI20_039300	AFUN2_006731
OG0000319	ASTEI20_040641	AFUN2_000419
OG0000319	ASTEI20_033005	AFUN2_014741
OG0000320	ASTEI20_045533	AFUN2_002201
OG0000320	ASTEI20_032760	AFUN2_009283
OG0000321	ASTEI20_030893	AFUN2_011209
OG0000321	ASTEI20_036304	AFUN2_009191
OG0000324	ASTEI20_045797, ASTEI20_046008	AFUN2_014723
OG0000324	ASTEI20_039356	AFUN2_002760
OG0000325	ASTEI20_043377	AFUN2_009953
OG0000326	ASTEI20_032355	AFUN2_008475
OG0000326	ASTEI20_032820	AFUN2_006744
OG0000327	ASTEI20_038754	AFUN2_010823
OG0000328	ASTEI20_033819	AFUN2_012636
OG0000328	ASTEI20_039971, ASTEI20_038873	AFUN2_005428
OG0000329	ASTEI20_044913	AFUN2_010346
OG0000329	ASTEI20_036280	AFUN2_002124
OG0000330	ASTEI20_044754	AFUN2_010609
OG0000330	ASTEI20_033074	AFUN2_010577
OG0000330	ASTEI20_035799	AFUN2_001583
OG0000331	ASTEI20_032134	AFUN2_010706
OG0000331	ASTEI20_036042, ASTEI20_041568	AFUN2_002888, AFUN2_011006
OG0000332	ASTEI20_039853	AFUN2_002149
OG0000332	ASTEI20_034921	AFUN2_013393
OG0000332	ASTEI20_045032	AFUN2_012693
OG0000333	ASTEI20_042167	AFUN2_001023, AFUN2_009434, AFUN2_011252, AFUN2_011040, AFUN2_010709, AFUN2_013423, AFUN2_008471, AFUN2_002539
OG0000334	ASTEI20_040088	AFUN2_013965
OG0000336	ASTEI20_031275	AFUN2_003183
OG0000336	ASTEI20_036479	AFUN2_002121
OG0000340	ASTEI20_040592	AFUN2_006511
OG0000340	ASTEI20_045434, ASTEI20_045830	AFUN2_012858, AFUN2_009608, AFUN2_007241
OG0000341	ASTEI20_043329	AFUN2_004677
OG0000341	ASTEI20_040857	AFUN2_005654
OG0000341	ASTEI20_040581	AFUN2_002612
OG0000344	ASTEI20_035939	AFUN2_011925
OG0000344	ASTEI20_043326, ASTEI20_035416	AFUN2_002211
OG0000345	ASTEI20_039160	AFUN2_013986
OG0000346	ASTEI20_045660	AFUN2_001968
OG0000347	ASTEI20_031950	AFUN2_002133
OG0000348	ASTEI20_033292	AFUN2_009660
OG0000349	ASTEI20_042703	AFUN2_006184
OG0000350	ASTEI20_039801	AFUN2_008359
OG0000351	ASTEI20_033446	AFUN2_008901
OG0000351	ASTEI20_034293	AFUN2_008714
OG0000351	ASTEI20_031611	AFUN2_004633
OG0000352	ASTEI20_033316	AFUN2_006606
OG0000352	ASTEI20_043163	AFUN2_011929
OG0000353	ASTEI20_034917	AFUN2_011227
OG0000353	ASTEI20_036057	AFUN2_002095
OG0000354	ASTEI20_036334	AFUN2_002171
OG0000355	ASTEI20_045115	AFUN2_008819
OG0000355	ASTEI20_044983, ASTEI20_041255	AFUN2_010074
OG0000355	ASTEI20_034632, ASTEI20_036496	AFUN2_007617
OG0000356	ASTEI20_038616	AFUN2_001849
OG0000356	ASTEI20_034566	AFUN2_003379
OG0000357	ASTEI20_036590	AFUN2_011572
OG0000357	ASTEI20_038026	AFUN2_008751
OG0000359	ASTEI20_035699, ASTEI20_034142	AFUN2_001508, AFUN2_014132, AFUN2_014666, AFUN2_005325
OG0000360	ASTEI20_039873	AFUN2_000510
OG0000360	ASTEI20_038810	AFUN2_007142
OG0000361	ASTEI20_035602	AFUN2_002062
OG0000361	ASTEI20_032581	AFUN2_012094
OG0000362	ASTEI20_040345	AFUN2_012779
OG0000362	ASTEI20_045507	AFUN2_005854
OG0000363	ASTEI20_035518	AFUN2_008657
OG0000363	ASTEI20_034937	AFUN2_009379
OG0000364	ASTEI20_038622, ASTEI20_043965	AFUN2_006948
OG0000364	ASTEI20_032740, ASTEI20_045922	AFUN2_003336
OG0000365	ASTEI20_041403	AFUN2_013587
OG0000365	ASTEI20_041427	AFUN2_014234
OG0000365	ASTEI20_043238	AFUN2_001973
OG0000366	ASTEI20_031333	AFUN2_008793
OG0000366	ASTEI20_045960	AFUN2_009343
OG0000367	ASTEI20_045208	AFUN2_011293
OG0000367	ASTEI20_036592	AFUN2_010540
OG0000367	ASTEI20_039650	AFUN2_012120
OG0000367	ASTEI20_042176	AFUN2_007287
OG0000368	ASTEI20_036695	AFUN2_009997
OG0000369	ASTEI20_043082	AFUN2_005004
OG0000369	ASTEI20_035506	AFUN2_000751
OG0000370	ASTEI20_041792	AFUN2_014764
OG0000371	ASTEI20_032501, ASTEI20_034163	AFUN2_003392
OG0000372	ASTEI20_034288	AFUN2_007569
OG0000372	ASTEI20_042785	AFUN2_011675
OG0000377	ASTEI20_035557, ASTEI20_038368, ASTEI20_038361, ASTEI20_043182, ASTEI20_043604, ASTEI20_045016, ASTEI20_042356, ASTEI20_041555, ASTEI20_036535, ASTEI20_042348, ASTEI20_040793	AFUN2_005166, AFUN2_001427, AFUN2_006583
OG0000377	ASTEI20_044605, ASTEI20_039690, ASTEI20_040853	AFUN2_013885
OG0000378	ASTEI20_042199	AFUN2_003972, AFUN2_011312, AFUN2_006867
OG0000379	ASTEI20_032650, ASTEI20_042035	AFUN2_007006, AFUN2_011459, AFUN2_010700
OG0000380	ASTEI20_040077, ASTEI20_034008	AFUN2_005131
OG0000381	ASTEI20_042707	AFUN2_014467
OG0000381	ASTEI20_041656	AFUN2_004958
OG0000382	ASTEI20_045571	AFUN2_001543
OG0000382	ASTEI20_037496	AFUN2_000360
OG0000383	ASTEI20_044278	AFUN2_014461
OG0000383	ASTEI20_039308	AFUN2_011562
OG0000384	ASTEI20_036930	AFUN2_005469
OG0000384	ASTEI20_033769	AFUN2_004787
OG0000386	ASTEI20_042802	AFUN2_005608
OG0000387	ASTEI20_040213	AFUN2_002844
OG0000387	ASTEI20_032306, ASTEI20_045298, ASTEI20_044440	AFUN2_002100
OG0000388	ASTEI20_042922	AFUN2_001099
OG0000389	ASTEI20_037867	AFUN2_006060
OG0000389	ASTEI20_043353	AFUN2_012037
OG0000391	ASTEI20_045380	AFUN2_010979
OG0000391	ASTEI20_040058	AFUN2_008664
OG0000392	ASTEI20_038467	AFUN2_004442
OG0000392	ASTEI20_036830	AFUN2_005778
OG0000393	ASTEI20_036525	AFUN2_012735
OG0000393	ASTEI20_040256	AFUN2_002249
OG0000394	ASTEI20_042711	AFUN2_009571
OG0000394	ASTEI20_039755	AFUN2_007082
OG0000395	ASTEI20_041652	AFUN2_009792
OG0000395	ASTEI20_044570	AFUN2_002960
OG0000396	ASTEI20_039659	AFUN2_004007
OG0000396	ASTEI20_041335	AFUN2_012283
OG0000397	ASTEI20_045152	AFUN2_002237
OG0000397	ASTEI20_032426	AFUN2_013451
OG0000398	ASTEI20_040561, ASTEI20_037679	AFUN2_005442, AFUN2_013146
OG0000399	ASTEI20_035274	AFUN2_008626
OG0000399	ASTEI20_039406	AFUN2_009920
OG0000400	ASTEI20_038813	AFUN2_011008
OG0000400	ASTEI20_043685	AFUN2_011164
OG0000401	ASTEI20_039363	AFUN2_002956
OG0000401	ASTEI20_033275	AFUN2_004353
OG0000402	ASTEI20_035900	AFUN2_003222
OG0000403	ASTEI20_044273	AFUN2_012035
OG0000403	ASTEI20_032491	AFUN2_003128
OG0000404	ASTEI20_039827, ASTEI20_031382	AFUN2_003801
OG0000404	ASTEI20_035181, ASTEI20_045422	AFUN2_012718
OG0000405	ASTEI20_031554	AFUN2_010896
OG0000406	ASTEI20_031390	AFUN2_014336
OG0000407	ASTEI20_032342	AFUN2_012902
OG0000407	ASTEI20_032350	AFUN2_004980
OG0000408	ASTEI20_040195	AFUN2_002945
OG0000408	ASTEI20_032859	AFUN2_009625
OG0000409	ASTEI20_041637	AFUN2_001720
OG0000409	ASTEI20_041911	AFUN2_011673
OG0000411	ASTEI20_043829	AFUN2_014669
OG0000411	ASTEI20_033479	AFUN2_011779
OG0000412	ASTEI20_044317	AFUN2_007595
OG0000413	ASTEI20_032324	AFUN2_004473
OG0000414	ASTEI20_043791	AFUN2_008931
OG0000416	ASTEI20_039581	AFUN2_005309
OG0000417	ASTEI20_041261	AFUN2_013957
OG0000417	ASTEI20_032812	AFUN2_009488
OG0000421	ASTEI20_032156	AFUN2_001964, AFUN2_008577
OG0000422	ASTEI20_031021	AFUN2_010162, AFUN2_001696, AFUN2_009298
OG0000424	ASTEI20_038717	AFUN2_011824, AFUN2_007173
OG0000425	ASTEI20_031281, ASTEI20_034541, ASTEI20_044826, ASTEI20_030869, ASTEI20_039457, ASTEI20_031276	AFUN2_013867, AFUN2_004739
OG0000428	ASTEI20_034733	AFUN2_007875
OG0000428	ASTEI20_034682	AFUN2_010653
OG0000428	ASTEI20_039888	AFUN2_002316
OG0000429	ASTEI20_041693	AFUN2_011609, AFUN2_005488
OG0000429	ASTEI20_036604	AFUN2_013377
OG0000430	ASTEI20_036782, ASTEI20_031340	AFUN2_002516
OG0000431	ASTEI20_041567	AFUN2_006452
OG0000431	ASTEI20_040731	AFUN2_002969
OG0000432	ASTEI20_040747	AFUN2_000534
OG0000432	ASTEI20_034760	AFUN2_010832
OG0000433	ASTEI20_040644	AFUN2_004130
OG0000433	ASTEI20_035859, ASTEI20_033052	AFUN2_001141
OG0000434	ASTEI20_045054	AFUN2_003060, AFUN2_014225
OG0000435	ASTEI20_038293	AFUN2_003456
OG0000436	ASTEI20_038031	AFUN2_009601
OG0000437	ASTEI20_041490, ASTEI20_033449	AFUN2_009648
OG0000438	ASTEI20_043518	AFUN2_004408
OG0000439	ASTEI20_043990	AFUN2_012835
OG0000439	ASTEI20_037600	AFUN2_012281
OG0000440	ASTEI20_032323	AFUN2_007200
OG0000441	ASTEI20_042306	AFUN2_003884
OG0000441	ASTEI20_036184	AFUN2_007339
OG0000442	ASTEI20_040702	AFUN2_013332
OG0000442	ASTEI20_040317	AFUN2_009889
OG0000443	ASTEI20_033330	AFUN2_001914
OG0000443	ASTEI20_045939	AFUN2_011734
OG0000445	ASTEI20_041326	AFUN2_002989
OG0000445	ASTEI20_044012	AFUN2_010049
OG0000446	ASTEI20_044752	AFUN2_011911
OG0000446	ASTEI20_045914	AFUN2_006522
OG0000447	ASTEI20_035921, ASTEI20_036895	AFUN2_001883
OG0000447	ASTEI20_045843	AFUN2_014649
OG0000448	ASTEI20_039131	AFUN2_003874
OG0000448	ASTEI20_035453	AFUN2_004004
OG0000449	ASTEI20_042529	AFUN2_002880
OG0000449	ASTEI20_044910	AFUN2_008727
OG0000450	ASTEI20_035678	AFUN2_007488
OG0000450	ASTEI20_038473	AFUN2_012925
OG0000451	ASTEI20_040244	AFUN2_010410
OG0000452	ASTEI20_032646	AFUN2_003619
OG0000453	ASTEI20_038848	AFUN2_004614
