Orthogroup	AstephensiUCISS2018	AdirusWRAIR2
OG0000306	ASTEI20_037498	ADIR010985
OG0000306	ASTEI20_031684	ADIR010984
OG0000313	ASTEI20_045838, ASTEI20_045388, ASTEI20_045478	ADIR000645
OG0000314	ASTEI20_043491, ASTEI20_031057, ASTEI20_037882, ASTEI20_032185, ASTEI20_031813, ASTEI20_040199, ASTEI20_045386, ASTEI20_032819, ASTEI20_034273	ADIR011445
OG0000317	ASTEI20_039777	ADIR008367
OG0000318	ASTEI20_036009	ADIR006689
OG0000318	ASTEI20_039300	ADIR007089
OG0000319	ASTEI20_040641	ADIR004939
OG0000319	ASTEI20_033005	ADIR007826
OG0000320	ASTEI20_032760	ADIR005272, ADIR005235
OG0000321	ASTEI20_030893	ADIR015863
OG0000321	ASTEI20_036304	ADIR015862
OG0000324	ASTEI20_046008	ADIR010906
OG0000324	ASTEI20_039356	ADIR010907
OG0000325	ASTEI20_043377	ADIR006976
OG0000326	ASTEI20_032355	ADIR005565
OG0000326	ASTEI20_032820	ADIR003426
OG0000327	ASTEI20_038754	ADIR004793
OG0000328	ASTEI20_033819	ADIR001956
OG0000328	ASTEI20_039971, ASTEI20_038873	ADIR001957
OG0000329	ASTEI20_044913	ADIR006061, ADIR003916
OG0000329	ASTEI20_036280	ADIR006062
OG0000330	ASTEI20_033074, ASTEI20_035799	ADIR001248
OG0000331	ASTEI20_032134	ADIR009969
OG0000332	ASTEI20_039853	ADIR010199
OG0000332	ASTEI20_034921	ADIR010356
OG0000332	ASTEI20_045032	ADIR010198
OG0000333	ASTEI20_042167	ADIR004140, ADIR007959, ADIR003780
OG0000334	ASTEI20_040088	ADIR004979
OG0000336	ASTEI20_031275	ADIR004182
OG0000336	ASTEI20_036479	ADIR004184
OG0000339	ASTEI20_039328	ADIR009772, ADIR005764, ADIR011730, ADIR010831, ADIR011736, ADIR004467
OG0000340	ASTEI20_040592	ADIR001281, ADIR001282
OG0000340	ASTEI20_045434, ASTEI20_045830	ADIR001283
OG0000341	ASTEI20_040581	ADIR011233
OG0000344	ASTEI20_035939	ADIR008368
OG0000344	ASTEI20_043326, ASTEI20_035416	ADIR001581
OG0000345	ASTEI20_039160	ADIR000883
OG0000346	ASTEI20_045660	ADIR002727
OG0000347	ASTEI20_031950	ADIR011568
OG0000348	ASTEI20_033292	ADIR005623
OG0000349	ASTEI20_042703	ADIR008567
OG0000349	ASTEI20_045738	ADIR008566
OG0000351	ASTEI20_033446, ASTEI20_034293	ADIR000179
OG0000351	ASTEI20_031611	ADIR000178
OG0000352	ASTEI20_033316	ADIR005371
OG0000352	ASTEI20_043163	ADIR004606
OG0000353	ASTEI20_034917	ADIR007451
OG0000354	ASTEI20_036334	ADIR010471
OG0000355	ASTEI20_045115, ASTEI20_044983, ASTEI20_041255	ADIR006415
OG0000356	ASTEI20_038616	ADIR009183
OG0000357	ASTEI20_036590	ADIR010483
OG0000357	ASTEI20_038026	ADIR010482
OG0000359	ASTEI20_035699, ASTEI20_034142	ADIR008488
OG0000360	ASTEI20_039873, ASTEI20_038810	ADIR001997
OG0000361	ASTEI20_032581	ADIR002964
OG0000362	ASTEI20_040345	ADIR015887
OG0000362	ASTEI20_045507	ADIR015885
OG0000363	ASTEI20_035518	ADIR015546
OG0000363	ASTEI20_034937	ADIR015547
OG0000364	ASTEI20_038622, ASTEI20_043965	ADIR016198
OG0000364	ASTEI20_032740, ASTEI20_045922	ADIR016196
OG0000365	ASTEI20_041403, ASTEI20_041427	ADIR004665
OG0000366	ASTEI20_031333, ASTEI20_045960	ADIR010711
OG0000367	ASTEI20_045208, ASTEI20_036592	ADIR003716
OG0000368	ASTEI20_036695	ADIR004446
OG0000369	ASTEI20_043082	ADIR010892
OG0000369	ASTEI20_035506	ADIR010893, ADIR010887
OG0000370	ASTEI20_034666	ADIR000577
OG0000370	ASTEI20_041792	ADIR010058
OG0000371	ASTEI20_032501	ADIR007433
OG0000371	ASTEI20_034163	ADIR007434, ADIR007436
OG0000372	ASTEI20_034288	ADIR015735
OG0000376	ASTEI20_040661, ASTEI20_035309	ADIR006762, ADIR004461
OG0000376	ASTEI20_045395, ASTEI20_031272, ASTEI20_038924, ASTEI20_038656, ASTEI20_032979, ASTEI20_037142	ADIR001984
OG0000377	ASTEI20_035557, ASTEI20_038368, ASTEI20_038361, ASTEI20_043182, ASTEI20_043604, ASTEI20_045016, ASTEI20_042356, ASTEI20_041555, ASTEI20_036535, ASTEI20_042348, ASTEI20_040793	ADIR009028
OG0000377	ASTEI20_044605, ASTEI20_039690, ASTEI20_040853	ADIR003905
OG0000378	ASTEI20_042199	ADIR007869, ADIR007846, ADIR007847, ADIR015931, ADIR007858
OG0000380	ASTEI20_040077	ADIR015576
OG0000380	ASTEI20_034008	ADIR015577
OG0000381	ASTEI20_042707	ADIR016122
OG0000381	ASTEI20_041656	ADIR016121
OG0000382	ASTEI20_045571	ADIR011633
OG0000382	ASTEI20_037496	ADIR011634
OG0000383	ASTEI20_044278	ADIR009909
OG0000383	ASTEI20_039308	ADIR009553
OG0000384	ASTEI20_036930	ADIR011575, ADIR011584
OG0000384	ASTEI20_033769	ADIR011574
OG0000386	ASTEI20_042802	ADIR007470
OG0000387	ASTEI20_040213	ADIR001678
OG0000387	ASTEI20_032306, ASTEI20_045298, ASTEI20_044440	ADIR006893
OG0000388	ASTEI20_042922	ADIR010378
OG0000389	ASTEI20_037867	ADIR003638
OG0000390	ASTEI20_036258	ADIR009143
OG0000391	ASTEI20_045380	ADIR006703
OG0000391	ASTEI20_040058	ADIR000463
OG0000392	ASTEI20_036830	ADIR015587
OG0000393	ASTEI20_036525	ADIR008379
OG0000393	ASTEI20_040256	ADIR008380
OG0000394	ASTEI20_042711	ADIR009815
OG0000395	ASTEI20_041652	ADIR004795
OG0000395	ASTEI20_044570	ADIR000918
OG0000396	ASTEI20_039659	ADIR006188
OG0000396	ASTEI20_041335	ADIR006187
OG0000397	ASTEI20_045152	ADIR005187
OG0000397	ASTEI20_032426	ADIR002696
OG0000398	ASTEI20_040561, ASTEI20_037679	ADIR008789
OG0000399	ASTEI20_035274	ADIR001694
OG0000399	ASTEI20_039406	ADIR007577
OG0000400	ASTEI20_038813	ADIR003792
OG0000400	ASTEI20_043685	ADIR003582
OG0000401	ASTEI20_033254	ADIR003313
OG0000401	ASTEI20_033275	ADIR001782
OG0000402	ASTEI20_035900	ADIR004118
OG0000403	ASTEI20_044273	ADIR001185
OG0000403	ASTEI20_032491	ADIR008736
OG0000404	ASTEI20_039827, ASTEI20_031382, ASTEI20_035181, ASTEI20_045422	ADIR000386
OG0000405	ASTEI20_031554	ADIR016035
OG0000406	ASTEI20_031390	ADIR002343
OG0000407	ASTEI20_032342	ADIR002282
OG0000407	ASTEI20_032350	ADIR009590
OG0000408	ASTEI20_040195	ADIR001544
OG0000409	ASTEI20_041637	ADIR004706
OG0000409	ASTEI20_041911	ADIR004705
OG0000410	ASTEI20_034967	ADIR002540
OG0000412	ASTEI20_044317	ADIR002367, ADIR002366
OG0000413	ASTEI20_032324	ADIR015533
OG0000414	ASTEI20_043791	ADIR000659
OG0000416	ASTEI20_039581	ADIR007938
OG0000417	ASTEI20_041261	ADIR010431
OG0000417	ASTEI20_032812	ADIR005728
OG0000419	ASTEI20_043948, ASTEI20_038776, ASTEI20_040277, ASTEI20_035435, ASTEI20_044513, ASTEI20_043339, ASTEI20_039089, ASTEI20_035145, ASTEI20_037785	ADIR011741
OG0000419	ASTEI20_035395	ADIR005779, ADIR005760
OG0000421	ASTEI20_032156	ADIR016222, ADIR016219, ADIR016220, ADIR016221
OG0000422	ASTEI20_031021	ADIR000769, ADIR005287
OG0000424	ASTEI20_038717, ASTEI20_032509, ASTEI20_034987, ASTEI20_034211	ADIR001410
OG0000425	ASTEI20_031281, ASTEI20_034541, ASTEI20_044826, ASTEI20_030869, ASTEI20_039457, ASTEI20_031276	ADIR005624, ADIR005622
OG0000428	ASTEI20_034733, ASTEI20_034682	ADIR015548
OG0000428	ASTEI20_039888	ADIR015549
OG0000430	ASTEI20_036782, ASTEI20_031340	ADIR009309
OG0000430	ASTEI20_036151	ADIR003911
OG0000431	ASTEI20_041567, ASTEI20_040731	ADIR003217
OG0000432	ASTEI20_040747	ADIR009396
OG0000432	ASTEI20_034760	ADIR004972
OG0000433	ASTEI20_040644	ADIR003006
OG0000433	ASTEI20_035859, ASTEI20_033052	ADIR003007
OG0000434	ASTEI20_045054	ADIR015930, ADIR015929
OG0000435	ASTEI20_038293	ADIR010798
OG0000437	ASTEI20_041490	ADIR005813
OG0000437	ASTEI20_033449	ADIR005815
OG0000438	ASTEI20_044491	ADIR005817
OG0000438	ASTEI20_043518	ADIR005814
OG0000439	ASTEI20_043990	ADIR010992
OG0000440	ASTEI20_032323	ADIR003327
OG0000441	ASTEI20_042306	ADIR007412
OG0000441	ASTEI20_036184	ADIR000981
OG0000442	ASTEI20_040702	ADIR004523
OG0000442	ASTEI20_040317	ADIR004521
OG0000443	ASTEI20_033330	ADIR005386
OG0000443	ASTEI20_045939	ADIR007351
OG0000445	ASTEI20_044012	ADIR000225, ADIR000224
OG0000446	ASTEI20_044752	ADIR007631
OG0000446	ASTEI20_045914	ADIR007632
OG0000447	ASTEI20_035921, ASTEI20_036895	ADIR006355
OG0000447	ASTEI20_045843	ADIR016048
OG0000448	ASTEI20_039131	ADIR007075
OG0000448	ASTEI20_035453	ADIR002786
OG0000449	ASTEI20_042529	ADIR001435
OG0000449	ASTEI20_044910	ADIR011623
OG0000450	ASTEI20_035678	ADIR006287
OG0000451	ASTEI20_036851	ADIR001344
OG0000452	ASTEI20_032646	ADIR003211
OG0000453	ASTEI20_038848	ADIR002048
OG0000453	ASTEI20_040673	ADIR009313
OG0000454	ASTEI20_040653	ADIR006123
OG0000455	ASTEI20_043217	ADIR003615
OG0000455	ASTEI20_034510	ADIR001796
OG0000456	ASTEI20_042221	ADIR008105
OG0000457	ASTEI20_036516	ADIR010440
OG0000457	ASTEI20_039941	ADIR010441
OG0000458	ASTEI20_041659	ADIR000582
OG0000458	ASTEI20_046062	ADIR000585
OG0000458	ASTEI20_030965	ADIR000586
OG0000459	ASTEI20_038648	ADIR010100
OG0000460	ASTEI20_036197	ADIR010287
OG0000461	ASTEI20_045433, ASTEI20_035860	ADIR001398
OG0000462	ASTEI20_036809	ADIR000055
OG0000463	ASTEI20_035779, ASTEI20_044901, ASTEI20_041629, ASTEI20_036724, ASTEI20_033904, ASTEI20_041237, ASTEI20_031922, ASTEI20_042539, ASTEI20_034696, ASTEI20_032344, ASTEI20_035753, ASTEI20_043136, ASTEI20_039325, ASTEI20_032742	ADIR009788
OG0000464	ASTEI20_044688, ASTEI20_036234	ADIR006989
OG0000464	ASTEI20_040750	ADIR006988
OG0000465	ASTEI20_041528	ADIR009087
OG0000465	ASTEI20_034169	ADIR001140
OG0000466	ASTEI20_038266, ASTEI20_039358	ADIR001786
OG0000466	ASTEI20_045228	ADIR000450
OG0000471	ASTEI20_032062	ADIR005291
OG0000471	ASTEI20_031025	ADIR004369
OG0000472	ASTEI20_045749, ASTEI20_032817, ASTEI20_041250	ADIR010905
OG0000473	ASTEI20_032671, ASTEI20_045748	ADIR015870
OG0000477	ASTEI20_034459	ADIR015939
OG0000477	ASTEI20_031328	ADIR015938
OG0000478	ASTEI20_042435	ADIR009352
OG0000478	ASTEI20_043336	ADIR009353
OG0000479	ASTEI20_036926	ADIR003422
OG0000479	ASTEI20_033540	ADIR003423
OG0000480	ASTEI20_033719, ASTEI20_043012	ADIR000107
OG0000481	ASTEI20_038127	ADIR004329
OG0000482	ASTEI20_040294	ADIR015529
OG0000482	ASTEI20_035220	ADIR015530
OG0000484	ASTEI20_039134	ADIR009697
OG0000484	ASTEI20_032451	ADIR000755
OG0000485	ASTEI20_041653	ADIR011226
OG0000486	ASTEI20_032382	ADIR004130
OG0000486	ASTEI20_042498	ADIR010048
OG0000487	ASTEI20_042028	ADIR011456
OG0000487	ASTEI20_039840	ADIR002382
OG0000488	ASTEI20_038299, ASTEI20_042656	ADIR005675
OG0000489	ASTEI20_041468	ADIR011660
OG0000489	ASTEI20_042784	ADIR011661
OG0000490	ASTEI20_040243	ADIR002278
OG0000491	ASTEI20_039466	ADIR010196
OG0000492	ASTEI20_035871	ADIR001274
OG0000492	ASTEI20_045934	ADIR015512
OG0000493	ASTEI20_040939	ADIR010823
OG0000493	ASTEI20_042234	ADIR003156
OG0000494	ASTEI20_033870	ADIR001926
OG0000494	ASTEI20_032431	ADIR006809
OG0000495	ASTEI20_032883, ASTEI20_037893	ADIR008544
OG0000496	ASTEI20_040779	ADIR016173
OG0000497	ASTEI20_045382	ADIR010268
OG0000497	ASTEI20_037285	ADIR011592
OG0000498	ASTEI20_041832	ADIR001903
OG0000499	ASTEI20_045587	ADIR003605
OG0000500	ASTEI20_041628	ADIR001164
OG0000500	ASTEI20_038055	ADIR007528
OG0000502	ASTEI20_041728	ADIR015872
OG0000502	ASTEI20_038149	ADIR011596
OG0000503	ASTEI20_031803	ADIR010403, ADIR010386
OG0000504	ASTEI20_037781	ADIR010398
OG0000504	ASTEI20_036455	ADIR005554
OG0000505	ASTEI20_045172	ADIR004460
OG0000506	ASTEI20_033754	ADIR000144
OG0000507	ASTEI20_041414	ADIR011452
OG0000507	ASTEI20_041289	ADIR006617
OG0000508	ASTEI20_043392	ADIR016191
OG0000508	ASTEI20_035349	ADIR016190
OG0000508	ASTEI20_032410	ADIR007988
OG0000509	ASTEI20_038831	ADIR007447
OG0000509	ASTEI20_035801	ADIR007448
OG0000510	ASTEI20_033762	ADIR000926
OG0000510	ASTEI20_039972	ADIR002571
OG0000511	ASTEI20_033393, ASTEI20_045020	ADIR008094, ADIR016142
OG0000512	ASTEI20_041881	ADIR002377
OG0000512	ASTEI20_033648	ADIR002378
OG0000514	ASTEI20_036623	ADIR008504
OG0000514	ASTEI20_033991	ADIR004788
OG0000515	ASTEI20_034553	ADIR015942
OG0000515	ASTEI20_034276	ADIR015940
OG0000516	ASTEI20_038444	ADIR002633
OG0000517	ASTEI20_040378	ADIR005492, ADIR005493
OG0000518	ASTEI20_033369	ADIR007074
OG0000518	ASTEI20_032107	ADIR007072
OG0000520	ASTEI20_041641	ADIR006171
OG0000521	ASTEI20_042416	ADIR007269
OG0000521	ASTEI20_044133	ADIR010663
OG0000522	ASTEI20_038428	ADIR003989
OG0000522	ASTEI20_046044	ADIR003992
OG0000523	ASTEI20_038482	ADIR005431
OG0000524	ASTEI20_042547	ADIR007502
OG0000524	ASTEI20_038645	ADIR007504
OG0000525	ASTEI20_045684	ADIR007248
OG0000526	ASTEI20_035259	ADIR001209
OG0000526	ASTEI20_040898	ADIR004082
OG0000527	ASTEI20_039423	ADIR005535
OG0000527	ASTEI20_042499	ADIR005536
OG0000528	ASTEI20_045012	ADIR007580
OG0000528	ASTEI20_030881	ADIR007576
OG0000532	ASTEI20_044081	ADIR009577, ADIR000358
OG0000532	ASTEI20_037186	ADIR004188, ADIR004185, ADIR011722, ADIR000381, ADIR000350, ADIR000352
OG0000534	ASTEI20_033692	ADIR004940
OG0000535	ASTEI20_040711, ASTEI20_040459	ADIR005911
OG0000536	ASTEI20_035360	ADIR008027
OG0000536	ASTEI20_041850	ADIR002347
OG0000538	ASTEI20_039788	ADIR003261
OG0000539	ASTEI20_039944	ADIR003268
OG0000539	ASTEI20_040382	ADIR003267
OG0000540	ASTEI20_040729	ADIR002371
OG0000541	ASTEI20_038990	ADIR011392
OG0000541	ASTEI20_039267	ADIR000730
OG0000542	ASTEI20_039372	ADIR002521
OG0000542	ASTEI20_038527	ADIR002522
OG0000543	ASTEI20_035081, ASTEI20_034836	ADIR001792
OG0000544	ASTEI20_038237	ADIR006076
OG0000544	ASTEI20_034674	ADIR008375
OG0000546	ASTEI20_044898, ASTEI20_045436	ADIR000983
OG0000547	ASTEI20_033385	ADIR009748
OG0000547	ASTEI20_043826	ADIR008851
OG0000549	ASTEI20_042215	ADIR007473
OG0000549	ASTEI20_034707	ADIR011705, ADIR011704
OG0000550	ASTEI20_033645	ADIR004260
OG0000551	ASTEI20_038495	ADIR005366
OG0000552	ASTEI20_031270	ADIR005528, ADIR005530
OG0000552	ASTEI20_035763	ADIR005529
OG0000553	ASTEI20_039011, ASTEI20_038476, ASTEI20_035372, ASTEI20_043810, ASTEI20_034770, ASTEI20_038525, ASTEI20_030821, ASTEI20_033051	ADIR008143
OG0000554	ASTEI20_042565	ADIR010047
OG0000555	ASTEI20_041597	ADIR005419
OG0000556	ASTEI20_039864	ADIR002690
OG0000557	ASTEI20_037722	ADIR002816
OG0000557	ASTEI20_043279	ADIR001118
OG0000558	ASTEI20_045893	ADIR010572
OG0000558	ASTEI20_040611	ADIR001028
OG0000559	ASTEI20_044897	ADIR010538
OG0000559	ASTEI20_044255	ADIR010539
OG0000560	ASTEI20_039212, ASTEI20_034474	ADIR004634
OG0000561	ASTEI20_032907	ADIR003887
OG0000562	ASTEI20_037671	ADIR008625
OG0000563	ASTEI20_033376	ADIR015945
OG0000563	ASTEI20_039362	ADIR015943
OG0000564	ASTEI20_036810, ASTEI20_038563	ADIR011483
OG0000565	ASTEI20_034561	ADIR004400
OG0000565	ASTEI20_043978	ADIR009049
OG0000566	ASTEI20_036931	ADIR000074
OG0000566	ASTEI20_037016	ADIR000076
OG0000567	ASTEI20_044543	ADIR004302
OG0000567	ASTEI20_043215	ADIR007725
OG0000568	ASTEI20_041157, ASTEI20_040815, ASTEI20_042101	ADIR004213
OG0000569	ASTEI20_042222, ASTEI20_032603	ADIR010351
OG0000570	ASTEI20_038382	ADIR008400
OG0000570	ASTEI20_037872	ADIR005510
OG0000571	ASTEI20_046145	ADIR009253
OG0000572	ASTEI20_045605	ADIR009206
OG0000573	ASTEI20_035427	ADIR002372
OG0000574	ASTEI20_037259	ADIR004769
OG0000574	ASTEI20_036879	ADIR004770
OG0000576	ASTEI20_035412	ADIR000871
OG0000579	ASTEI20_041978	ADIR007934
OG0000579	ASTEI20_044000	ADIR004490
OG0000581	ASTEI20_032779	ADIR001607
OG0000581	ASTEI20_034834	ADIR001609
OG0000582	ASTEI20_040931	ADIR015869
OG0000582	ASTEI20_039818	ADIR015868
OG0000583	ASTEI20_043115, ASTEI20_041640	ADIR006996
OG0000584	ASTEI20_038624, ASTEI20_042452	ADIR000208
OG0000585	ASTEI20_041849, ASTEI20_036469	ADIR006922
OG0000586	ASTEI20_031342, ASTEI20_044118	ADIR003218
OG0000588	ASTEI20_032937	ADIR010647
OG0000596	ASTEI20_045102, ASTEI20_040089	ADIR001805, ADIR011638
OG0000601	ASTEI20_034152, ASTEI20_035083	ADIR002178
OG0000606	ASTEI20_033665	ADIR010706
OG0000607	ASTEI20_034728, ASTEI20_036316	ADIR000209
OG0000608	ASTEI20_034955	ADIR006043, ADIR006044
OG0000609	ASTEI20_035298	ADIR006271
OG0000610	ASTEI20_043727	ADIR007165
OG0000611	ASTEI20_039290, ASTEI20_037875	ADIR007100
OG0000612	ASTEI20_031753	ADIR006139
OG0000613	ASTEI20_045855	ADIR014298
OG0000613	ASTEI20_041847	ADIR003502
OG0000614	ASTEI20_039250	ADIR003599
OG0000615	ASTEI20_040540	ADIR007513
OG0000616	ASTEI20_040935	ADIR016185
OG0000616	ASTEI20_041180	ADIR016184
OG0000617	ASTEI20_038857	ADIR014435
OG0000618	ASTEI20_035924, ASTEI20_031267	ADIR004564, ADIR001182
OG0000619	ASTEI20_036799	ADIR003359
OG0000620	ASTEI20_041959	ADIR011338
OG0000621	ASTEI20_035003	ADIR009431
OG0000621	ASTEI20_044240	ADIR001339
OG0000622	ASTEI20_044291	ADIR005772
OG0000623	ASTEI20_044444, ASTEI20_039798	ADIR001819
OG0000623	ASTEI20_032866	ADIR001948
OG0000624	ASTEI20_045250, ASTEI20_030850	ADIR006550
OG0000625	ASTEI20_041384	ADIR015794
OG0000626	ASTEI20_033336	ADIR002370
OG0000627	ASTEI20_043380	ADIR005607
OG0000627	ASTEI20_044482	ADIR005612
OG0000628	ASTEI20_046080, ASTEI20_034080, ASTEI20_040507	ADIR009278
OG0000629	ASTEI20_044768, ASTEI20_036712	ADIR000859
OG0000630	ASTEI20_042898	ADIR002291
OG0000630	ASTEI20_043119	ADIR002307
OG0000631	ASTEI20_042189	ADIR011098
OG0000632	ASTEI20_036447	ADIR002589
OG0000633	ASTEI20_032149	ADIR001162
OG0000633	ASTEI20_034452	ADIR008662
OG0000634	ASTEI20_034663	ADIR001434
OG0000634	ASTEI20_044651	ADIR005413
OG0000635	ASTEI20_033652, ASTEI20_040942	ADIR010026, ADIR005808
OG0000636	ASTEI20_036562	ADIR004263
OG0000637	ASTEI20_033096	ADIR010754
OG0000637	ASTEI20_034420	ADIR010756
OG0000638	ASTEI20_043693	ADIR016063
OG0000638	ASTEI20_032313	ADIR015866
OG0000639	ASTEI20_041346	ADIR007163
OG0000640	ASTEI20_033633	ADIR007483
OG0000641	ASTEI20_036755	ADIR006280
OG0000642	ASTEI20_037257	ADIR002901
OG0000642	ASTEI20_045150	ADIR002900
OG0000643	ASTEI20_034280	ADIR010103
OG0000644	ASTEI20_040015	ADIR000026
OG0000645	ASTEI20_044424	ADIR008785
OG0000645	ASTEI20_038350	ADIR008787
OG0000646	ASTEI20_035725	ADIR007094
OG0000647	ASTEI20_045698	ADIR007084
OG0000648	ASTEI20_041830	ADIR015991
OG0000648	ASTEI20_034191	ADIR015990
OG0000649	ASTEI20_043999	ADIR015836
OG0000650	ASTEI20_034631	ADIR009272
OG0000652	ASTEI20_032794	ADIR001181
OG0000653	ASTEI20_035696	ADIR010712
OG0000653	ASTEI20_034748	ADIR011268
OG0000654	ASTEI20_042985, ASTEI20_043626	ADIR007302
OG0000655	ASTEI20_039647	ADIR008840
OG0000655	ASTEI20_031588	ADIR007857
OG0000656	ASTEI20_043798	ADIR006297
OG0000657	ASTEI20_037447	ADIR011479
OG0000658	ASTEI20_042425	ADIR008934
OG0000660	ASTEI20_033087, ASTEI20_034449, ASTEI20_045387, ASTEI20_037943, ASTEI20_043563, ASTEI20_034883, ASTEI20_039637, ASTEI20_042512	ADIR003385
OG0000661	ASTEI20_041395	ADIR001298
OG0000662	ASTEI20_036989, ASTEI20_038394	ADIR002069
OG0000663	ASTEI20_043505	ADIR005873
OG0000664	ASTEI20_030816	ADIR004975
OG0000665	ASTEI20_043790	ADIR010523
OG0000666	ASTEI20_031715	ADIR001094, ADIR001091, ADIR001092
OG0000667	ASTEI20_035731	ADIR005250
OG0000668	ASTEI20_041617	ADIR011665
OG0000669	ASTEI20_045134	ADIR005146, ADIR005147, ADIR005148
OG0000671	ASTEI20_033489, ASTEI20_035422	ADIR001820
OG0000672	ASTEI20_042831	ADIR011369
OG0000673	ASTEI20_034787	ADIR009374
OG0000674	ASTEI20_040597	ADIR000182
OG0000675	ASTEI20_036005	ADIR004357
OG0000676	ASTEI20_045253	ADIR015831
OG0000677	ASTEI20_041352	ADIR004053
OG0000677	ASTEI20_046051	ADIR004057
OG0000678	ASTEI20_040632	ADIR008664
OG0000678	ASTEI20_034866	ADIR008663
OG0000679	ASTEI20_035762, ASTEI20_041118	ADIR008098, ADIR008707
OG0000680	ASTEI20_031200	ADIR001464, ADIR001462
OG0000681	ASTEI20_039667	ADIR003575, ADIR003576, ADIR003569
OG0000682	ASTEI20_046074	ADIR010576
OG0000682	ASTEI20_037885	ADIR001375
OG0000683	ASTEI20_044101	ADIR011193
OG0000683	ASTEI20_033021	ADIR004792
OG0000685	ASTEI20_032378	ADIR009036, ADIR009689
OG0000686	ASTEI20_045424	ADIR008968
OG0000687	ASTEI20_036644	ADIR005260, ADIR006874
OG0000689	ASTEI20_038752	ADIR003572
OG0000689	ASTEI20_040705, ASTEI20_037369	ADIR003571
OG0000691	ASTEI20_044310	ADIR004519
OG0000691	ASTEI20_045762	ADIR004518
OG0000692	ASTEI20_037015, ASTEI20_039680, ASTEI20_035648	ADIR006763
OG0000693	ASTEI20_043618, ASTEI20_036093, ASTEI20_035811, ASTEI20_035873	ADIR007172
OG0000694	ASTEI20_041192	ADIR015663
OG0000698	ASTEI20_031490, ASTEI20_035667	ADIR010606
OG0000700	ASTEI20_039183	ADIR000562
OG0000701	ASTEI20_038815	ADIR009737
OG0000701	ASTEI20_037838	ADIR000544
OG0000703	ASTEI20_031023	ADIR002997
OG0000703	ASTEI20_035177	ADIR002996
OG0000704	ASTEI20_042619, ASTEI20_038664	ADIR005443
OG0000705	ASTEI20_042623	ADIR003853, ADIR014326
OG0000706	ASTEI20_040065	ADIR008446
OG0000707	ASTEI20_042481	ADIR007676, ADIR007679
OG0000708	ASTEI20_037384	ADIR000861
OG0000709	ASTEI20_042639, ASTEI20_035313	ADIR003944
OG0000710	ASTEI20_033026, ASTEI20_045896	ADIR001331
OG0000711	ASTEI20_034286, ASTEI20_043282	ADIR000483
OG0000712	ASTEI20_045867	ADIR005673
OG0000712	ASTEI20_037742	ADIR005674
OG0000713	ASTEI20_043731	ADIR003761
OG0000714	ASTEI20_041086, ASTEI20_031182	ADIR010237
OG0000715	ASTEI20_037706	ADIR002785
OG0000715	ASTEI20_043023	ADIR005811
OG0000716	ASTEI20_033629	ADIR002517
OG0000716	ASTEI20_041196	ADIR015809
OG0000717	ASTEI20_041443	ADIR004994
OG0000718	ASTEI20_034424	ADIR009109, ADIR009106
OG0000719	ASTEI20_031976	ADIR015877
OG0000719	ASTEI20_046128	ADIR015878
OG0000720	ASTEI20_040950	ADIR005353
OG0000721	ASTEI20_034084	ADIR015873
OG0000721	ASTEI20_035049	ADIR000118
OG0000722	ASTEI20_033287	ADIR010217
OG0000723	ASTEI20_039107	ADIR008414
OG0000723	ASTEI20_043899	ADIR010092
OG0000724	ASTEI20_043064	ADIR004314
OG0000724	ASTEI20_040049	ADIR004315
OG0000725	ASTEI20_043335, ASTEI20_035800	ADIR007428
OG0000726	ASTEI20_039608	ADIR005497
OG0000727	ASTEI20_043472	ADIR000192, ADIR000191
OG0000728	ASTEI20_032388, ASTEI20_040426	ADIR007813
OG0000728	ASTEI20_036046	ADIR009268
OG0000729	ASTEI20_042200	ADIR011499
OG0000729	ASTEI20_040151	ADIR001420
OG0000730	ASTEI20_044904	ADIR000405
OG0000731	ASTEI20_031889, ASTEI20_031875	ADIR003750
OG0000732	ASTEI20_039673	ADIR016014
OG0000732	ASTEI20_031041	ADIR016015
OG0000733	ASTEI20_038325, ASTEI20_044652	ADIR007422
OG0000734	ASTEI20_040309	ADIR001121
OG0000734	ASTEI20_043083	ADIR009318
OG0000735	ASTEI20_038947	ADIR004318
OG0000735	ASTEI20_040845	ADIR004573
OG0000736	ASTEI20_037342	ADIR007028
OG0000736	ASTEI20_042182	ADIR007029
OG0000737	ASTEI20_041073	ADIR000955
OG0000738	ASTEI20_034436	ADIR004104
OG0000738	ASTEI20_040787	ADIR004106
OG0000739	ASTEI20_041642	ADIR003753
OG0000739	ASTEI20_037468, ASTEI20_037469	ADIR003754
OG0000740	ASTEI20_043165	ADIR008992, ADIR008993
OG0000741	ASTEI20_044735	ADIR009181, ADIR009178, ADIR009180
OG0000742	ASTEI20_035073	ADIR003440, ADIR003439
OG0000743	ASTEI20_030874	ADIR010773
OG0000745	ASTEI20_034158, ASTEI20_032748	ADIR002922
OG0000746	ASTEI20_034581	ADIR008974
OG0000747	ASTEI20_043260, ASTEI20_036353	ADIR002716
OG0000748	ASTEI20_039121	ADIR010525, ADIR010524
OG0000749	ASTEI20_039921	ADIR001353
OG0000749	ASTEI20_043173	ADIR007200
OG0000750	ASTEI20_039926	ADIR010959
OG0000751	ASTEI20_043371	ADIR001384
OG0000752	ASTEI20_043822, ASTEI20_036265	ADIR001235
OG0000753	ASTEI20_036308	ADIR003634
