Orthogroup	Aalbopictus_AalbF5	AaegyptiLVP_AGWG
OG0000134	LOC115267595	AAEL005113
OG0000134	LOC109399470	AAEL023844
OG0000134	LOC115267583	AAEL019679
OG0000135	LOC109411771	AAEL006011
OG0000136	LOC109418558	AAEL013227
OG0000136	LOC109413120	AAEL013233
OG0000136	LOC109400919	AAEL021425, AAEL006287
OG0000136	LOC109401827	AAEL013692
OG0000136	LOC109412093	AAEL008098
OG0000136	LOC109404625	AAEL007698
OG0000137	LOC134284969	AAEL020000, AAEL027188, AAEL019999
OG0000137	LOC109421769	AAEL008117
OG0000137	LOC134288531, LOC134289472, LOC115254570, LOC134289471, LOC134289742, LOC115254290, LOC134284299, LOC134288207, LOC134287630, LOC134287631, LOC134287295, LOC134288416, LOC134288415	AAEL027338, AAEL023728, AAEL021467, AAEL024749, AAEL024231, AAEL024777, AAEL026630, AAEL014668, AAEL025085
OG0000141	LOC115266541, LOC109426247	AAEL017553
OG0000141	LOC115266539	AAEL002391
OG0000141	LOC109411169	AAEL024216
OG0000141	LOC109411161	AAEL002378
OG0000141	LOC109426249	AAEL002385
OG0000141	LOC109426250	AAEL002367
OG0000142	LOC109401436, LOC109423496	AAEL002426
OG0000142	LOC109423512	AAEL002432
OG0000142	LOC109423498	AAEL002408
OG0000143	LOC115271081, LOC109422534	AAEL007795
OG0000143	LOC115271082	AAEL007807
OG0000143	LOC109422663, LOC109401093	AAEL007815
OG0000143	LOC109422664	AAEL007808
OG0000143	LOC109422665, LOC109401117	AAEL007816
OG0000145	LOC109420558	AAEL000344
OG0000145	LOC109414419, LOC115253506	AAEL000377
OG0000145	LOC109622121	AAEL022484, AAEL013719
OG0000145	LOC109407290	AAEL014876
OG0000145	LOC109397517	AAEL004516
OG0000145	LOC109622827, LOC109622828, LOC109622795	AAEL001189
OG0000145	LOC109421590	AAEL026563
OG0000145	LOC109405893	AAEL009433
OG0000146	LOC109406196	AAEL007592
OG0000146	LOC109406203	AAEL015137
OG0000146	LOC109419020	AAEL001654
OG0000146	LOC109408133	AAEL001650
OG0000146	LOC109419023, LOC109419016	AAEL001634
OG0000146	LOC109406193	AAEL007591
OG0000147	LOC109402061	AAEL006827
OG0000147	LOC109421511	AAEL002031
OG0000147	LOC109421512	AAEL001960, AAEL002005
OG0000148	LOC115260854	AAEL017451
OG0000148	LOC115265114	AAEL017460
OG0000148	LOC109421171	AAEL002676
OG0000149	LOC109426259	AAEL003091
OG0000149	LOC109410290	AAEL027549, AAEL027016
OG0000149	LOC109426253	AAEL026670
OG0000149	LOC109426260	AAEL003076
OG0000150	LOC115266551	AAEL003497
OG0000151	LOC109412232	AAEL004025
OG0000152	LOC109408684	AAEL011180
OG0000152	LOC109408682	AAEL011177
OG0000152	LOC115265746	AAEL005270
OG0000152	LOC109420225	AAEL005259
OG0000153	LOC115256669	AAEL024925
OG0000153	LOC109404674	AAEL008545
OG0000153	LOC109410352	AAEL008533
OG0000153	LOC109410301	AAEL008547
OG0000153	LOC109404719, LOC115258069, LOC115258073, LOC115258075, LOC109410332, LOC109404722	AAEL019840, AAEL019839
OG0000153	LOC115269069, LOC109410326, LOC115269111	AAEL026574, AAEL021303
OG0000153	LOC109410305	AAEL008538
OG0000153	LOC115269087	AAEL008535
OG0000153	LOC115269066, LOC109410302	AAEL008524
OG0000153	LOC109404678	AAEL008536
OG0000154	LOC109421560	AAEL009130
OG0000154	LOC109409214	AAEL009129
OG0000154	LOC109409172	AAEL009123, AAEL009131
OG0000155	LOC109416379	AAEL010418, AAEL027258, AAEL015286, AAEL010415, AAEL010428
OG0000155	LOC115263419	AAEL023626
OG0000155	LOC109430000	AAEL018080, AAEL010426
OG0000155	LOC115263405	AAEL017079
OG0000155	LOC109416399	AAEL010409
OG0000156	LOC115257818, LOC134291361, LOC115261634, LOC115268995	AAEL026721
OG0000156	LOC115261629	AAEL020959
OG0000156	LOC134291401, LOC134289633	AAEL023612
OG0000156	LOC109426273, LOC115255171	AAEL021477
OG0000156	LOC134291491, LOC134286123, LOC109402512, LOC134286122	AAEL023780
OG0000157	LOC109421165	AAEL026898
OG0000157	LOC109417943, LOC109426743	AAEL021701
OG0000157	LOC109426604	AAEL023616
OG0000157	LOC109426606, LOC109426631	AAEL027162, AAEL024662, AAEL025947
OG0000157	LOC109426654, LOC115265692	AAEL027079, AAEL024834
OG0000157	LOC109426605	AAEL027392
OG0000160	LOC134290104, LOC109398789	AAEL024826, AAEL027417
OG0000160	LOC109422909, LOC115268786, LOC115269191	AAEL002264, AAEL023094
OG0000160	LOC109420971	AAEL022840, AAEL022131, AAEL020119
OG0000161	LOC109400953	AAEL021131
OG0000161	LOC109420367	AAEL019899
OG0000161	LOC109402628	AAEL024503
OG0000161	LOC109413805	AAEL006159
OG0000161	LOC115263538	AAEL004798
OG0000161	LOC109415748	AAEL002467
OG0000162	LOC115257490	AAEL002617
OG0000162	LOC109416738	AAEL002606
OG0000162	LOC109403420	AAEL002587
OG0000163	LOC115264896	AAEL004507
OG0000163	LOC109408545	AAEL022219
OG0000163	LOC109429593	AAEL004486
OG0000164	LOC134285492	AAEL007511
OG0000164	LOC109413276	AAEL026347
OG0000164	LOC109430385	AAEL014567
OG0000164	LOC134285493	AAEL007514
OG0000165	LOC115256356, LOC109421988	AAEL025214
OG0000165	LOC115256354	AAEL008018
OG0000166	LOC109397863	AAEL013556, AAEL013554
OG0000166	LOC109418973	AAEL014830
OG0000166	LOC109418976	AAEL014019
OG0000167	LOC134287093, LOC134285614, LOC134284076, LOC134291847, LOC134287505, LOC134290780, LOC134285615, LOC134289762, LOC134284195, LOC134291742, LOC134291766, LOC134284652, LOC134291898, LOC134288901, LOC134287254, LOC134292028, LOC134291379, LOC134288716, LOC134284973, LOC134287562, LOC134284680, LOC134291124, LOC134291002, LOC134291339	AAEL020643, AAEL023677
OG0000168	LOC109621527, LOC109426503	AAEL022694, AAEL023789, AAEL026755
OG0000170	LOC109432510, LOC109432509, LOC109421453, LOC109421454, LOC109432508, LOC109432503, LOC109432497, LOC109432500	AAEL002035, AAEL002015, AAEL001967, AAEL001991, AAEL002041, AAEL002021, AAEL001999, AAEL001995, AAEL002029, AAEL002024, AAEL001993
OG0000170	LOC109421397, LOC109432565, LOC109421398	AAEL002004, AAEL001988, AAEL002001
OG0000170	LOC109432495	AAEL001980, AAEL001987, AAEL002007, AAEL002017, AAEL002038
OG0000171	LOC134289645	AAEL027547, AAEL017192
OG0000171	LOC134289646	AAEL023653, AAEL005134
OG0000172	LOC109414400	AAEL026737
OG0000172	LOC109410572	AAEL020253
OG0000172	LOC109421132	AAEL011332
OG0000173	LOC109424660, LOC109412073	AAEL011550, AAEL011547
OG0000173	LOC109424630	AAEL011555
OG0000174	LOC115256529	AAEL029038, AAEL029046, AAEL029041, AAEL029044
OG0000180	LOC109421192	AAEL021730
OG0000180	LOC115265814, LOC109432470, LOC109421186, LOC109421214, LOC109432431, LOC109421189	AAEL002208, AAEL029006, AAEL022045, AAEL002239, AAEL002189, AAEL002245, AAEL002202
OG0000181	LOC109398251	AAEL004729
OG0000181	LOC109398238, LOC109419743	AAEL023262
OG0000181	LOC109398234	AAEL004730
OG0000181	LOC109398239	AAEL025094
OG0000182	LOC115259581	AAEL005407
OG0000182	LOC115253802	AAEL005412
OG0000182	LOC109400865	AAEL005426, AAEL005417
OG0000182	LOC109429307	AAEL005408
OG0000183	LOC115256357	AAEL005786
OG0000183	LOC109407271	AAEL019497
OG0000183	LOC109402674	AAEL022007
OG0000183	LOC109405890	AAEL009434, AAEL019498
OG0000184	LOC109411770, LOC109416825	AAEL005999
OG0000184	LOC109411788	AAEL006003
OG0000184	LOC115262030, LOC109411769	AAEL006005
OG0000185	LOC109401553, LOC109402898	AAEL013981, AAEL013983
OG0000185	LOC109420356	AAEL021888
OG0000185	LOC109419367	AAEL008045
OG0000187	LOC109415488	AAEL000035
OG0000188	LOC109416080	AAEL017003
OG0000188	LOC109402955, LOC115264319, LOC109416100	AAEL003253
OG0000188	LOC109416077	AAEL003243
OG0000189	LOC109398456	AAEL003743
OG0000189	LOC115264694, LOC115264672	AAEL006390
OG0000189	LOC115266712	AAEL014053
OG0000190	LOC134287929	AAEL020855
OG0000190	LOC109429277	AAEL023141
OG0000190	LOC109420894	AAEL003982
OG0000191	LOC109425624	AAEL007085
OG0000191	LOC115269665	AAEL024044
OG0000192	LOC115268599	AAEL018352
OG0000192	LOC109407097	AAEL008055
OG0000192	LOC109424591	AAEL007664
OG0000193	LOC109418366, LOC109426146, LOC109426147	AAEL018151
OG0000193	LOC109417593	AAEL008595
OG0000194	LOC109621440	AAEL009207
OG0000194	LOC115268364	AAEL009204
OG0000194	LOC115268005	AAEL022256, AAEL009193
OG0000194	LOC109621491	AAEL009203
OG0000195	LOC134288785, LOC134289499, LOC109433146, LOC115256694, LOC109407241, LOC109420921, LOC109400988, LOC109415976, LOC134285295, LOC109415470, LOC115256820, LOC115268956, LOC109431114, LOC109420033, LOC109412438, LOC134288338, LOC109414595, LOC115259838, LOC109423059, LOC109425923, LOC109622403, LOC115270198, LOC115256415, LOC134290849, LOC134289470, LOC134285192, LOC109413002, LOC109402721, LOC109414318	AAEL011631
OG0000196	LOC109417644	AAEL014662
OG0000196	LOC109410244, LOC115255412	AAEL011677
OG0000196	LOC115255411	AAEL019722
OG0000197	LOC109400259	AAEL020324, AAEL025634, AAEL023285
OG0000197	LOC115270469	AAEL023986, AAEL027812
OG0000197	LOC115255860, LOC115269892	AAEL024699, AAEL024167, AAEL027531, AAEL023888
OG0000197	LOC134284776, LOC134287934, LOC115265401, LOC115269304, LOC115267345, LOC109622052, LOC134291582	AAEL027158
OG0000200	LOC109415401	AAEL019407
OG0000200	LOC109410678	AAEL000536
OG0000200	LOC115263783	AAEL000123
OG0000201	LOC109622199	AAEL001839
OG0000201	LOC115269915	AAEL020195
OG0000201	LOC115270394	AAEL001844
OG0000201	LOC109622197	AAEL001840
OG0000202	LOC109421839	AAEL012457
OG0000202	LOC109421838	AAEL012455
OG0000202	LOC109428440	AAEL003617, AAEL026142
OG0000202	LOC109428339	AAEL011356
OG0000203	LOC109426936	AAEL003626
OG0000203	LOC109623341	AAEL003641
OG0000203	LOC109426935	AAEL003619
OG0000203	LOC109623338	AAEL018304
OG0000204	LOC109425685, LOC109422978	AAEL014078
OG0000204	LOC109422968	AAEL005665
OG0000204	LOC109422959	AAEL014079
OG0000205	LOC109397149	AAEL008898
OG0000205	LOC109422774	AAEL013976
OG0000205	LOC109422766	AAEL013972
OG0000205	LOC109411753	AAEL007913
OG0000205	LOC109425990	AAEL006327
OG0000206	LOC109429344	AAEL009935
OG0000206	LOC109428387	AAEL009945
OG0000206	LOC109420951	AAEL009938
OG0000206	LOC109414302	AAEL006668
OG0000207	LOC109415428	AAEL027951
OG0000207	LOC109402620	AAEL026297
OG0000207	LOC109402627, LOC109406592, LOC115253652, LOC109402626	AAEL007619
OG0000209	LOC109403372	AAEL009411
OG0000209	LOC109403367	AAEL020200
OG0000209	LOC109414932	AAEL013025
OG0000209	LOC109403351	AAEL023532
OG0000209	LOC109410735, LOC109403373, LOC109403353, LOC109410739	AAEL021302
OG0000210	LOC109402346	AAEL022562, AAEL013032
OG0000211	LOC115260807, LOC115254284, LOC134286007, LOC115265175, LOC115256717, LOC109419777, LOC109408040, LOC109431828, LOC134291233, LOC109415638, LOC134290775, LOC115267034, LOC134286366, LOC109407466, LOC109429518, LOC134290898, LOC134284394, LOC134288112, LOC134284766, LOC134289796, LOC134288528	AAEL021862
OG0000212	LOC134288115, LOC134284089, LOC134291769, LOC134285384, LOC134284087, LOC109428975, LOC134285131, LOC134286671, LOC134291990, LOC134287078, LOC134291630, LOC134287060, LOC134287216, LOC134291291, LOC134291290, LOC134291957, LOC134288886, LOC115254678	AAEL027776
OG0000217	LOC109419237	AAEL002994
OG0000217	LOC109431380	AAEL001622
OG0000217	LOC109419238	AAEL003013
OG0000218	LOC109432494	AAEL002022
OG0000218	LOC109421452	AAEL001964
OG0000218	LOC109421462	AAEL001969
OG0000218	LOC109421387	AAEL002028
OG0000219	LOC109405076	AAEL002940
OG0000219	LOC109406989, LOC109397917	AAEL012431
OG0000219	LOC109406984, LOC109397915	AAEL010858
OG0000219	LOC109406985, LOC109397914	AAEL012430, AAEL024868
OG0000219	LOC109406992	AAEL010853
OG0000220	LOC109622226	AAEL002969
OG0000220	LOC109623014	AAEL002959
OG0000220	LOC109409085	AAEL002972
OG0000221	LOC109410283, LOC109410284	AAEL021590, AAEL003079
OG0000221	LOC109430808	AAEL014371
OG0000221	LOC134283951, LOC109424170	AAEL008560
OG0000222	LOC109431412	AAEL021010, AAEL019957
OG0000222	LOC109402226	AAEL026731
OG0000222	LOC109402225	AAEL011822
OG0000222	LOC115267223	AAEL004240
OG0000223	LOC109422010	AAEL006487
OG0000223	LOC109398859	AAEL006995
OG0000223	LOC109398880	AAEL007016
OG0000224	LOC109414163	AAEL006835
OG0000225	LOC115257287	AAEL014413
OG0000225	LOC109405426	AAEL014411
OG0000225	LOC115257288	AAEL014412
OG0000226	LOC115267924	AAEL027179
OG0000229	LOC115261304	AAEL000515
OG0000229	LOC109433437	AAEL000505
OG0000229	LOC109433439	AAEL024475
OG0000230	LOC109418314, LOC115262116	AAEL021401, AAEL006228
OG0000230	LOC115254047, LOC115262033	AAEL024098
OG0000230	LOC109410481	AAEL001015
OG0000230	LOC109408717	AAEL005000
OG0000231	LOC109413995	AAEL001743
OG0000231	LOC109413996	AAEL001735
OG0000231	LOC109418733	AAEL008873, AAEL008866, AAEL008869
OG0000231	LOC109418736, LOC109418734, LOC109406485	AAEL008872
OG0000232	LOC115270106	AAEL002043
OG0000232	LOC109404909	AAEL026706
OG0000233	LOC109420036, LOC109420035	AAEL003060
OG0000233	LOC109418229	AAEL009843
OG0000234	LOC109425149	AAEL019609
OG0000234	LOC109429432	AAEL007447
OG0000234	LOC109425152	AAEL007449
OG0000235	LOC109427843, LOC115264006	AAEL008843
OG0000235	LOC109431305	AAEL008580
OG0000235	LOC115268708	AAEL024616
OG0000236	LOC109621447	AAEL009206
OG0000237	LOC134287958	AAEL022081, AAEL012350
OG0000238	LOC115260552, LOC134286701, LOC115268079, LOC115260553, LOC134291045, LOC134291086, LOC115267927, LOC109402638, LOC134290612, LOC109423641, LOC115264076, LOC115260867, LOC134291838, LOC115257002, LOC134290553, LOC109401447, LOC115265412, LOC134285957, LOC134290877, LOC115260630, LOC134291807, LOC134288276	AAEL020346
OG0000244	LOC109418168	AAEL001196
OG0000244	LOC109419321	AAEL000597
OG0000245	LOC109622453, LOC134285569	AAEL010893
OG0000246	LOC109413319	AAEL001059
OG0000247	LOC109426621	AAEL001683
OG0000247	LOC109426620	AAEL001677
OG0000247	LOC115265701	AAEL001704
OG0000248	LOC115255070	AAEL001822
OG0000248	LOC109417081, LOC109420539	AAEL001816
OG0000248	LOC134289022, LOC109420537	AAEL018042
OG0000248	LOC115255069	AAEL018041
OG0000249	LOC115269854	AAEL003738
OG0000249	LOC109424258	AAEL003726
OG0000249	LOC109428726	AAEL003740
OG0000249	LOC109424255	AAEL003728
OG0000249	LOC109430243	AAEL023973
OG0000250	LOC109406934	AAEL004580
OG0000250	LOC109427354	AAEL004582
OG0000250	LOC109427342	AAEL004575
OG0000251	LOC109425991	AAEL006353
OG0000251	LOC115268065	AAEL006344
OG0000251	LOC115269453, LOC115268064	AAEL006359
OG0000251	LOC115268042	AAEL006338
OG0000252	LOC109621456	AAEL007257
OG0000252	LOC109621460	AAEL007251
OG0000252	LOC115267995	AAEL014554
OG0000252	LOC109403797, LOC115263127	AAEL024448
OG0000253	LOC109402465	AAEL007993
OG0000253	LOC115264085, LOC109402468, LOC109423550, LOC115264289	AAEL007992
OG0000254	LOC109399873	AAEL012040
OG0000254	LOC109399939	AAEL009916
OG0000254	LOC109423810	AAEL009798
OG0000254	LOC109430641	AAEL012176
OG0000255	LOC109413823	AAEL012770
OG0000255	LOC109409608	AAEL020553
OG0000255	LOC109409607	AAEL011761
OG0000255	LOC115255265	AAEL022568
OG0000255	LOC109405777	AAEL012769, AAEL012765
OG0000256	LOC115261575	AAEL012425
OG0000256	LOC109405995	AAEL012422
OG0000257	LOC134287573, LOC109421507	AAEL019890
OG0000257	LOC109621297, LOC109421508, LOC109622956	AAEL027350
OG0000258	LOC134288346, LOC115259615, LOC134291167, LOC115260426, LOC134288846, LOC115266457, LOC134291222, LOC115259495, LOC134291905, LOC115260864, LOC115257647, LOC134288085, LOC134287465, LOC115268710, LOC115267373, LOC115261768, LOC134288737, LOC134285702, LOC134289397, LOC134286085, LOC134288045, LOC115256547, LOC115256674, LOC134291435, LOC115254670	AAEL020608
OG0000259	LOC134292067	AAEL022953
OG0000259	LOC109414046, LOC134288858	AAEL025308
OG0000259	LOC115258480, LOC115256761, LOC109402256, LOC134289753	AAEL020899
OG0000265	LOC115253485	AAEL008213
OG0000265	LOC109432322	AAEL008211
OG0000265	LOC109413251	AAEL000249
OG0000266	LOC109405673	AAEL013662
OG0000266	LOC109401438	AAEL000757
OG0000267	LOC109404182	AAEL010582
OG0000268	LOC109398343	AAEL002690
OG0000268	LOC115262167	AAEL002692
OG0000269	LOC109430310	AAEL003195, AAEL026083, AAEL023346
OG0000269	LOC109430352, LOC109412453	AAEL003196, AAEL020734, AAEL021498, AAEL003181, AAEL022449
OG0000270	LOC109400467	AAEL003444
OG0000271	LOC109425168, LOC109425169	AAEL004778
OG0000271	LOC109400349	AAEL017453
OG0000271	LOC109400327	AAEL004739
OG0000272	LOC134291342, LOC109418725	AAEL008861
OG0000272	LOC134291341, LOC109418728	AAEL008858
OG0000272	LOC134291363	AAEL008876
OG0000273	LOC109431749	AAEL008928
OG0000273	LOC109401498	AAEL008931
OG0000274	LOC109399255	AAEL010098
OG0000274	LOC109399254	AAEL010099
OG0000274	LOC109401921	AAEL024977
OG0000275	LOC134287955	AAEL012343
OG0000275	LOC109412830, LOC134287948	AAEL012349
OG0000275	LOC109412883	AAEL023211
OG0000276	LOC109424686	AAEL013044
OG0000276	LOC109424707, LOC109424689, LOC134284290	AAEL013048
OG0000276	LOC109424688	AAEL013054
OG0000277	LOC134291511, LOC134284201	AAEL026420
OG0000278	LOC109423828	AAEL013217
OG0000279	LOC115265811	AAEL017402
OG0000279	LOC109421231	AAEL024828
OG0000279	LOC109432444, LOC109432443	AAEL021930, AAEL025608
OG0000280	LOC109398599	AAEL029034
OG0000280	LOC109622613	AAEL020258
OG0000285	LOC109412583	AAEL000029
OG0000285	LOC109412586	AAEL000024
OG0000286	LOC134288579	AAEL022696
OG0000286	LOC109419311	AAEL000613
OG0000286	LOC109419306	AAEL000628
OG0000286	LOC109419312	AAEL000614
OG0000286	LOC109399258	AAEL006465
OG0000286	LOC134291529	AAEL017294
OG0000287	LOC109418186	AAEL001221
OG0000288	LOC109622664	AAEL020558, AAEL001320
OG0000288	LOC109429650	AAEL001292, AAEL025530, AAEL001312
OG0000288	LOC109407355	AAEL001807
OG0000288	LOC109417774	AAEL009591
OG0000289	LOC134289615	AAEL003317
OG0000289	LOC134290940	AAEL003297
OG0000289	LOC134289612	AAEL003298
OG0000290	LOC109407690	AAEL004103
OG0000290	LOC134283955, LOC115268390	AAEL004092
OG0000291	LOC109399285	AAEL004592
OG0000291	LOC115254554	AAEL024570
OG0000292	LOC134287964	AAEL004935
OG0000292	LOC134287045	AAEL004923
OG0000293	LOC109402618	AAEL019520
OG0000293	LOC109433336	AAEL005702
OG0000293	LOC109402619	AAEL010609
OG0000294	LOC109421880	AAEL022989, AAEL007040
OG0000294	LOC109421875	AAEL006160
OG0000295	LOC109411828, LOC115264669, LOC109411823, LOC109411826, LOC115254136	AAEL006385
OG0000296	LOC109407364	AAEL006424, AAEL026087
OG0000296	LOC109407352	AAEL006417
OG0000297	LOC115256454, LOC115256453	AAEL006818
OG0000297	LOC109427517	AAEL006829
OG0000298	LOC109433215	AAEL009528
OG0000298	LOC109420107	AAEL008380
OG0000298	LOC109403440	AAEL007711
OG0000299	LOC109420459	AAEL007893
OG0000299	LOC109426283	AAEL008152
OG0000299	LOC109426282	AAEL027985, AAEL008159
OG0000300	LOC115264061	AAEL009978
OG0000301	LOC109419683, LOC109622103	AAEL011053
OG0000302	LOC109409795	AAEL015566
OG0000302	LOC109412825	AAEL015567
OG0000302	LOC109409797	AAEL011499
OG0000303	LOC109414989	AAEL019496
OG0000303	LOC109423432	AAEL026551
OG0000303	LOC109423438	AAEL011563
OG0000304	LOC115266210, LOC109622152	AAEL014541
OG0000304	LOC115255403	AAEL014537
OG0000305	LOC109417728	AAEL019599
OG0000306	LOC109427899, LOC115263988	AAEL022773
OG0000307	LOC109426077, LOC134292177, LOC134288254, LOC115259907, LOC134286772, LOC134291488, LOC115257462, LOC134291452, LOC134284607, LOC134284601, LOC134286697, LOC134285757, LOC134287977, LOC109412472, LOC115255509, LOC134286810, LOC134290771, LOC134285748, LOC134284608, LOC134285176, LOC134289315, LOC134286510, LOC109417082	AAEL023149
OG0000308	LOC115261481, LOC134291827, LOC134284868, LOC134291828, LOC134288363, LOC115263766, LOC115256058, LOC115255259, LOC115269608, LOC115268909, LOC134289417, LOC115256235, LOC134292235, LOC134289085, LOC134287380, LOC134284409, LOC115256726, LOC115269609, LOC134286111, LOC115268367, LOC134289503, LOC134289504, LOC115254423	AAEL027496
OG0000317	LOC109415509	AAEL000039
OG0000317	LOC109400841	AAEL000089
OG0000317	LOC109415510, LOC115261320	AAEL000066, AAEL000018
OG0000318	LOC115266503	AAEL000690
OG0000319	LOC109419083	AAEL026313, AAEL027346
OG0000319	LOC109404744	AAEL001010
OG0000320	LOC109622184, LOC109403189	AAEL002288
OG0000320	LOC109622286, LOC115268871, LOC109403188, LOC109622183	AAEL002301
OG0000321	LOC134285621	AAEL002904
OG0000321	LOC134285147	AAEL002917
OG0000322	LOC115267755	AAEL024226
OG0000322	LOC109416903, LOC109416901, LOC134289525, LOC115267756	AAEL022697
OG0000322	LOC109428866	AAEL003511
OG0000322	LOC109432647	AAEL010875
OG0000323	LOC109417947, LOC109418006, LOC109406034	AAEL013996, AAEL013993
OG0000323	LOC109621829	AAEL024367
OG0000323	LOC115253671, LOC115265548	AAEL024902
