Orthogroup	AminimusMINIMUS1	AfunestusAfunGA1
OG0000324	AMIN009157	AFUN2_014723
OG0000324	AMIN009156	AFUN2_002760
OG0000325	AMIN010396	AFUN2_009953
OG0000326	AMIN004016	AFUN2_008475
OG0000326	AMIN003194	AFUN2_006744
OG0000327	AMIN006782	AFUN2_010823
OG0000328	AMIN008593	AFUN2_012636
OG0000328	AMIN008592	AFUN2_005428
OG0000329	AMIN001843	AFUN2_010346
OG0000329	AMIN001842	AFUN2_002124
OG0000330	AMIN005466	AFUN2_010609
OG0000330	AMIN005465	AFUN2_010577, AFUN2_001583
OG0000331	AMIN015827	AFUN2_010706
OG0000331	AMIN015828, AMIN015829	AFUN2_002888, AFUN2_011006
OG0000332	AMIN003653	AFUN2_002149
OG0000332	AMIN003550	AFUN2_013393
OG0000332	AMIN003652	AFUN2_012693
OG0000333	AMIN010619	AFUN2_002539
OG0000334	AMIN001560	AFUN2_013965
OG0000336	AMIN011337	AFUN2_002121
OG0000340	AMIN005724, AMIN005725	AFUN2_006511
OG0000340	AMIN005726	AFUN2_012858, AFUN2_009608, AFUN2_007241
OG0000341	AMIN006202	AFUN2_004677
OG0000341	AMIN006203	AFUN2_004569, AFUN2_002612
OG0000344	AMIN004814	AFUN2_011925
OG0000344	AMIN007367	AFUN2_002211
OG0000345	AMIN005741	AFUN2_013986
OG0000346	AMIN002478	AFUN2_001968
OG0000346	AMIN016268	AFUN2_001895
OG0000347	AMIN007036	AFUN2_002133
OG0000348	AMIN009292	AFUN2_006181, AFUN2_009660
OG0000349	AMIN015611	AFUN2_012556
OG0000349	AMIN010714	AFUN2_006184
OG0000350	AMIN015944	AFUN2_008359
OG0000351	AMIN008878	AFUN2_008901, AFUN2_008714
OG0000352	AMIN004703	AFUN2_006606, AFUN2_011929
OG0000353	AMIN010928	AFUN2_011227
OG0000354	AMIN003843	AFUN2_005800
OG0000354	AMIN003437	AFUN2_002171
OG0000355	AMIN006601	AFUN2_008819
OG0000356	AMIN008127	AFUN2_001849
OG0000356	AMIN004156	AFUN2_003379
OG0000357	AMIN003425	AFUN2_011572
OG0000357	AMIN003426	AFUN2_008751
OG0000359	AMIN004153	AFUN2_001508, AFUN2_014132, AFUN2_014666, AFUN2_005325
OG0000360	AMIN004393	AFUN2_000510, AFUN2_007142
OG0000361	AMIN000969	AFUN2_012094
OG0000362	AMIN016016	AFUN2_012779
OG0000362	AMIN016013	AFUN2_005854
OG0000363	AMIN011090	AFUN2_009379
OG0000364	AMIN011281	AFUN2_006948
OG0000365	AMIN001318	AFUN2_013587, AFUN2_014234
OG0000366	AMIN003044	AFUN2_008793, AFUN2_009343
OG0000367	AMIN007407	AFUN2_011293, AFUN2_010540
OG0000368	AMIN004899	AFUN2_009997
OG0000369	AMIN000991	AFUN2_005004
OG0000369	AMIN000990, AMIN000995	AFUN2_000751
OG0000370	AMIN015641	AFUN2_014764
OG0000371	AMIN007985, AMIN007986, AMIN007988	AFUN2_003392
OG0000372	AMIN005843	AFUN2_007569, AFUN2_011675
OG0000378	AMIN011133, AMIN016045, AMIN016047	AFUN2_003972, AFUN2_011312, AFUN2_006867
OG0000380	AMIN015545, AMIN015546	AFUN2_005131
OG0000381	AMIN016125	AFUN2_014467
OG0000381	AMIN016124	AFUN2_004958
OG0000382	AMIN006598	AFUN2_001543
OG0000382	AMIN006597	AFUN2_000360
OG0000383	AMIN003564	AFUN2_014461
OG0000383	AMIN006915	AFUN2_011562
OG0000384	AMIN007027	AFUN2_005469
OG0000384	AMIN007028	AFUN2_004787
OG0000386	AMIN010945	AFUN2_009836, AFUN2_005608, AFUN2_013530
OG0000387	AMIN011411	AFUN2_002844
OG0000387	AMIN010181	AFUN2_002100
OG0000388	AMIN003526, AMIN003525	AFUN2_001099
OG0000389	AMIN010092	AFUN2_006060
OG0000391	AMIN004615	AFUN2_010979
OG0000391	AMIN006874	AFUN2_008664
OG0000392	AMIN016120	AFUN2_005778
OG0000393	AMIN000709	AFUN2_012735
OG0000393	AMIN000710	AFUN2_002249
OG0000394	AMIN015659	AFUN2_009571
OG0000394	AMIN015658	AFUN2_007082
OG0000395	AMIN006779	AFUN2_009792
OG0000395	AMIN005116	AFUN2_002960
OG0000396	AMIN009642	AFUN2_004007
OG0000396	AMIN009640, AMIN009641	AFUN2_012283
OG0000397	AMIN009574	AFUN2_002237
OG0000397	AMIN000431	AFUN2_013451
OG0000398	AMIN015525, AMIN010788	AFUN2_005442, AFUN2_013146
OG0000399	AMIN011393	AFUN2_008626
OG0000399	AMIN007830	AFUN2_009920
OG0000400	AMIN007277	AFUN2_011008
OG0000400	AMIN010038	AFUN2_011164
OG0000401	AMIN008417	AFUN2_004353
OG0000402	AMIN005358	AFUN2_003222
OG0000402	AMIN007892	AFUN2_012219, AFUN2_012051, AFUN2_012833
OG0000403	AMIN005734	AFUN2_012035
OG0000403	AMIN015648	AFUN2_003128
OG0000404	AMIN001303	AFUN2_003801
OG0000404	AMIN001304	AFUN2_012718
OG0000405	AMIN016076	AFUN2_013432
OG0000405	AMIN016073	AFUN2_010896
OG0000406	AMIN003952	AFUN2_001556
OG0000406	AMIN003382	AFUN2_007375
OG0000406	AMIN008549	AFUN2_014336
OG0000407	AMIN008277	AFUN2_012902
OG0000407	AMIN009328	AFUN2_004980
OG0000408	AMIN007332	AFUN2_002945
OG0000408	AMIN007333	AFUN2_009625
OG0000409	AMIN001360	AFUN2_001720
OG0000409	AMIN001359	AFUN2_011673
OG0000411	AMIN016274	AFUN2_014669
OG0000411	AMIN016278	AFUN2_011779
OG0000412	AMIN005383	AFUN2_007595
OG0000413	AMIN010118	AFUN2_004473
OG0000413	AMIN010119	AFUN2_000795
OG0000416	AMIN010661	AFUN2_005309
OG0000417	AMIN003479	AFUN2_013957
OG0000417	AMIN004992	AFUN2_009488
OG0000421	AMIN003299	AFUN2_008577
OG0000424	AMIN005584	AFUN2_011824, AFUN2_007173
OG0000425	AMIN009294	AFUN2_013867, AFUN2_004739
OG0000428	AMIN015596	AFUN2_010653
OG0000428	AMIN015597	AFUN2_002316
OG0000430	AMIN015929	AFUN2_002516
OG0000431	AMIN002817	AFUN2_006452, AFUN2_002969
OG0000432	AMIN006725	AFUN2_000534
OG0000432	AMIN001567	AFUN2_010832
OG0000433	AMIN002730	AFUN2_004130
OG0000433	AMIN002729	AFUN2_001141
OG0000434	AMIN008047	AFUN2_003060, AFUN2_014225
OG0000435	AMIN009195	AFUN2_003456
OG0000437	AMIN003136	AFUN2_009648
OG0000438	AMIN003137	AFUN2_004408
OG0000439	AMIN006296	AFUN2_012835
OG0000439	AMIN006294	AFUN2_012281
OG0000440	AMIN004662	AFUN2_007200
OG0000441	AMIN007959	AFUN2_003884
OG0000441	AMIN002140	AFUN2_007339
OG0000442	AMIN009238	AFUN2_013332
OG0000442	AMIN009240	AFUN2_009889
OG0000443	AMIN004723	AFUN2_001914
OG0000443	AMIN007767	AFUN2_011734
OG0000445	AMIN008996	AFUN2_002989
OG0000445	AMIN008997	AFUN2_010049
OG0000446	AMIN007883	AFUN2_011911, AFUN2_006522
OG0000447	AMIN015485	AFUN2_001883
OG0000447	AMIN015486	AFUN2_014649
OG0000448	AMIN010314	AFUN2_003874
OG0000448	AMIN000368	AFUN2_004004
OG0000449	AMIN005171	AFUN2_002880
OG0000449	AMIN006588	AFUN2_008727
OG0000450	AMIN009737	AFUN2_007488
OG0000450	AMIN016018	AFUN2_012925
OG0000452	AMIN015851	AFUN2_003619
OG0000453	AMIN008351	AFUN2_004614
OG0000453	AMIN006656	AFUN2_014643
OG0000454	AMIN001771	AFUN2_005107
OG0000455	AMIN010071	AFUN2_011604
OG0000455	AMIN008404	AFUN2_001958
OG0000456	AMIN010925	AFUN2_007145
OG0000457	AMIN003469	AFUN2_011980
OG0000457	AMIN003467	AFUN2_009119
OG0000458	AMIN001697	AFUN2_004230
OG0000458	AMIN001694	AFUN2_000418
OG0000458	AMIN001693	AFUN2_007249
OG0000460	AMIN004000	AFUN2_002000
OG0000461	AMIN005596	AFUN2_008978
OG0000461	AMIN005597	AFUN2_008827
OG0000462	AMIN008302	AFUN2_003865
OG0000462	AMIN008301	AFUN2_007071
OG0000464	AMIN010382	AFUN2_013582
OG0000465	AMIN000102	AFUN2_002500
OG0000465	AMIN005739	AFUN2_013706
OG0000466	AMIN008413	AFUN2_000811, AFUN2_008377
OG0000466	AMIN006890	AFUN2_004023
OG0000471	AMIN004410	AFUN2_007684
OG0000472	AMIN009159	AFUN2_007825, AFUN2_008027
OG0000472	AMIN009158	AFUN2_010284
OG0000473	AMIN016002	AFUN2_008466
OG0000473	AMIN016001	AFUN2_010137
OG0000473	AMIN015997	AFUN2_004064
OG0000476	AMIN015549	AFUN2_013824
OG0000477	AMIN015736	AFUN2_014550
OG0000477	AMIN015796	AFUN2_013649
OG0000478	AMIN006764	AFUN2_003137
OG0000478	AMIN006763	AFUN2_003770
OG0000479	AMIN003190	AFUN2_009181
OG0000479	AMIN003192	AFUN2_007197
OG0000480	AMIN008804	AFUN2_006549, AFUN2_000707
OG0000481	AMIN015941	AFUN2_004506
OG0000481	AMIN015942	AFUN2_007832
OG0000482	AMIN015815	AFUN2_014001
OG0000482	AMIN015813	AFUN2_007154
OG0000484	AMIN007230	AFUN2_011350
OG0000484	AMIN015926	AFUN2_006435
OG0000485	AMIN006211	AFUN2_007860
OG0000486	AMIN008726	AFUN2_005660
OG0000486	AMIN002294	AFUN2_008037
OG0000487	AMIN009827	AFUN2_003553
OG0000487	AMIN005361	AFUN2_001956
OG0000488	AMIN005028	AFUN2_003041, AFUN2_006935, AFUN2_008414
OG0000489	AMIN005535	AFUN2_013313
OG0000489	AMIN005536	AFUN2_014776
OG0000490	AMIN008273	AFUN2_001904
OG0000491	AMIN016162	AFUN2_009342
OG0000491	AMIN003650	AFUN2_012165
OG0000492	AMIN005529	AFUN2_000913
OG0000492	AMIN015489	AFUN2_012708
OG0000493	AMIN003675	AFUN2_009774
OG0000493	AMIN003676	AFUN2_014180
OG0000494	AMIN008619	AFUN2_011840
OG0000495	AMIN007154	AFUN2_009440
OG0000496	AMIN016233	AFUN2_001451
OG0000496	AMIN016234	AFUN2_001022
OG0000497	AMIN003979	AFUN2_003360
OG0000497	AMIN016070	AFUN2_008537
OG0000499	AMIN010059	AFUN2_002816
OG0000500	AMIN005698	AFUN2_003408
OG0000500	AMIN011003	AFUN2_005559
OG0000501	AMIN006982	AFUN2_014285
OG0000502	AMIN015996	AFUN2_002108
OG0000502	AMIN007007	AFUN2_002588
OG0000503	AMIN003517	AFUN2_008000
OG0000504	AMIN003505	AFUN2_010765
OG0000504	AMIN003013	AFUN2_005136
OG0000505	AMIN011215	AFUN2_008493
OG0000506	AMIN007882	AFUN2_002862
OG0000506	AMIN008841	AFUN2_001311
OG0000507	AMIN009824	AFUN2_009605
OG0000507	AMIN002620	AFUN2_010453
OG0000508	AMIN011314	AFUN2_012458
OG0000508	AMIN011311	AFUN2_001408
OG0000509	AMIN007998	AFUN2_011895
OG0000510	AMIN005108	AFUN2_003304
OG0000510	AMIN002964	AFUN2_006916
OG0000511	AMIN008024, AMIN008023	AFUN2_001890, AFUN2_008232
OG0000512	AMIN005370	AFUN2_003365
OG0000512	AMIN005371	AFUN2_004602
OG0000514	AMIN000976	AFUN2_011623
OG0000514	AMIN006790	AFUN2_009748
OG0000515	AMIN000903	AFUN2_007192
OG0000515	AMIN000905	AFUN2_000620
OG0000516	AMIN015782	AFUN2_004606
OG0000516	AMIN015783	AFUN2_002583
OG0000517	AMIN004090, AMIN004091	AFUN2_007438
OG0000518	AMIN010315	AFUN2_001532
OG0000518	AMIN010316	AFUN2_009562
OG0000520	AMIN009633	AFUN2_008246
OG0000521	AMIN010473	AFUN2_006966
OG0000521	AMIN000859	AFUN2_008767
OG0000522	AMIN007265	AFUN2_012554
OG0000522	AMIN007262	AFUN2_011055
OG0000523	AMIN004760	AFUN2_007839
OG0000523	AMIN004944	AFUN2_014119
OG0000524	AMIN010979	AFUN2_002285
OG0000524	AMIN010980	AFUN2_009357
OG0000525	AMIN010455	AFUN2_013124
OG0000526	AMIN005825	AFUN2_009936
OG0000526	AMIN001122	AFUN2_006765
OG0000527	AMIN004131	AFUN2_010332
OG0000527	AMIN004132	AFUN2_003399
OG0000528	AMIN007833	AFUN2_011949
OG0000528	AMIN007829	AFUN2_008139
OG0000532	AMIN001270	AFUN2_009257
OG0000532	AMIN007689	AFUN2_007095
OG0000533	AMIN006603	AFUN2_000450
OG0000533	AMIN006437	AFUN2_002981, AFUN2_012615, AFUN2_013163, AFUN2_002109, AFUN2_009935, AFUN2_011615, AFUN2_003832, AFUN2_013189, AFUN2_007938, AFUN2_008866, AFUN2_014156
OG0000533	AMIN009376	AFUN2_010644, AFUN2_000939, AFUN2_001035
OG0000534	AMIN001371	AFUN2_003205
OG0000535	AMIN007082, AMIN007081	AFUN2_004029, AFUN2_013409
OG0000536	AMIN011275	AFUN2_007207
OG0000536	AMIN008553	AFUN2_003559
OG0000538	AMIN003755	AFUN2_009330
OG0000539	AMIN003762	AFUN2_005197
OG0000539	AMIN003761	AFUN2_002731
OG0000540	AMIN005379	AFUN2_001191
OG0000541	AMIN009417	AFUN2_006877
OG0000541	AMIN006390	AFUN2_006040
OG0000542	AMIN002916	AFUN2_007282
OG0000543	AMIN008407	AFUN2_004643, AFUN2_012610
OG0000544	AMIN001828	AFUN2_005178
OG0000546	AMIN002142	AFUN2_009394
OG0000547	AMIN006548	AFUN2_014341
OG0000547	AMIN011566	AFUN2_005774
OG0000548	AMIN005326	AFUN2_007717
OG0000549	AMIN010949	AFUN2_000846
OG0000549	AMIN005346	AFUN2_005801
OG0000550	AMIN007688	AFUN2_008494
OG0000551	AMIN004699	AFUN2_005744
OG0000552	AMIN004125	AFUN2_002213
OG0000553	AMIN009893	AFUN2_004161
OG0000554	AMIN002293	AFUN2_012642
OG0000555	AMIN000002	AFUN2_001168
OG0000556	AMIN000436	AFUN2_013704
OG0000557	AMIN000396	AFUN2_009536
OG0000557	AMIN005429	AFUN2_011864
OG0000558	AMIN004650	AFUN2_012242
OG0000558	AMIN002017	AFUN2_011648
OG0000559	AMIN003274	AFUN2_006220
OG0000559	AMIN003273	AFUN2_000578
OG0000560	AMIN005299	AFUN2_001819
OG0000561	AMIN010697	AFUN2_002206
OG0000562	AMIN011522	AFUN2_000387
OG0000563	AMIN000899	AFUN2_006690
OG0000564	AMIN009852	AFUN2_007831, AFUN2_009868
OG0000565	AMIN004942	AFUN2_011356
OG0000565	AMIN005177	AFUN2_006900
OG0000566	AMIN008364	AFUN2_006872
OG0000567	AMIN007642	AFUN2_011463
OG0000567	AMIN008036	AFUN2_004934
OG0000568	AMIN001579	AFUN2_006902, AFUN2_012635, AFUN2_004578
OG0000569	AMIN002519	AFUN2_012270, AFUN2_003393
OG0000570	AMIN004109	AFUN2_011891
OG0000571	AMIN011641	AFUN2_008242
OG0000572	AMIN008152	AFUN2_014770
OG0000573	AMIN008055	AFUN2_013168
OG0000573	AMIN005376	AFUN2_006426
OG0000574	AMIN006811	AFUN2_007112
OG0000574	AMIN006813	AFUN2_005570
OG0000574	AMIN006812	AFUN2_005415
OG0000576	AMIN005183	AFUN2_001361
OG0000577	AMIN003222	AFUN2_014543
OG0000579	AMIN010666	AFUN2_006720
OG0000581	AMIN011482	AFUN2_003215, AFUN2_007952
OG0000582	AMIN016010	AFUN2_012422
OG0000583	AMIN010375, AMIN010374	AFUN2_006546, AFUN2_014530
OG0000584	AMIN008748	AFUN2_004829
OG0000585	AMIN010150	AFUN2_007973, AFUN2_007518
OG0000586	AMIN002818	AFUN2_002299, AFUN2_006382
OG0000588	AMIN000874	AFUN2_012166
OG0000595	AMIN011662	AFUN2_012746, AFUN2_013875, AFUN2_006545
OG0000596	AMIN005864	AFUN2_009700, AFUN2_014020
OG0000601	AMIN004306	AFUN2_003875, AFUN2_009427
OG0000606	AMIN003039	AFUN2_007021
OG0000607	AMIN008746	AFUN2_007411, AFUN2_007189
OG0000608	AMIN001858, AMIN001857	AFUN2_009906
OG0000609	AMIN009721	AFUN2_006231
OG0000610	AMIN010909	AFUN2_003085
OG0000610	AMIN010908	AFUN2_012277
OG0000611	AMIN010221	AFUN2_005888, AFUN2_005487
OG0000612	AMIN001751	AFUN2_009735
OG0000613	AMIN003914	AFUN2_005629
OG0000613	AMIN003655	AFUN2_007432
OG0000614	AMIN010054	AFUN2_008619
OG0000615	AMIN010988	AFUN2_007335
OG0000617	AMIN009546	AFUN2_012385
OG0000617	AMIN009513	AFUN2_013992
OG0000618	AMIN002658, AMIN002025	AFUN2_001004, AFUN2_008112
OG0000619	AMIN000286	AFUN2_009164, AFUN2_009057
OG0000620	AMIN009595	AFUN2_003492
OG0000621	AMIN014163	AFUN2_005056
OG0000622	AMIN006522	AFUN2_006041
OG0000623	AMIN008790	AFUN2_002881
OG0000623	AMIN008600	AFUN2_012624
OG0000624	AMIN004070	AFUN2_000940
OG0000625	AMIN015790	AFUN2_011772
OG0000627	AMIN009215	AFUN2_007347
OG0000627	AMIN009220	AFUN2_003427
OG0000628	AMIN006623	AFUN2_009803
OG0000629	AMIN005193	AFUN2_003677, AFUN2_014591
OG0000630	AMIN015636	AFUN2_012508
OG0000630	AMIN008522	AFUN2_005315
OG0000631	AMIN005964	AFUN2_005956
OG0000632	AMIN005735, AMIN000217	AFUN2_006430, AFUN2_007784
OG0000633	AMIN005696	AFUN2_012807
OG0000633	AMIN007609	AFUN2_001328
OG0000634	AMIN005170	AFUN2_004511
OG0000634	AMIN004747	AFUN2_006957
OG0000635	AMIN002272, AMIN002271	AFUN2_013431
OG0000636	AMIN007685	AFUN2_009731
OG0000637	AMIN008498	AFUN2_002680
OG0000637	AMIN008499	AFUN2_004860
OG0000638	AMIN016100	AFUN2_010122
OG0000638	AMIN015811	AFUN2_002191
OG0000639	AMIN010292	AFUN2_003992
OG0000640	AMIN010958	AFUN2_008708
OG0000641	AMIN009728	AFUN2_013494, AFUN2_001686
OG0000642	AMIN002983	AFUN2_000456
OG0000643	AMIN002346	AFUN2_010524
OG0000644	AMIN008329	AFUN2_003497
OG0000645	AMIN010790	AFUN2_014394
OG0000646	AMIN010229	AFUN2_012327
OG0000646	AMIN006483, AMIN008386	AFUN2_009789
OG0000647	AMIN010304	AFUN2_013180
OG0000648	AMIN016197	AFUN2_002817
OG0000648	AMIN016198	AFUN2_010811
OG0000649	AMIN015853	AFUN2_012976, AFUN2_013197
OG0000650	AMIN006615	AFUN2_012427, AFUN2_010925, AFUN2_004783
OG0000651	AMIN006952	AFUN2_011371, AFUN2_003999
OG0000651	AMIN006951	AFUN2_008517
OG0000652	AMIN005736	AFUN2_002986
OG0000652	AMIN002646	AFUN2_013908
OG0000653	AMIN003046	AFUN2_004050
OG0000653	AMIN006166	AFUN2_006619
OG0000654	AMIN010501	AFUN2_009381
OG0000655	AMIN009939	AFUN2_010761
OG0000655	AMIN011103	AFUN2_005622
OG0000656	AMIN009750	AFUN2_006317
OG0000656	AMIN009751	AFUN2_001879
OG0000657	AMIN009848	AFUN2_012004
OG0000658	AMIN000840	AFUN2_003896
OG0000659	AMIN015780	AFUN2_000693
OG0000659	AMIN015781	AFUN2_001542
OG0000660	AMIN000258	AFUN2_014391
OG0000661	AMIN007663	AFUN2_006804
OG0000661	AMIN002009	AFUN2_002242
OG0000662	AMIN004472	AFUN2_009263, AFUN2_012492
OG0000663	AMIN000084	AFUN2_006686
OG0000664	AMIN001564	AFUN2_002024
OG0000665	AMIN003292	AFUN2_012287, AFUN2_003898
OG0000666	AMIN005051, AMIN005054, AMIN005053	AFUN2_007491
OG0000667	AMIN009272	AFUN2_005195
OG0000668	AMIN005541	AFUN2_011855
OG0000671	AMIN008789	AFUN2_001478
OG0000672	AMIN007203, AMIN007201	AFUN2_011953
OG0000673	AMIN006707	AFUN2_001123
OG0000674	AMIN008882	AFUN2_004741
OG0000675	AMIN011603	AFUN2_006494
OG0000676	AMIN015866	AFUN2_002761
OG0000677	AMIN001151	AFUN2_004107
OG0000677	AMIN001147	AFUN2_013178
OG0000678	AMIN007606	AFUN2_014128
OG0000678	AMIN007607	AFUN2_008017
OG0000679	AMIN015567	AFUN2_013571
OG0000679	AMIN015566	AFUN2_004203
OG0000680	AMIN001981, AMIN001979	AFUN2_011330
OG0000681	AMIN010031	AFUN2_000728
OG0000681	AMIN010025	AFUN2_005145
OG0000682	AMIN004645	AFUN2_005007
OG0000682	AMIN005619	AFUN2_011354
OG0000683	AMIN001714	AFUN2_012286
OG0000683	AMIN006784	AFUN2_008233
OG0000685	AMIN009377	AFUN2_007978, AFUN2_004205, AFUN2_001255, AFUN2_008492, AFUN2_009704, AFUN2_012688
OG0000686	AMIN003059	AFUN2_010514
OG0000687	AMIN009262	AFUN2_002980, AFUN2_003232, AFUN2_011620
OG0000687	AMIN007570	AFUN2_009231
OG0000689	AMIN010028	AFUN2_005359
OG0000689	AMIN010027	AFUN2_007675, AFUN2_005609
OG0000690	AMIN007666	AFUN2_012700
OG0000691	AMIN009242	AFUN2_007673
OG0000693	AMIN010899	AFUN2_011852, AFUN2_005398, AFUN2_001079
OG0000694	AMIN003886	AFUN2_001540
OG0000694	AMIN000912	AFUN2_003746
OG0000698	AMIN004846	AFUN2_010779, AFUN2_013836
OG0000699	AMIN008604	AFUN2_008898, AFUN2_004171
OG0000700	AMIN008937	AFUN2_012154
OG0000701	AMIN006561	AFUN2_004046
OG0000701	AMIN008914	AFUN2_000642
OG0000703	AMIN004198	AFUN2_010604
OG0000704	AMIN004774	AFUN2_008909, AFUN2_001063
OG0000705	AMIN007582	AFUN2_012228
OG0000706	AMIN002735	AFUN2_007896
OG0000707	AMIN007926, AMIN007930, AMIN007931	AFUN2_010536
OG0000708	AMIN003376	AFUN2_001623
OG0000708	AMIN005195	AFUN2_010436
OG0000709	AMIN005651	AFUN2_004774
OG0000709	AMIN005650	AFUN2_005050
OG0000710	AMIN002091	AFUN2_010063
OG0000710	AMIN014055	AFUN2_009558
OG0000711	AMIN006854	AFUN2_008566, AFUN2_001746
OG0000712	AMIN005030	AFUN2_009575
OG0000713	AMIN007371	AFUN2_003969
OG0000714	AMIN003947	AFUN2_004844, AFUN2_014769
OG0000716	AMIN002912	AFUN2_013553
OG0000717	AMIN001545	AFUN2_000761, AFUN2_008911
OG0000718	AMIN007486	AFUN2_012558
OG0000719	AMIN015579	AFUN2_011382
OG0000719	AMIN015581	AFUN2_000513
OG0000720	AMIN004036	AFUN2_014425
OG0000721	AMIN004717	AFUN2_013897
OG0000721	AMIN008814	AFUN2_004594
OG0000722	AMIN003926	AFUN2_011242, AFUN2_002168, AFUN2_001979
OG0000723	AMIN002838	AFUN2_004000
OG0000723	AMIN002335	AFUN2_003451
OG0000724	AMIN007628	AFUN2_001779, AFUN2_007573
OG0000725	AMIN007979	AFUN2_001120
OG0000726	AMIN004096	AFUN2_008672
OG0000727	AMIN008891	AFUN2_005874
OG0000728	AMIN005769	AFUN2_001514
OG0000729	AMIN009867	AFUN2_009832
OG0000729	AMIN005293	AFUN2_013421
OG0000730	AMIN008192	AFUN2_014594
OG0000731	AMIN001221	AFUN2_003153
OG0000731	AMIN007381	AFUN2_000662
OG0000732	AMIN000366	AFUN2_013446, AFUN2_001363
OG0000733	AMIN015963	AFUN2_012448
OG0000734	AMIN005129	AFUN2_001242
OG0000734	AMIN006671	AFUN2_014289
OG0000735	AMIN007623	AFUN2_003113
OG0000735	AMIN002995	AFUN2_003988
OG0000736	AMIN010358	AFUN2_000866
OG0000737	AMIN002046	AFUN2_001959
OG0000738	AMIN001100	AFUN2_012423
OG0000738	AMIN001099	AFUN2_011719
OG0000739	AMIN016218	AFUN2_007453
OG0000740	AMIN003088	AFUN2_000758
OG0000740	AMIN014279	AFUN2_009893
OG0000741	AMIN008123, AMIN008125, AMIN008122, AMIN008124	AFUN2_005630
OG0000742	AMIN003205	AFUN2_013360, AFUN2_014452, AFUN2_003659, AFUN2_009429, AFUN2_010966
OG0000743	AMIN004326	AFUN2_005968
OG0000744	AMIN001773	AFUN2_014777
OG0000745	AMIN003820	AFUN2_013873, AFUN2_013188
OG0000746	AMIN003066	AFUN2_007201
OG0000747	AMIN000413	AFUN2_010306
OG0000747	AMIN015470	AFUN2_012263
OG0000748	AMIN003290, AMIN003291	AFUN2_012621
OG0000749	AMIN005487	AFUN2_004381
OG0000749	AMIN010411	AFUN2_008807
OG0000750	AMIN006331	AFUN2_003455
OG0000750	AMIN006330	AFUN2_012305
OG0000751	AMIN005610	AFUN2_013921
OG0000752	AMIN005490	AFUN2_008836
OG0000752	AMIN003600	AFUN2_002198
OG0000753	AMIN010088	AFUN2_005037
OG0000753	AMIN006205	AFUN2_004543
OG0000754	AMIN011299	AFUN2_007701
OG0000756	AMIN016277	AFUN2_010186
OG0000756	AMIN016276	AFUN2_000681
OG0000757	AMIN001252	AFUN2_004755
OG0000761	AMIN001108	AFUN2_000350
OG0000762	AMIN004012	AFUN2_012938
OG0000763	AMIN010350	AFUN2_005249
OG0000764	AMIN001845	AFUN2_003510
OG0000765	AMIN009527	AFUN2_012773
OG0000766	AMIN001248, AMIN001249, AMIN001251	AFUN2_008210
OG0000767	AMIN004492	AFUN2_006716
OG0000769	AMIN004315, AMIN004314	AFUN2_007214
OG0000770	AMIN002106	AFUN2_014232
OG0000770	AMIN002108, AMIN002107	AFUN2_002091
OG0000771	AMIN005294, AMIN005295	AFUN2_009130
OG0000772	AMIN009898, AMIN007923	AFUN2_003436
OG0000773	AMIN001511	AFUN2_004588, AFUN2_003772
OG0000774	AMIN004489	AFUN2_011517
OG0000775	AMIN011332	AFUN2_010970
OG0000776	AMIN004233	AFUN2_003281
OG0000777	AMIN011523, AMIN011526, AMIN011528, AMIN011524	AFUN2_007369
OG0000778	AMIN002772	AFUN2_003536, AFUN2_010689
OG0000779	AMIN007681	AFUN2_011201
OG0000784	AMIN006667	AFUN2_007923, AFUN2_012384, AFUN2_012575, AFUN2_012595, AFUN2_011544, AFUN2_014063, AFUN2_002077, AFUN2_011693, AFUN2_003722
OG0000786	AMIN003008	AFUN2_007612
OG0000787	AMIN011661, AMIN001233	AFUN2_007537, AFUN2_011126
OG0000792	AMIN010412	AFUN2_012491, AFUN2_008757
OG0000793	AMIN006556	AFUN2_006225
OG0000794	AMIN003981	AFUN2_003063
OG0000795	AMIN006668, AMIN006435	AFUN2_004978
OG0000795	AMIN006473, AMIN006438, AMIN006664	AFUN2_004550, AFUN2_006385, AFUN2_010296, AFUN2_010376
OG0000799	AMIN002826	AFUN2_010114
OG0000800	AMIN004039	AFUN2_014700
OG0000801	AMIN003410	AFUN2_005116
OG0000801	AMIN003411	AFUN2_012559
OG0000802	AMIN007213, AMIN011666	AFUN2_005693
OG0000803	AMIN001791	AFUN2_003912
OG0000803	AMIN015814	AFUN2_006907
OG0000804	AMIN006387	AFUN2_009699
OG0000805	AMIN010219	AFUN2_001087
OG0000806	AMIN009183	AFUN2_012917
OG0000808	AMIN006360	AFUN2_007382
OG0000809	AMIN006231	AFUN2_009527
OG0000810	AMIN005167	AFUN2_012390
OG0000810	AMIN004573	AFUN2_000876
OG0000811	AMIN005473	AFUN2_005258
OG0000811	AMIN005164	AFUN2_003649
OG0000812	AMIN000316	AFUN2_006366
OG0000813	AMIN009799	AFUN2_001918
OG0000814	AMIN006535	AFUN2_011057
OG0000815	AMIN009254	AFUN2_010874
OG0000816	AMIN004773	AFUN2_003398
OG0000817	AMIN008879	AFUN2_014224
OG0000817	AMIN005216	AFUN2_014585
OG0000818	AMIN005027	AFUN2_006352
OG0000820	AMIN004411	AFUN2_001274
OG0000821	AMIN002077	AFUN2_012910
OG0000822	AMIN000167	AFUN2_000958
