Orthogroup	AsinensisChina	AfunestusAfunGA1
OG0000311	ASIC002525	AFUN2_013804, AFUN2_004431, AFUN2_001606, AFUN2_009299
OG0000313	ASIC012083	AFUN2_013154, AFUN2_009232, AFUN2_010694, AFUN2_006740, AFUN2_001786, AFUN2_011523
OG0000314	ASIC006080	AFUN2_001906, AFUN2_008486, AFUN2_011107, AFUN2_009358
OG0000317	ASIC020227	AFUN2_010069
OG0000318	ASIC003841, ASIC003842	AFUN2_002773, AFUN2_002673
OG0000318	ASIC007449	AFUN2_007664
OG0000318	ASIC007448	AFUN2_006731
OG0000319	ASIC006535	AFUN2_000419
OG0000319	ASIC016269	AFUN2_014741
OG0000320	ASIC000161	AFUN2_002201
OG0000320	ASIC000162, ASIC000163, ASIC000164	AFUN2_009283
OG0000321	ASIC020752	AFUN2_011209, AFUN2_009191
OG0000321	ASIC022307	AFUN2_013400
OG0000324	ASIC003860, ASIC003861	AFUN2_014723
OG0000324	ASIC003858	AFUN2_002760
OG0000325	ASIC019850	AFUN2_009953
OG0000325	ASIC019849	AFUN2_000426
OG0000326	ASIC005793	AFUN2_008475
OG0000326	ASIC005792	AFUN2_006744
OG0000327	ASIC009969	AFUN2_010823
OG0000328	ASIC018103	AFUN2_012636
OG0000328	ASIC018105	AFUN2_005428
OG0000329	ASIC007335	AFUN2_010346
OG0000329	ASIC007337	AFUN2_002124
OG0000330	ASIC005378	AFUN2_010609
OG0000330	ASIC005379	AFUN2_010577
OG0000330	ASIC005380	AFUN2_001583
OG0000331	ASIC011490	AFUN2_010706
OG0000331	ASIC011489	AFUN2_002888, AFUN2_011006
OG0000332	ASIC013992	AFUN2_002149
OG0000332	ASIC011150	AFUN2_013393
OG0000332	ASIC013991	AFUN2_012693
OG0000333	ASIC016706	AFUN2_001023, AFUN2_009434, AFUN2_011252, AFUN2_011040, AFUN2_010709, AFUN2_013423, AFUN2_008471, AFUN2_002539
OG0000334	ASIC005880	AFUN2_013965
OG0000336	ASIC018899	AFUN2_005980
OG0000336	ASIC018901	AFUN2_003183
OG0000336	ASIC018897	AFUN2_002121
OG0000340	ASIC007679	AFUN2_006511
OG0000340	ASIC007681, ASIC007678	AFUN2_012858, AFUN2_009608, AFUN2_007241
OG0000341	ASIC006932	AFUN2_004677, AFUN2_005654
OG0000341	ASIC006934, ASIC006933	AFUN2_004569, AFUN2_002612
OG0000344	ASIC020228	AFUN2_011925
OG0000345	ASIC003978	AFUN2_013986
OG0000346	ASIC000815	AFUN2_001968
OG0000346	ASIC021948	AFUN2_001895
OG0000347	ASIC000181	AFUN2_002133
OG0000348	ASIC015321	AFUN2_009660
OG0000349	ASIC012256, ASIC012253	AFUN2_006184
OG0000350	ASIC002433	AFUN2_008359
OG0000351	ASIC011933	AFUN2_008714
OG0000351	ASIC011922	AFUN2_004633
OG0000352	ASIC020939	AFUN2_006606
OG0000352	ASIC020938	AFUN2_011929
OG0000353	ASIC000954, ASIC011663	AFUN2_011227
OG0000353	ASIC011664	AFUN2_002095
OG0000354	ASIC012572, ASIC012573	AFUN2_005800
OG0000354	ASIC010034, ASIC010035	AFUN2_002171
OG0000355	ASIC013915	AFUN2_008819
OG0000356	ASIC014973	AFUN2_001849
OG0000356	ASIC007049	AFUN2_003379
OG0000357	ASIC012551	AFUN2_011572
OG0000357	ASIC012549	AFUN2_008751
OG0000360	ASIC014813, ASIC014814	AFUN2_000510
OG0000360	ASIC014817	AFUN2_007142
OG0000361	ASIC018213	AFUN2_012094
OG0000362	ASIC006698, ASIC020699	AFUN2_012779
OG0000362	ASIC020698	AFUN2_005854
OG0000363	ASIC018523	AFUN2_008657
OG0000363	ASIC018524	AFUN2_009379
OG0000364	ASIC016659	AFUN2_006948
OG0000364	ASIC016658	AFUN2_003336
OG0000365	ASIC002632	AFUN2_013587
OG0000365	ASIC002635	AFUN2_014234
OG0000365	ASIC002634	AFUN2_001973
OG0000366	ASIC009439	AFUN2_008793, AFUN2_009343
OG0000367	ASIC016760	AFUN2_011293, AFUN2_010540
OG0000367	ASIC016759	AFUN2_012120, AFUN2_007287
OG0000368	ASIC021920	AFUN2_009997
OG0000369	ASIC009381	AFUN2_005004
OG0000369	ASIC009390	AFUN2_000751
OG0000370	ASIC011451	AFUN2_014764
OG0000371	ASIC016594, ASIC016597, ASIC016605	AFUN2_003392
OG0000372	ASIC009507, ASIC009504	AFUN2_007569
OG0000372	ASIC009508	AFUN2_011675
OG0000377	ASIC000793	AFUN2_002781, AFUN2_005166, AFUN2_001427, AFUN2_006583, AFUN2_013885
OG0000378	ASIC016652, ASIC018568, ASIC018560, ASIC000891, ASIC008705, ASIC018569, ASIC021178	AFUN2_003972, AFUN2_011312, AFUN2_006867
OG0000379	ASIC000101	AFUN2_007006, AFUN2_011459, AFUN2_010700
OG0000379	ASIC000098, ASIC000100, ASIC000095, ASIC000096, ASIC000097, ASIC002473, ASIC002465, ASIC000099	AFUN2_002013, AFUN2_013099
OG0000380	ASIC009217	AFUN2_005131
OG0000381	ASIC017769	AFUN2_014467
OG0000382	ASIC013910	AFUN2_001543
OG0000382	ASIC013908	AFUN2_000360
OG0000383	ASIC008776	AFUN2_014461
OG0000383	ASIC022329	AFUN2_011562
OG0000384	ASIC001183, ASIC002780	AFUN2_005469
OG0000386	ASIC011708	AFUN2_009836
OG0000386	ASIC011707	AFUN2_005608
OG0000386	ASIC011709	AFUN2_013530
OG0000387	ASIC016161	AFUN2_002844
OG0000387	ASIC012957	AFUN2_002100
OG0000388	ASIC013800, ASIC013799, ASIC013798	AFUN2_001099
OG0000389	ASIC019090	AFUN2_006060
OG0000389	ASIC019088	AFUN2_013929
OG0000389	ASIC019091	AFUN2_012037
OG0000391	ASIC015116	AFUN2_010979
OG0000391	ASIC017801	AFUN2_008664
OG0000392	ASIC014073	AFUN2_005778
OG0000393	ASIC007949	AFUN2_002249
OG0000394	ASIC021259	AFUN2_009571
OG0000394	ASIC021258	AFUN2_007082
OG0000395	ASIC009958	AFUN2_009792
OG0000395	ASIC006771	AFUN2_002960
OG0000396	ASIC002672	AFUN2_004007
OG0000396	ASIC002671	AFUN2_012283
OG0000397	ASIC014575	AFUN2_002237
OG0000397	ASIC008278	AFUN2_013451
OG0000398	ASIC003105	AFUN2_005442, AFUN2_013146
OG0000399	ASIC019199	AFUN2_008626
OG0000399	ASIC019531	AFUN2_009920
OG0000400	ASIC014917	AFUN2_011008
OG0000400	ASIC019623	AFUN2_011164
OG0000401	ASIC005455	AFUN2_002956
OG0000401	ASIC004773	AFUN2_004353
OG0000402	ASIC016791, ASIC017093	AFUN2_003222, AFUN2_012219, AFUN2_012051, AFUN2_012833
OG0000403	ASIC017017	AFUN2_012035
OG0000403	ASIC018806	AFUN2_003128
OG0000404	ASIC005999	AFUN2_003801
OG0000404	ASIC005998	AFUN2_012718
OG0000405	ASIC015146	AFUN2_013432
OG0000405	ASIC015147	AFUN2_010896
OG0000407	ASIC017969	AFUN2_012902
OG0000407	ASIC017965	AFUN2_004980
OG0000408	ASIC012313	AFUN2_002945
OG0000408	ASIC012311	AFUN2_009625
OG0000409	ASIC006513	AFUN2_001720
OG0000409	ASIC006515	AFUN2_011673
OG0000411	ASIC013281	AFUN2_011779
OG0000412	ASIC020403	AFUN2_007595
OG0000413	ASIC019161, ASIC019163, ASIC019162	AFUN2_004473
OG0000413	ASIC019164	AFUN2_000795
OG0000414	ASIC014158	AFUN2_008931
OG0000416	ASIC019239	AFUN2_005309
OG0000417	ASIC015685	AFUN2_013957
OG0000417	ASIC011176	AFUN2_009488
OG0000421	ASIC004562	AFUN2_001964, AFUN2_008577
OG0000421	ASIC015063	AFUN2_012291
OG0000422	ASIC006280	AFUN2_008785, AFUN2_010162, AFUN2_001696, AFUN2_009298, AFUN2_013353
OG0000424	ASIC006202, ASIC006235, ASIC006213	AFUN2_011824, AFUN2_007173
OG0000425	ASIC015316, ASIC015317, ASIC015314, ASIC015315	AFUN2_013867, AFUN2_004739
OG0000428	ASIC006206	AFUN2_007875, AFUN2_010653, AFUN2_002316
OG0000429	ASIC004595	AFUN2_013377
OG0000432	ASIC008599	AFUN2_000534
OG0000432	ASIC005905	AFUN2_010832
OG0000433	ASIC021068	AFUN2_004130
OG0000433	ASIC021074	AFUN2_001141
OG0000434	ASIC018734, ASIC018736, ASIC018738, ASIC018733	AFUN2_003060, AFUN2_014225
OG0000435	ASIC005962	AFUN2_003456
OG0000436	ASIC019967	AFUN2_009601
OG0000437	ASIC002921, ASIC002923	AFUN2_009648
OG0000438	ASIC002922	AFUN2_004408
OG0000439	ASIC017605	AFUN2_012835
OG0000439	ASIC017590	AFUN2_012281
OG0000440	ASIC013280	AFUN2_007200
OG0000441	ASIC000926, ASIC007475, ASIC000925, ASIC007491, ASIC002994	AFUN2_003884
OG0000441	ASIC005125	AFUN2_007339
OG0000443	ASIC020916	AFUN2_001914
OG0000443	ASIC019892	AFUN2_011734
OG0000445	ASIC015511	AFUN2_002989
OG0000445	ASIC015510	AFUN2_010049
OG0000446	ASIC017399	AFUN2_011911
OG0000446	ASIC017397	AFUN2_006522
OG0000447	ASIC003833	AFUN2_001883
OG0000447	ASIC003829	AFUN2_014649
OG0000448	ASIC003765	AFUN2_003874
OG0000448	ASIC012623	AFUN2_004004
OG0000449	ASIC003960	AFUN2_002880
OG0000449	ASIC005404	AFUN2_008727
OG0000450	ASIC020787	AFUN2_007488
OG0000450	ASIC020791	AFUN2_012925
OG0000451	ASIC003595	AFUN2_010410
OG0000452	ASIC009849, ASIC020091, ASIC009840, ASIC009847, ASIC020090, ASIC009848, ASIC009850	AFUN2_003619
OG0000453	ASIC003644	AFUN2_004614
OG0000453	ASIC012850, ASIC012851	AFUN2_014643
OG0000454	ASIC006736	AFUN2_005107
OG0000455	ASIC019673	AFUN2_011604
OG0000455	ASIC004791	AFUN2_001958
OG0000456	ASIC011658	AFUN2_007145
OG0000456	ASIC020729	AFUN2_004475
OG0000457	ASIC015718	AFUN2_011980
OG0000457	ASIC015722	AFUN2_009119
OG0000458	ASIC017734	AFUN2_004230
OG0000458	ASIC017741	AFUN2_000418, AFUN2_007249
OG0000460	ASIC022001	AFUN2_014011
OG0000460	ASIC021718	AFUN2_002000
OG0000461	ASIC006228	AFUN2_008978
OG0000461	ASIC006229	AFUN2_008827
OG0000462	ASIC019365	AFUN2_008786
OG0000462	ASIC019366	AFUN2_007071
OG0000465	ASIC014237	AFUN2_002500
OG0000465	ASIC003894	AFUN2_013706
OG0000466	ASIC004777	AFUN2_008377
OG0000466	ASIC017831	AFUN2_004023
OG0000471	ASIC014821, ASIC014823	AFUN2_007684
OG0000472	ASIC005313, ASIC003870, ASIC003865, ASIC003869, ASIC005315, ASIC003863	AFUN2_007825, AFUN2_008027
OG0000472	ASIC003864, ASIC003867	AFUN2_010284
OG0000473	ASIC016008, ASIC000169	AFUN2_008466, AFUN2_010137
OG0000473	ASIC000170	AFUN2_004064
OG0000476	ASIC009231	AFUN2_013824
OG0000477	ASIC000652	AFUN2_014550
OG0000477	ASIC000651	AFUN2_013649
OG0000478	ASIC002617	AFUN2_003770
OG0000479	ASIC004164	AFUN2_009181
OG0000480	ASIC020530	AFUN2_000707
OG0000481	ASIC002432	AFUN2_004506
OG0000481	ASIC008638, ASIC002429	AFUN2_007832
OG0000482	ASIC006605	AFUN2_014001
OG0000482	ASIC006582	AFUN2_007154
OG0000483	ASIC003173	AFUN2_008514
OG0000484	ASIC017359	AFUN2_011350
OG0000484	ASIC001455	AFUN2_006435
OG0000485	ASIC006949	AFUN2_007072
OG0000485	ASIC006858, ASIC006950	AFUN2_007860
OG0000486	ASIC016975	AFUN2_005660
OG0000486	ASIC011434	AFUN2_008037
OG0000487	ASIC006102	AFUN2_003553
OG0000487	ASIC017111	AFUN2_001956
OG0000488	ASIC009315	AFUN2_003041
OG0000488	ASIC009314	AFUN2_006935
OG0000488	ASIC009312	AFUN2_008414
OG0000489	ASIC004414	AFUN2_013313
OG0000489	ASIC004437	AFUN2_014776
OG0000490	ASIC018244	AFUN2_001904, AFUN2_012456
OG0000491	ASIC008922	AFUN2_009342
OG0000491	ASIC013988	AFUN2_012165
OG0000492	ASIC006208	AFUN2_000913
OG0000492	ASIC006198	AFUN2_012708
OG0000493	ASIC005328	AFUN2_009774, AFUN2_014180
OG0000494	ASIC010787	AFUN2_000438
OG0000495	ASIC012829	AFUN2_006380
OG0000495	ASIC012830	AFUN2_009440
OG0000496	ASIC006139	AFUN2_001451, AFUN2_001022
OG0000497	ASIC003415	AFUN2_008537
OG0000498	ASIC000092	AFUN2_000900
OG0000498	ASIC000091	AFUN2_006893
OG0000499	ASIC019661	AFUN2_002816
OG0000499	ASIC005520	AFUN2_014000
OG0000500	ASIC010264	AFUN2_003408
OG0000500	ASIC015176	AFUN2_005559
OG0000501	ASIC010971, ASIC013654, ASIC010970	AFUN2_014285
OG0000502	ASIC000171	AFUN2_002108
OG0000502	ASIC003404	AFUN2_002588
OG0000502	ASIC016009	AFUN2_009386
OG0000503	ASIC004851	AFUN2_008000
OG0000504	ASIC002831	AFUN2_010765
OG0000504	ASIC005768	AFUN2_005136
OG0000505	ASIC016895, ASIC016894	AFUN2_008493
OG0000506	ASIC017398	AFUN2_002862
OG0000506	ASIC017513	AFUN2_001311
OG0000507	ASIC006096	AFUN2_009605
OG0000507	ASIC008822	AFUN2_010453
OG0000508	ASIC018971	AFUN2_012458
OG0000508	ASIC018968	AFUN2_001408
OG0000509	ASIC016623, ASIC016624	AFUN2_011895
OG0000510	ASIC006783	AFUN2_003304
OG0000511	ASIC018684, ASIC018683	AFUN2_001890, AFUN2_008232
OG0000512	ASIC017132	AFUN2_003365
OG0000512	ASIC017133	AFUN2_004602
OG0000514	ASIC020694	AFUN2_011623
OG0000514	ASIC009980	AFUN2_009748
OG0000515	ASIC006036	AFUN2_007192
OG0000515	ASIC006038	AFUN2_000620
OG0000516	ASIC004630	AFUN2_004606
OG0000516	ASIC004631	AFUN2_002583
OG0000517	ASIC020109	AFUN2_007438
OG0000518	ASIC003764	AFUN2_001532
OG0000520	ASIC006463	AFUN2_008246
OG0000520	ASIC006464	AFUN2_013959
OG0000521	ASIC019716	AFUN2_006966
OG0000522	ASIC007537	AFUN2_012554
OG0000522	ASIC007522	AFUN2_011055
OG0000523	ASIC005435	AFUN2_007839
OG0000523	ASIC009124	AFUN2_014119
OG0000524	ASIC015079	AFUN2_002285
OG0000524	ASIC015078	AFUN2_009357
OG0000525	ASIC019757	AFUN2_013124
OG0000526	ASIC004001	AFUN2_009936
OG0000526	ASIC013447	AFUN2_006765
OG0000527	ASIC006188	AFUN2_010332
OG0000527	ASIC006184	AFUN2_003399
OG0000528	ASIC019523	AFUN2_011949
OG0000528	ASIC019533	AFUN2_008139
OG0000532	ASIC018851, ASIC018842	AFUN2_009257, AFUN2_007095
OG0000534	ASIC006533	AFUN2_013294
OG0000534	ASIC006534	AFUN2_003205
OG0000535	ASIC007433, ASIC007432	AFUN2_004029, AFUN2_013409
OG0000536	ASIC018664	AFUN2_007207
OG0000536	ASIC018175	AFUN2_003559
OG0000538	ASIC013828	AFUN2_009330
OG0000538	ASIC013827	AFUN2_011747
OG0000539	ASIC008347	AFUN2_005197, AFUN2_002731
OG0000540	ASIC006350	AFUN2_001191
OG0000541	ASIC020746	AFUN2_006877
OG0000541	ASIC016037	AFUN2_006040
OG0000542	ASIC009920	AFUN2_007282
OG0000542	ASIC004304	AFUN2_010209
OG0000543	ASIC004786	AFUN2_004643
OG0000543	ASIC004787	AFUN2_012610
OG0000544	ASIC009116	AFUN2_009523
OG0000546	ASIC005132	AFUN2_009394
OG0000547	ASIC015901	AFUN2_014341
OG0000548	ASIC003926	AFUN2_007717
OG0000549	ASIC011717	AFUN2_000846
OG0000549	ASIC000602	AFUN2_005801
OG0000550	ASIC018855	AFUN2_008494
OG0000551	ASIC020945	AFUN2_005744
OG0000551	ASIC020944	AFUN2_007132
OG0000553	ASIC012929	AFUN2_004161
OG0000554	ASIC011433	AFUN2_012642
OG0000556	ASIC008295	AFUN2_013704
OG0000557	ASIC016139, ASIC016141, ASIC020362	AFUN2_009536, AFUN2_011864
OG0000558	ASIC021641	AFUN2_012242
OG0000558	ASIC005215	AFUN2_011648
OG0000559	ASIC004610	AFUN2_006220
OG0000560	ASIC019767	AFUN2_012617
OG0000560	ASIC010256	AFUN2_001819
OG0000561	ASIC012229	AFUN2_001832
OG0000561	ASIC001853	AFUN2_002206
OG0000562	ASIC019233, ASIC019235	AFUN2_000387
OG0000563	ASIC003207	AFUN2_006690
OG0000563	ASIC003208	AFUN2_005617
OG0000564	ASIC002237, ASIC002236	AFUN2_007831
OG0000565	ASIC009122	AFUN2_011356
OG0000565	ASIC009643	AFUN2_006900
OG0000566	ASIC012715	AFUN2_006872
OG0000566	ASIC012709	AFUN2_002929
OG0000567	ASIC013727	AFUN2_011463
OG0000568	ASIC016809, ASIC016808	AFUN2_006902, AFUN2_012635, AFUN2_004578
OG0000569	ASIC000871	AFUN2_012270
OG0000570	ASIC020442, ASIC009758	AFUN2_004218, AFUN2_007027
OG0000570	ASIC001573, ASIC009759	AFUN2_011891
OG0000571	ASIC009155	AFUN2_014024, AFUN2_008242
OG0000572	ASIC009149	AFUN2_014770
OG0000573	ASIC017361	AFUN2_013168, AFUN2_014694, AFUN2_006426
OG0000574	ASIC014642	AFUN2_007112, AFUN2_005570
OG0000574	ASIC014643	AFUN2_005415
OG0000576	ASIC009681	AFUN2_011501
OG0000576	ASIC009682	AFUN2_001361
OG0000577	ASIC003128	AFUN2_014543
OG0000579	ASIC019246	AFUN2_006720
OG0000581	ASIC016520	AFUN2_003215
OG0000581	ASIC016521	AFUN2_007952
OG0000582	ASIC022081, ASIC022080	AFUN2_012422
OG0000583	ASIC002495	AFUN2_006546, AFUN2_014530
OG0000584	ASIC014523	AFUN2_004829
OG0000585	ASIC012897	AFUN2_007518
OG0000586	ASIC010040	AFUN2_002299, AFUN2_006382
OG0000588	ASIC011987	AFUN2_001266
OG0000588	ASIC011985	AFUN2_012166
OG0000595	ASIC016309	AFUN2_012746, AFUN2_013875, AFUN2_006545
OG0000601	ASIC017779, ASIC015260, ASIC017781, ASIC017780, ASIC017783, ASIC017778, ASIC017777	AFUN2_003875, AFUN2_009427
OG0000606	ASIC009431	AFUN2_007021
OG0000608	ASIC007277	AFUN2_011174
OG0000608	ASIC007273, ASIC007276	AFUN2_009906
OG0000609	ASIC006672	AFUN2_006231
OG0000610	ASIC002451	AFUN2_012277
OG0000611	ASIC016343	AFUN2_005888
OG0000613	ASIC011367	AFUN2_005629
OG0000613	ASIC011361	AFUN2_007432
OG0000614	ASIC019653	AFUN2_008619
OG0000615	ASIC015189	AFUN2_003796
OG0000615	ASIC015191	AFUN2_007335
OG0000616	ASIC019016	AFUN2_004226
OG0000618	ASIC011972, ASIC007617	AFUN2_001004, AFUN2_008112
OG0000619	ASIC014716	AFUN2_009164, AFUN2_009057
OG0000620	ASIC012033	AFUN2_003492
OG0000621	ASIC010689	AFUN2_005056
OG0000621	ASIC016929	AFUN2_002414
OG0000622	ASIC005585	AFUN2_006041
OG0000623	ASIC005025	AFUN2_002881
OG0000623	ASIC018080	AFUN2_012624
OG0000624	ASIC003474	AFUN2_011346, AFUN2_000940
OG0000625	ASIC012167	AFUN2_011772
OG0000626	ASIC006348	AFUN2_002899
OG0000626	ASIC006347	AFUN2_009124
OG0000627	ASIC015345, ASIC015349	AFUN2_007347
OG0000627	ASIC015335	AFUN2_003427
OG0000628	ASIC010145, ASIC010153	AFUN2_009803
OG0000630	ASIC015202	AFUN2_012508
OG0000630	ASIC019468	AFUN2_005315
OG0000631	ASIC013517	AFUN2_005956
OG0000632	ASIC006603, ASIC017016	AFUN2_006430, AFUN2_007784
OG0000633	ASIC010261	AFUN2_012807
OG0000633	ASIC018590	AFUN2_001328
OG0000634	ASIC020589	AFUN2_004511, AFUN2_006957
OG0000635	ASIC011390	AFUN2_013431
OG0000636	ASIC018863	AFUN2_009731
OG0000636	ASIC018864	AFUN2_002167
OG0000637	ASIC014475	AFUN2_002680
OG0000637	ASIC014478, ASIC014477	AFUN2_004860
OG0000638	ASIC015263	AFUN2_010122
OG0000638	ASIC012121	AFUN2_002191
OG0000639	ASIC003698	AFUN2_003992
OG0000639	ASIC003697	AFUN2_005878
OG0000640	ASIC011609	AFUN2_008708
OG0000641	ASIC006689	AFUN2_013494
OG0000641	ASIC006690	AFUN2_001686
OG0000642	ASIC013922	AFUN2_000456
OG0000642	ASIC013935	AFUN2_005937
OG0000643	ASIC011571, ASIC011572	AFUN2_010524
OG0000644	ASIC015378, ASIC015379	AFUN2_003497
OG0000645	ASIC012463	AFUN2_009881
OG0000647	ASIC003824	AFUN2_012541
OG0000647	ASIC003826	AFUN2_013180
OG0000648	ASIC013609	AFUN2_002817, AFUN2_010811
OG0000649	ASIC020095, ASIC020093, ASIC020094	AFUN2_012976, AFUN2_013197
OG0000650	ASIC010159	AFUN2_004783
OG0000651	ASIC017959	AFUN2_011371, AFUN2_003999, AFUN2_008517
OG0000652	ASIC017015	AFUN2_002986
OG0000653	ASIC009438	AFUN2_004050
OG0000653	ASIC017682	AFUN2_006619
OG0000654	ASIC019682	AFUN2_008410
OG0000654	ASIC019681	AFUN2_009381
OG0000655	ASIC003101	AFUN2_010761
OG0000656	ASIC020766	AFUN2_006317
OG0000656	ASIC020763	AFUN2_001879
OG0000657	ASIC002248	AFUN2_012004
OG0000658	ASIC012368	AFUN2_003896
OG0000658	ASIC012369	AFUN2_014602
OG0000659	ASIC004626	AFUN2_000693
OG0000659	ASIC004625	AFUN2_001542
OG0000660	ASIC002150	AFUN2_014391
OG0000661	ASIC010596, ASIC020488	AFUN2_006804, AFUN2_002242
OG0000662	ASIC022183	AFUN2_009263
OG0000662	ASIC022185, ASIC022186, ASIC022184	AFUN2_012492
OG0000663	ASIC014312	AFUN2_006686
OG0000663	ASIC014313	AFUN2_011294
OG0000664	ASIC005889	AFUN2_002024
OG0000665	ASIC004570	AFUN2_012287
OG0000665	ASIC004569	AFUN2_003898
OG0000666	ASIC016904, ASIC016903, ASIC016901	AFUN2_007491
OG0000667	ASIC008479	AFUN2_005195
OG0000668	ASIC006798	AFUN2_011855
OG0000668	ASIC006797	AFUN2_000855
OG0000671	ASIC005035	AFUN2_001478
OG0000672	ASIC008550, ASIC008546	AFUN2_011953
OG0000674	ASIC011907	AFUN2_004741
OG0000675	ASIC009194	AFUN2_006494
OG0000676	ASIC009273	AFUN2_002761
OG0000677	ASIC013419	AFUN2_013178
OG0000678	ASIC018598	AFUN2_014128
OG0000678	ASIC018592	AFUN2_008017
OG0000679	ASIC011060	AFUN2_013571
OG0000679	ASIC011058	AFUN2_004203
OG0000680	ASIC020500, ASIC020285	AFUN2_011330
OG0000681	ASIC019611	AFUN2_000728
OG0000681	ASIC019602	AFUN2_005145
OG0000682	ASIC007710, ASIC001898	AFUN2_005007, AFUN2_011354
OG0000683	ASIC009973	AFUN2_008233
OG0000684	ASIC013707	AFUN2_007804, AFUN2_007739, AFUN2_009880
OG0000686	ASIC011737, ASIC010843	AFUN2_006976
OG0000687	ASIC008485, ASIC008467	AFUN2_002980, AFUN2_003232, AFUN2_011620, AFUN2_009231
OG0000689	ASIC019604	AFUN2_005359
OG0000689	ASIC019603	AFUN2_007675, AFUN2_005609
OG0000690	ASIC013747, ASIC005614	AFUN2_008012
OG0000690	ASIC005613, ASIC013757, ASIC013751, ASIC013754, ASIC013745, ASIC005615, ASIC005616	AFUN2_012700
OG0000691	ASIC020901	AFUN2_007673
OG0000691	ASIC020902, ASIC020649, ASIC020636	AFUN2_012308
OG0000694	ASIC004226	AFUN2_000347, AFUN2_005276, AFUN2_001540, AFUN2_003746
OG0000698	ASIC002954	AFUN2_010779
OG0000698	ASIC004743	AFUN2_013836
OG0000699	ASIC010756	AFUN2_008898
OG0000700	ASIC015382	AFUN2_012154
OG0000701	ASIC015884	AFUN2_004046
OG0000701	ASIC017991	AFUN2_000642
OG0000703	ASIC021784	AFUN2_010604
OG0000704	ASIC012649	AFUN2_008909, AFUN2_001063
OG0000705	ASIC012203	AFUN2_012228
OG0000706	ASIC021044	AFUN2_007896
OG0000707	ASIC001005, ASIC001006, ASIC001004	AFUN2_010536
OG0000708	ASIC007091	AFUN2_010436
OG0000709	ASIC016024, ASIC009545	AFUN2_004774, AFUN2_005050
OG0000710	ASIC017105	AFUN2_010063, AFUN2_009558
OG0000711	ASIC018376	AFUN2_008566
OG0000711	ASIC018377	AFUN2_001746
OG0000712	ASIC009318	AFUN2_009575
OG0000712	ASIC009317	AFUN2_011655
OG0000713	ASIC000957	AFUN2_003969
OG0000714	ASIC013805	AFUN2_014769
OG0000715	ASIC012621	AFUN2_011262
OG0000715	ASIC002919	AFUN2_004671
OG0000716	ASIC009916	AFUN2_013553
OG0000716	ASIC009915	AFUN2_007508
OG0000717	ASIC002030	AFUN2_000761, AFUN2_008911
OG0000720	ASIC003556	AFUN2_014425
OG0000721	ASIC020534	AFUN2_013897, AFUN2_004594
OG0000722	ASIC022221	AFUN2_011242, AFUN2_002168, AFUN2_001979
OG0000723	ASIC014878	AFUN2_004000
OG0000723	ASIC011561	AFUN2_003451
OG0000724	ASIC013777	AFUN2_001779, AFUN2_007573
OG0000725	ASIC007620, ASIC002939, ASIC006218, ASIC005285	AFUN2_001120
OG0000726	ASIC020142	AFUN2_008672
OG0000727	ASIC011923	AFUN2_005874
OG0000728	ASIC004841, ASIC020452	AFUN2_001524, AFUN2_001514
OG0000729	ASIC010226, ASIC012775	AFUN2_009832, AFUN2_013421
OG0000730	ASIC017919	AFUN2_014594
OG0000731	ASIC009453	AFUN2_003153
OG0000731	ASIC011790	AFUN2_000662
OG0000732	ASIC012635	AFUN2_013446, AFUN2_001363
OG0000733	ASIC011002	AFUN2_012448
OG0000734	ASIC012871	AFUN2_001242, AFUN2_014289
OG0000735	ASIC019585	AFUN2_003113
OG0000735	ASIC003487	AFUN2_003988
OG0000736	ASIC003780	AFUN2_000866
OG0000737	ASIC009472	AFUN2_001959
OG0000738	ASIC013483	AFUN2_012423
OG0000738	ASIC013482	AFUN2_011719
OG0000739	ASIC000970, ASIC000950	AFUN2_007453
OG0000740	ASIC008050	AFUN2_000758
OG0000740	ASIC008048	AFUN2_009893
OG0000741	ASIC014976, ASIC014978	AFUN2_005630
OG0000742	ASIC005647	AFUN2_013360, AFUN2_014452, AFUN2_003659, AFUN2_009429, AFUN2_010966
OG0000743	ASIC018202	AFUN2_003686
OG0000743	ASIC018366	AFUN2_005968
OG0000744	ASIC006734	AFUN2_014777
OG0000745	ASIC002565	AFUN2_013873, AFUN2_013188
OG0000746	ASIC020209	AFUN2_007201
OG0000747	ASIC008334	AFUN2_010306
OG0000747	ASIC008323	AFUN2_012263
OG0000748	ASIC004573, ASIC004572	AFUN2_012621
OG0000749	ASIC019830	AFUN2_004381, AFUN2_008807
OG0000750	ASIC017662	AFUN2_003455
OG0000750	ASIC017661	AFUN2_012305
OG0000751	ASIC006249	AFUN2_013921
OG0000752	ASIC015937, ASIC004455	AFUN2_008836, AFUN2_002198
OG0000753	ASIC019082	AFUN2_005037
OG0000753	ASIC006943	AFUN2_004543
OG0000754	ASIC019253	AFUN2_007701
OG0000755	ASIC002943	AFUN2_014013
OG0000756	ASIC013275, ASIC013278, ASIC013276	AFUN2_010186
OG0000756	ASIC013274	AFUN2_000681
OG0000757	ASIC015282	AFUN2_004755
OG0000760	ASIC014803	AFUN2_007980
OG0000761	ASIC013465, ASIC013463	AFUN2_000350
OG0000762	ASIC008819	AFUN2_012938
OG0000763	ASIC003794	AFUN2_005249
OG0000764	ASIC007332, ASIC007326	AFUN2_003510
OG0000765	ASIC017218	AFUN2_012773
