HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N0.HOG0000040	OG0000011	n0	AAEL025558, AAEL021195, AAEL021283, AAEL010552, AAEL025406, AAEL021887, AAEL021662, AAEL024659, AAEL022308, AAEL024610, AAEL023218, AAEL028146, AAEL023858	LOC109411313, LOC109397937, LOC109429729, LOC109429746, LOC115266488, LOC109397936, LOC115262102, LOC109408539, LOC109408562, LOC109429602	ADIR006800, ADIR010578, ADIR006803, ADIR000515, ADIR000517	AFUN2_011181, AFUN2_008927, AFUN2_000890, AFUN2_006226, AFUN2_002927, AFUN2_003622, AFUN2_009821, AFUN2_002952	AGAP028042, AGAP013465, AGAP008893, AGAP028137, AGAP028160, AGAP028156, AGAP028178, AGAP028008, AGAP028044, AGAP028106, AGAP012355, AGAP028016, AGAP028208, AGAP027991, AGAP028013, AGAP028067, AGAP012676	AMIN001659, AMIN004643, AMIN001662, AMIN009342	ASIC010773, ASIC010781, ASIC004939, ASIC002471, ASIC002472, ASIC002470, ASIC004942, ASIC002469, ASIC004928	ASTEI20_036542, ASTEI20_039975, ASTEI20_040335, ASTEI20_040522, ASTEI20_033315, ASTEI20_039922, ASTEI20_042899, ASTEI20_037935, ASTEI20_034583, ASTEI20_039544, ASTEI20_039582, ASTEI20_040205, ASTEI20_032335, ASTEI20_044907	CQUJHB010034, CQUJHB012166, CQUJHB005466, CQUJHB017782, CQUJHB009406, CQUJHB008703, CQUJHB007209, CQUJHB003154, CQUJHB016900, CQUJHB006977, CQUJHB006084, CQUJHB014128, CQUJHB014298, CQUJHB009992, CQUJHB003864, CQUJHB007951, CQUJHB009382, CQUJHB002707	LOC129797415
N0.HOG0000041	OG0000012	n2	AAEL006158		ADIR002719					ASTEI20_044217		LOC129792999
N0.HOG0000042	OG0000012	n9	AAEL027861	LOC109413799		AFUN2_005969	AGAP001813					LOC129789249
N0.HOG0000043	OG0000012	n13	AAEL009284, AAEL009296	LOC109409461, LOC109409491		AFUN2_008516	AGAP007508		ASIC006970	ASTEI20_043553, ASTEI20_035093	CQUJHB005776, CQUJHB000447	LOC129796964
N0.HOG0000044	OG0000012	n24				AFUN2_003802					CQUJHB005320	
N0.HOG0000045	OG0000012	n29							ASIC017981, ASIC018092			
N0.HOG0000046	OG0000012	n33									CQUJHB003479	LOC129789481
N0.HOG0000047	OG0000012	n36	AAEL020629, AAEL020985, AAEL020370, AAEL021821, AAEL020755, AAEL021112, AAEL021038, AAEL020107, AAEL000492, AAEL021327, AAEL022066, AAEL021946, AAEL021903, AAEL021049, AAEL003685, AAEL021142, AAEL020763, AAEL019635, AAEL021601, AAEL021182, AAEL021205, AAEL012072, AAEL021161, AAEL020810, AAEL021754	LOC134292035, LOC134288780, LOC134291667, LOC115261253, LOC134284526, LOC134284428, LOC115255203, LOC115264617, LOC115258846, LOC115270054	ADIR001583	AFUN2_006798	AGAP012573, AGAP005025, AGAP012559, AGAP012709	AMIN004080		ASTEI20_044655	CQUJHB015331, CQUJHB006695, CQUJHB006332, CQUJHB001229, CQUJHB004173	LOC129788898
N0.HOG0000048	OG0000012	n84					AGAP012572					LOC129789147
N0.HOG0000049	OG0000012	n85				AFUN2_008107	AGAP003910					LOC129785913
N0.HOG0000050	OG0000012	n87					AGAP012197				CQUJHB006849	
N0.HOG0000051	OG0000012	n88			ADIR015597					ASTEI20_038389	CQUJHB017365, CQUJHB001464, CQUJHB015627, CQUJHB008015	
N0.HOG0000052	OG0000012	n93			ADIR001876			AMIN015674				
N0.HOG0000053	OG0000012	n94	AAEL011424	LOC134289521			AGAP012196	AMIN015676				
N0.HOG0000054	OG0000013	n1	AAEL009791, AAEL009790, AAEL020010, AAEL009802, AAEL009783, AAEL009788, AAEL009803, AAEL015363, AAEL009793, AAEL020011, AAEL009807, AAEL009796, AAEL009784, AAEL009801, AAEL015163	LOC109411041, LOC115268685, LOC109398584, LOC109411057, LOC109398582, LOC109411037, LOC109398594, LOC115264164, LOC109411043, LOC109398585, LOC109411044	ADIR010434, ADIR010435	AFUN2_008231, AFUN2_000667	AGAP001664, AGAP001667, AGAP001665, AGAP001666, AGAP001668, AGAP001669	AMIN003474, AMIN003475, AMIN003476	ASIC015707, ASIC015704, ASIC015706, ASIC015705, ASIC015708	ASTEI20_044393, ASTEI20_036070, ASTEI20_034401	CQUJHB005557, CQUJHB003968	LOC129797413
N0.HOG0000055	OG0000013	n50	AAEL023763, AAEL002110, AAEL002099, AAEL026306, AAEL027846, AAEL028212, AAEL002092	LOC109429135, LOC109409015, LOC109409017, LOC109429134	ADIR003492	AFUN2_002726, AFUN2_011275, AFUN2_004549, AFUN2_003503, AFUN2_006795, AFUN2_014386	AGAP003378, AGAP003384, AGAP003385, AGAP003379, AGAP012795, AGAP012866, AGAP003377, AGAP003382, AGAP003383, AGAP003381, AGAP003380	AMIN003883	ASIC011345, ASIC011343, ASIC011344	ASTEI20_042039, ASTEI20_033404, ASTEI20_042237, ASTEI20_043320, ASTEI20_034998, ASTEI20_034168	CQUJHB001230, CQUJHB017291, CQUJHB016730, CQUJHB002448, CQUJHB016895	LOC129797312
N0.HOG0000056	OG0000014	n0	AAEL003156, AAEL007942, AAEL020192, AAEL011007	LOC109621611, LOC109400072, LOC109426996, LOC109419319, LOC134287244, LOC134284611, LOC115263125, LOC109403796, LOC134284614, LOC134284612, LOC134284613, LOC109416944, LOC109430246	ADIR005075, ADIR007771, ADIR003639, ADIR001674, ADIR001675	AFUN2_006975, AFUN2_010356, AFUN2_013192, AFUN2_003737, AFUN2_003098, AFUN2_013474, AFUN2_002513, AFUN2_008438, AFUN2_003359, AFUN2_004329, AFUN2_005094, AFUN2_012908, AFUN2_008870, AFUN2_007912, AFUN2_012081, AFUN2_012747, AFUN2_001598, AFUN2_000713, AFUN2_001431	AGAP009728, AGAP005848, AGAP028439, AGAP006743, AGAP004917, AGAP004918, AGAP004916	AMIN009469, AMIN011187, AMIN011445	ASIC005617, ASIC022136, ASIC016031, ASIC016164, ASIC016877, ASIC016850, ASIC016176, ASIC016175, ASIC016177, ASIC016174, ASIC016178	ASTEI20_035937, ASTEI20_030803, ASTEI20_045732, ASTEI20_043799, ASTEI20_033207, ASTEI20_037522, ASTEI20_042376, ASTEI20_038148, ASTEI20_041712	CQUJHB010535, CQUJHB010268, CQUJHB016652, CQUJHB005213, CQUJHB010035, CQUJHB004375, CQUJHB007396, CQUJHB004496, CQUJHB013428, CQUJHB011375, CQUJHB017103, CQUJHB002299, CQUJHB002262, CQUJHB000349, CQUJHB009868, CQUJHB010683, CQUJHB003432, CQUJHB007349, CQUJHB000429, CQUJHB012022, CQUJHB011118, CQUJHB018125, CQUJHB005028	LOC129792111
N0.HOG0000057	OG0000015	n0	AAEL010677, AAEL010671, AAEL017179, AAEL007669, AAEL029052, AAEL017320, AAEL017302, AAEL001461, AAEL017452	LOC109428787, LOC109401312, LOC109399647, LOC109400779, LOC115267833, LOC109400783, LOC115267832, LOC109400782, LOC109399572, LOC109400780, LOC109400781, LOC109399573, LOC115265241, LOC109403546, LOC109422912, LOC109399576, LOC115267834	ADIR006886, ADIR014733, ADIR008681, ADIR014730, ADIR008680	AFUN2_012161, AFUN2_000980, AFUN2_004072, AFUN2_012163, AFUN2_005101, AFUN2_004396	AGAP005645, AGAP005503, AGAP005502, AGAP005501, AGAP005500, AGAP005499	AMIN010186, AMIN015544, AMIN015543, AMIN015541, AMIN015542, AMIN010826	ASIC018932, ASIC018930, ASIC018931, ASIC012465, ASIC012464, ASIC012462, ASIC012461	ASTEI20_036599, ASTEI20_042102, ASTEI20_045009, ASTEI20_045231, ASTEI20_044899, ASTEI20_031600, ASTEI20_037282, ASTEI20_034188	CQUJHB008332, CQUJHB014108, CQUJHB006827, CQUJHB017458, CQUJHB004989, CQUJHB013505, CQUJHB001525, CQUJHB015763, CQUJHB012741	LOC129788366, LOC129788367, LOC129788777, LOC129788775, LOC129788781, LOC129788778, LOC129788779, LOC129797049, LOC129793013, LOC129795681, LOC129789753, LOC129789752, LOC129797050, LOC129797052, LOC129797053, LOC129797054, LOC129797059, LOC129797058, LOC129797057, LOC129797056, LOC129797048
N0.HOG0000058	OG0000016	n2				AFUN2_009580	AGAP004770	AMIN008109				
N0.HOG0000059	OG0000016	n5			ADIR009722	AFUN2_008470	AGAP008861		ASIC010724	ASTEI20_044818		
N0.HOG0000060	OG0000016	n10									CQUJHB006645	LOC129794929
N0.HOG0000061	OG0000016	n11									CQUJHB016247	LOC129788356
N0.HOG0000062	OG0000016	n12	AAEL010202, AAEL013712, AAEL010196, AAEL013703, AAEL007601, AAEL023729, AAEL013715, AAEL012852, AAEL006425, AAEL007818, AAEL004996	LOC134284486, LOC134284488, LOC134284487, LOC134284484, LOC134284485, LOC134284267, LOC134284491, LOC134284266, LOC134284489, LOC134284490, LOC109397098, LOC109407316, LOC109411296, LOC109622023	ADIR009355	AFUN2_011213, AFUN2_014654, AFUN2_011099, AFUN2_013263, AFUN2_014351, AFUN2_010177, AFUN2_004982	AGAP008292, AGAP008293, AGAP008296, AGAP008295, AGAP008294, AGAP012842, AGAP008291, AGAP008290, AGAP009966	AMIN006761	ASIC010602, ASIC010601, ASIC010600, ASIC010599, ASIC010595, ASIC010598, ASIC003871, ASIC002621	ASTEI20_031052, ASTEI20_044106, ASTEI20_037566, ASTEI20_040856, ASTEI20_042351, ASTEI20_033956	CQUJHB002864, CQUJHB014022, CQUJHB013033, CQUJHB008355, CQUJHB010597, CQUJHB015483, CQUJHB013841, CQUJHB014607, CQUJHB001605, CQUJHB016745, CQUJHB011147, CQUJHB016507, CQUJHB001667, CQUJHB007454, CQUJHB003219, CQUJHB007767, CQUJHB016639	LOC129793987, LOC129790084, LOC129787750, LOC129797705, LOC129797701
N0.HOG0000063	OG0000017	n1	AAEL003846, AAEL003689, AAEL021540	LOC115255204, LOC115264603, LOC115255220, LOC115261269, LOC115254888, LOC115270071, LOC109420140	ADIR001584	AFUN2_003556, AFUN2_007093, AFUN2_006574	AGAP012558, AGAP010724			ASTEI20_041579	CQUJHB001516	LOC129788896
N0.HOG0000064	OG0000017	n29	AAEL021577	LOC115264614								
N0.HOG0000065	OG0000017	n43				AFUN2_014268	AGAP012885					
N0.HOG0000066	OG0000017	n47	AAEL020506, AAEL021628, AAEL020517, AAEL020976, AAEL020216, AAEL020914, AAEL021529	LOC109404524, LOC109404558, LOC109431229, LOC109404554, LOC115264622, LOC109397483		AFUN2_008822, AFUN2_002118	AGAP012574	AMIN004079, AMIN009236			CQUJHB006040, CQUJHB006644	LOC129785930, LOC129789495
N0.HOG0000067	OG0000017	n68	AAEL021405	LOC115264629								LOC129786736
N0.HOG0000068	OG0000017	n70	AAEL000517				AGAP003909					
N0.HOG0000069	OG0000017	n71	AAEL003673	LOC109431226								
N0.HOG0000070	OG0000017	n72		LOC109431205		AFUN2_005588						
N0.HOG0000071	OG0000017	n73	AAEL021516			AFUN2_001925						
N0.HOG0000072	OG0000017	n74	AAEL021956	LOC115270064								
N0.HOG0000073	OG0000017	n75	AAEL021604			AFUN2_006866						LOC129785925
N0.HOG0000074	OG0000017	n77	AAEL013709	LOC115261275								
N0.HOG0000075	OG0000017	n78	AAEL020831									LOC129789161
N0.HOG0000076	OG0000017	n79		LOC109407174		AFUN2_008959						
N0.HOG0000077	OG0000017	n80		LOC109420100		AFUN2_000914	AGAP005026	AMIN011507			CQUJHB017511	
N0.HOG0000078	OG0000017	n84	AAEL021350				AGAP012586					
N0.HOG0000079	OG0000017	n85	AAEL020032	LOC109397470		AFUN2_003468						
N0.HOG0000080	OG0000018	n0	AAEL018005, AAEL025919, AAEL023550, AAEL022469, AAEL027321, AAEL024352, AAEL023264, AAEL022185, AAEL022664, AAEL023871, AAEL018047, AAEL025777, AAEL024340, AAEL020545, AAEL026872, AAEL026850, AAEL012477, AAEL021374, AAEL020762, AAEL026324	LOC115257567, LOC115255481, LOC115259833, LOC115255035, LOC109417501, LOC115261637, LOC109621615, LOC109414562, LOC134287442, LOC115256715, LOC115260339	ADIR010827, ADIR008559, ADIR005691, ADIR007658, ADIR007530, ADIR010830, ADIR011706, ADIR011724, ADIR011745, ADIR010868, ADIR009844, ADIR002364, ADIR006748	AFUN2_013059, AFUN2_002966, AFUN2_011150, AFUN2_012475, AFUN2_011223, AFUN2_011876, AFUN2_008864, AFUN2_014266, AFUN2_001299, AFUN2_006108, AFUN2_012164, AFUN2_009843, AFUN2_001215, AFUN2_001911, AFUN2_003667, AFUN2_014221, AFUN2_006909, AFUN2_000851	AGAP012484, AGAP028579, AGAP013250, AGAP029431	AMIN004545, AMIN006661, AMIN009874, AMIN006478	ASIC015096	ASTEI20_039488, ASTEI20_033285, ASTEI20_031707, ASTEI20_045349, ASTEI20_039025, ASTEI20_040652, ASTEI20_038491, ASTEI20_042175, ASTEI20_035312, ASTEI20_037388, ASTEI20_044061, ASTEI20_045497, ASTEI20_043074	CQUJHB002387, CQUJHB001966, CQUJHB005508	LOC129786868
N0.HOG0000081	OG0000019	n0		LOC134289860, LOC134289648, LOC134289865, LOC134287569, LOC134290246, LOC134286922, LOC134290119, LOC134290688, LOC134286092, LOC134291950, LOC134290497, LOC134286074, LOC134290146, LOC134286938, LOC134289657, LOC134286035, LOC134290114, LOC134288517, LOC134290225, LOC134286676, LOC134286375, LOC134288519, LOC134290224, LOC134290941, LOC134290903, LOC134290461, LOC134290048, LOC134286534, LOC134290052, LOC134290129, LOC134291041, LOC134290401, LOC134289481, LOC134288699, LOC134288992, LOC134286273, LOC134289517, LOC134290831, LOC134291988	ADIR011725	AFUN2_003589, AFUN2_002117, AFUN2_003893		AMIN009371			CQUJHB010923, CQUJHB017568, CQUJHB012227, CQUJHB003348, CQUJHB005206, CQUJHB011701, CQUJHB008385, CQUJHB008344, CQUJHB016812, CQUJHB000031, CQUJHB005502, CQUJHB009245, CQUJHB004876, CQUJHB006191, CQUJHB011660, CQUJHB002802, CQUJHB006041, CQUJHB016337, CQUJHB008421, CQUJHB002737, CQUJHB005792, CQUJHB003290, CQUJHB008431, CQUJHB018142, CQUJHB009958, CQUJHB013002, CQUJHB014465, CQUJHB016035, CQUJHB010353, CQUJHB017625, CQUJHB011151, CQUJHB009551, CQUJHB000379, CQUJHB015659, CQUJHB012970, CQUJHB000572, CQUJHB005444, CQUJHB010983, CQUJHB002061, CQUJHB002839, CQUJHB017860	
N0.HOG0000082	OG0000020	n0	AAEL029084, AAEL029082, AAEL008681	LOC109406040	ADIR001887, ADIR009509, ADIR009511, ADIR014827, ADIR009513, ADIR009514, ADIR009508, ADIR001888, ADIR009510, ADIR009512	AFUN2_010799, AFUN2_008522, AFUN2_009055, AFUN2_003121, AFUN2_013731, AFUN2_014147, AFUN2_010349, AFUN2_009403, AFUN2_012335, AFUN2_001103, AFUN2_007911, AFUN2_001210, AFUN2_001831	AGAP010707, AGAP010709, AGAP002910, AGAP002912, AGAP002911, AGAP010708	AMIN008653, AMIN008654, AMIN008394, AMIN000732, AMIN009924, AMIN007524, AMIN008655, AMIN008393	ASIC005578, ASIC010160	ASTEI20_041350, ASTEI20_045487, ASTEI20_041417, ASTEI20_041247, ASTEI20_030966, ASTEI20_044090, ASTEI20_042722, ASTEI20_033349, ASTEI20_033857, ASTEI20_043843, ASTEI20_038201	CQUJHB016342, CQUJHB004831, CQUJHB017925, CQUJHB002221, CQUJHB000651, CQUJHB012860, CQUJHB001170, CQUJHB001510, CQUJHB000979, CQUJHB016664, CQUJHB005107, CQUJHB015711, CQUJHB011553, CQUJHB008384, CQUJHB001331, CQUJHB014167, CQUJHB009842, CQUJHB017866, CQUJHB007697, CQUJHB006001, CQUJHB014125, CQUJHB008701, CQUJHB004842, CQUJHB016137, CQUJHB015041, CQUJHB007495	
N0.HOG0000083	OG0000021	n1	AAEL004631, AAEL001673	LOC109404004, LOC115267287	ADIR003865	AFUN2_013453, AFUN2_010217	AGAP005095	AMIN015466, AMIN015467	ASIC006150, ASIC012218	ASTEI20_031602, ASTEI20_042507	CQUJHB005197, CQUJHB014638	LOC129797244
N0.HOG0000084	OG0000021	n19	AAEL011197, AAEL004616	LOC115253654, LOC109432057	ADIR001186, ADIR002970	AFUN2_001683, AFUN2_001836	AGAP000651, AGAP011514	AMIN015464, AMIN015465	ASIC007587, ASIC006151, ASIC010309	ASTEI20_033844, ASTEI20_036164	CQUJHB010956, CQUJHB016733	LOC129788422
N0.HOG0000085	OG0000021	n38	AAEL001928, AAEL009451, AAEL001951, AAEL005964, AAEL005961	LOC109412626, LOC109432714, LOC109412625, LOC109401551, LOC109412623	ADIR000303, ADIR010427, ADIR015616, ADIR015615, ADIR015614, ADIR002969	AFUN2_011639, AFUN2_002771, AFUN2_007302, AFUN2_014571, AFUN2_010167	AGAP011516, AGAP001676, AGAP011515	AMIN015484, AMIN015482, AMIN015483	ASIC015692, ASIC010311, ASIC010313, ASIC010312	ASTEI20_042388, ASTEI20_042454, ASTEI20_044345, ASTEI20_032692, ASTEI20_040880	CQUJHB010858, CQUJHB012948, CQUJHB015628	LOC129795630, LOC129795629
N0.HOG0000086	OG0000022	n1		LOC134286901, LOC134286797								LOC129786910, LOC129791792
N0.HOG0000087	OG0000022	n4		LOC134286212, LOC134286359, LOC134285118, LOC134286958, LOC134290726, LOC134284928, LOC134286095, LOC109417500, LOC134290725, LOC115255489, LOC134289564, LOC134290968, LOC134286970, LOC134286246, LOC134291721, LOC134286728, LOC134284532, LOC134284533, LOC134284534, LOC134284537, LOC134291750, LOC134290772, LOC134286142, LOC134286923, LOC134290359, LOC134284635, LOC134290828, LOC134291592, LOC134284049, LOC134291500, LOC134285978, LOC134288710, LOC134287670, LOC134291910, LOC134285655	ADIR009686, ADIR005598	AFUN2_003020, AFUN2_009564, AFUN2_014204, AFUN2_008458, AFUN2_006596, AFUN2_002978		AMIN001285, AMIN001286, AMIN008873, AMIN003189		ASTEI20_044612, ASTEI20_045722	CQUJHB013191, CQUJHB015725, CQUJHB017245, CQUJHB003806, CQUJHB013101, CQUJHB004318, CQUJHB008392, CQUJHB003227, CQUJHB002133, CQUJHB015664, CQUJHB010128, CQUJHB005252, CQUJHB004885, CQUJHB003399, CQUJHB015966, CQUJHB017117, CQUJHB003827, CQUJHB018042, CQUJHB009998, CQUJHB007412, CQUJHB016624, CQUJHB004757, CQUJHB001711, CQUJHB013417, CQUJHB016403	LOC129792077
N0.HOG0000088	OG0000023	n0	AAEL000351, AAEL029065, AAEL021993, AAEL000379, AAEL000323, AAEL024983	LOC109400700, LOC109399437, LOC115266810, LOC115266791, LOC109400762, LOC109399431, LOC109400704, LOC115270033, LOC109400701, LOC109400768	ADIR006953, ADIR004298, ADIR007551, ADIR007550	AFUN2_002757, AFUN2_008581, AFUN2_012787, AFUN2_013813, AFUN2_005728, AFUN2_001616	AGAP006253, AGAP002445, AGAP002641, AGAP028459, AGAP006583, AGAP029825, AGAP006585, AGAP006581, AGAP006588, AGAP028666, AGAP028665, AGAP006587, AGAP028458, AGAP001176, AGAP029824, AGAP006586, AGAP006584, AGAP029797	AMIN008079, AMIN002713, AMIN003921, AMIN002716, AMIN002718, AMIN007647, AMIN007646, AMIN007806	ASIC003003, ASIC013723, ASIC013720, ASIC013724, ASIC013722, ASIC000075, ASIC013721, ASIC019569, ASIC002406	ASTEI20_036442, ASTEI20_033419, ASTEI20_039293, ASTEI20_044320, ASTEI20_035887, ASTEI20_034207, ASTEI20_038660, ASTEI20_042495, ASTEI20_035807	CQUJHB002404, CQUJHB000253, CQUJHB005111, CQUJHB002050, CQUJHB007212, CQUJHB015434, CQUJHB012060	LOC129786633
N0.HOG0000089	OG0000024	n0	AAEL006157, AAEL010380, AAEL017311, AAEL010367, AAEL024680, AAEL010384, AAEL010370, AAEL010382, AAEL026787	LOC109421858, LOC109413809, LOC109408695, LOC109408675, LOC109403004, LOC109408692, LOC109408663, LOC134284686, LOC109408662, LOC109408659	ADIR006878, ADIR006877, ADIR015850, ADIR015848, ADIR015847, ADIR015846, ADIR015844, ADIR015845	AFUN2_008754, AFUN2_004514, AFUN2_001856, AFUN2_009727, AFUN2_006932, AFUN2_001526, AFUN2_012131	AGAP012569, AGAP005636, AGAP005638, AGAP005637, AGAP006226, AGAP006224, AGAP006225, AGAP006221, AGAP006220	AMIN007573, AMIN007572, AMIN011339	ASIC018921, ASIC018920, ASIC018905	ASTEI20_036317, ASTEI20_030796, ASTEI20_042294, ASTEI20_032042, ASTEI20_038906, ASTEI20_045971, ASTEI20_035495	CQUJHB005662, CQUJHB001106, CQUJHB003177, CQUJHB015002, CQUJHB015651, CQUJHB010229, CQUJHB003602, CQUJHB002318, CQUJHB007527, CQUJHB006873	LOC129791793, LOC129792085, LOC129792882, LOC129794330, LOC129792888, LOC129792886, LOC129792324, LOC129794524, LOC129791470, LOC129795452, LOC129794434, LOC129795453
N0.HOG0000090	OG0000025	n0		LOC134286324, LOC134286331, LOC134291310, LOC134284801, LOC115269020, LOC134290139, LOC134289195, LOC134290425, LOC134290589, LOC134288310, LOC134290912, LOC134290441, LOC134290435, LOC134286094, LOC134286793, LOC134290577, LOC134286864, LOC134289916, LOC134286889, LOC134290584, LOC134284395, LOC134287511, LOC134286775, LOC134286198, LOC134291886, LOC134286947, LOC134286572, LOC134290440, LOC134290236, LOC134286498, LOC134291011, LOC134290597, LOC134286599, LOC134286662, LOC134290907, LOC134289411, LOC134290516, LOC134290258, LOC134286953		AFUN2_014130, AFUN2_011412, AFUN2_009073, AFUN2_014057, AFUN2_001155	AGAP013330			ASTEI20_039096, ASTEI20_036374, ASTEI20_044660	CQUJHB005189, CQUJHB017536, CQUJHB004795, CQUJHB004942, CQUJHB008279, CQUJHB005122, CQUJHB007126, CQUJHB001831, CQUJHB005058, CQUJHB015872, CQUJHB004640, CQUJHB012087, CQUJHB016840, CQUJHB014073, CQUJHB008326, CQUJHB017863, CQUJHB015361, CQUJHB007094, CQUJHB013754, CQUJHB011168, CQUJHB003345, CQUJHB004624, CQUJHB015100, CQUJHB005185, CQUJHB015952, CQUJHB012610, CQUJHB005177, CQUJHB009001, CQUJHB008314, CQUJHB015932	
N0.HOG0000091	OG0000026	n1	AAEL013496, AAEL013501, AAEL013493, AAEL015116, AAEL015113, AAEL013492, AAEL011763, AAEL011764, AAEL020579	LOC109423856, LOC115270199, LOC115269863, LOC109423857, LOC109431713, LOC115267476, LOC115260125	ADIR015755, ADIR015752, ADIR015756, ADIR015753, ADIR015757, ADIR015758, ADIR015759, ADIR015754, ADIR006960	AFUN2_007391, AFUN2_005277, AFUN2_003253, AFUN2_004905, AFUN2_006722	AGAP004981, AGAP012617, AGAP012616, AGAP004976, AGAP004980, AGAP004975, AGAP004977, AGAP004978, AGAP006258	AMIN015477, AMIN015478, AMIN015473, AMIN015476, AMIN015474, AMIN015475, AMIN015479	ASIC016558, ASIC016557, ASIC016559, ASIC016561, ASIC016560, ASIC016118	ASTEI20_034431, ASTEI20_045957, ASTEI20_037139, ASTEI20_030979, ASTEI20_036805, ASTEI20_033037	CQUJHB017272, CQUJHB016420, CQUJHB011732, CQUJHB012165, CQUJHB005106	LOC129792737, LOC129792738
N0.HOG0000092	OG0000026	n65	AAEL014544	LOC109622447	ADIR003488	AFUN2_005978	AGAP002825	AMIN015731	ASIC014095	ASTEI20_038151	CQUJHB007540	LOC129794486, LOC129789610
N0.HOG0000093	OG0000027	n0	AAEL012642, AAEL012648, AAEL012653, AAEL015254, AAEL015252, AAEL012641, AAEL012649, AAEL012646, AAEL012652, AAEL012645, AAEL027171, AAEL012651, AAEL025465, AAEL012644, AAEL012650, AAEL012647	LOC109398505, LOC109406559, LOC109406548, LOC109406550, LOC109406555, LOC109406551, LOC109398494, LOC109417369, LOC109417371, LOC109398522, LOC109398512, LOC109398504, LOC109406556, LOC109398492, LOC109406557, LOC109406553, LOC109417368, LOC115262615, LOC115262616	ADIR009739	AFUN2_012022, AFUN2_002065, AFUN2_004791	AGAP029283, AGAP010363, AGAP010364	AMIN006557, AMIN006558		ASTEI20_032352, ASTEI20_038580, ASTEI20_036720	CQUJHB010117, CQUJHB008521, CQUJHB007524, CQUJHB011421, CQUJHB004925, CQUJHB013189, CQUJHB015720, CQUJHB004094, CQUJHB008109, CQUJHB008680, CQUJHB008247, CQUJHB011016, CQUJHB011122, CQUJHB017358, CQUJHB008899, CQUJHB012953, CQUJHB006211, CQUJHB003906, CQUJHB001161, CQUJHB015070, CQUJHB003476, CQUJHB011300, CQUJHB003752	LOC129787685, LOC129788076, LOC129787459, LOC129796690, LOC129787460, LOC129787462
N0.HOG0000094	OG0000028	n3		LOC109427450, LOC115257043, LOC134284298, LOC109426869, LOC109433030, LOC109424566, LOC134286544, LOC134291545, LOC134289483, LOC134288560, LOC109406081, LOC134288791, LOC134290864, LOC134290502, LOC134288289, LOC109430877, LOC134286830		AFUN2_013164, AFUN2_001898, AFUN2_002786, AFUN2_014271					CQUJHB016003, CQUJHB011351	LOC129791254, LOC129794054
N0.HOG0000095	OG0000028	n27		LOC134288004, LOC134286665, LOC134285471, LOC134285390, LOC134290734		AFUN2_006996						LOC129790109
N0.HOG0000096	OG0000028	n33		LOC134286224		AFUN2_010476, AFUN2_002523		AMIN009876				
N0.HOG0000097	OG0000028	n36		LOC134286267, LOC134286206, LOC134286205, LOC134286187, LOC134291068, LOC109420058, LOC109428619, LOC134285226, LOC134291670, LOC134287749, LOC115259335, LOC115261576, LOC134290188, LOC115264187, LOC134285395, LOC109432742, LOC134290930, LOC134290388, LOC134288151, LOC134286380, LOC134291669, LOC115255659		AFUN2_012132, AFUN2_006865, AFUN2_005132, AFUN2_002353, AFUN2_001256, AFUN2_004185, AFUN2_006876, AFUN2_003118, AFUN2_003598, AFUN2_008286, AFUN2_011015, AFUN2_003325		AMIN001236		ASTEI20_031230	CQUJHB009718	LOC129788162, LOC129791752
