HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N8.HOG0000376	OG0000063	n1				AFUN2_005096		AMIN002564				
N8.HOG0000377	OG0000063	n12				AFUN2_009682		AMIN003060				
N8.HOG0000378	OG0000064	n25				AFUN2_002334		AMIN001329				
N8.HOG0000379	OG0000064	n29				AFUN2_013676		AMIN001327				
N8.HOG0000380	OG0000064	n34				AFUN2_011232		AMIN003132				
N8.HOG0000381	OG0000064	n41				AFUN2_012759		AMIN001330				
N8.HOG0000382	OG0000064	n45				AFUN2_002312		AMIN001328				
N8.HOG0000383	OG0000067	n4				AFUN2_003888		AMIN015537				
N8.HOG0000384	OG0000067	n11				AFUN2_012011		AMIN015982				
N8.HOG0000385	OG0000067	n22				AFUN2_003045		AMIN008926				
N8.HOG0000386	OG0000067	n35				AFUN2_008039		AMIN000636				
N8.HOG0000387	OG0000067	n42				AFUN2_008602		AMIN015981				
N8.HOG0000388	OG0000068	n4				AFUN2_012196						
N8.HOG0000389	OG0000068	n11				AFUN2_006617						
N8.HOG0000390	OG0000068	n33				AFUN2_013302		AMIN010935				
N8.HOG0000391	OG0000068	n41				AFUN2_009586						
N8.HOG0000392	OG0000069	n6				AFUN2_014241		AMIN003229				
N8.HOG0000393	OG0000069	n21				AFUN2_004523		AMIN010636				
N8.HOG0000394	OG0000069	n31				AFUN2_006118						
N8.HOG0000395	OG0000069	n33						AMIN016115				
N8.HOG0000396	OG0000069	n36				AFUN2_010311		AMIN016114				
N8.HOG0000397	OG0000069	n40				AFUN2_012252		AMIN003907				
N8.HOG0000398	OG0000071	n6				AFUN2_007775						
N8.HOG0000399	OG0000071	n8				AFUN2_009753		AMIN005052				
N8.HOG0000400	OG0000071	n13				AFUN2_014078		AMIN000434				
N8.HOG0000401	OG0000071	n32				AFUN2_008604		AMIN005942				
N8.HOG0000402	OG0000071	n37				AFUN2_008424		AMIN005941				
N8.HOG0000403	OG0000071	n41				AFUN2_006008		AMIN005945				
N8.HOG0000404	OG0000072	n1				AFUN2_010362		AMIN008641				
N8.HOG0000405	OG0000072	n15				AFUN2_005951						
N8.HOG0000406	OG0000072	n20				AFUN2_000847						
N8.HOG0000407	OG0000072	n26				AFUN2_008401		AMIN000778				
N8.HOG0000408	OG0000072	n34				AFUN2_008209		AMIN011262				
N8.HOG0000409	OG0000073	n2				AFUN2_006853		AMIN006338				
N8.HOG0000410	OG0000073	n15				AFUN2_012208		AMIN006336				
N8.HOG0000411	OG0000074	n6				AFUN2_001362						
N8.HOG0000412	OG0000074	n11				AFUN2_008795		AMIN007418				
N8.HOG0000413	OG0000074	n15				AFUN2_001014		AMIN007419				
N8.HOG0000414	OG0000074	n23				AFUN2_003460						
N8.HOG0000415	OG0000074	n25				AFUN2_012551						
N8.HOG0000416	OG0000074	n34				AFUN2_006428		AMIN010517				
N8.HOG0000417	OG0000075	n27				AFUN2_009178, AFUN2_014263						
N8.HOG0000418	OG0000075	n37				AFUN2_005741		AMIN009971				
N8.HOG0000419	OG0000075	n40				AFUN2_007975		AMIN009973				
N8.HOG0000420	OG0000076	n17						AMIN007057				
N8.HOG0000421	OG0000076	n26				AFUN2_000390, AFUN2_002799		AMIN006792, AMIN006791, AMIN008359				
N8.HOG0000422	OG0000076	n40				AFUN2_012586		AMIN004343				
N8.HOG0000423	OG0000077	n4				AFUN2_011333		AMIN015956				
N8.HOG0000424	OG0000077	n9				AFUN2_001755		AMIN015954				
N8.HOG0000425	OG0000077	n32				AFUN2_000688		AMIN015955				
N8.HOG0000426	OG0000077	n35				AFUN2_006649		AMIN015952				
N8.HOG0000427	OG0000077	n38				AFUN2_002148		AMIN015953				
N8.HOG0000428	OG0000078	n3						AMIN006439				
N8.HOG0000429	OG0000078	n8				AFUN2_005192		AMIN001065				
N8.HOG0000430	OG0000078	n11				AFUN2_010088		AMIN007269, AMIN006481				
N8.HOG0000431	OG0000078	n14						AMIN001208				
N8.HOG0000432	OG0000078	n18				AFUN2_000476						
N8.HOG0000433	OG0000078	n24				AFUN2_002448, AFUN2_006245		AMIN004967				
N8.HOG0000434	OG0000078	n27				AFUN2_002769, AFUN2_012944		AMIN007270				
N8.HOG0000435	OG0000078	n32				AFUN2_014773, AFUN2_014774, AFUN2_012543, AFUN2_006933, AFUN2_002243, AFUN2_010739, AFUN2_007797, AFUN2_009705, AFUN2_004461, AFUN2_011486		AMIN006432				
N8.HOG0000436	OG0000079	n2				AFUN2_004202		AMIN015620				
N8.HOG0000437	OG0000079	n14				AFUN2_003268						
N8.HOG0000438	OG0000079	n15				AFUN2_001951		AMIN015621, AMIN016252				
N8.HOG0000439	OG0000079	n29				AFUN2_003859		AMIN015622				
N8.HOG0000440	OG0000080	n4				AFUN2_011331						
N8.HOG0000441	OG0000080	n14				AFUN2_001435		AMIN007961, AMIN007987				
N8.HOG0000442	OG0000080	n22				AFUN2_013190		AMIN010419				
N8.HOG0000443	OG0000080	n30						AMIN008322				
N8.HOG0000444	OG0000080	n32				AFUN2_009609						
N8.HOG0000445	OG0000080	n35				AFUN2_005626						
N8.HOG0000446	OG0000081	n1				AFUN2_011577		AMIN010657				
N8.HOG0000447	OG0000081	n13				AFUN2_004811						
N8.HOG0000448	OG0000081	n21				AFUN2_010972		AMIN010659				
N8.HOG0000449	OG0000081	n35				AFUN2_012341		AMIN010656				
N8.HOG0000450	OG0000082	n4						AMIN008360				
N8.HOG0000451	OG0000082	n37				AFUN2_012054		AMIN008381				
N8.HOG0000452	OG0000083	n1				AFUN2_010478		AMIN000069				
N8.HOG0000453	OG0000083	n35				AFUN2_006892, AFUN2_009238, AFUN2_012907, AFUN2_009168, AFUN2_002474, AFUN2_001114						
N8.HOG0000454	OG0000084	n1				AFUN2_009374		AMIN000484				
N8.HOG0000455	OG0000084	n20				AFUN2_010310						
N8.HOG0000456	OG0000085	n13				AFUN2_010241		AMIN015862				
N8.HOG0000457	OG0000085	n18				AFUN2_007525		AMIN015860				
N8.HOG0000458	OG0000085	n27						AMIN015861				
N8.HOG0000459	OG0000085	n29				AFUN2_013450		AMIN015859, AMIN015863				
N8.HOG0000460	OG0000085	n38				AFUN2_004039		AMIN015858				
N8.HOG0000461	OG0000086	n5				AFUN2_011858		AMIN008148				
N8.HOG0000462	OG0000086	n14						AMIN000451				
N8.HOG0000463	OG0000086	n17				AFUN2_006387						
N8.HOG0000464	OG0000086	n20				AFUN2_009185						
N8.HOG0000465	OG0000086	n22				AFUN2_010974						
N8.HOG0000466	OG0000086	n34				AFUN2_001324		AMIN002615				
N8.HOG0000467	OG0000088	n4				AFUN2_014792		AMIN008863				
N8.HOG0000468	OG0000088	n14				AFUN2_006389		AMIN009049				
N8.HOG0000469	OG0000088	n20				AFUN2_012429		AMIN009053				
N8.HOG0000470	OG0000089	n1				AFUN2_006698						
N8.HOG0000471	OG0000089	n11						AMIN006914				
N8.HOG0000472	OG0000089	n19				AFUN2_004303						
N8.HOG0000473	OG0000089	n22				AFUN2_011302						
N8.HOG0000474	OG0000089	n24				AFUN2_007001						
N8.HOG0000475	OG0000089	n28				AFUN2_005638, AFUN2_010754, AFUN2_005237						
N8.HOG0000476	OG0000089	n33				AFUN2_004286						
N8.HOG0000477	OG0000089	n36				AFUN2_005151						
N8.HOG0000478	OG0000090	n3				AFUN2_012179		AMIN010523				
N8.HOG0000479	OG0000090	n19				AFUN2_011067						
N8.HOG0000480	OG0000090	n26				AFUN2_004646		AMIN010488				
N8.HOG0000481	OG0000091	n31				AFUN2_004400		AMIN002875				
N8.HOG0000482	OG0000093	n17				AFUN2_007977, AFUN2_002700, AFUN2_008506		AMIN007523				
N8.HOG0000483	OG0000093	n25				AFUN2_003712						
N8.HOG0000484	OG0000093	n28				AFUN2_001084, AFUN2_009469, AFUN2_002675		AMIN009880				
N8.HOG0000485	OG0000093	n32				AFUN2_005353		AMIN007575				
N8.HOG0000486	OG0000093	n35				AFUN2_012981		AMIN014793				
N8.HOG0000487	OG0000093	n38				AFUN2_005338		AMIN001012				
N8.HOG0000488	OG0000096	n1				AFUN2_007046		AMIN009310				
N8.HOG0000489	OG0000096	n12				AFUN2_000740		AMIN014712				
N8.HOG0000490	OG0000096	n22				AFUN2_004816		AMIN010757				
N8.HOG0000491	OG0000096	n32				AFUN2_002084		AMIN001255				
N8.HOG0000492	OG0000097	n6				AFUN2_004895						
N8.HOG0000493	OG0000097	n14				AFUN2_005456		AMIN003984				
N8.HOG0000494	OG0000097	n22				AFUN2_013795						
N8.HOG0000495	OG0000097	n28						AMIN003983				
N8.HOG0000496	OG0000097	n31				AFUN2_011155						
N8.HOG0000497	OG0000097	n33						AMIN003985				
N8.HOG0000498	OG0000097	n37				AFUN2_013131						
N8.HOG0000499	OG0000098	n26				AFUN2_000935		AMIN009752				
N8.HOG0000500	OG0000100	n0				AFUN2_004153						
N8.HOG0000501	OG0000101	n1				AFUN2_010533						
N8.HOG0000502	OG0000101	n35						AMIN001214				
N8.HOG0000503	OG0000101	n36						AMIN005711, AMIN006847				
N8.HOG0000504	OG0000103	n4						AMIN014130				
N8.HOG0000505	OG0000103	n5				AFUN2_002101		AMIN010202				
N8.HOG0000506	OG0000103	n10				AFUN2_007321						
N8.HOG0000507	OG0000103	n19				AFUN2_010691						
N8.HOG0000508	OG0000103	n21				AFUN2_005907						
N8.HOG0000509	OG0000103	n38				AFUN2_001634, AFUN2_005493						
N8.HOG0000510	OG0000104	n1				AFUN2_001037						
N8.HOG0000511	OG0000104	n17				AFUN2_011196		AMIN001011				
N8.HOG0000512	OG0000104	n23				AFUN2_006302						
N8.HOG0000513	OG0000105	n9				AFUN2_006891, AFUN2_009384		AMIN004525, AMIN004526, AMIN004527, AMIN004524				
N8.HOG0000514	OG0000105	n22						AMIN004517, AMIN004457				
N8.HOG0000515	OG0000107	n31				AFUN2_001412						
N8.HOG0000516	OG0000107	n34				AFUN2_012650		AMIN003226				
N8.HOG0000517	OG0000108	n0				AFUN2_013458		AMIN001146				
N8.HOG0000518	OG0000109	n1				AFUN2_009795		AMIN007943				
N8.HOG0000519	OG0000109	n14				AFUN2_004467		AMIN000020				
N8.HOG0000520	OG0000109	n33				AFUN2_002263						
N8.HOG0000521	OG0000111	n14				AFUN2_012122, AFUN2_010977, AFUN2_001513, AFUN2_001833						
N8.HOG0000522	OG0000111	n26				AFUN2_007611						
N8.HOG0000523	OG0000114	n4				AFUN2_001369, AFUN2_010132						
N8.HOG0000524	OG0000114	n24				AFUN2_006701						
N8.HOG0000525	OG0000114	n33				AFUN2_007376		AMIN005869				
N8.HOG0000526	OG0000115	n2				AFUN2_007755		AMIN007799				
N8.HOG0000527	OG0000115	n10				AFUN2_008885		AMIN007798				
N8.HOG0000528	OG0000116	n4				AFUN2_012892						
N8.HOG0000529	OG0000116	n14				AFUN2_001632						
N8.HOG0000530	OG0000116	n26				AFUN2_005701		AMIN009560				
N8.HOG0000531	OG0000117	n9				AFUN2_007418						
N8.HOG0000532	OG0000117	n10				AFUN2_007392						
N8.HOG0000533	OG0000117	n11				AFUN2_004666, AFUN2_000918, AFUN2_000628, AFUN2_011841, AFUN2_002246, AFUN2_012483, AFUN2_013717, AFUN2_004183, AFUN2_011147, AFUN2_009679, AFUN2_007034						
N8.HOG0000534	OG0000117	n24				AFUN2_014579, AFUN2_013280						
N8.HOG0000535	OG0000119	n1				AFUN2_008133		AMIN011174				
N8.HOG0000536	OG0000119	n28				AFUN2_003288		AMIN011175				
N8.HOG0000537	OG0000120	n4				AFUN2_014360		AMIN015839				
N8.HOG0000538	OG0000120	n23				AFUN2_014310		AMIN015840				
N8.HOG0000539	OG0000120	n26				AFUN2_007600		AMIN015843				
N8.HOG0000540	OG0000120	n31				AFUN2_000895		AMIN007643				
N8.HOG0000541	OG0000121	n0						AMIN007010				
N8.HOG0000542	OG0000123	n6						AMIN001061				
N8.HOG0000543	OG0000123	n7						AMIN001063				
N8.HOG0000544	OG0000123	n10				AFUN2_007557		AMIN007117				
N8.HOG0000545	OG0000123	n19				AFUN2_008981, AFUN2_005777, AFUN2_011368, AFUN2_014236		AMIN006431				
N8.HOG0000546	OG0000123	n35				AFUN2_007905						
N8.HOG0000547	OG0000124	n2						AMIN010446				
N8.HOG0000548	OG0000124	n10				AFUN2_012265		AMIN010457				
N8.HOG0000549	OG0000124	n17						AMIN010445				
N8.HOG0000550	OG0000124	n20				AFUN2_012679						
N8.HOG0000551	OG0000124	n27				AFUN2_002887, AFUN2_011110						
N8.HOG0000552	OG0000125	n0				AFUN2_003424, AFUN2_003313, AFUN2_012529		AMIN008362				
N8.HOG0000553	OG0000127	n0				AFUN2_007961, AFUN2_014650, AFUN2_010892		AMIN000423				
N8.HOG0000554	OG0000128	n3				AFUN2_009017		AMIN016003				
N8.HOG0000555	OG0000128	n8				AFUN2_013941		AMIN009297				
N8.HOG0000556	OG0000128	n24						AMIN016286				
N8.HOG0000557	OG0000128	n29				AFUN2_007884		AMIN016287				
N8.HOG0000558	OG0000129	n4				AFUN2_004369						
N8.HOG0000559	OG0000129	n9				AFUN2_004902						
N8.HOG0000560	OG0000129	n11				AFUN2_001390						
N8.HOG0000561	OG0000129	n27				AFUN2_011235, AFUN2_004109		AMIN002441				
N8.HOG0000562	OG0000130	n3				AFUN2_011184		AMIN000464				
N8.HOG0000563	OG0000130	n25				AFUN2_008453						
N8.HOG0000564	OG0000130	n29				AFUN2_009668		AMIN009807				
N8.HOG0000565	OG0000131	n2				AFUN2_005171						
N8.HOG0000566	OG0000131	n13				AFUN2_011906						
N8.HOG0000567	OG0000131	n20				AFUN2_003726						
N8.HOG0000568	OG0000131	n26				AFUN2_006692		AMIN009593				
N8.HOG0000569	OG0000132	n9				AFUN2_007055		AMIN008147				
N8.HOG0000570	OG0000132	n14				AFUN2_004597						
N8.HOG0000571	OG0000132	n19				AFUN2_005157		AMIN008146, AMIN008145				
N8.HOG0000572	OG0000132	n28				AFUN2_003612		AMIN009203				
N8.HOG0000573	OG0000133	n3				AFUN2_010213		AMIN006896				
N8.HOG0000574	OG0000133	n14				AFUN2_005015		AMIN008836				
N8.HOG0000575	OG0000133	n19				AFUN2_001924, AFUN2_013209		AMIN008837				
N8.HOG0000576	OG0000134	n8				AFUN2_012800						
N8.HOG0000577	OG0000134	n9						AMIN010110				
N8.HOG0000578	OG0000134	n25				AFUN2_008047		AMIN010108				
N8.HOG0000579	OG0000134	n31				AFUN2_001568		AMIN010109				
N8.HOG0000580	OG0000135	n5						AMIN001757				
N8.HOG0000581	OG0000135	n8						AMIN009411				
N8.HOG0000582	OG0000135	n15						AMIN007092				
N8.HOG0000583	OG0000135	n24						AMIN009027				
N8.HOG0000584	OG0000135	n30				AFUN2_011084		AMIN007093				
N8.HOG0000585	OG0000136	n5				AFUN2_003409		AMIN008377				
N8.HOG0000586	OG0000136	n21				AFUN2_000794		AMIN001881				
N8.HOG0000587	OG0000138	n0				AFUN2_011833						
N8.HOG0000588	OG0000141	n4				AFUN2_004272						
N8.HOG0000589	OG0000141	n6				AFUN2_006156		AMIN011058				
N8.HOG0000590	OG0000142	n6						AMIN003855				
N8.HOG0000591	OG0000142	n8				AFUN2_002023						
N8.HOG0000592	OG0000142	n11				AFUN2_002866						
N8.HOG0000593	OG0000142	n17				AFUN2_007901		AMIN000952				
N8.HOG0000594	OG0000142	n25				AFUN2_008099		AMIN003784				
N8.HOG0000595	OG0000143	n6						AMIN002682				
N8.HOG0000596	OG0000143	n24				AFUN2_001347						
N8.HOG0000597	OG0000143	n27				AFUN2_004552						
N8.HOG0000598	OG0000144	n8				AFUN2_007342						
N8.HOG0000599	OG0000144	n32						AMIN014512				
N8.HOG0000600	OG0000146	n6				AFUN2_008600, AFUN2_001333		AMIN000516				
N8.HOG0000601	OG0000146	n12				AFUN2_000602						
N8.HOG0000602	OG0000147	n18						AMIN016141				
N8.HOG0000603	OG0000147	n23				AFUN2_001243						
N8.HOG0000604	OG0000147	n26						AMIN016134				
N8.HOG0000605	OG0000147	n28						AMIN016136				
N8.HOG0000606	OG0000147	n29				AFUN2_006652		AMIN016135				
N8.HOG0000607	OG0000148	n13						AMIN009492, AMIN009494				
N8.HOG0000608	OG0000148	n22				AFUN2_006078		AMIN009495, AMIN009493				
N8.HOG0000609	OG0000149	n1				AFUN2_007018		AMIN011053				
N8.HOG0000610	OG0000149	n10						AMIN016044				
N8.HOG0000611	OG0000149	n21						AMIN016042				
N8.HOG0000612	OG0000149	n23				AFUN2_007305						
N8.HOG0000613	OG0000149	n26				AFUN2_003087		AMIN016043				
N8.HOG0000614	OG0000150	n0				AFUN2_013472		AMIN011243				
N8.HOG0000615	OG0000151	n3				AFUN2_008586						
N8.HOG0000616	OG0000152	n4				AFUN2_004036		AMIN007972				
N8.HOG0000617	OG0000152	n18						AMIN009946				
N8.HOG0000618	OG0000152	n25				AFUN2_007248		AMIN009947				
N8.HOG0000619	OG0000152	n29				AFUN2_012516		AMIN009948				
N8.HOG0000620	OG0000154	n10				AFUN2_012942		AMIN000711				
N8.HOG0000621	OG0000154	n27				AFUN2_001817						
N8.HOG0000622	OG0000155	n0				AFUN2_011178, AFUN2_006679		AMIN015664, AMIN015665				
N8.HOG0000623	OG0000157	n2				AFUN2_002461		AMIN001668				
N8.HOG0000624	OG0000157	n11						AMIN010663				
N8.HOG0000625	OG0000158	n2				AFUN2_013735		AMIN006660				
N8.HOG0000626	OG0000158	n4				AFUN2_008370, AFUN2_002362, AFUN2_004076						
N8.HOG0000627	OG0000158	n8				AFUN2_012368		AMIN006604				
N8.HOG0000628	OG0000159	n1				AFUN2_009163		AMIN015672				
N8.HOG0000629	OG0000159	n9				AFUN2_013071		AMIN015680				
N8.HOG0000630	OG0000159	n27				AFUN2_002477		AMIN015679				
N8.HOG0000631	OG0000159	n30				AFUN2_006224		AMIN015678				
N8.HOG0000632	OG0000160	n16				AFUN2_000560		AMIN006471, AMIN007271				
N8.HOG0000633	OG0000160	n18				AFUN2_005480		AMIN003417				
N8.HOG0000634	OG0000160	n19				AFUN2_009497						
N8.HOG0000635	OG0000160	n29				AFUN2_007254		AMIN010021				
N8.HOG0000636	OG0000161	n2				AFUN2_009616						
N8.HOG0000637	OG0000161	n6				AFUN2_002280		AMIN008303				
N8.HOG0000638	OG0000161	n20				AFUN2_013883		AMIN010046				
N8.HOG0000639	OG0000162	n2				AFUN2_001603		AMIN006857				
N8.HOG0000640	OG0000162	n12				AFUN2_008191						
N8.HOG0000641	OG0000162	n19				AFUN2_004390		AMIN006855				
N8.HOG0000642	OG0000163	n5				AFUN2_009739						
N8.HOG0000643	OG0000163	n13				AFUN2_005717						
N8.HOG0000644	OG0000163	n23				AFUN2_004668						
N8.HOG0000645	OG0000164	n1				AFUN2_007065		AMIN004931				
N8.HOG0000646	OG0000164	n13				AFUN2_003491						
N8.HOG0000647	OG0000164	n17				AFUN2_014641		AMIN004928				
N8.HOG0000648	OG0000164	n26				AFUN2_008297		AMIN004930				
N8.HOG0000649	OG0000165	n2				AFUN2_004493		AMIN005409				
N8.HOG0000650	OG0000165	n11				AFUN2_008088						
N8.HOG0000651	OG0000165	n23				AFUN2_007300						
N8.HOG0000652	OG0000165	n27				AFUN2_012709		AMIN004970				
N8.HOG0000653	OG0000166	n14				AFUN2_013647		AMIN007525				
N8.HOG0000654	OG0000166	n23				AFUN2_001188						
N8.HOG0000655	OG0000168	n0				AFUN2_011437						
N8.HOG0000656	OG0000171	n14				AFUN2_006837						
N8.HOG0000657	OG0000171	n22				AFUN2_013379		AMIN004244				
N8.HOG0000658	OG0000172	n3				AFUN2_004764		AMIN008835				
N8.HOG0000659	OG0000172	n11				AFUN2_014173		AMIN008838				
N8.HOG0000660	OG0000172	n25				AFUN2_011072		AMIN008827				
N8.HOG0000661	OG0000173	n12				AFUN2_006638		AMIN007048				
N8.HOG0000662	OG0000173	n20				AFUN2_004995						
N8.HOG0000663	OG0000173	n22				AFUN2_006309, AFUN2_013274, AFUN2_004451		AMIN007047				
N8.HOG0000664	OG0000174	n3						AMIN010113				
N8.HOG0000665	OG0000174	n9				AFUN2_000386		AMIN005847				
N8.HOG0000666	OG0000174	n17				AFUN2_011578		AMIN015909				
N8.HOG0000667	OG0000176	n10						AMIN014572				
N8.HOG0000668	OG0000176	n13				AFUN2_004735						
N8.HOG0000669	OG0000176	n15				AFUN2_012660, AFUN2_007793		AMIN006846				
N8.HOG0000670	OG0000176	n19						AMIN006492				
N8.HOG0000671	OG0000176	n21				AFUN2_010883, AFUN2_001360, AFUN2_006691, AFUN2_006097		AMIN006477				
N8.HOG0000672	OG0000177	n0						AMIN001287, AMIN010056, AMIN004550, AMIN011665, AMIN006441				
N8.HOG0000673	OG0000180	n0				AFUN2_004082		AMIN009804				
N8.HOG0000674	OG0000181	n15				AFUN2_012634		AMIN009918				
N8.HOG0000675	OG0000181	n28				AFUN2_005105		AMIN009916				
N8.HOG0000676	OG0000181	n29				AFUN2_007521		AMIN009915				
N8.HOG0000677	OG0000182	n1				AFUN2_004625		AMIN004725				
N8.HOG0000678	OG0000182	n11				AFUN2_001977		AMIN016128				
N8.HOG0000679	OG0000182	n22				AFUN2_010645		AMIN016130				
N8.HOG0000680	OG0000183	n6				AFUN2_006554						
N8.HOG0000681	OG0000183	n11				AFUN2_005817						
N8.HOG0000682	OG0000183	n12				AFUN2_013925						
N8.HOG0000683	OG0000183	n13						AMIN002688				
N8.HOG0000684	OG0000183	n14				AFUN2_007926		AMIN003141				
N8.HOG0000685	OG0000184	n2				AFUN2_012600		AMIN001894				
N8.HOG0000686	OG0000184	n19				AFUN2_009129		AMIN015554, AMIN001896				
N8.HOG0000687	OG0000184	n23				AFUN2_006403		AMIN015555				
N8.HOG0000688	OG0000185	n16				AFUN2_004065						
N8.HOG0000689	OG0000185	n17						AMIN008694				
N8.HOG0000690	OG0000185	n18				AFUN2_004964, AFUN2_008198		AMIN011065				
N8.HOG0000691	OG0000186	n4				AFUN2_011283						
N8.HOG0000692	OG0000186	n9				AFUN2_008576						
N8.HOG0000693	OG0000187	n0				AFUN2_008775		AMIN000726				
N8.HOG0000694	OG0000188	n4						AMIN011638				
N8.HOG0000695	OG0000188	n19				AFUN2_002434						
N8.HOG0000696	OG0000189	n1				AFUN2_010394		AMIN004715				
N8.HOG0000697	OG0000189	n13				AFUN2_002979						
N8.HOG0000698	OG0000189	n22				AFUN2_009982						
N8.HOG0000699	OG0000189	n28						AMIN003400				
N8.HOG0000700	OG0000190	n3						AMIN009845				
N8.HOG0000701	OG0000190	n6				AFUN2_013220						
N8.HOG0000702	OG0000190	n14				AFUN2_007361		AMIN005982				
N8.HOG0000703	OG0000190	n22				AFUN2_014239		AMIN001539				
N8.HOG0000704	OG0000191	n16				AFUN2_001434		AMIN010963				
N8.HOG0000705	OG0000191	n19				AFUN2_013752		AMIN010962				
N8.HOG0000706	OG0000191	n22				AFUN2_000844		AMIN010961				
N8.HOG0000707	OG0000191	n25				AFUN2_007718		AMIN010960				
N8.HOG0000708	OG0000192	n1				AFUN2_002573		AMIN009154				
N8.HOG0000709	OG0000192	n11				AFUN2_010718		AMIN003113				
N8.HOG0000710	OG0000192	n20				AFUN2_006065		AMIN016221				
N8.HOG0000711	OG0000193	n8				AFUN2_010552, AFUN2_009366		AMIN005247				
N8.HOG0000712	OG0000193	n11				AFUN2_003838		AMIN005248, AMIN015557				
N8.HOG0000713	OG0000193	n15				AFUN2_011367		AMIN005246, AMIN001550				
N8.HOG0000714	OG0000194	n11				AFUN2_001454		AMIN001917				
N8.HOG0000715	OG0000194	n23				AFUN2_002991						
N8.HOG0000716	OG0000194	n25				AFUN2_008119						
N8.HOG0000717	OG0000196	n0				AFUN2_005920		AMIN001000				
N8.HOG0000718	OG0000200	n1				AFUN2_008798		AMIN008384				
N8.HOG0000719	OG0000200	n12				AFUN2_010360		AMIN008385				
N8.HOG0000720	OG0000200	n21				AFUN2_014432		AMIN004606				
N8.HOG0000721	OG0000201	n4				AFUN2_004882						
N8.HOG0000722	OG0000201	n11				AFUN2_007662		AMIN011329				
N8.HOG0000723	OG0000201	n21				AFUN2_003280						
N8.HOG0000724	OG0000202	n2				AFUN2_012722		AMIN005702				
N8.HOG0000725	OG0000202	n8				AFUN2_013904		AMIN005629				
N8.HOG0000726	OG0000202	n18				AFUN2_001437						
N8.HOG0000727	OG0000203	n1				AFUN2_010926						
N8.HOG0000728	OG0000203	n8				AFUN2_004259						
N8.HOG0000729	OG0000203	n19				AFUN2_000689						
N8.HOG0000730	OG0000204	n2				AFUN2_005886		AMIN015947				
N8.HOG0000731	OG0000204	n16				AFUN2_004049		AMIN015946				
N8.HOG0000732	OG0000204	n23						AMIN015945				
N8.HOG0000733	OG0000205	n1				AFUN2_010456		AMIN004379				
N8.HOG0000734	OG0000205	n8				AFUN2_003370						
N8.HOG0000735	OG0000206	n12				AFUN2_009572		AMIN015995				
N8.HOG0000736	OG0000206	n20				AFUN2_000978		AMIN009119				
N8.HOG0000737	OG0000207	n5				AFUN2_000379		AMIN016067				
N8.HOG0000738	OG0000207	n16				AFUN2_002113		AMIN016068				
N8.HOG0000739	OG0000208	n2				AFUN2_000748						
N8.HOG0000740	OG0000208	n9				AFUN2_013487		AMIN008403				
N8.HOG0000741	OG0000208	n19				AFUN2_002391		AMIN008402				
N8.HOG0000742	OG0000209	n0				AFUN2_001039						
N8.HOG0000743	OG0000210	n2				AFUN2_014566		AMIN008980				
N8.HOG0000744	OG0000210	n13				AFUN2_014802, AFUN2_009879						
N8.HOG0000745	OG0000210	n15				AFUN2_005823		AMIN008979				
N8.HOG0000746	OG0000211	n0				AFUN2_003763, AFUN2_005773		AMIN009162				
N8.HOG0000747	OG0000212	n1				AFUN2_001645						
N8.HOG0000748	OG0000212	n7				AFUN2_005574						
