HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N7.HOG0000301	OG0000038	n63				AFUN2_005392				ASTEI20_031315		
N7.HOG0000302	OG0000039	n24				AFUN2_009923		AMIN015958		ASTEI20_041961		
N7.HOG0000303	OG0000039	n31				AFUN2_010939		AMIN015957		ASTEI20_034016		
N7.HOG0000304	OG0000039	n36				AFUN2_002356		AMIN010824		ASTEI20_042151		
N7.HOG0000305	OG0000039	n42				AFUN2_001872		AMIN007947		ASTEI20_039200, ASTEI20_040849		
N7.HOG0000306	OG0000039	n53				AFUN2_008523, AFUN2_002845						
N7.HOG0000307	OG0000039	n58						AMIN007946		ASTEI20_035166, ASTEI20_036321		
N7.HOG0000308	OG0000039	n62						AMIN015959		ASTEI20_037293		
N7.HOG0000309	OG0000040	n3				AFUN2_012034		AMIN015663		ASTEI20_037172		
N7.HOG0000310	OG0000040	n7				AFUN2_000621		AMIN015662				
N7.HOG0000311	OG0000040	n21				AFUN2_012970						
N7.HOG0000312	OG0000040	n25				AFUN2_011961		AMIN015574		ASTEI20_034704		
N7.HOG0000313	OG0000040	n31				AFUN2_013533		AMIN015575		ASTEI20_040829		
N7.HOG0000314	OG0000040	n38								ASTEI20_045547		
N7.HOG0000315	OG0000040	n40						AMIN001806, AMIN001807		ASTEI20_039503		
N7.HOG0000316	OG0000040	n49				AFUN2_004686		AMIN015590				
N7.HOG0000317	OG0000040	n53						AMIN015591				
N7.HOG0000318	OG0000041	n7				AFUN2_000732						
N7.HOG0000319	OG0000041	n15				AFUN2_014438		AMIN008776		ASTEI20_038827		
N7.HOG0000320	OG0000041	n26				AFUN2_001049		AMIN008777		ASTEI20_038756		
N7.HOG0000321	OG0000041	n34				AFUN2_010115				ASTEI20_034624		
N7.HOG0000322	OG0000041	n52				AFUN2_014544		AMIN003187		ASTEI20_036497		
N7.HOG0000323	OG0000042	n3				AFUN2_004081		AMIN005907		ASTEI20_044170, ASTEI20_041547		
N7.HOG0000324	OG0000042	n12				AFUN2_014693		AMIN001699		ASTEI20_038339		
N7.HOG0000325	OG0000042	n32								ASTEI20_039646		
N7.HOG0000326	OG0000042	n40								ASTEI20_039609		
N7.HOG0000327	OG0000042	n52								ASTEI20_037084		
N7.HOG0000328	OG0000042	n55				AFUN2_009173		AMIN015669				
N7.HOG0000329	OG0000042	n57				AFUN2_004521		AMIN015668				
N7.HOG0000330	OG0000043	n1						AMIN014336				
N7.HOG0000331	OG0000043	n20				AFUN2_001254, AFUN2_009245				ASTEI20_038713, ASTEI20_044556, ASTEI20_031445		
N7.HOG0000332	OG0000043	n28				AFUN2_013789		AMIN006978				
N7.HOG0000333	OG0000043	n31				AFUN2_000632						
N7.HOG0000334	OG0000043	n36				AFUN2_002010, AFUN2_009895				ASTEI20_043114		
N7.HOG0000335	OG0000043	n38				AFUN2_004184, AFUN2_011280, AFUN2_012488, AFUN2_014542, AFUN2_012176, AFUN2_009359				ASTEI20_042955, ASTEI20_040096		
N7.HOG0000336	OG0000043	n46				AFUN2_005903, AFUN2_014695, AFUN2_008709, AFUN2_002764, AFUN2_009048				ASTEI20_036675		
N7.HOG0000337	OG0000043	n54				AFUN2_005543, AFUN2_009900, AFUN2_010698						
N7.HOG0000338	OG0000045	n0				AFUN2_006680		AMIN001066		ASTEI20_038821		
N7.HOG0000339	OG0000046	n2								ASTEI20_039896		
N7.HOG0000340	OG0000046	n49				AFUN2_006305		AMIN002797		ASTEI20_033536		
N7.HOG0000341	OG0000046	n53				AFUN2_003082				ASTEI20_045137		
N7.HOG0000342	OG0000046	n54				AFUN2_013805						
N7.HOG0000343	OG0000048	n26				AFUN2_006474				ASTEI20_036610		
N7.HOG0000344	OG0000048	n30				AFUN2_003419				ASTEI20_030791		
N7.HOG0000345	OG0000048	n35				AFUN2_007098, AFUN2_011966				ASTEI20_041758		
N7.HOG0000346	OG0000048	n43				AFUN2_007180				ASTEI20_034337		
N7.HOG0000347	OG0000048	n48				AFUN2_001025				ASTEI20_034409		
N7.HOG0000348	OG0000049	n6				AFUN2_008624		AMIN015888		ASTEI20_044950		
N7.HOG0000349	OG0000049	n16						AMIN015886		ASTEI20_031080		
N7.HOG0000350	OG0000049	n20				AFUN2_012748		AMIN015889		ASTEI20_037621		
N7.HOG0000351	OG0000049	n39				AFUN2_002192, AFUN2_013459		AMIN015891		ASTEI20_031880		
N7.HOG0000352	OG0000049	n45								ASTEI20_045883		
N7.HOG0000353	OG0000049	n48						AMIN015890		ASTEI20_039499		
N7.HOG0000354	OG0000050	n1								ASTEI20_036104, ASTEI20_039399		
N7.HOG0000355	OG0000050	n3				AFUN2_013758						
N7.HOG0000356	OG0000050	n6				AFUN2_004424		AMIN001582				
N7.HOG0000357	OG0000050	n8				AFUN2_000519, AFUN2_007709		AMIN000977				
N7.HOG0000358	OG0000050	n11				AFUN2_014535, AFUN2_004996, AFUN2_006077, AFUN2_002014, AFUN2_005464, AFUN2_000902, AFUN2_006595, AFUN2_002144, AFUN2_008995, AFUN2_008521, AFUN2_001949, AFUN2_014008, AFUN2_012115, AFUN2_001319, AFUN2_004099, AFUN2_001446, AFUN2_011923, AFUN2_006774, AFUN2_004135, AFUN2_008820, AFUN2_011946, AFUN2_011869, AFUN2_007728, AFUN2_002311, AFUN2_011710, AFUN2_002565, AFUN2_006170, AFUN2_002205, AFUN2_013104, AFUN2_002325, AFUN2_001048, AFUN2_012571, AFUN2_011759, AFUN2_008005, AFUN2_004119, AFUN2_013320, AFUN2_004319, AFUN2_006631, AFUN2_004722, AFUN2_009198, AFUN2_013887, AFUN2_006868, AFUN2_009902		AMIN005873				
N7.HOG0000359	OG0000051	n25								ASTEI20_044484, ASTEI20_034934, ASTEI20_031678, ASTEI20_043623, ASTEI20_035103		
N7.HOG0000360	OG0000051	n30				AFUN2_012162, AFUN2_006475, AFUN2_002740, AFUN2_001516, AFUN2_005538, AFUN2_008835, AFUN2_014721						
N7.HOG0000361	OG0000051	n46						AMIN006620				
N7.HOG0000362	OG0000051	n48						AMIN014521				
N7.HOG0000363	OG0000052	n1						AMIN015582		ASTEI20_043416		
N7.HOG0000364	OG0000052	n8				AFUN2_013880		AMIN015585, AMIN015584		ASTEI20_035536		
N7.HOG0000365	OG0000053	n12				AFUN2_014363				ASTEI20_044934		
N7.HOG0000366	OG0000053	n22				AFUN2_010396						
N7.HOG0000367	OG0000053	n23				AFUN2_010923						
N7.HOG0000368	OG0000053	n25				AFUN2_007355				ASTEI20_040463		
N7.HOG0000369	OG0000053	n34				AFUN2_008998				ASTEI20_037018		
N7.HOG0000370	OG0000053	n37						AMIN009402				
N7.HOG0000371	OG0000053	n40				AFUN2_014545				ASTEI20_032861		
N7.HOG0000372	OG0000053	n42				AFUN2_013555, AFUN2_000604, AFUN2_007552, AFUN2_012584				ASTEI20_037570		
N7.HOG0000373	OG0000053	n51				AFUN2_001373				ASTEI20_036072		
N7.HOG0000374	OG0000053	n53				AFUN2_002347						
N7.HOG0000375	OG0000055	n1				AFUN2_003795		AMIN002458		ASTEI20_041788, ASTEI20_036817		
N7.HOG0000376	OG0000055	n12				AFUN2_007989						
N7.HOG0000377	OG0000055	n22				AFUN2_001013, AFUN2_010954, AFUN2_006754, AFUN2_002857, AFUN2_009317, AFUN2_014083, AFUN2_006806, AFUN2_010423				ASTEI20_036856, ASTEI20_032399, ASTEI20_042765, ASTEI20_041371, ASTEI20_043376		
N7.HOG0000378	OG0000056	n13								ASTEI20_042561		
N7.HOG0000379	OG0000056	n15								ASTEI20_043469		
N7.HOG0000380	OG0000056	n31						AMIN004372		ASTEI20_043631, ASTEI20_034068, ASTEI20_040541, ASTEI20_037672, ASTEI20_032489		
N7.HOG0000381	OG0000057	n27				AFUN2_008318, AFUN2_006014		AMIN006625		ASTEI20_031438, ASTEI20_044408, ASTEI20_032987, ASTEI20_039149, ASTEI20_036909		
N7.HOG0000382	OG0000057	n40						AMIN006626		ASTEI20_043801, ASTEI20_033403		
N7.HOG0000383	OG0000057	n47				AFUN2_000600		AMIN014522		ASTEI20_041738		
N7.HOG0000384	OG0000058	n3								ASTEI20_035290		
N7.HOG0000385	OG0000058	n17				AFUN2_011854				ASTEI20_043943		
N7.HOG0000386	OG0000058	n19				AFUN2_008788		AMIN001846		ASTEI20_042767		
N7.HOG0000387	OG0000058	n33				AFUN2_002438				ASTEI20_037097		
N7.HOG0000388	OG0000058	n39				AFUN2_002842				ASTEI20_045123		
N7.HOG0000389	OG0000058	n45				AFUN2_001688		AMIN009389		ASTEI20_036123, ASTEI20_031030		
N7.HOG0000390	OG0000059	n7				AFUN2_006267		AMIN016229		ASTEI20_040465, ASTEI20_032721, ASTEI20_039207		
N7.HOG0000391	OG0000059	n17						AMIN016293		ASTEI20_040754		
N7.HOG0000392	OG0000059	n28				AFUN2_010578		AMIN010123		ASTEI20_037464		
N7.HOG0000393	OG0000059	n33				AFUN2_006502, AFUN2_012387				ASTEI20_043703		
N7.HOG0000394	OG0000059	n45				AFUN2_014242, AFUN2_009466				ASTEI20_034096, ASTEI20_032263		
N7.HOG0000395	OG0000059	n49								ASTEI20_039938, ASTEI20_036541		
N7.HOG0000396	OG0000060	n1				AFUN2_014460		AMIN006628		ASTEI20_037656		
N7.HOG0000397	OG0000060	n16						AMIN006629				
N7.HOG0000398	OG0000060	n19				AFUN2_011607		AMIN014523		ASTEI20_045967		
N7.HOG0000399	OG0000060	n42				AFUN2_000444				ASTEI20_042375		
N7.HOG0000400	OG0000060	n46				AFUN2_013952		AMIN006627		ASTEI20_044978		
N7.HOG0000401	OG0000061	n1				AFUN2_000988		AMIN006938		ASTEI20_045924, ASTEI20_044992		
N7.HOG0000402	OG0000061	n15				AFUN2_001934		AMIN007997		ASTEI20_042918		
N7.HOG0000403	OG0000061	n31				AFUN2_011828				ASTEI20_036073		
N7.HOG0000404	OG0000061	n36				AFUN2_001889				ASTEI20_042895		
N7.HOG0000405	OG0000062	n5				AFUN2_010062, AFUN2_011070						
N7.HOG0000406	OG0000062	n9				AFUN2_009059		AMIN001001		ASTEI20_044163		
N7.HOG0000407	OG0000062	n17				AFUN2_003714		AMIN000304		ASTEI20_037850		
N7.HOG0000408	OG0000062	n25				AFUN2_008839				ASTEI20_042947		
N7.HOG0000409	OG0000062	n33				AFUN2_002820				ASTEI20_042271		
N7.HOG0000410	OG0000062	n37				AFUN2_013747				ASTEI20_035743		
N7.HOG0000411	OG0000062	n41				AFUN2_007462, AFUN2_014711				ASTEI20_044072		
N7.HOG0000412	OG0000063	n1				AFUN2_005096		AMIN002564		ASTEI20_042329, ASTEI20_039640		
N7.HOG0000413	OG0000063	n12				AFUN2_009682		AMIN003060		ASTEI20_041397		
N7.HOG0000414	OG0000064	n25				AFUN2_002334		AMIN001329		ASTEI20_036363		
N7.HOG0000415	OG0000064	n29				AFUN2_013676		AMIN001327		ASTEI20_032269		
N7.HOG0000416	OG0000064	n34				AFUN2_011232		AMIN003132		ASTEI20_045444		
N7.HOG0000417	OG0000064	n41				AFUN2_012759		AMIN001330		ASTEI20_030805		
N7.HOG0000418	OG0000064	n45				AFUN2_002312		AMIN001328		ASTEI20_034042		
N7.HOG0000419	OG0000067	n4				AFUN2_003888		AMIN015537		ASTEI20_033258		
N7.HOG0000420	OG0000067	n11				AFUN2_012011		AMIN015982		ASTEI20_038682		
N7.HOG0000421	OG0000067	n22				AFUN2_003045		AMIN008926		ASTEI20_040377		
N7.HOG0000422	OG0000067	n35				AFUN2_008039		AMIN000636		ASTEI20_044258		
N7.HOG0000423	OG0000067	n42				AFUN2_008602		AMIN015981		ASTEI20_046110		
N7.HOG0000424	OG0000068	n4				AFUN2_012196				ASTEI20_040313		
N7.HOG0000425	OG0000068	n11				AFUN2_006617				ASTEI20_042702		
N7.HOG0000426	OG0000068	n33				AFUN2_013302		AMIN010935		ASTEI20_045828		
N7.HOG0000427	OG0000068	n41				AFUN2_009586				ASTEI20_032296		
N7.HOG0000428	OG0000069	n6				AFUN2_014241		AMIN003229		ASTEI20_035338		
N7.HOG0000429	OG0000069	n21				AFUN2_004523		AMIN010636		ASTEI20_038112		
N7.HOG0000430	OG0000069	n31				AFUN2_006118						
N7.HOG0000431	OG0000069	n33						AMIN016115				
N7.HOG0000432	OG0000069	n36				AFUN2_010311		AMIN016114		ASTEI20_039804		
N7.HOG0000433	OG0000069	n40				AFUN2_012252		AMIN003907		ASTEI20_031615		
N7.HOG0000434	OG0000071	n6				AFUN2_007775				ASTEI20_044717		
N7.HOG0000435	OG0000071	n8				AFUN2_009753		AMIN005052				
N7.HOG0000436	OG0000071	n13				AFUN2_014078		AMIN000434		ASTEI20_033179		
N7.HOG0000437	OG0000071	n32				AFUN2_008604		AMIN005942		ASTEI20_041551		
N7.HOG0000438	OG0000071	n37				AFUN2_008424		AMIN005941		ASTEI20_037620		
N7.HOG0000439	OG0000071	n41				AFUN2_006008		AMIN005945		ASTEI20_035007		
N7.HOG0000440	OG0000072	n1				AFUN2_010362		AMIN008641		ASTEI20_043809		
N7.HOG0000441	OG0000072	n15				AFUN2_005951				ASTEI20_038057		
N7.HOG0000442	OG0000072	n20				AFUN2_000847				ASTEI20_036131		
N7.HOG0000443	OG0000072	n26				AFUN2_008401		AMIN000778		ASTEI20_045176		
N7.HOG0000444	OG0000072	n34				AFUN2_008209		AMIN011262		ASTEI20_045641, ASTEI20_039665		
N7.HOG0000445	OG0000073	n2				AFUN2_006853		AMIN006338		ASTEI20_036269		
N7.HOG0000446	OG0000073	n9								ASTEI20_033743		
N7.HOG0000447	OG0000073	n15				AFUN2_012208		AMIN006336		ASTEI20_037565		
N7.HOG0000448	OG0000074	n6				AFUN2_001362				ASTEI20_035123		
N7.HOG0000449	OG0000074	n11				AFUN2_008795		AMIN007418		ASTEI20_041942		
N7.HOG0000450	OG0000074	n15				AFUN2_001014		AMIN007419		ASTEI20_036102		
N7.HOG0000451	OG0000074	n23				AFUN2_003460				ASTEI20_035843		
N7.HOG0000452	OG0000074	n25				AFUN2_012551				ASTEI20_043301		
N7.HOG0000453	OG0000074	n34				AFUN2_006428		AMIN010517		ASTEI20_031364		
N7.HOG0000454	OG0000075	n21								ASTEI20_043256		
N7.HOG0000455	OG0000075	n27				AFUN2_009178, AFUN2_014263				ASTEI20_044173, ASTEI20_045639		
N7.HOG0000456	OG0000075	n37				AFUN2_005741		AMIN009971		ASTEI20_041998		
N7.HOG0000457	OG0000075	n40				AFUN2_007975		AMIN009973		ASTEI20_037835		
N7.HOG0000458	OG0000076	n17						AMIN007057		ASTEI20_040347		
N7.HOG0000459	OG0000076	n26				AFUN2_000390, AFUN2_002799		AMIN006792, AMIN006791, AMIN008359		ASTEI20_035431		
N7.HOG0000460	OG0000076	n38								ASTEI20_040002		
N7.HOG0000461	OG0000076	n40				AFUN2_012586		AMIN004343		ASTEI20_045335		
N7.HOG0000462	OG0000077	n4				AFUN2_011333		AMIN015956		ASTEI20_041229		
N7.HOG0000463	OG0000077	n9				AFUN2_001755		AMIN015954		ASTEI20_037597		
N7.HOG0000464	OG0000077	n32				AFUN2_000688		AMIN015955		ASTEI20_042788		
N7.HOG0000465	OG0000077	n35				AFUN2_006649		AMIN015952		ASTEI20_038766		
N7.HOG0000466	OG0000077	n38				AFUN2_002148		AMIN015953		ASTEI20_034638		
N7.HOG0000467	OG0000078	n3						AMIN006439				
N7.HOG0000468	OG0000078	n8				AFUN2_005192		AMIN001065				
N7.HOG0000469	OG0000078	n11				AFUN2_010088		AMIN007269, AMIN006481				
N7.HOG0000470	OG0000078	n14						AMIN001208				
N7.HOG0000471	OG0000078	n18				AFUN2_000476				ASTEI20_038038		
N7.HOG0000472	OG0000078	n24				AFUN2_002448, AFUN2_006245		AMIN004967		ASTEI20_044002		
N7.HOG0000473	OG0000078	n27				AFUN2_002769, AFUN2_012944		AMIN007270				
N7.HOG0000474	OG0000078	n32				AFUN2_014773, AFUN2_014774, AFUN2_012543, AFUN2_006933, AFUN2_002243, AFUN2_010739, AFUN2_007797, AFUN2_009705, AFUN2_004461, AFUN2_011486		AMIN006432				
N7.HOG0000475	OG0000079	n2				AFUN2_004202		AMIN015620		ASTEI20_042516		
N7.HOG0000476	OG0000079	n14				AFUN2_003268				ASTEI20_040435		
N7.HOG0000477	OG0000079	n15				AFUN2_001951		AMIN015621, AMIN016252		ASTEI20_038502, ASTEI20_045603		
N7.HOG0000478	OG0000079	n29				AFUN2_003859		AMIN015622		ASTEI20_045836		
N7.HOG0000479	OG0000080	n4				AFUN2_011331				ASTEI20_045083		
N7.HOG0000480	OG0000080	n14				AFUN2_001435		AMIN007961, AMIN007987		ASTEI20_037839		
N7.HOG0000481	OG0000080	n22				AFUN2_013190		AMIN010419		ASTEI20_038192		
N7.HOG0000482	OG0000080	n30						AMIN008322				
N7.HOG0000483	OG0000080	n32				AFUN2_009609				ASTEI20_035820		
N7.HOG0000484	OG0000080	n35				AFUN2_005626				ASTEI20_038748		
N7.HOG0000485	OG0000081	n1				AFUN2_011577		AMIN010657		ASTEI20_044597		
N7.HOG0000486	OG0000081	n13				AFUN2_004811				ASTEI20_033899, ASTEI20_041643		
N7.HOG0000487	OG0000081	n21				AFUN2_010972		AMIN010659		ASTEI20_041167		
N7.HOG0000488	OG0000081	n35				AFUN2_012341		AMIN010656		ASTEI20_045891		
N7.HOG0000489	OG0000082	n4						AMIN008360				
N7.HOG0000490	OG0000082	n37				AFUN2_012054		AMIN008381		ASTEI20_035318		
N7.HOG0000491	OG0000083	n1				AFUN2_010478		AMIN000069		ASTEI20_039769, ASTEI20_038111, ASTEI20_041140, ASTEI20_040249, ASTEI20_033090, ASTEI20_044624		
N7.HOG0000492	OG0000083	n35				AFUN2_006892, AFUN2_009238, AFUN2_012907, AFUN2_009168, AFUN2_002474, AFUN2_001114				ASTEI20_038418		
N7.HOG0000493	OG0000084	n1				AFUN2_009374		AMIN000484				
N7.HOG0000494	OG0000084	n20				AFUN2_010310						
N7.HOG0000495	OG0000085	n13				AFUN2_010241		AMIN015862		ASTEI20_033228		
N7.HOG0000496	OG0000085	n18				AFUN2_007525		AMIN015860		ASTEI20_037988		
N7.HOG0000497	OG0000085	n27						AMIN015861				
N7.HOG0000498	OG0000085	n29				AFUN2_013450		AMIN015859, AMIN015863				
N7.HOG0000499	OG0000085	n38				AFUN2_004039		AMIN015858				
N7.HOG0000500	OG0000086	n5				AFUN2_011858		AMIN008148		ASTEI20_036600		
N7.HOG0000501	OG0000086	n14						AMIN000451				
N7.HOG0000502	OG0000086	n17				AFUN2_006387				ASTEI20_036223		
N7.HOG0000503	OG0000086	n20				AFUN2_009185				ASTEI20_035207		
N7.HOG0000504	OG0000086	n22				AFUN2_010974				ASTEI20_037451		
N7.HOG0000505	OG0000086	n34				AFUN2_001324		AMIN002615		ASTEI20_043950		
N7.HOG0000506	OG0000088	n4				AFUN2_014792		AMIN008863		ASTEI20_042317		
N7.HOG0000507	OG0000088	n14				AFUN2_006389		AMIN009049		ASTEI20_035957		
N7.HOG0000508	OG0000088	n20				AFUN2_012429		AMIN009053		ASTEI20_030868		
N7.HOG0000509	OG0000089	n1				AFUN2_006698				ASTEI20_035269		
N7.HOG0000510	OG0000089	n11						AMIN006914				
N7.HOG0000511	OG0000089	n19				AFUN2_004303				ASTEI20_031474		
N7.HOG0000512	OG0000089	n22				AFUN2_011302						
N7.HOG0000513	OG0000089	n24				AFUN2_007001				ASTEI20_033656		
N7.HOG0000514	OG0000089	n28				AFUN2_005638, AFUN2_010754, AFUN2_005237				ASTEI20_034314		
N7.HOG0000515	OG0000089	n33				AFUN2_004286				ASTEI20_038747		
N7.HOG0000516	OG0000089	n36				AFUN2_005151				ASTEI20_043719		
N7.HOG0000517	OG0000090	n3				AFUN2_012179		AMIN010523		ASTEI20_044859		
N7.HOG0000518	OG0000090	n7								ASTEI20_033811		
N7.HOG0000519	OG0000090	n19				AFUN2_011067				ASTEI20_037367, ASTEI20_042053		
N7.HOG0000520	OG0000090	n26				AFUN2_004646		AMIN010488		ASTEI20_044104, ASTEI20_039435		
N7.HOG0000521	OG0000091	n31				AFUN2_004400		AMIN002875		ASTEI20_043825		
N7.HOG0000522	OG0000093	n7								ASTEI20_035869, ASTEI20_035583, ASTEI20_033354, ASTEI20_042805, ASTEI20_043009		
N7.HOG0000523	OG0000093	n15								ASTEI20_030917		
N7.HOG0000524	OG0000093	n17				AFUN2_007977, AFUN2_002700, AFUN2_008506		AMIN007523				
N7.HOG0000525	OG0000093	n23								ASTEI20_042966		
N7.HOG0000526	OG0000093	n25				AFUN2_003712						
N7.HOG0000527	OG0000093	n28				AFUN2_001084, AFUN2_009469, AFUN2_002675		AMIN009880		ASTEI20_037262		
N7.HOG0000528	OG0000093	n32				AFUN2_005353		AMIN007575				
N7.HOG0000529	OG0000093	n35				AFUN2_012981		AMIN014793		ASTEI20_033729		
N7.HOG0000530	OG0000093	n38				AFUN2_005338		AMIN001012				
N7.HOG0000531	OG0000096	n1				AFUN2_007046		AMIN009310		ASTEI20_039679		
N7.HOG0000532	OG0000096	n12				AFUN2_000740		AMIN014712		ASTEI20_033293		
N7.HOG0000533	OG0000096	n22				AFUN2_004816		AMIN010757		ASTEI20_044580		
N7.HOG0000534	OG0000096	n32				AFUN2_002084		AMIN001255		ASTEI20_044690		
N7.HOG0000535	OG0000097	n6				AFUN2_004895						
N7.HOG0000536	OG0000097	n14				AFUN2_005456		AMIN003984				
N7.HOG0000537	OG0000097	n22				AFUN2_013795				ASTEI20_043690		
N7.HOG0000538	OG0000097	n28						AMIN003983		ASTEI20_041240		
N7.HOG0000539	OG0000097	n31				AFUN2_011155						
N7.HOG0000540	OG0000097	n33						AMIN003985		ASTEI20_045034		
N7.HOG0000541	OG0000097	n37				AFUN2_013131				ASTEI20_037688, ASTEI20_043748		
N7.HOG0000542	OG0000098	n21								ASTEI20_030897, ASTEI20_032470		
N7.HOG0000543	OG0000098	n26				AFUN2_000935		AMIN009752		ASTEI20_035940		
N7.HOG0000544	OG0000100	n0				AFUN2_004153				ASTEI20_034171, ASTEI20_031391, ASTEI20_030982, ASTEI20_034565		
N7.HOG0000545	OG0000101	n1				AFUN2_010533				ASTEI20_033538		
N7.HOG0000546	OG0000101	n35						AMIN001214				
N7.HOG0000547	OG0000101	n36						AMIN005711, AMIN006847				
N7.HOG0000548	OG0000102	n1								ASTEI20_035171		
N7.HOG0000549	OG0000102	n3								ASTEI20_039927		
N7.HOG0000550	OG0000102	n6								ASTEI20_035425, ASTEI20_045691, ASTEI20_039513, ASTEI20_034327, ASTEI20_035504, ASTEI20_041256, ASTEI20_045746, ASTEI20_040357, ASTEI20_043148, ASTEI20_031935, ASTEI20_042402, ASTEI20_038427, ASTEI20_042289, ASTEI20_042691, ASTEI20_032065, ASTEI20_042092, ASTEI20_038641, ASTEI20_041003, ASTEI20_042981, ASTEI20_042851, ASTEI20_034598, ASTEI20_031960, ASTEI20_039536, ASTEI20_040551, ASTEI20_032971, ASTEI20_038946, ASTEI20_036482, ASTEI20_038261, ASTEI20_039092, ASTEI20_041885		
N7.HOG0000551	OG0000103	n4						AMIN014130		ASTEI20_040437		
N7.HOG0000552	OG0000103	n5				AFUN2_002101		AMIN010202		ASTEI20_031248		
N7.HOG0000553	OG0000103	n10				AFUN2_007321				ASTEI20_044567		
N7.HOG0000554	OG0000103	n19				AFUN2_010691						
N7.HOG0000555	OG0000103	n21				AFUN2_005907						
N7.HOG0000556	OG0000103	n22								ASTEI20_041286, ASTEI20_041968, ASTEI20_040764, ASTEI20_041606, ASTEI20_040118, ASTEI20_042060, ASTEI20_033705, ASTEI20_038991, ASTEI20_044176, ASTEI20_032305, ASTEI20_043471, ASTEI20_042968, ASTEI20_032059, ASTEI20_043781, ASTEI20_034947, ASTEI20_033546, ASTEI20_038930		
N7.HOG0000557	OG0000103	n38				AFUN2_001634, AFUN2_005493				ASTEI20_031812		
N7.HOG0000558	OG0000104	n1				AFUN2_001037				ASTEI20_031093		
N7.HOG0000559	OG0000104	n17				AFUN2_011196		AMIN001011		ASTEI20_031442		
N7.HOG0000560	OG0000104	n23				AFUN2_006302				ASTEI20_031279		
N7.HOG0000561	OG0000105	n9				AFUN2_006891, AFUN2_009384		AMIN004525, AMIN004526, AMIN004527, AMIN004524		ASTEI20_043210		
N7.HOG0000562	OG0000105	n22						AMIN004517, AMIN004457		ASTEI20_041014, ASTEI20_037458		
N7.HOG0000563	OG0000107	n27								ASTEI20_032780		
N7.HOG0000564	OG0000107	n31				AFUN2_001412				ASTEI20_041111		
N7.HOG0000565	OG0000107	n34				AFUN2_012650		AMIN003226		ASTEI20_036614		
N7.HOG0000566	OG0000108	n0				AFUN2_013458		AMIN001146		ASTEI20_031790, ASTEI20_039367		
N7.HOG0000567	OG0000109	n1				AFUN2_009795		AMIN007943		ASTEI20_035723		
N7.HOG0000568	OG0000109	n14				AFUN2_004467		AMIN000020		ASTEI20_041902		
N7.HOG0000569	OG0000109	n24								ASTEI20_036023		
N7.HOG0000570	OG0000109	n33				AFUN2_002263						
N7.HOG0000571	OG0000111	n14				AFUN2_012122, AFUN2_010977, AFUN2_001513, AFUN2_001833						
N7.HOG0000572	OG0000111	n24								ASTEI20_041472		
N7.HOG0000573	OG0000111	n26				AFUN2_007611				ASTEI20_034526, ASTEI20_032750, ASTEI20_033872, ASTEI20_035732, ASTEI20_035816, ASTEI20_040937, ASTEI20_037402, ASTEI20_040392		
N7.HOG0000574	OG0000114	n4				AFUN2_001369, AFUN2_010132				ASTEI20_031785, ASTEI20_040627		
N7.HOG0000575	OG0000114	n24				AFUN2_006701				ASTEI20_032160		
N7.HOG0000576	OG0000114	n33				AFUN2_007376		AMIN005869		ASTEI20_043145		
N7.HOG0000577	OG0000115	n2				AFUN2_007755		AMIN007799		ASTEI20_031924		
N7.HOG0000578	OG0000115	n10				AFUN2_008885		AMIN007798		ASTEI20_034594		
N7.HOG0000579	OG0000116	n4				AFUN2_012892				ASTEI20_039992		
N7.HOG0000580	OG0000116	n14				AFUN2_001632				ASTEI20_046113		
N7.HOG0000581	OG0000116	n18								ASTEI20_045875		
N7.HOG0000582	OG0000116	n19								ASTEI20_036918		
N7.HOG0000583	OG0000116	n26				AFUN2_005701		AMIN009560		ASTEI20_044702		
N7.HOG0000584	OG0000117	n9				AFUN2_007418				ASTEI20_032003		
N7.HOG0000585	OG0000117	n10				AFUN2_007392				ASTEI20_035916		
N7.HOG0000586	OG0000117	n11				AFUN2_004666, AFUN2_000918, AFUN2_000628, AFUN2_011841, AFUN2_002246, AFUN2_012483, AFUN2_013717, AFUN2_004183, AFUN2_011147, AFUN2_009679, AFUN2_007034				ASTEI20_044511		
N7.HOG0000587	OG0000117	n24				AFUN2_014579, AFUN2_013280						
N7.HOG0000588	OG0000119	n1				AFUN2_008133		AMIN011174		ASTEI20_031989		
N7.HOG0000589	OG0000119	n28				AFUN2_003288		AMIN011175				
N7.HOG0000590	OG0000119	n31								ASTEI20_033264		
N7.HOG0000591	OG0000119	n34								ASTEI20_035228		
N7.HOG0000592	OG0000120	n4				AFUN2_014360		AMIN015839		ASTEI20_031113		
