HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N3.HOG0000205	OG0000021	n73	AAEL005961	LOC109412623								
N3.HOG0000206	OG0000022	n1		LOC134286901, LOC134286797								
N3.HOG0000207	OG0000022	n9		LOC134286212, LOC134286359, LOC134285118, LOC134286958								
N3.HOG0000208	OG0000022	n23		LOC134290726							CQUJHB013191, CQUJHB015725, CQUJHB017245, CQUJHB003806, CQUJHB013101, CQUJHB004318, CQUJHB008392	
N3.HOG0000209	OG0000022	n30		LOC134284928, LOC134286095, LOC109417500							CQUJHB003227, CQUJHB002133, CQUJHB015664, CQUJHB010128, CQUJHB005252	
N3.HOG0000210	OG0000022	n37		LOC134290725							CQUJHB004885, CQUJHB003399, CQUJHB015966, CQUJHB017117, CQUJHB003827, CQUJHB018042	
N3.HOG0000211	OG0000022	n46		LOC115255489, LOC134289564, LOC134290968, LOC134286970, LOC134286246, LOC134291721, LOC134286728, LOC134284532, LOC134284533, LOC134284534, LOC134284537, LOC134291750, LOC134290772, LOC134286142, LOC134286923							CQUJHB009998, CQUJHB007412, CQUJHB016624, CQUJHB004757	
N3.HOG0000212	OG0000022	n65		LOC134290359, LOC134284635, LOC134290828, LOC134291592, LOC134284049, LOC134291500, LOC134285978, LOC134288710, LOC134287670, LOC134291910, LOC134285655							CQUJHB001711, CQUJHB013417, CQUJHB016403	
N3.HOG0000213	OG0000023	n10									CQUJHB002404	
N3.HOG0000214	OG0000023	n37									CQUJHB000253, CQUJHB005111, CQUJHB002050, CQUJHB007212	
N3.HOG0000215	OG0000023	n50	AAEL000351, AAEL029065	LOC109400700, LOC109399437, LOC115266810, LOC115266791								
N3.HOG0000216	OG0000023	n58	AAEL021993, AAEL000379									
N3.HOG0000217	OG0000023	n63	AAEL000323	LOC109400762							CQUJHB015434	
N3.HOG0000218	OG0000023	n65		LOC109399431, LOC109400704, LOC115270033							CQUJHB012060	
N3.HOG0000219	OG0000023	n68	AAEL024983	LOC109400701, LOC109400768								
N3.HOG0000220	OG0000024	n2	AAEL006157	LOC109421858, LOC109413809								
N3.HOG0000221	OG0000024	n6	AAEL010380, AAEL017311	LOC109408695, LOC109408675							CQUJHB005662	
N3.HOG0000222	OG0000024	n20	AAEL010367	LOC109403004							CQUJHB001106	
N3.HOG0000223	OG0000024	n22	AAEL024680	LOC109408692							CQUJHB003177	
N3.HOG0000224	OG0000024	n31	AAEL010384	LOC109408663							CQUJHB015002	
N3.HOG0000225	OG0000024	n47	AAEL010370	LOC134284686							CQUJHB015651	
N3.HOG0000226	OG0000024	n49	AAEL010382	LOC109408662							CQUJHB010229, CQUJHB003602	
N3.HOG0000227	OG0000024	n52	AAEL026787	LOC109408659							CQUJHB002318, CQUJHB007527, CQUJHB006873	
N3.HOG0000228	OG0000025	n1		LOC134286324, LOC134286331								
N3.HOG0000229	OG0000025	n7		LOC134291310, LOC134284801, LOC115269020, LOC134290139, LOC134289195, LOC134290425, LOC134290589							CQUJHB005189, CQUJHB017536	
N3.HOG0000230	OG0000025	n16		LOC134288310, LOC134290912, LOC134290441							CQUJHB004795	
N3.HOG0000231	OG0000025	n19									CQUJHB004942, CQUJHB008279, CQUJHB005122, CQUJHB007126	
N3.HOG0000232	OG0000025	n23									CQUJHB001831, CQUJHB005058, CQUJHB015872, CQUJHB004640, CQUJHB012087, CQUJHB016840	
N3.HOG0000233	OG0000025	n29									CQUJHB014073, CQUJHB008326	
N3.HOG0000234	OG0000025	n32									CQUJHB015361, CQUJHB007094, CQUJHB013754	
N3.HOG0000235	OG0000025	n42		LOC134290435							CQUJHB005185	
N3.HOG0000236	OG0000025	n43		LOC134286094, LOC134286793							CQUJHB015952, CQUJHB012610, CQUJHB005177	
N3.HOG0000237	OG0000025	n47		LOC134290577, LOC134286864, LOC134289916, LOC134286889, LOC134290584, LOC134284395, LOC134287511, LOC134286775, LOC134286198, LOC134291886, LOC134286947, LOC134286572, LOC134290440, LOC134290236, LOC134286498, LOC134291011, LOC134290597, LOC134286599, LOC134286662, LOC134290907, LOC134289411, LOC134290516, LOC134290258, LOC134286953							CQUJHB015932	
N3.HOG0000238	OG0000026	n5	AAEL013496, AAEL013501									
N3.HOG0000239	OG0000026	n18	AAEL013493	LOC109423856								
N3.HOG0000240	OG0000026	n27	AAEL015116, AAEL015113	LOC115270199							CQUJHB017272	
N3.HOG0000241	OG0000026	n39									CQUJHB016420	
N3.HOG0000242	OG0000026	n41	AAEL013492	LOC115269863, LOC109423857							CQUJHB011732, CQUJHB012165	
N3.HOG0000243	OG0000026	n52	AAEL011763, AAEL011764, AAEL020579	LOC109431713, LOC115267476, LOC115260125							CQUJHB005106	
N3.HOG0000244	OG0000026	n65	AAEL014544	LOC109622447							CQUJHB007540	
N3.HOG0000245	OG0000027	n9	AAEL012642, AAEL012648, AAEL012653	LOC109398505, LOC109406559, LOC109406548							CQUJHB010117, CQUJHB008521, CQUJHB007524, CQUJHB011421, CQUJHB004925	
N3.HOG0000246	OG0000027	n19	AAEL015254, AAEL015252	LOC109406550, LOC109406555							CQUJHB013189, CQUJHB015720, CQUJHB004094	
N3.HOG0000247	OG0000027	n37	AAEL012641	LOC109406551							CQUJHB008109, CQUJHB008680, CQUJHB008247	
N3.HOG0000248	OG0000027	n44	AAEL012649	LOC109398494							CQUJHB011122	
N3.HOG0000249	OG0000027	n47	AAEL012646	LOC109417369, LOC109417371, LOC109398522							CQUJHB017358, CQUJHB008899, CQUJHB012953, CQUJHB006211, CQUJHB003906, CQUJHB001161	
N3.HOG0000250	OG0000027	n57	AAEL012652, AAEL012645, AAEL027171	LOC109398512, LOC109398504, LOC109406556, LOC109398492							CQUJHB015070, CQUJHB003476	
N3.HOG0000251	OG0000027	n65	AAEL012651, AAEL025465	LOC109406557, LOC109406553							CQUJHB011300	
N3.HOG0000252	OG0000027	n69	AAEL012644, AAEL012650, AAEL012647	LOC109417368, LOC115262615, LOC115262616							CQUJHB003752	
N3.HOG0000253	OG0000028	n7		LOC109427450, LOC115257043, LOC134284298							CQUJHB016003	
N3.HOG0000254	OG0000028	n10		LOC109426869, LOC109433030, LOC109424566, LOC134286544, LOC134291545, LOC134289483, LOC134288560, LOC109406081, LOC134288791, LOC134290864, LOC134290502, LOC134288289, LOC109430877							CQUJHB011351	
N3.HOG0000255	OG0000028	n25		LOC134286830								
N3.HOG0000256	OG0000028	n27		LOC134288004, LOC134286665, LOC134285471, LOC134285390, LOC134290734								
N3.HOG0000257	OG0000028	n33		LOC134286224								
N3.HOG0000258	OG0000028	n39		LOC134286267, LOC134286206, LOC134286205, LOC134286187, LOC134291068, LOC109420058, LOC109428619, LOC134285226, LOC134291670, LOC134287749, LOC115259335, LOC115261576, LOC134290188, LOC115264187, LOC134285395, LOC109432742, LOC134290930								
N3.HOG0000259	OG0000028	n63		LOC134290388								
N3.HOG0000260	OG0000028	n66		LOC134288151, LOC134286380								
N3.HOG0000261	OG0000028	n72		LOC134291669, LOC115255659								
N3.HOG0000262	OG0000030	n0	AAEL000087, AAEL025334, AAEL019959, AAEL001794, AAEL019958	LOC109420622, LOC109420540, LOC109417125, LOC115255076, LOC134289023							CQUJHB013699, CQUJHB008107, CQUJHB010736, CQUJHB010439	
N3.HOG0000263	OG0000031	n9		LOC134289430							CQUJHB004966, CQUJHB011245, CQUJHB016938, CQUJHB013426, CQUJHB002608, CQUJHB000575, CQUJHB001850, CQUJHB002269	
N3.HOG0000264	OG0000031	n17		LOC134286231							CQUJHB014875	
N3.HOG0000265	OG0000031	n23		LOC109405467, LOC134286842, LOC134284154, LOC134292214, LOC134290284, LOC134290031, LOC134286930, LOC134291532, LOC109417163, LOC109416565, LOC115256360, LOC134286808, LOC134291204							CQUJHB013110, CQUJHB001744	
N3.HOG0000266	OG0000031	n37		LOC134291999, LOC134292220, LOC109430144							CQUJHB018315, CQUJHB001956, CQUJHB015821, CQUJHB000335, CQUJHB007959, CQUJHB003757, CQUJHB016964, CQUJHB016071, CQUJHB013550, CQUJHB018096, CQUJHB005093	
N3.HOG0000267	OG0000031	n50		LOC134290855, LOC109622978, LOC134289241, LOC134288973, LOC134287887, LOC134290102, LOC134288713, LOC134286257								
N3.HOG0000268	OG0000031	n61		LOC134289257								
N3.HOG0000269	OG0000031	n67									CQUJHB005184, CQUJHB006333	
N3.HOG0000270	OG0000031	n69		LOC134286814, LOC134291789								
N3.HOG0000271	OG0000031	n71		LOC134285598								
N3.HOG0000272	OG0000032	n3		LOC134286630							CQUJHB013916, CQUJHB002841, CQUJHB018268, CQUJHB000206, CQUJHB010055, CQUJHB001736	
N3.HOG0000273	OG0000032	n11		LOC134285376							CQUJHB009611	
N3.HOG0000274	OG0000032	n21		LOC134286566							CQUJHB001221, CQUJHB005224	
N3.HOG0000275	OG0000032	n25		LOC134290777, LOC134286981								
N3.HOG0000276	OG0000032	n27									CQUJHB003097, CQUJHB017356, CQUJHB004843, CQUJHB006636, CQUJHB013020	
N3.HOG0000277	OG0000032	n34		LOC134285958, LOC134285252, LOC134290546, LOC134290447, LOC134286702, LOC134290488, LOC134284658, LOC134291067, LOC115265199							CQUJHB004712, CQUJHB014732	
N3.HOG0000278	OG0000032	n45		LOC134290819, LOC134286672							CQUJHB012568, CQUJHB000350, CQUJHB015139, CQUJHB009262, CQUJHB001800, CQUJHB002859, CQUJHB015715, CQUJHB005183	
N3.HOG0000279	OG0000032	n60		LOC134286685, LOC134289497, LOC134288537							CQUJHB008157, CQUJHB003203	
N3.HOG0000280	OG0000032	n64		LOC134290314, LOC109427185							CQUJHB010737	
N3.HOG0000281	OG0000032	n66		LOC134290627, LOC134286565							CQUJHB010350	
N3.HOG0000282	OG0000032	n70		LOC134290765								
N3.HOG0000283	OG0000033	n3	AAEL005064	LOC109424827								
N3.HOG0000284	OG0000033	n9	AAEL000038	LOC134290105, LOC109416028								
N3.HOG0000285	OG0000033	n17	AAEL000074	LOC109414923							CQUJHB013700	
N3.HOG0000286	OG0000033	n24	AAEL000037, AAEL000028, AAEL000099	LOC109416027, LOC109414897, LOC109416024, LOC109416023							CQUJHB013801, CQUJHB018326, CQUJHB007315, CQUJHB010724, CQUJHB008449, CQUJHB010986, CQUJHB008186	
N3.HOG0000287	OG0000034	n2	AAEL013796								CQUJHB005864, CQUJHB004301	
N3.HOG0000288	OG0000034	n39	AAEL013562									
N3.HOG0000289	OG0000034	n48	AAEL013549	LOC109623143							CQUJHB005355	
N3.HOG0000290	OG0000034	n52	AAEL002258	LOC109623114							CQUJHB004278	
N3.HOG0000291	OG0000034	n54	AAEL002279	LOC109623111							CQUJHB012032	
N3.HOG0000292	OG0000034	n61	AAEL011868	LOC109623152							CQUJHB008686	
N3.HOG0000293	OG0000034	n65	AAEL013557								CQUJHB000157	
N3.HOG0000294	OG0000034	n66	AAEL013547	LOC109426767							CQUJHB008330, CQUJHB011235, CQUJHB002589	
N3.HOG0000295	OG0000035	n0	AAEL009610, AAEL025842, AAEL013024	LOC109431735, LOC109419479, LOC115269187								
N3.HOG0000296	OG0000036	n6	AAEL000543	LOC109621427, LOC115268191							CQUJHB002356, CQUJHB003250	
N3.HOG0000297	OG0000036	n11	AAEL011455, AAEL002524	LOC115258235							CQUJHB000400	
N3.HOG0000298	OG0000036	n14	AAEL029020, AAEL011453, AAEL000563								CQUJHB013911	
N3.HOG0000299	OG0000036	n20	AAEL027443	LOC109399223							CQUJHB018317, CQUJHB002454, CQUJHB010159	
N3.HOG0000300	OG0000036	n24	AAEL005641	LOC109422845							CQUJHB001838	
N3.HOG0000301	OG0000036	n26	AAEL029058, AAEL029053, AAEL022823, AAEL000556, AAEL000533, AAEL009209, AAEL011079, AAEL011408, AAEL011404, AAEL011407, AAEL012353, AAEL027215, AAEL023353, AAEL000283	LOC115258435, LOC134291920, LOC115268349, LOC134284838, LOC109402623, LOC115258436, LOC115267974, LOC115258437, LOC109400424, LOC115259586, LOC109420761, LOC109622304, LOC109401604, LOC109411420, LOC109426308, LOC109402129, LOC109426305, LOC109420276, LOC109397320, LOC109402127							CQUJHB007266, CQUJHB006888	
N3.HOG0000302	OG0000036	n61	AAEL025802, AAEL029039	LOC109622701, LOC109622702							CQUJHB016133	
N3.HOG0000303	OG0000037	n0	AAEL008895	LOC115267800							CQUJHB011063	
N3.HOG0000304	OG0000038	n4		LOC115253873, LOC134286455, LOC115256724, LOC134291657, LOC115260242, LOC109417429, LOC115259439, LOC134288068, LOC109419746, LOC109400588, LOC115260744, LOC115259348, LOC134290519, LOC134286869, LOC109422881, LOC115259427, LOC109425613, LOC115254467								
N3.HOG0000305	OG0000038	n23		LOC134291489, LOC134286894								
N3.HOG0000306	OG0000038	n25		LOC134284506, LOC134290693, LOC115264715, LOC134289928, LOC134290374, LOC115258095							CQUJHB008739	
N3.HOG0000307	OG0000038	n31		LOC115267548, LOC134290908, LOC115268122, LOC115268172, LOC134292200, LOC115262237							CQUJHB003467	
N3.HOG0000308	OG0000038	n37		LOC134290699, LOC115256768								
N3.HOG0000309	OG0000038	n40		LOC134290986								
N3.HOG0000310	OG0000038	n47		LOC134291655, LOC134290148, LOC115256797, LOC134288491, LOC134284505, LOC134288413, LOC115254397, LOC115260107, LOC109407650								
N3.HOG0000311	OG0000038	n57		LOC134288173, LOC109406651, LOC115255698, LOC134286446								
N3.HOG0000312	OG0000038	n62		LOC134290525								
N3.HOG0000313	OG0000039	n4	AAEL002693, AAEL006524, AAEL002682	LOC115267561, LOC109404256, LOC109416577, LOC109429852							CQUJHB006780, CQUJHB014689, CQUJHB010451, CQUJHB011408, CQUJHB015873, CQUJHB005401	
N3.HOG0000314	OG0000039	n16	AAEL002476	LOC109433331							CQUJHB015714	
N3.HOG0000315	OG0000039	n18	AAEL009239, AAEL000793	LOC109431626, LOC109401619, LOC115260826							CQUJHB007411	
N3.HOG0000316	OG0000040	n12	AAEL008368	LOC109426099							CQUJHB002131	
N3.HOG0000317	OG0000040	n14	AAEL022663	LOC109429627, LOC109623406							CQUJHB000018	
N3.HOG0000318	OG0000040	n17		LOC109623405							CQUJHB020446	
N3.HOG0000319	OG0000040	n18	AAEL020825, AAEL008448	LOC109429616, LOC109424203							CQUJHB020438	
N3.HOG0000320	OG0000041	n7	AAEL007044	LOC109426885							CQUJHB013017, CQUJHB009859	
N3.HOG0000321	OG0000041	n15	AAEL007060	LOC109623326							CQUJHB001955, CQUJHB001825	
N3.HOG0000322	OG0000041	n26	AAEL007063	LOC109623385							CQUJHB000581	
N3.HOG0000323	OG0000041	n34	AAEL007051, AAEL007070, AAEL007052	LOC109623384, LOC109623325, LOC109623324							CQUJHB013621, CQUJHB007017	
N3.HOG0000324	OG0000041	n46	AAEL023132	LOC109426866							CQUJHB000078, CQUJHB001849, CQUJHB006430	
N3.HOG0000325	OG0000042	n1	AAEL018347	LOC109402120							CQUJHB006261	
N3.HOG0000326	OG0000042	n24									CQUJHB014357	
N3.HOG0000327	OG0000044	n0									CQUJHB005357, CQUJHB008103, CQUJHB002507, CQUJHB004336, CQUJHB004021, CQUJHB015809, CQUJHB007163, CQUJHB002305, CQUJHB008498, CQUJHB004566, CQUJHB016906, CQUJHB013439, CQUJHB006998, CQUJHB004052, CQUJHB005454, CQUJHB004403, CQUJHB016104, CQUJHB015231, CQUJHB012484, CQUJHB002395, CQUJHB002368, CQUJHB004056, CQUJHB011146, CQUJHB010134, CQUJHB009203, CQUJHB005463, CQUJHB005878, CQUJHB011473, CQUJHB003689, CQUJHB008120, CQUJHB005394, CQUJHB009013, CQUJHB002710, CQUJHB004332, CQUJHB013004, CQUJHB013201, CQUJHB011404, CQUJHB011457, CQUJHB012222, CQUJHB008357, CQUJHB013648, CQUJHB003858, CQUJHB010583, CQUJHB015154, CQUJHB015334, CQUJHB008218, CQUJHB006503, CQUJHB013603, CQUJHB000833, CQUJHB001415, CQUJHB002531, CQUJHB001124, CQUJHB011230, CQUJHB007631, CQUJHB000439, CQUJHB007069, CQUJHB003405, CQUJHB007503, CQUJHB008075	
N3.HOG0000328	OG0000045	n5	AAEL026336, AAEL021875, AAEL024639, AAEL020919, AAEL019803	LOC115254791								
N3.HOG0000329	OG0000045	n11	AAEL024333, AAEL024795, AAEL021215, AAEL027670, AAEL000157	LOC115266674, LOC134288587, LOC115262239, LOC115260912, LOC109400123							CQUJHB000359	
N3.HOG0000330	OG0000045	n23	AAEL021144, AAEL005377, AAEL023120, AAEL027327, AAEL017283, AAEL022558	LOC134288132, LOC134290932, LOC134286194, LOC109424601, LOC134284219, LOC115265664, LOC115258448							CQUJHB018399	
N3.HOG0000331	OG0000045	n37	AAEL027412	LOC134289039, LOC134287579, LOC109402167, LOC115255999, LOC134286347, LOC134285044, LOC134286727							CQUJHB003478	
N3.HOG0000332	OG0000045	n45	AAEL022317, AAEL026643, AAEL021928, AAEL027742, AAEL023167	LOC115269455, LOC134288646, LOC134284322, LOC134291242, LOC134291243, LOC134284310							CQUJHB004554	
N3.HOG0000333	OG0000045	n56	AAEL022378, AAEL023311									
N3.HOG0000334	OG0000046	n5	AAEL007969	LOC115265556								
N3.HOG0000335	OG0000046	n8	AAEL021678, AAEL002273	LOC115265451							CQUJHB009609	
N3.HOG0000336	OG0000046	n13	AAEL011624	LOC109432544, LOC109432546, LOC115265520							CQUJHB013902	
N3.HOG0000337	OG0000046	n17	AAEL010866	LOC115254964, LOC109416204							CQUJHB009800, CQUJHB002638, CQUJHB011131, CQUJHB013987, CQUJHB015814	
N3.HOG0000338	OG0000046	n24	AAEL010867	LOC109431805, LOC115255534							CQUJHB004165, CQUJHB003107	
N3.HOG0000339	OG0000046	n29									CQUJHB004964	
N3.HOG0000340	OG0000046	n31	AAEL005753	LOC109622330, LOC109621357, LOC109622339							CQUJHB005669, CQUJHB017284	
N3.HOG0000341	OG0000047	n1		LOC134287732, LOC134289783, LOC134286467							CQUJHB001557	
N3.HOG0000342	OG0000047	n4		LOC134287769, LOC134291234, LOC134291477, LOC134288984, LOC134285506, LOC134290895, LOC134290896, LOC134289449, LOC134289863, LOC134286485, LOC134290752, LOC134288993, LOC134286673, LOC134290562, LOC134291571, LOC134291121, LOC134286710, LOC134290563, LOC134290009, LOC134286988, LOC134286475, LOC134292157, LOC134284408, LOC134286788, LOC134285937, LOC134286186, LOC134284262, LOC134290604, LOC134290437, LOC134286989, LOC134286185, LOC134291471, LOC134291481, LOC134290144, LOC134288566, LOC134287025, LOC134287049, LOC134285438, LOC134290443, LOC134290887, LOC134286546, LOC134288998, LOC134284782, LOC134286298, LOC134290751, LOC134288748, LOC134288046, LOC134290642, LOC134290239, LOC115260525, LOC134292232, LOC134285439							CQUJHB011413	
N3.HOG0000343	OG0000048	n4									CQUJHB013985, CQUJHB018159, CQUJHB005082, CQUJHB004417	
N3.HOG0000344	OG0000048	n8	AAEL004672	LOC109428624, LOC109422505, LOC109420363							CQUJHB012005	
N3.HOG0000345	OG0000048	n12	AAEL004667, AAEL001508	LOC109401660							CQUJHB009336, CQUJHB014845	
N3.HOG0000346	OG0000048	n16	AAEL008856	LOC109418726, LOC134292261							CQUJHB008386	
N3.HOG0000347	OG0000049	n4	AAEL002595	LOC115257883							CQUJHB015876	
N3.HOG0000348	OG0000049	n20	AAEL002590	LOC115257642							CQUJHB015556	
N3.HOG0000349	OG0000049	n29									CQUJHB013788	
N3.HOG0000350	OG0000049	n33	AAEL002600	LOC115253560								
N3.HOG0000351	OG0000049	n48	AAEL002629	LOC109403394							CQUJHB015769	
N3.HOG0000352	OG0000050	n3		LOC134285325								
N3.HOG0000353	OG0000050	n4		LOC134289991								
N3.HOG0000354	OG0000051	n2	AAEL004769	LOC134286745							CQUJHB008348	
N3.HOG0000355	OG0000051	n7	AAEL004746, AAEL029078, AAEL004751, AAEL004745, AAEL004749, AAEL004758	LOC134287878, LOC134286741, LOC134286742, LOC134287876, LOC134286737							CQUJHB010023, CQUJHB007430, CQUJHB010163, CQUJHB007463, CQUJHB014075	
N3.HOG0000356	OG0000051	n22	AAEL024588	LOC134287877							CQUJHB010616	
N3.HOG0000357	OG0000052	n1	AAEL017475	LOC109418812							CQUJHB005091	
N3.HOG0000358	OG0000052	n17	AAEL024686, AAEL020852	LOC109418979							CQUJHB006568, CQUJHB007297	
N3.HOG0000359	OG0000052	n21	AAEL006627, AAEL007938, AAEL011929, AAEL011916	LOC109398291, LOC109398344, LOC109399682, LOC109418960							CQUJHB011415	
N3.HOG0000360	OG0000053	n0	AAEL010055	LOC134290123							CQUJHB018432	
N3.HOG0000361	OG0000054	n17		LOC115258504, LOC134289739, LOC115269400, LOC134286513, LOC134289473							CQUJHB007113, CQUJHB007111, CQUJHB013638, CQUJHB012638	
N3.HOG0000362	OG0000054	n28		LOC134289311, LOC134288398							CQUJHB005916, CQUJHB003336	
N3.HOG0000363	OG0000054	n31		LOC134290873							CQUJHB010566, CQUJHB003942, CQUJHB002818	
N3.HOG0000364	OG0000054	n34		LOC134288372, LOC134286361, LOC115262999, LOC134285690								
N3.HOG0000365	OG0000054	n37		LOC115261734, LOC134291384, LOC115269273, LOC134290803, LOC134290827							CQUJHB018249, CQUJHB014503	
N3.HOG0000366	OG0000054	n48		LOC134290547, LOC134288944, LOC134291391							CQUJHB007398, CQUJHB006473	
N3.HOG0000367	OG0000054	n52		LOC134285095, LOC134286514							CQUJHB015115	
N3.HOG0000368	OG0000055	n1	AAEL019403	LOC109425568							CQUJHB018229	
N3.HOG0000369	OG0000055	n12	AAEL026446	LOC109430791							CQUJHB017720	
N3.HOG0000370	OG0000055	n19	AAEL025647	LOC115269375							CQUJHB010409	
N3.HOG0000371	OG0000055	n22	AAEL023321, AAEL017975, AAEL027610, AAEL017976, AAEL020330, AAEL020571	LOC109400253, LOC115265081, LOC109423617, LOC109400264, LOC115265080, LOC115266509, LOC115268774							CQUJHB002352	
N3.HOG0000372	OG0000056	n9		LOC134290845, LOC134288187, LOC115257546								
N3.HOG0000373	OG0000056	n13		LOC134285551, LOC109427478								
N3.HOG0000374	OG0000056	n15		LOC134284167, LOC134291894, LOC134289921, LOC134285552, LOC134285498, LOC134291306, LOC134290404, LOC134288002								
N3.HOG0000375	OG0000056	n23		LOC134287218, LOC115259784, LOC134288411, LOC134284640, LOC134285508, LOC134285187, LOC134291226, LOC134288233, LOC134291831								
N3.HOG0000376	OG0000056	n31		LOC134289642, LOC134288597, LOC134288754, LOC134285059								
N3.HOG0000377	OG0000056	n40		LOC134288200, LOC115257530, LOC115264267, LOC134292171, LOC134287678, LOC134288081, LOC134285739, LOC134285497, LOC115260662, LOC134288750, LOC134289040, LOC134288861, LOC134292101, LOC134289708								
N3.HOG0000378	OG0000057	n2	AAEL004772, AAEL004752, AAEL004747, AAEL004782, AAEL004771, AAEL004759	LOC109400285, LOC109400301, LOC134286750, LOC109400303							CQUJHB014741, CQUJHB005612, CQUJHB013656, CQUJHB013556, CQUJHB001778, CQUJHB008046, CQUJHB011652, CQUJHB016655	
N3.HOG0000379	OG0000057	n19	AAEL023487	LOC109425074							CQUJHB009785	
N3.HOG0000380	OG0000058	n3	AAEL008632	LOC109429974							CQUJHB000757	
N3.HOG0000381	OG0000058	n9	AAEL026976	LOC109429556							CQUJHB006852	
N3.HOG0000382	OG0000058	n11	AAEL008624	LOC109429973							CQUJHB010727, CQUJHB017219, CQUJHB013842, CQUJHB001265	
N3.HOG0000383	OG0000058	n33	AAEL008625	LOC109429562							CQUJHB016789	
N3.HOG0000384	OG0000058	n39	AAEL008628	LOC109429976							CQUJHB013221	
N3.HOG0000385	OG0000058	n45									CQUJHB005830	
N3.HOG0000386	OG0000059	n2	AAEL022646	LOC115263209							CQUJHB005700	
