HOG	OG	Gene Tree Parent Clade	AaegyptiLVP_AGWG	Aalbopictus_AalbF5	AdirusWRAIR2	AfunestusAfunGA1	AgambiaePEST	AminimusMINIMUS1	AsinensisChina	AstephensiUCISS2018	CquinquefasciatusJHB2020	LlongipalpisASM
N2.HOG0000181	OG0000027	n27			ADIR009739	AFUN2_002065, AFUN2_004791	AGAP010363, AGAP010364	AMIN006557, AMIN006558		ASTEI20_038580, ASTEI20_036720		
N2.HOG0000182	OG0000028	n5				AFUN2_013164						
N2.HOG0000183	OG0000028	n25				AFUN2_001898						
N2.HOG0000184	OG0000028	n26				AFUN2_002786, AFUN2_014271						
N2.HOG0000185	OG0000028	n27				AFUN2_006996						
N2.HOG0000186	OG0000028	n33				AFUN2_010476, AFUN2_002523		AMIN009876				
N2.HOG0000187	OG0000028	n56				AFUN2_012132, AFUN2_006865, AFUN2_005132, AFUN2_002353						
N2.HOG0000188	OG0000028	n60				AFUN2_001256, AFUN2_004185, AFUN2_006876						
N2.HOG0000189	OG0000028	n63				AFUN2_003118, AFUN2_003598						
N2.HOG0000190	OG0000028	n66				AFUN2_008286, AFUN2_011015				ASTEI20_031230		
N2.HOG0000191	OG0000028	n72				AFUN2_003325						
N2.HOG0000192	OG0000029	n0							ASIC002666, ASIC012797, ASIC007166, ASIC016581, ASIC016582, ASIC016583, ASIC016585, ASIC016599, ASIC016598, ASIC005917, ASIC005920, ASIC005865, ASIC005807, ASIC005858, ASIC008567, ASIC002612, ASIC008566, ASIC005727, ASIC008575, ASIC008551, ASIC008554, ASIC008553, ASIC005832, ASIC005826, ASIC005897, ASIC005810, ASIC008544, ASIC008565, ASIC008680, ASIC008577, ASIC005921, ASIC005853, ASIC004502, ASIC005927, ASIC004506, ASIC005886, ASIC008545, ASIC008572, ASIC005861, ASIC008571, ASIC008519, ASIC008518, ASIC005875, ASIC005855, ASIC013693, ASIC019592, ASIC013732, ASIC013733, ASIC008660, ASIC013694, ASIC013696, ASIC013695, ASIC016884, ASIC020801, ASIC020800, ASIC009038, ASIC012781, ASIC012784, ASIC018627, ASIC018625, ASIC002117, ASIC012768, ASIC002655, ASIC004142, ASIC012801, ASIC012800, ASIC012798, ASIC015809, ASIC015814, ASIC015815, ASIC018192, ASIC018382, ASIC018386, ASIC018315, ASIC018381			
N2.HOG0000193	OG0000030	n5						AMIN006996, AMIN006995	ASIC003377, ASIC003385, ASIC003382, ASIC003384, ASIC004709			
N2.HOG0000194	OG0000030	n11						AMIN006765	ASIC004705, ASIC004703, ASIC004701, ASIC003400			
N2.HOG0000195	OG0000030	n16							ASIC013656, ASIC004707, ASIC004704, ASIC004708, ASIC004706, ASIC003393			
N2.HOG0000196	OG0000030	n22							ASIC015022, ASIC003420, ASIC003419			
N2.HOG0000197	OG0000030	n25				AFUN2_012733	AGAP010812	AMIN007001	ASIC003381			
N2.HOG0000198	OG0000030	n28				AFUN2_007213, AFUN2_001848, AFUN2_011448, AFUN2_005957, AFUN2_010339, AFUN2_010744, AFUN2_005913, AFUN2_012561, AFUN2_001536, AFUN2_011617, AFUN2_011391, AFUN2_001923, AFUN2_011066, AFUN2_014328, AFUN2_006386, AFUN2_012770, AFUN2_005352	AGAP010816, AGAP010830, AGAP010832, AGAP010831, AGAP010819, AGAP010814, AGAP010818, AGAP010815	AMIN006992, AMIN002000, AMIN006991, AMIN007005, AMIN007004, AMIN006994	ASIC003417, ASIC003383			
N2.HOG0000199	OG0000031	n1								ASTEI20_045661, ASTEI20_042458, ASTEI20_045950, ASTEI20_040834, ASTEI20_042405, ASTEI20_031598		
N2.HOG0000200	OG0000031	n7				AFUN2_011697						
N2.HOG0000201	OG0000031	n19				AFUN2_011049, AFUN2_008201, AFUN2_008391, AFUN2_011664						
N2.HOG0000202	OG0000031	n61			ADIR011748			AMIN005862, AMIN007507				
N2.HOG0000203	OG0000031	n65						AMIN006442, AMIN004950				
N2.HOG0000204	OG0000031	n69				AFUN2_002494						
N2.HOG0000205	OG0000031	n71				AFUN2_002498						
N2.HOG0000206	OG0000032	n3				AFUN2_000937						
N2.HOG0000207	OG0000032	n13								ASTEI20_034628, ASTEI20_041396		
N2.HOG0000208	OG0000032	n21								ASTEI20_045092		
N2.HOG0000209	OG0000032	n27				AFUN2_010173				ASTEI20_031606		
N2.HOG0000210	OG0000032	n33				AFUN2_002261						
N2.HOG0000211	OG0000032	n58								ASTEI20_041238		
N2.HOG0000212	OG0000032	n66								ASTEI20_037767		
N2.HOG0000213	OG0000032	n69				AFUN2_003899, AFUN2_006152						
N2.HOG0000214	OG0000032	n70				AFUN2_003826						
N2.HOG0000215	OG0000033	n3					AGAP004148	AMIN015509	ASIC021804			
N2.HOG0000216	OG0000033	n9			ADIR016018	AFUN2_014039	AGAP003252	AMIN000381	ASIC009220	ASTEI20_045015		
N2.HOG0000217	OG0000033	n17			ADIR016019, ADIR002300	AFUN2_008608	AGAP003251			ASTEI20_034999		
N2.HOG0000218	OG0000033	n26			ADIR016025	AFUN2_002394	AGAP003246			ASTEI20_036373		
N2.HOG0000219	OG0000033	n34			ADIR016020, ADIR002841, ADIR016023	AFUN2_008977, AFUN2_005452, AFUN2_008949, AFUN2_011104	AGAP003250, AGAP003249, AGAP013487	AMIN014039	ASIC001195, ASIC011903, ASIC001193, ASIC011904, ASIC011902, ASIC011901, ASIC009221	ASTEI20_031788		
N2.HOG0000220	OG0000033	n52			ADIR016021, ADIR016024, ADIR016022	AFUN2_007576	AGAP003245, AGAP003247, AGAP003248		ASIC009222	ASTEI20_044530, ASTEI20_042735		
N2.HOG0000221	OG0000034	n5					AGAP005485, AGAP005482	AMIN015565		ASTEI20_043226		
N2.HOG0000222	OG0000034	n11			ADIR008769, ADIR008768	AFUN2_000777, AFUN2_002152	AGAP003594, AGAP005473, AGAP005479	AMIN000196, AMIN010809, AMIN015563		ASTEI20_042786, ASTEI20_045819, ASTEI20_042959		
N2.HOG0000223	OG0000034	n24			ADIR008767	AFUN2_005553				ASTEI20_041011		
N2.HOG0000224	OG0000034	n27					AGAP005481	AMIN015564	ASIC012442			
N2.HOG0000225	OG0000034	n29					AGAP005480	AMIN015562	ASIC012440			
N2.HOG0000226	OG0000034	n32				AFUN2_004371	AGAP005483, AGAP005484	AMIN015508	ASIC012445, ASIC012446	ASTEI20_037589		
N2.HOG0000227	OG0000034	n39			ADIR004404	AFUN2_010024	AGAP004575	AMIN004938	ASIC021981	ASTEI20_032776		
N2.HOG0000228	OG0000034	n45			ADIR007516	AFUN2_014222	AGAP005938	AMIN010991		ASTEI20_040625		
N2.HOG0000229	OG0000035	n0			ADIR014329, ADIR014313, ADIR003862	AFUN2_006151, AFUN2_012246, AFUN2_011399, AFUN2_012567, AFUN2_008339, AFUN2_002432, AFUN2_003652, AFUN2_013041, AFUN2_005479, AFUN2_000582, AFUN2_014196, AFUN2_002672, AFUN2_009607, AFUN2_009222, AFUN2_006146, AFUN2_006683	AGAP012715, AGAP012588, AGAP012450, AGAP001067, AGAP005106, AGAP028576, AGAP010323, AGAP029940, AGAP000782, AGAP005476, AGAP005477, AGAP005478, AGAP005474, AGAP005475, AGAP006696, AGAP005307	AMIN007272, AMIN009877, AMIN010812, AMIN015498, AMIN010811, AMIN010810, AMIN015472, AMIN010814, AMIN010135, AMIN007574	ASIC012439	ASTEI20_034591, ASTEI20_038434, ASTEI20_044858, ASTEI20_040523, ASTEI20_035326, ASTEI20_036996, ASTEI20_033591, ASTEI20_034577, ASTEI20_044193, ASTEI20_030889, ASTEI20_040393, ASTEI20_037776, ASTEI20_045503, ASTEI20_045781, ASTEI20_042171, ASTEI20_041634, ASTEI20_035874		
N2.HOG0000230	OG0000037	n8			ADIR003228, ADIR003227	AFUN2_013181		AMIN002827	ASIC013351, ASIC013352, ASIC013353	ASTEI20_038052, ASTEI20_032497		
N2.HOG0000231	OG0000037	n16			ADIR010210		AGAP012562, AGAP010741, AGAP013316, AGAP013484, AGAP013247	AMIN006508, AMIN006509, AMIN003922, AMIN008939, AMIN009372, AMIN008941, AMIN008940, AMIN009373, AMIN008942	ASIC022219	ASTEI20_031459, ASTEI20_042647		
N2.HOG0000232	OG0000037	n33			ADIR010215, ADIR010214, ADIR010213, ADIR010212, ADIR010211		AGAP013225, AGAP013086, AGAP013456, AGAP013517, AGAP013322, AGAP013353, AGAP013110	AMIN003923, AMIN003925, AMIN003924, AMIN000003		ASTEI20_041766, ASTEI20_039477		
N2.HOG0000233	OG0000037	n50			ADIR010203, ADIR010204		AGAP013369, AGAP013264, AGAP013050, AGAP013448, AGAP013113	AMIN004541, AMIN004540, AMIN004539	ASIC014023	ASTEI20_034438, ASTEI20_044399, ASTEI20_045557, ASTEI20_042942		
N2.HOG0000234	OG0000038	n40								ASTEI20_034060, ASTEI20_031917, ASTEI20_036981, ASTEI20_043988, ASTEI20_040884		
N2.HOG0000235	OG0000038	n57				AFUN2_013078				ASTEI20_038945		
N2.HOG0000236	OG0000038	n62								ASTEI20_036390		
N2.HOG0000237	OG0000038	n63				AFUN2_005392				ASTEI20_031315		
N2.HOG0000238	OG0000039	n24			ADIR015925	AFUN2_009923	AGAP006420	AMIN015958	ASIC002581	ASTEI20_041961		
N2.HOG0000239	OG0000039	n31			ADIR015923	AFUN2_010939	AGAP006421	AMIN015957	ASIC000445	ASTEI20_034016		
N2.HOG0000240	OG0000039	n36			ADIR008758	AFUN2_002356	AGAP005497	AMIN010824	ASIC012458	ASTEI20_042151		
N2.HOG0000241	OG0000039	n42			ADIR007693	AFUN2_001872	AGAP006417	AMIN007947	ASIC010050	ASTEI20_039200, ASTEI20_040849		
N2.HOG0000242	OG0000039	n48			ADIR015924, ADIR015928, ADIR015927, ADIR007692, ADIR015926	AFUN2_008523, AFUN2_002845	AGAP006443, AGAP006419, AGAP006418	AMIN007946, AMIN015959	ASIC010664	ASTEI20_035166, ASTEI20_036321, ASTEI20_037293		
N2.HOG0000243	OG0000040	n1			ADIR015602, ADIR015601	AFUN2_012034, AFUN2_000621	AGAP006666, AGAP006667	AMIN015663, AMIN015662		ASTEI20_037172		
N2.HOG0000244	OG0000040	n21			ADIR015539	AFUN2_012970	AGAP011468		ASIC015489			
N2.HOG0000245	OG0000040	n25			ADIR015541	AFUN2_011961	AGAP011469, AGAP012854	AMIN015574	ASIC015488	ASTEI20_034704		
N2.HOG0000246	OG0000040	n31			ADIR015540	AFUN2_013533	AGAP011467	AMIN015575	ASIC015490	ASTEI20_040829		
N2.HOG0000247	OG0000040	n37			ADIR015544		AGAP009410, AGAP009408, AGAP009409	AMIN001806, AMIN001807	ASIC007400	ASTEI20_045547, ASTEI20_039503		
N2.HOG0000248	OG0000040	n45			ADIR006103, ADIR015562, ADIR006102	AFUN2_004686	AGAP009394, AGAP009395, AGAP009396, AGAP009398, AGAP009397	AMIN015590, AMIN015591	ASIC006427, ASIC006438			
N2.HOG0000249	OG0000041	n7				AFUN2_000732	AGAP029305, AGAP029267		ASIC005058			
N2.HOG0000250	OG0000041	n15			ADIR001834	AFUN2_014438	AGAP028600	AMIN008776	ASIC005063	ASTEI20_038827		
N2.HOG0000251	OG0000041	n26			ADIR001833	AFUN2_001049	AGAP029755	AMIN008777	ASIC005062	ASTEI20_038756		
N2.HOG0000252	OG0000041	n34			ADIR001835	AFUN2_010115	AGAP029753		ASIC005064	ASTEI20_034624		
N2.HOG0000253	OG0000041	n52			ADIR003420	AFUN2_014544	AGAP001764	AMIN003187	ASIC005684	ASTEI20_036497		
N2.HOG0000254	OG0000041	n57					AGAP029756		ASIC005059, ASIC005061			
N2.HOG0000255	OG0000042	n3			ADIR000587, ADIR011155	AFUN2_004081	AGAP008403	AMIN005907	ASIC017752, ASIC017751	ASTEI20_044170, ASTEI20_041547		
N2.HOG0000256	OG0000042	n12				AFUN2_014693		AMIN001699		ASTEI20_038339		
N2.HOG0000257	OG0000042	n16			ADIR000580		AGAP009249		ASIC017733, ASIC001192			
N2.HOG0000258	OG0000042	n19					AGAP028179		ASIC017724, ASIC001191			
N2.HOG0000259	OG0000042	n21					AGAP028641, AGAP029126					
N2.HOG0000260	OG0000042	n25			ADIR004510		AGAP029929, AGAP029932		ASIC015606			
N2.HOG0000261	OG0000042	n29			ADIR004365, ADIR004157, ADIR000370	AFUN2_009173, AFUN2_004521	AGAP012020, AGAP028102, AGAP028075, AGAP027981, AGAP029931, AGAP012504, AGAP012505, AGAP012021, AGAP029930, AGAP028229, AGAP028069, AGAP028183, AGAP029100, AGAP029093, AGAP029865, AGAP029264, AGAP012502, AGAP011719, AGAP010545, AGAP028728	AMIN015669, AMIN015668	ASIC015360	ASTEI20_039646, ASTEI20_039609, ASTEI20_037084		
N2.HOG0000262	OG0000043	n1			ADIR005615		AGAP012091, AGAP012092	AMIN014336	ASIC004837, ASIC002620, ASIC014455			
N2.HOG0000263	OG0000043	n8					AGAP029316		ASIC015430, ASIC004836, ASIC002619			
N2.HOG0000264	OG0000043	n11			ADIR014831, ADIR014832, ADIR014998, ADIR014553, ADIR014213, ADIR014481, ADIR014482, ADIR000018, ADIR011538, ADIR014178, ADIR005614, ADIR014148	AFUN2_001254, AFUN2_009245, AFUN2_013789, AFUN2_000632, AFUN2_002010, AFUN2_009895, AFUN2_004184, AFUN2_011280, AFUN2_012488, AFUN2_014542, AFUN2_012176, AFUN2_009359, AFUN2_005903, AFUN2_014695, AFUN2_008709, AFUN2_002764, AFUN2_009048, AFUN2_005543, AFUN2_009900, AFUN2_010698	AGAP028182, AGAP029285, AGAP012173, AGAP029334, AGAP029308, AGAP029333, AGAP029867	AMIN006978	ASIC017851, ASIC017852	ASTEI20_038713, ASTEI20_044556, ASTEI20_031445, ASTEI20_043114, ASTEI20_042955, ASTEI20_040096, ASTEI20_036675		
N2.HOG0000265	OG0000045	n0				AFUN2_006680		AMIN001066		ASTEI20_038821		
N2.HOG0000266	OG0000046	n2					AGAP003627, AGAP012946			ASTEI20_039896		
N2.HOG0000267	OG0000046	n29							ASIC005431, ASIC001384			
N2.HOG0000268	OG0000046	n38							ASIC012560, ASIC001352, ASIC009809, ASIC005432, ASIC009407, ASIC009810, ASIC002914, ASIC005430, ASIC005429, ASIC001385			
N2.HOG0000269	OG0000046	n48			ADIR003197	AFUN2_006305, AFUN2_003082		AMIN002797	ASIC009812	ASTEI20_033536, ASTEI20_045137		
N2.HOG0000270	OG0000046	n54				AFUN2_013805	AGAP013221		ASIC009813, ASIC009814			
N2.HOG0000271	OG0000048	n21					AGAP006196, AGAP006200, AGAP006197, AGAP006202					
N2.HOG0000272	OG0000048	n25			ADIR014671, ADIR016188, ADIR007974, ADIR016182, ADIR016183	AFUN2_006474, AFUN2_003419, AFUN2_007098, AFUN2_011966	AGAP008648, AGAP006194, AGAP006199, AGAP006198, AGAP006201, AGAP006195			ASTEI20_036610, ASTEI20_030791, ASTEI20_041758		
N2.HOG0000273	OG0000048	n43			ADIR016186	AFUN2_007180	AGAP006192		ASIC019015, ASIC019014	ASTEI20_034337		
N2.HOG0000274	OG0000048	n48			ADIR016187, ADIR016181, ADIR016189	AFUN2_001025	AGAP006193		ASIC019017, ASIC019018	ASTEI20_034409		
N2.HOG0000275	OG0000049	n4			ADIR016124, ADIR016125	AFUN2_008624	AGAP011788, AGAP011787, AGAP011783	AMIN015888, AMIN015886	ASIC018403, ASIC018371, ASIC018370	ASTEI20_044950, ASTEI20_031080		
N2.HOG0000276	OG0000049	n20			ADIR016128	AFUN2_012748	AGAP011781	AMIN015889	ASIC018401, ASIC018400	ASTEI20_037621		
N2.HOG0000277	OG0000049	n29					AGAP029335, AGAP029286, AGAP011785, AGAP011786					
N2.HOG0000278	OG0000049	n36			ADIR015764, ADIR015763				ASIC001190			
N2.HOG0000279	OG0000049	n38			ADIR015765, ADIR015762	AFUN2_002192, AFUN2_013459	AGAP011792, AGAP011794, AGAP011793	AMIN015891	ASIC017764	ASTEI20_031880, ASTEI20_045883		
N2.HOG0000280	OG0000049	n48			ADIR016123		AGAP011789	AMIN015890	ASIC018404	ASTEI20_039499		
N2.HOG0000281	OG0000050	n1								ASTEI20_036104, ASTEI20_039399		
N2.HOG0000282	OG0000050	n3				AFUN2_013758						
N2.HOG0000283	OG0000050	n4			ADIR005587, ADIR011737	AFUN2_004424, AFUN2_000519, AFUN2_007709, AFUN2_014535, AFUN2_004996, AFUN2_006077, AFUN2_002014, AFUN2_005464, AFUN2_000902, AFUN2_006595, AFUN2_002144, AFUN2_008995, AFUN2_008521, AFUN2_001949, AFUN2_014008, AFUN2_012115, AFUN2_001319, AFUN2_004099, AFUN2_001446, AFUN2_011923, AFUN2_006774, AFUN2_004135, AFUN2_008820, AFUN2_011946, AFUN2_011869, AFUN2_007728, AFUN2_002311, AFUN2_011710, AFUN2_002565, AFUN2_006170, AFUN2_002205, AFUN2_013104, AFUN2_002325, AFUN2_001048, AFUN2_012571, AFUN2_011759, AFUN2_008005, AFUN2_004119, AFUN2_013320, AFUN2_004319, AFUN2_006631, AFUN2_004722, AFUN2_009198, AFUN2_013887, AFUN2_006868, AFUN2_009902		AMIN001582, AMIN000977, AMIN005873				
N2.HOG0000284	OG0000051	n2					AGAP010109					
N2.HOG0000285	OG0000051	n5			ADIR009276	AFUN2_012162, AFUN2_006475, AFUN2_002740, AFUN2_001516, AFUN2_005538, AFUN2_008835, AFUN2_014721	AGAP010114, AGAP010127, AGAP010113, AGAP010126, AGAP010128, AGAP010116, AGAP010120, AGAP010112, AGAP010117, AGAP010119, AGAP013749, AGAP012875	AMIN006620, AMIN014521	ASIC010146, ASIC010154, ASIC010151, ASIC010148	ASTEI20_044484, ASTEI20_034934, ASTEI20_031678, ASTEI20_043623, ASTEI20_035103		
N2.HOG0000286	OG0000052	n1					AGAP011918	AMIN015582	ASIC018088	ASTEI20_043416		
N2.HOG0000287	OG0000052	n8				AFUN2_013880	AGAP011920	AMIN015585, AMIN015584	ASIC018082	ASTEI20_035536		
N2.HOG0000288	OG0000053	n4			ADIR009846, ADIR011408	AFUN2_014363, AFUN2_010396, AFUN2_010923	AGAP008958, AGAP028117, AGAP028033, AGAP028172, AGAP028092, AGAP028134, AGAP028063, AGAP028150	AMIN009403	ASIC020708, ASIC020706, ASIC020707, ASIC020704, ASIC020705	ASTEI20_044934, ASTEI20_043576		
N2.HOG0000289	OG0000053	n25			ADIR011407, ADIR009847	AFUN2_007355	AGAP028118, AGAP028020, AGAP028195		ASIC020710	ASTEI20_040463		
N2.HOG0000290	OG0000053	n32			ADIR009845	AFUN2_008998, AFUN2_014545, AFUN2_013555, AFUN2_000604, AFUN2_007552, AFUN2_012584, AFUN2_001373, AFUN2_002347	AGAP028165, AGAP008956, AGAP028181, AGAP028155, AGAP027990, AGAP028070, AGAP028082, AGAP028226	AMIN009402	ASIC020703	ASTEI20_037018, ASTEI20_032861, ASTEI20_037570, ASTEI20_036072		
N2.HOG0000291	OG0000055	n1			ADIR003019	AFUN2_003795	AGAP002076	AMIN002458	ASIC000721	ASTEI20_041788, ASTEI20_036817		
N2.HOG0000292	OG0000055	n12				AFUN2_007989	AGAP004944		ASIC016078			
N2.HOG0000293	OG0000055	n22				AFUN2_001013, AFUN2_010954, AFUN2_006754, AFUN2_002857, AFUN2_009317, AFUN2_014083, AFUN2_006806, AFUN2_010423	AGAP004583, AGAP004581		ASIC014234	ASTEI20_036856, ASTEI20_032399, ASTEI20_042765, ASTEI20_041371, ASTEI20_043376		
N2.HOG0000294	OG0000056	n13								ASTEI20_042561		
N2.HOG0000295	OG0000056	n15								ASTEI20_043469		
N2.HOG0000296	OG0000056	n31						AMIN004372		ASTEI20_043631, ASTEI20_034068, ASTEI20_040541, ASTEI20_037672, ASTEI20_032489		
N2.HOG0000297	OG0000057	n23			ADIR009281, ADIR014808							
N2.HOG0000298	OG0000057	n25							ASIC010132, ASIC010135			
N2.HOG0000299	OG0000057	n27				AFUN2_008318, AFUN2_006014	AGAP010105, AGAP010107, AGAP010104, AGAP029247	AMIN006625	ASIC010134, ASIC010137	ASTEI20_031438, ASTEI20_044408, ASTEI20_032987, ASTEI20_039149, ASTEI20_036909		
N2.HOG0000300	OG0000057	n40					AGAP010106, AGAP010103, AGAP010121, AGAP010108	AMIN006626	ASIC010133	ASTEI20_043801, ASTEI20_033403		
N2.HOG0000301	OG0000057	n47			ADIR009282	AFUN2_000600	AGAP029248	AMIN014522	ASIC010138	ASTEI20_041738		
N2.HOG0000302	OG0000058	n3					AGAP028729			ASTEI20_035290		
N2.HOG0000303	OG0000058	n7			ADIR006057	AFUN2_011854, AFUN2_008788	AGAP009471, AGAP009472	AMIN001846	ASIC007323	ASTEI20_043943, ASTEI20_042767		
N2.HOG0000304	OG0000058	n33				AFUN2_002438	AGAP009467		ASIC007325	ASTEI20_037097		
N2.HOG0000305	OG0000058	n39				AFUN2_002842	AGAP009468		ASIC007324	ASTEI20_045123		
N2.HOG0000306	OG0000058	n45			ADIR011421	AFUN2_001688	AGAP008945	AMIN009389	ASIC002529	ASTEI20_036123, ASTEI20_031030		
N2.HOG0000307	OG0000059	n2			ADIR001566, ADIR015747, ADIR015748, ADIR015749, ADIR001568	AFUN2_006267	AGAP005194, AGAP012778, AGAP005196, AGAP005195	AMIN016229, AMIN016293	ASIC019011, ASIC019000	ASTEI20_040465, ASTEI20_032721, ASTEI20_039207, ASTEI20_040754		
N2.HOG0000308	OG0000059	n23			ADIR003672, ADIR003674	AFUN2_010578, AFUN2_006502, AFUN2_012387	AGAP006707, AGAP006709, AGAP006710, AGAP006711	AMIN010123	ASIC019170	ASTEI20_037464, ASTEI20_043703		
N2.HOG0000309	OG0000059	n38			ADIR016197	AFUN2_014242, AFUN2_009466	AGAP007142, AGAP007141		ASIC016660	ASTEI20_034096, ASTEI20_032263, ASTEI20_039938, ASTEI20_036541		
N2.HOG0000310	OG0000060	n1				AFUN2_014460	AGAP010097	AMIN006628	ASIC010127	ASTEI20_037656		
N2.HOG0000311	OG0000060	n16					AGAP010095	AMIN006629	ASIC010126			
N2.HOG0000312	OG0000060	n19				AFUN2_011607	AGAP010100, AGAP010099	AMIN014523	ASIC010130, ASIC010129	ASTEI20_045967		
N2.HOG0000313	OG0000060	n42			ADIR014811	AFUN2_000444	AGAP010098		ASIC010128	ASTEI20_042375		
N2.HOG0000314	OG0000060	n46			ADIR014810	AFUN2_013952	AGAP010101	AMIN006627	ASIC010131	ASTEI20_044978		
N2.HOG0000315	OG0000061	n1			ADIR009531	AFUN2_000988	AGAP012230	AMIN006938	ASIC015402	ASTEI20_045924, ASTEI20_044992		
N2.HOG0000316	OG0000061	n15			ADIR007445	AFUN2_001934	AGAP006371	AMIN007997	ASIC016621	ASTEI20_042918		
N2.HOG0000317	OG0000061	n31			ADIR015570	AFUN2_011828	AGAP002318		ASIC008790, ASIC008789	ASTEI20_036073		
N2.HOG0000318	OG0000061	n36			ADIR015571	AFUN2_001889	AGAP002317		ASIC008791	ASTEI20_042895		
N2.HOG0000319	OG0000062	n5				AFUN2_010062, AFUN2_011070	AGAP003960		ASIC004218			
N2.HOG0000320	OG0000062	n9				AFUN2_009059	AGAP008558	AMIN001001	ASIC009092	ASTEI20_044163		
N2.HOG0000321	OG0000062	n14					AGAP001924, AGAP013452					
N2.HOG0000322	OG0000062	n17				AFUN2_003714	AGAP013252	AMIN000304	ASIC004220	ASTEI20_037850		
N2.HOG0000323	OG0000062	n21				AFUN2_008839, AFUN2_002820, AFUN2_013747, AFUN2_007462, AFUN2_014711	AGAP028071, AGAP008808, AGAP000411, AGAP008911, AGAP029120, AGAP029119, AGAP029111, AGAP029114, AGAP029108, AGAP028711, AGAP012749, AGAP012270, AGAP012777, AGAP012817, AGAP029330, AGAP028710, AGAP029067		ASIC013583, ASIC013564, ASIC015598, ASIC015597	ASTEI20_042947, ASTEI20_042271, ASTEI20_035743, ASTEI20_044072		
N2.HOG0000324	OG0000063	n1			ADIR010309	AFUN2_005096	AGAP002555	AMIN002564	ASIC021538	ASTEI20_042329, ASTEI20_039640		
N2.HOG0000325	OG0000063	n12			ADIR008969	AFUN2_009682	AGAP002202	AMIN003060	ASIC010842	ASTEI20_041397		
N2.HOG0000326	OG0000064	n6							ASIC014147			
N2.HOG0000327	OG0000064	n25			ADIR004674	AFUN2_002334		AMIN001329	ASIC002653	ASTEI20_036363		
N2.HOG0000328	OG0000064	n29				AFUN2_013676		AMIN001327	ASIC002651	ASTEI20_032269		
N2.HOG0000329	OG0000064	n34			ADIR005809	AFUN2_011232	AGAP002134	AMIN003132	ASIC001146	ASTEI20_045444		
N2.HOG0000330	OG0000064	n41			ADIR004675	AFUN2_012759		AMIN001330	ASIC002656	ASTEI20_030805		
N2.HOG0000331	OG0000064	n45			ADIR004673	AFUN2_002312		AMIN001328	ASIC002652	ASTEI20_034042		
N2.HOG0000332	OG0000065	n0							ASIC011678			
N2.HOG0000333	OG0000066	n0			ADIR016088							
N2.HOG0000334	OG0000067	n4			ADIR001930	AFUN2_003888	AGAP011939	AMIN015537		ASTEI20_033258		
N2.HOG0000335	OG0000067	n11			ADIR000539	AFUN2_012011	AGAP012400	AMIN015982	ASIC018220	ASTEI20_038682		
N2.HOG0000336	OG0000067	n22			ADIR000540	AFUN2_003045	AGAP012399	AMIN008926	ASIC018219	ASTEI20_040377		
N2.HOG0000337	OG0000067	n35				AFUN2_008039	AGAP002102	AMIN000636		ASTEI20_044258		
N2.HOG0000338	OG0000067	n42				AFUN2_008602	AGAP012401	AMIN015981		ASTEI20_046110		
N2.HOG0000339	OG0000068	n4			ADIR007458	AFUN2_012196	AGAP005999		ASIC011681	ASTEI20_040313		
N2.HOG0000340	OG0000068	n11			ADIR007459	AFUN2_006617	AGAP005998		ASIC011682	ASTEI20_042702		
N2.HOG0000341	OG0000068	n33			ADIR007460	AFUN2_013302	AGAP005996	AMIN010935	ASIC011687	ASTEI20_045828		
N2.HOG0000342	OG0000068	n41				AFUN2_009586	AGAP006001		ASIC011679	ASTEI20_032296		
N2.HOG0000343	OG0000069	n6			ADIR003464	AFUN2_014241	AGAP002851	AMIN003229	ASIC005652	ASTEI20_035338		
N2.HOG0000344	OG0000069	n21			ADIR007962	AFUN2_004523	AGAP007197	AMIN010636	ASIC002404	ASTEI20_038112		
N2.HOG0000345	OG0000069	n29			ADIR007263, ADIR007262	AFUN2_006118	AGAP007415, AGAP002849	AMIN016115	ASIC005650			
N2.HOG0000346	OG0000069	n36				AFUN2_010311	AGAP002850	AMIN016114	ASIC005651	ASTEI20_039804		
N2.HOG0000347	OG0000069	n40			ADIR003511	AFUN2_012252	AGAP002804	AMIN003907	ASIC000407	ASTEI20_031615		
N2.HOG0000348	OG0000071	n3			ADIR001093	AFUN2_007775, AFUN2_009753	AGAP013490, AGAP000088	AMIN005052		ASTEI20_044717		
N2.HOG0000349	OG0000071	n13			ADIR002693	AFUN2_014078	AGAP001861	AMIN000434	ASIC008283	ASTEI20_033179		
N2.HOG0000350	OG0000071	n24			ADIR011119, ADIR011120, ADIR011116	AFUN2_008604, AFUN2_008424, AFUN2_006008	AGAP028019, AGAP008358, AGAP008356	AMIN005942, AMIN005941, AMIN005945	ASIC013586	ASTEI20_041551, ASTEI20_037620, ASTEI20_035007		
N2.HOG0000351	OG0000072	n1			ADIR001900	AFUN2_010362	AGAP010971	AMIN008641	ASIC019961	ASTEI20_043809		
N2.HOG0000352	OG0000072	n14				AFUN2_005951, AFUN2_000847	AGAP001219, AGAP001218			ASTEI20_038057, ASTEI20_036131		
N2.HOG0000353	OG0000072	n26			ADIR003546	AFUN2_008401	AGAP002770	AMIN000778	ASIC012496	ASTEI20_045176		
N2.HOG0000354	OG0000072	n34			ADIR008039	AFUN2_008209	AGAP007122	AMIN011262		ASTEI20_045641, ASTEI20_039665		
