Orthogroup	AgambiaePEST	AdirusWRAIR2
OG0000351	AGAP011561	ADIR000178
OG0000352	AGAP003702	ADIR005371
OG0000352	AGAP003703	ADIR004606
OG0000353	AGAP006016	ADIR007451
OG0000354	AGAP004115, AGAP004116	ADIR002946
OG0000354	AGAP001628, AGAP013268	ADIR010471
OG0000355	AGAP010402, AGAP013018	ADIR006415
OG0000356	AGAP004785	ADIR009183
OG0000357	AGAP001618	ADIR010483
OG0000357	AGAP001619	ADIR010482
OG0000359	AGAP004203, AGAP013109, AGAP013503	ADIR008488
OG0000360	AGAP011974, AGAP011975	ADIR001997
OG0000361	AGAP012604, AGAP004133	ADIR002964
OG0000362	AGAP009194	ADIR015887
OG0000362	AGAP009195	ADIR015885
OG0000363	AGAP007055	ADIR015546
OG0000363	AGAP007054	ADIR015547
OG0000364	AGAP007140	ADIR016198
OG0000364	AGAP007139	ADIR016196
OG0000365	AGAP008684, AGAP008686	ADIR004665
OG0000366	AGAP013192, AGAP003354	ADIR010711
OG0000367	AGAP005371, AGAP005370	ADIR003716
OG0000368	AGAP004528	ADIR004446
OG0000369	AGAP008569	ADIR010892
OG0000369	AGAP008563	ADIR010893, ADIR010887
OG0000370	AGAP009256	ADIR000577
OG0000370	AGAP001169	ADIR010058
OG0000371	AGAP006382	ADIR007433
OG0000371	AGAP006381	ADIR007434
OG0000371	AGAP006378	ADIR007436
OG0000372	AGAP029891	ADIR015735
OG0000376	AGAP012888	ADIR008524
OG0000378	AGAP007036, AGAP007033, AGAP007035	ADIR007869, ADIR007846, ADIR007847, ADIR015931, ADIR007858
OG0000380	AGAP003259, AGAP012713	ADIR015576
OG0000380	AGAP003260	ADIR015577
OG0000381	AGAP029758	ADIR016122
OG0000381	AGAP029757	ADIR016121
OG0000382	AGAP010399	ADIR011633
OG0000382	AGAP010398	ADIR011634
OG0000383	AGAP002748	ADIR009909
OG0000383	AGAP012252	ADIR009553
OG0000384	AGAP029197	ADIR011575, ADIR011584
OG0000386	AGAP005985, AGAP005986, AGAP005984	ADIR007470
OG0000387	AGAP004912	ADIR001678
OG0000387	AGAP005652	ADIR006893
OG0000388	AGAP001717	ADIR010377
OG0000388	AGAP013493	ADIR010378
OG0000389	AGAP006745	ADIR003638
OG0000390	AGAP004740	ADIR009143
OG0000391	AGAP002331	ADIR006703
OG0000391	AGAP012302	ADIR000463
OG0000392	AGAP013404	ADIR015588
OG0000392	AGAP013054	ADIR015589
OG0000392	AGAP002838	ADIR015587
OG0000393	AGAP001777	ADIR008379
OG0000393	AGAP012467, AGAP001775	ADIR008380
OG0000394	AGAP005237	ADIR009815
OG0000395	AGAP029448	ADIR004795
OG0000395	AGAP000965	ADIR000918
OG0000396	AGAP009100	ADIR006188
OG0000396	AGAP009098	ADIR006187
OG0000397	AGAP029500	ADIR005187
OG0000397	AGAP029451	ADIR002696
OG0000398	AGAP005453, AGAP005454	ADIR008789
OG0000399	AGAP004900	ADIR001694
OG0000399	AGAP006539	ADIR007577
OG0000400	AGAP005113	ADIR003792
OG0000400	AGAP006806	ADIR003582
OG0000401	AGAP003114	ADIR003313
OG0000401	AGAP011166	ADIR001782
OG0000402	AGAP000475	ADIR004118
OG0000402	AGAP029224	ADIR007659, ADIR007661
OG0000403	AGAP000653	ADIR001185
OG0000403	AGAP005557	ADIR008736
OG0000404	AGAP028613, AGAP010562	ADIR000386
OG0000405	AGAP005707	ADIR016033
OG0000405	AGAP005706	ADIR016035
OG0000406	AGAP002615	ADIR010242
OG0000406	AGAP002074	ADIR002392
OG0000406	AGAP011844	ADIR002343
OG0000407	AGAP012111	ADIR002282
OG0000407	AGAP011402	ADIR009590
OG0000408	AGAP005166	ADIR001544
OG0000409	AGAP029901	ADIR004706
OG0000409	AGAP008720	ADIR004703
OG0000409	AGAP008721	ADIR004705
OG0000410	AGAP013194, AGAP013142	ADIR002540
OG0000412	AGAP001022	ADIR002367, ADIR002366
OG0000413	AGAP006717	ADIR015533
OG0000413	AGAP006716	ADIR015532
OG0000414	AGAP028186	ADIR014057
OG0000414	AGAP008923	ADIR000659
OG0000414	AGAP008922	ADIR000660, ADIR000661
OG0000416	AGAP007156	ADIR007938
OG0000416	AGAP005787	ADIR007755
OG0000417	AGAP001672	ADIR010431
OG0000417	AGAP010435	ADIR005728
OG0000421	AGAP001989	ADIR016222, ADIR016219, ADIR016220, ADIR016221
OG0000424	AGAP000437, AGAP013319, AGAP013175, AGAP013080, AGAP013421, AGAP013308	ADIR001410
OG0000425	AGAP010908, AGAP010903, AGAP010904, AGAP010906, AGAP010905, AGAP010907	ADIR005624, ADIR005622
OG0000428	AGAP000226	ADIR015549
OG0000430	AGAP029419, AGAP010066	ADIR009309
OG0000430	AGAP012621, AGAP012622	ADIR003911
OG0000431	AGAP004006, AGAP004007	ADIR003217
OG0000432	AGAP012644, AGAP010004	ADIR009396
OG0000432	AGAP009017	ADIR004972
OG0000433	AGAP002460	ADIR003006
OG0000433	AGAP013297	ADIR003007
OG0000434	AGAP006275	ADIR015930, ADIR015929
OG0000435	AGAP011294	ADIR010798
OG0000437	AGAP002977	ADIR005813
OG0000437	AGAP002975	ADIR005815
OG0000438	AGAP013216	ADIR005817
OG0000438	AGAP002976	ADIR005814
OG0000439	AGAP012585, AGAP007972	ADIR010992
OG0000440	AGAP003121	ADIR003328
OG0000440	AGAP003120, AGAP012726	ADIR003327
OG0000441	AGAP006406	ADIR007412
OG0000441	AGAP013127	ADIR000981
OG0000442	AGAP010970	ADIR004523
OG0000442	AGAP010969	ADIR004521
OG0000443	AGAP003718	ADIR005386
OG0000443	AGAP006629	ADIR007351
OG0000445	AGAP011449	ADIR000225, ADIR000224
OG0000446	AGAP006487	ADIR007631
OG0000446	AGAP006485	ADIR007632
OG0000447	AGAP008201	ADIR006355
OG0000447	AGAP029240	ADIR016048
OG0000448	AGAP007675	ADIR007075
OG0000448	AGAP003271	ADIR002786
OG0000449	AGAP000731	ADIR001435
OG0000449	AGAP010391	ADIR011623
OG0000450	AGAP009201	ADIR006287
OG0000451	AGAP000847	ADIR001344
OG0000452	AGAP013186	ADIR003211
OG0000453	AGAP011247	ADIR002048
OG0000453	AGAP012669, AGAP010063	ADIR009313
OG0000454	AGAP009342	ADIR006123
OG0000455	AGAP006770	ADIR003615
OG0000455	AGAP011180	ADIR001796
OG0000456	AGAP006019	ADIR008105
OG0000457	AGAP001659	ADIR010440
OG0000457	AGAP001657	ADIR010441
OG0000458	AGAP009246	ADIR000582
OG0000458	AGAP009241	ADIR000585
OG0000458	AGAP009240	ADIR000586
OG0000459	AGAP001120	ADIR010100
OG0000460	AGAP002577	ADIR010287
OG0000461	AGAP000449, AGAP000452	ADIR001398
OG0000462	AGAP012132	ADIR000055
OG0000462	AGAP028721	ADIR000056
OG0000464	AGAP029366, AGAP029365	ADIR006989
OG0000464	AGAP029372	ADIR006988
OG0000465	AGAP004655	ADIR009087
OG0000466	AGAP011171, AGAP029870	ADIR001786
OG0000466	AGAP029548	ADIR000450
OG0000471	AGAP011978	ADIR005291
OG0000471	AGAP011991	ADIR004369
OG0000471	AGAP011989	ADIR004368
OG0000471	AGAP011979	ADIR001992
OG0000471	AGAP011990	ADIR011121
OG0000472	AGAP008579, AGAP008580	ADIR010905
OG0000473	AGAP013282, AGAP029167, AGAP010899	ADIR015870
OG0000473	AGAP029194, AGAP029195	ADIR015871
OG0000476	AGAP003256	ADIR015518
OG0000476	AGAP003255	ADIR015520
OG0000477	AGAP013466	ADIR015939
OG0000477	AGAP003482	ADIR015938
OG0000478	AGAP009964	ADIR009352
OG0000478	AGAP009965	ADIR009353
OG0000479	AGAP001766	ADIR003422
OG0000479	AGAP001769	ADIR003423
OG0000480	AGAP011641	ADIR000107
OG0000481	AGAP005612	ADIR004329
OG0000482	AGAP009381	ADIR015529
OG0000482	AGAP009385	ADIR015530
OG0000484	AGAP010151	ADIR009697
OG0000484	AGAP007828	ADIR000755
OG0000485	AGAP008060	ADIR011226
OG0000486	AGAP011729	ADIR004130
OG0000486	AGAP001183	ADIR010048
OG0000487	AGAP008490	ADIR011456
OG0000487	AGAP000473	ADIR002382
OG0000488	AGAP028173, AGAP029973, AGAP029974	ADIR005675
OG0000489	AGAP000218	ADIR011660
OG0000489	AGAP000217	ADIR011661
OG0000490	AGAP012106, AGAP012081	ADIR002278
OG0000491	AGAP002652	ADIR010196
OG0000492	AGAP000225	ADIR001274
OG0000492	AGAP000228	ADIR015512
OG0000493	AGAP002125	ADIR010823
OG0000493	AGAP002126	ADIR003156
OG0000494	AGAP011945	ADIR001926
OG0000494	AGAP008898	ADIR006809
OG0000495	AGAP013726, AGAP013771	ADIR008544
OG0000496	AGAP029684	ADIR016174
OG0000496	AGAP012605, AGAP029683	ADIR016173
OG0000497	AGAP013190	ADIR010268
OG0000497	AGAP028501	ADIR011592
OG0000498	AGAP010974	ADIR001903
OG0000499	AGAP006782	ADIR003605
OG0000500	AGAP000399	ADIR001164
OG0000500	AGAP006668	ADIR007528
OG0000502	AGAP010734	ADIR015872
OG0000502	AGAP010810	ADIR011596
OG0000503	AGAP028471, AGAP013020, AGAP001707	ADIR010403, ADIR010386
OG0000504	AGAP001695	ADIR010398
OG0000504	AGAP029662	ADIR005554
OG0000505	AGAP012821	ADIR004460
OG0000506	AGAP011608	ADIR000144
OG0000507	AGAP008487	ADIR011452
OG0000507	AGAP004054	ADIR006617
OG0000508	AGAP006182	ADIR016191
OG0000508	AGAP006181	ADIR016190
OG0000508	AGAP006178	ADIR007988
OG0000509	AGAP006370	ADIR007447
OG0000509	AGAP006369	ADIR007448
OG0000510	AGAP000973	ADIR000926
OG0000510	AGAP003730, AGAP012841	ADIR002571
OG0000511	AGAP006343, AGAP006342	ADIR008094, ADIR016142
OG0000512	AGAP001033	ADIR002378
OG0000514	AGAP003578	ADIR008504
OG0000514	AGAP009944	ADIR004788
OG0000515	AGAP003487	ADIR015942
OG0000515	AGAP013419	ADIR015940
OG0000516	AGAP013333	ADIR002633
OG0000517	AGAP004263	ADIR005492
OG0000517	AGAP012703, AGAP004262	ADIR005493
OG0000518	AGAP007676	ADIR007074
OG0000518	AGAP007677	ADIR007072
OG0000520	AGAP009090	ADIR006171
OG0000521	AGAP007406	ADIR007269
OG0000521	AGAP003541	ADIR010663
OG0000522	AGAP010186	ADIR003989
OG0000522	AGAP010184	ADIR003992
OG0000523	AGAP004369	ADIR005431
OG0000523	AGAP004577	ADIR004398
OG0000524	AGAP005952	ADIR007502
OG0000524	AGAP005951	ADIR007504
OG0000525	AGAP007440	ADIR007248
OG0000526	AGAP000361	ADIR001209
OG0000526	AGAP010269	ADIR004082
OG0000527	AGAP004223	ADIR005535
OG0000527	AGAP004222	ADIR005536
OG0000528	AGAP006536	ADIR007580
OG0000528	AGAP006540	ADIR007576
OG0000532	AGAP010531	ADIR009577, ADIR000358
OG0000532	AGAP006914	ADIR004188, ADIR004185, ADIR011722, ADIR000381, ADIR000350, ADIR000352
OG0000534	AGAP028052	ADIR004940
OG0000535	AGAP007918, AGAP013758	ADIR005911
OG0000536	AGAP007134	ADIR008027
OG0000536	AGAP011848	ADIR002347
OG0000538	AGAP013071	ADIR003261
OG0000539	AGAP003055, AGAP003054	ADIR003268
OG0000539	AGAP013396, AGAP012758, AGAP003053	ADIR003267
OG0000540	AGAP001027	ADIR002371
OG0000541	AGAP008976	ADIR011392
OG0000541	AGAP007800	ADIR000730
OG0000542	AGAP003783	ADIR002521
OG0000542	AGAP003782	ADIR002522
OG0000543	AGAP029776, AGAP029777	ADIR001792
OG0000544	AGAP009442	ADIR006076
OG0000544	AGAP003796	ADIR008375
OG0000546	AGAP000075, AGAP013356	ADIR000983
OG0000547	AGAP010354	ADIR009748
OG0000547	AGAP005899	ADIR008851
OG0000549	AGAP005981	ADIR007473
OG0000549	AGAP000008	ADIR011705, ADIR011704
OG0000550	AGAP006913	ADIR004260
OG0000551	AGAP013188, AGAP013393, AGAP013255, AGAP012745	ADIR005366
OG0000552	AGAP004228	ADIR005529
OG0000553	AGAP006055	ADIR008143
OG0000554	AGAP001184, AGAP013501	ADIR010047
OG0000555	AGAP004358	ADIR005419
OG0000556	AGAP013224	ADIR002690
OG0000557	AGAP003231	ADIR002816
OG0000557	AGAP000170	ADIR001118
OG0000558	AGAP003133	ADIR010572
OG0000558	AGAP000787	ADIR001028
OG0000559	AGAP001962	ADIR010538
OG0000559	AGAP001961	ADIR010539
OG0000560	AGAP007460, AGAP000546	ADIR004634
OG0000561	AGAP005929	ADIR003887
OG0000562	AGAP005035	ADIR008626
OG0000562	AGAP005034	ADIR008625
OG0000563	AGAP003494	ADIR015945
OG0000563	AGAP003493	ADIR015943
OG0000564	AGAP009587, AGAP009588	ADIR011483
OG0000565	AGAP013199	ADIR004400
OG0000565	AGAP000721	ADIR009049
OG0000566	AGAP011220	ADIR000074
OG0000566	AGAP011219	ADIR000076
OG0000567	AGAP006868	ADIR004302
OG0000567	AGAP006283	ADIR007725
OG0000568	AGAP006958, AGAP006961, AGAP006959	ADIR004213
OG0000569	AGAP002511, AGAP002510	ADIR010351
OG0000570	AGAP003302	ADIR008400
OG0000570	AGAP012952, AGAP004243	ADIR005510
OG0000571	AGAP004860	ADIR009253
OG0000572	AGAP012528, AGAP004813	ADIR009206
OG0000572	AGAP012530, AGAP012531, AGAP004815	ADIR009208
OG0000573	AGAP001028	ADIR002372
OG0000574	AGAP009926	ADIR004769
OG0000574	AGAP012737, AGAP009927	ADIR004770
OG0000576	AGAP013172	ADIR000871
OG0000579	AGAP006150, AGAP007148	ADIR007934
OG0000579	AGAP001329	ADIR004490
OG0000581	AGAP005002	ADIR001607
OG0000581	AGAP005001	ADIR001609
OG0000582	AGAP029049	ADIR015869
OG0000582	AGAP029054	ADIR015868
OG0000583	AGAP007558, AGAP007557	ADIR006996
OG0000584	AGAP011711	ADIR000206
OG0000584	AGAP011712	ADIR000208
OG0000585	AGAP005697, AGAP012903, AGAP005698	ADIR006922
OG0000586	AGAP013019, AGAP004005	ADIR003218
OG0000588	AGAP003523	ADIR010647
OG0000592	AGAP010813	ADIR011607, ADIR011598, ADIR006755, ADIR011612, ADIR011602, ADIR011599, ADIR011608, ADIR011606, ADIR011613, ADIR009462, ADIR011562, ADIR006754, ADIR016093, ADIR009461, ADIR005783
OG0000595	AGAP013253	ADIR009034, ADIR005289, ADIR009710
OG0000601	AGAP011807, AGAP011806	ADIR002178
OG0000606	AGAP003350	ADIR010706
OG0000607	AGAP029298	ADIR000209
OG0000608	AGAP029476	ADIR006043, ADIR006044
OG0000609	AGAP009176	ADIR006271
OG0000610	AGAP005602	ADIR007165
OG0000611	AGAP007588, AGAP007589	ADIR007100
OG0000612	AGAP009318	ADIR006139
OG0000613	AGAP002811	ADIR014298
OG0000613	AGAP002813	ADIR003502
OG0000614	AGAP006788	ADIR003599
OG0000615	AGAP005942	ADIR007513
OG0000616	AGAP029794	ADIR016185
OG0000617	AGAP009815	ADIR014435
OG0000617	AGAP009779, AGAP009778, AGAP008599	ADIR014433, ADIR014425
OG0000618	AGAP000953, AGAP002395	ADIR004564, ADIR001182
OG0000619	AGAP003929	ADIR003359
OG0000620	AGAP009872, AGAP009873	ADIR011338
OG0000621	AGAP008850	ADIR009431
OG0000621	AGAP000851	ADIR001339
OG0000622	AGAP010328	ADIR005772
OG0000623	AGAP011665	ADIR001819
OG0000623	AGAP011921	ADIR001948
OG0000624	AGAP003846, AGAP003845	ADIR006550
OG0000625	AGAP001376	ADIR015792
OG0000625	AGAP001377	ADIR015794
OG0000626	AGAP001026	ADIR002370
OG0000627	AGAP029992	ADIR005607
OG0000627	AGAP029636	ADIR005612
OG0000628	AGAP010118, AGAP010125, AGAP010111, AGAP010110	ADIR009278
OG0000629	AGAP000705, AGAP013449	ADIR000859
OG0000630	AGAP011051	ADIR002291
OG0000630	AGAP011068, AGAP011066	ADIR002307
OG0000631	AGAP008340	ADIR011098
OG0000632	AGAP002346	ADIR002589
OG0000633	AGAP000401	ADIR001162
OG0000633	AGAP012656, AGAP005066	ADIR008662
OG0000634	AGAP000732	ADIR001434
OG0000634	AGAP004350	ADIR005413
OG0000635	AGAP001201	ADIR010027, ADIR010026, ADIR005808
OG0000636	AGAP006907	ADIR004263
OG0000637	AGAP011095	ADIR010754
OG0000637	AGAP011094	ADIR010756
OG0000638	AGAP010489	ADIR016063
OG0000638	AGAP009629	ADIR015866
OG0000639	AGAP007650	ADIR007163
OG0000640	AGAP005972	ADIR007483
OG0000641	AGAP009185, AGAP009187	ADIR006280
OG0000642	AGAP004317	ADIR002901
OG0000642	AGAP004318	ADIR002900
OG0000643	AGAP001117	ADIR010103
OG0000644	AGAP029764, AGAP029763	ADIR000026
OG0000645	AGAP005459	ADIR008785
OG0000645	AGAP005456	ADIR008787
OG0000646	AGAP029702, AGAP029701	ADIR007094
OG0000647	AGAP007663	ADIR007084
OG0000648	AGAP008370	ADIR015991
OG0000648	AGAP008371	ADIR015990
OG0000649	AGAP004015	ADIR015836
OG0000650	AGAP012849, AGAP010132	ADIR009272
OG0000652	AGAP000654	ADIR001181
OG0000653	AGAP008109	ADIR011268
OG0000654	AGAP007371, AGAP007372	ADIR007302
OG0000655	AGAP006095	ADIR008840
OG0000655	AGAP007040	ADIR007857
OG0000656	AGAP009212	ADIR006297
OG0000656	AGAP009213	ADIR006298
OG0000657	AGAP029977	ADIR011479
OG0000658	AGAP002241	ADIR008934
OG0000658	AGAP002240	ADIR008935
OG0000660	AGAP003896, AGAP003897	ADIR003385
OG0000661	AGAP000794	ADIR001298
OG0000662	AGAP010854, AGAP029297	ADIR002069
OG0000663	AGAP013218	ADIR005873
OG0000664	AGAP029147, AGAP009014	ADIR004975
OG0000665	AGAP001983	ADIR010523
OG0000666	AGAP029109	ADIR001094, ADIR001091, ADIR001092
OG0000667	AGAP010882	ADIR005250
OG0000668	AGAP000211	ADIR011665
OG0000669	AGAP009803	ADIR005146
OG0000669	AGAP009805	ADIR005147, ADIR005148
OG0000671	AGAP011667	ADIR005757
OG0000671	AGAP011666	ADIR001820
OG0000672	AGAP008823, AGAP008824, AGAP008825	ADIR011370
OG0000672	AGAP028559	ADIR011369
OG0000673	AGAP010024	ADIR009373
OG0000673	AGAP029234	ADIR009378
OG0000674	AGAP011555	ADIR000180
OG0000674	AGAP011554	ADIR000181, ADIR000182
OG0000675	AGAP029530	ADIR004357
OG0000676	AGAP003757	ADIR015831
OG0000677	AGAP010242	ADIR004053
OG0000677	AGAP010245	ADIR004057
OG0000678	AGAP005069	ADIR008664
OG0000678	AGAP005068	ADIR008663
OG0000679	AGAP005528, AGAP005529	ADIR008098, ADIR008707
OG0000680	AGAP000294	ADIR001462
OG0000681	AGAP029337	ADIR003576
OG0000681	AGAP029350	ADIR003569
OG0000682	AGAP003137	ADIR010576
OG0000682	AGAP000668	ADIR001375
OG0000683	AGAP009270	ADIR011193
OG0000683	AGAP009947	ADIR004792
OG0000684	AGAP012107	ADIR008684
OG0000686	AGAP002206, AGAP002204	ADIR008968
OG0000686	AGAP002207, AGAP009696, AGAP002205	ADIR008965, ADIR008966
OG0000687	AGAP029253, AGAP010934	ADIR005260
OG0000687	AGAP011697, AGAP029349	ADIR006874
OG0000689	AGAP028659, AGAP028658	ADIR003571
OG0000690	AGAP029233	ADIR004280
OG0000691	AGAP028703	ADIR004519
OG0000691	AGAP029938, AGAP028700, AGAP028701, AGAP028702	ADIR004518
OG0000693	AGAP005587, AGAP005596, AGAP005597, AGAP005598, AGAP005594, AGAP005591, AGAP005593, AGAP005592	ADIR007172
OG0000694	AGAP029165, AGAP029160, AGAP029200, AGAP006691, AGAP029152, AGAP029159, AGAP029202	ADIR015663
OG0000698	AGAP004465, AGAP004466	ADIR010606
OG0000700	AGAP012386	ADIR000562
OG0000701	AGAP029980	ADIR009737
OG0000701	AGAP012414	ADIR000544
OG0000703	AGAP004157	ADIR002997
OG0000703	AGAP012761, AGAP004156	ADIR002996
OG0000704	AGAP012513, AGAP012514	ADIR005443
OG0000705	AGAP005317	ADIR003853
OG0000705	AGAP005318	ADIR014326
OG0000706	AGAP002464	ADIR008446
OG0000707	AGAP006439	ADIR007676, ADIR007679
OG0000708	AGAP000591	ADIR000861
OG0000709	AGAP000391	ADIR003944
OG0000710	AGAP000025, AGAP001360	ADIR001331
OG0000711	AGAP012324, AGAP012323	ADIR000483
OG0000712	AGAP028037	ADIR005673
OG0000712	AGAP010470	ADIR005674
OG0000713	AGAP005327	ADIR003761
OG0000714	AGAP002621, AGAP002620	ADIR010237
OG0000715	AGAP003272	ADIR002785
OG0000715	AGAP002980	ADIR005811
OG0000716	AGAP012882, AGAP003787	ADIR002517
OG0000716	AGAP003786	ADIR015809
OG0000717	AGAP009692, AGAP009691	ADIR004994
OG0000718	AGAP029667	ADIR009108, ADIR009109, ADIR009106
OG0000719	AGAP027999	ADIR015877
OG0000719	AGAP010326	ADIR015878
OG0000720	AGAP003676	ADIR005353
OG0000721	AGAP003713	ADIR015873
OG0000721	AGAP011630	ADIR000118
OG0000722	AGAP002639	ADIR010217
OG0000722	AGAP002640	ADIR010216
OG0000723	AGAP003314	ADIR008414
OG0000723	AGAP001130	ADIR010092
OG0000724	AGAP006833	ADIR004314
OG0000724	AGAP006832	ADIR004315
OG0000725	AGAP006388	ADIR007428
OG0000726	AGAP004258	ADIR005496, ADIR005497
OG0000727	AGAP028525	ADIR000192, ADIR000191
OG0000728	AGAP005804	ADIR007813
OG0000728	AGAP000662	ADIR009268
OG0000729	AGAP009572	ADIR011499
OG0000729	AGAP000541	ADIR001420
OG0000730	AGAP010591	ADIR000405
OG0000731	AGAP005336	ADIR003750
OG0000732	AGAP003274	ADIR016014
OG0000732	AGAP003275	ADIR016015
OG0000733	AGAP006396, AGAP006395	ADIR007422
OG0000734	AGAP000773	ADIR001121
OG0000734	AGAP010058	ADIR009318
OG0000735	AGAP006826	ADIR004318
OG0000735	AGAP004303	ADIR004573
OG0000736	AGAP007723	ADIR007028, ADIR007030, ADIR007029
OG0000737	AGAP000679	ADIR000955
OG0000738	AGAP010295, AGAP012433	ADIR004104
OG0000738	AGAP012434	ADIR004106
OG0000739	AGAP029559	ADIR003754
OG0000740	AGAP002178	ADIR008992
OG0000741	AGAP004783	ADIR009181, ADIR009178, ADIR009180
OG0000742	AGAP002885, AGAP013314	ADIR003440, ADIR003439
OG0000744	AGAP009346	ADIR006121
OG0000745	AGAP004093	ADIR002922
OG0000746	AGAP002196	ADIR008974
OG0000747	AGAP001818, AGAP001816	ADIR002716
OG0000748	AGAP001982	ADIR010525
OG0000748	AGAP013061	ADIR010524
OG0000749	AGAP000336	ADIR001353
OG0000749	AGAP007517	ADIR007200
OG0000750	AGAP029703	ADIR010959
OG0000751	AGAP013097	ADIR001188
OG0000751	AGAP000468	ADIR001384
OG0000752	AGAP000339	ADIR001235
OG0000753	AGAP006749	ADIR003634
OG0000753	AGAP013757	ADIR011231
OG0000754	AGAP006167	ADIR008000
OG0000756	AGAP013005	ADIR009868
OG0000757	AGAP010507	ADIR005640
OG0000760	AGAP011966, AGAP011967	ADIR002003
OG0000761	AGAP012633, AGAP012603	ADIR004098
OG0000762	AGAP003656	ADIR008985, ADIR000772, ADIR009061, ADIR008884, ADIR008911, ADIR008912
OG0000763	AGAP007717	ADIR007037
OG0000764	AGAP009464	ADIR006059
OG0000764	AGAP009466	ADIR006058
OG0000765	AGAP029567	ADIR005137
OG0000765	AGAP009793	ADIR005133
OG0000766	AGAP010506	ADIR014475, ADIR005643, ADIR005641
OG0000767	AGAP011379	ADIR002092, ADIR002095
OG0000769	AGAP029276	ADIR010785
OG0000769	AGAP028416	ADIR010786
OG0000770	AGAP000045	ADIR001063, ADIR001062
OG0000771	AGAP013055	ADIR001418
OG0000772	AGAP006444	ADIR007672, ADIR007673
OG0000773	AGAP009652	ADIR004802
OG0000773	AGAP029640	ADIR004801
OG0000774	AGAP011384	ADIR002089, ADIR002087
OG0000775	AGAP029541	ADIR004192, ADIR004194
OG0000776	AGAP011334	ADIR002137
OG0000777	AGAP005037	ADIR008628, ADIR008631, ADIR008629
OG0000778	AGAP003601	ADIR006485
OG0000779	AGAP006902	ADIR004267
OG0000786	AGAP013168	ADIR005558
OG0000791	AGAP011004, AGAP011005, AGAP011001, AGAP011003	ADIR002016
OG0000792	AGAP007516	ADIR007199
OG0000792	AGAP007513	ADIR007201
OG0000793	AGAP029714, AGAP029251, AGAP029715	ADIR009740
OG0000793	AGAP029275	ADIR009741
OG0000794	AGAP002596	ADIR010270, ADIR010269
OG0000799	AGAP003995	ADIR009139
OG0000800	AGAP003871	ADIR006580
OG0000801	AGAP001600	ADIR010498
OG0000801	AGAP001601	ADIR010497
OG0000802	AGAP007838, AGAP007837, AGAP007836	ADIR000764
OG0000803	AGAP009379	ADIR015524
OG0000803	AGAP009380	ADIR015531
OG0000804	AGAP007797	ADIR000727
OG0000805	AGAP007590, AGAP007587	ADIR007101
OG0000806	AGAP011307	ADIR002166
OG0000808	AGAP029984	ADIR010933, ADIR010932
OG0000809	AGAP001384	ADIR016096
OG0000810	AGAP000735	ADIR001431
OG0000811	AGAP006449, AGAP000777, AGAP000738	ADIR004618
OG0000812	AGAP003971	ADIR003249
OG0000813	AGAP008443	ADIR000633
OG0000814	AGAP010341	ADIR009761
OG0000815	AGAP010943	ADIR005227
OG0000816	AGAP004386, AGAP012509	ADIR005442
OG0000817	AGAP011557, AGAP000616	ADIR000841
OG0000818	AGAP028003	ADIR005676
OG0000820	AGAP011992	ADIR004370
OG0000821	AGAP000625	ADIR001683, ADIR001351
OG0000822	AGAP003562, AGAP003565, AGAP003566	ADIR010685
OG0000823	AGAP011943, AGAP028539	ADIR001927
OG0000825	AGAP001683	ADIR010413
OG0000827	AGAP011053	ADIR002292
OG0000828	AGAP000606	ADIR000838
OG0000829	AGAP000315	ADIR011677
OG0000830	AGAP001740	ADIR010358
OG0000831	AGAP010130	ADIR009274, ADIR009275
OG0000832	AGAP002443	ADIR006400
OG0000832	AGAP002444	ADIR006401
OG0000833	AGAP003646, AGAP013307	ADIR007368, ADIR008898
OG0000834	AGAP010147	ADIR009694
